Gene_Name	Beg	End	Region	Nuc	Mean_Cov
Region_0515	   3980001	   3981480	 3	      1480	    2.112
Region_0516	   3982075	   3982537	 3	       463	    3.000
Region_0517	   3989341	   3990409	 3	      1069	    1.588
Region_0518	   3994815	   3995246	 3	       432	    2.000
Region_0519	   3997378	   3997834	 3	       457	    1.562
Region_0520	   3999970	   4006397	 3	      6428	    2.625
Region_0521	   4017272	   4019505	 3	      2234	    2.003
Region_0522	   4020272	   4020393	 3	       122	    1.000
Region_0523	   4021041	   4021600	 3	       560	    3.438
Region_0524	   4022061	   4022311	 3	       251	    3.020
Region_0525	   4023027	   4023446	 3	       420	    3.483
Region_0526	   4025189	   4025570	 3	       382	    4.136
Region_0527	   4026084	   4026324	 3	       241	    4.000
Region_0528	   4026933	   4027034	 3	       102	    5.000
Region_0529	   4027619	   4028632	 3	      1014	    6.078
Region_0530	   4029474	   4029906	 3	       433	    6.000
Region_0531	   4030376	   4030834	 3	       459	    5.131
Region_0532	   4031316	   4032548	 3	      1233	    4.536
Region_0533	   4032845	   4033294	 3	       450	    5.220
Region_0534	   4033763	   4034020	 3	       258	    3.702
Region_0535	   4034477	   4036580	 3	      2104	    3.683
Region_0536	   4036989	   4037315	 3	       327	    4.370
Region_0537	   4037831	   4038102	 3	       272	    5.202
Region_0538	   4038595	   4039146	 3	       552	    5.000
Region_0539	   4039774	   4040944	 3	      1171	    5.505
Region_0540	   4041609	   4056561	 3	     14953	    5.134
Region_0541	   4058152	   4064392	 3	      6241	    3.349
Region_0542	   4069654	   4071898	 3	      2245	    5.403
Region_0543	   4074512	   4074817	 3	       306	    6.092
Region_0544	   4075541	   4075952	 3	       412	    6.930
Region_0545	   4076664	   4076917	 3	       254	    6.000
Region_0546	   4077701	   4077801	 3	       101	    7.000
Region_0547	   4082506	   4082591	 3	        86	    6.000
Region_0548	   4087135	   4087504	 3	       370	    7.000
Region_0549	   4105142	   4112291	 3	      7150	    1.477
Region_0550	   4143952	   4150934	 3	      6983	    9.681
Region_0551	   4151544	   4151776	 3	       233	   10.000
Region_0552	   4152401	   4153274	 3	       874	   10.047
Region_0553	   4153881	   4154109	 3	       229	   10.000
Region_0554	   4154748	   4172940	 3	     18193	    7.409
Region_0555	   4173597	   4176509	 3	      2913	    3.096
Region_0556	   4178680	   4181536	 3	      2857	    4.394
Region_0557	   4183997	   4188026	 3	      4030	    3.446
Region_0558	   4194803	   4196694	 3	      1892	    4.317
Region_0559	   4207419	   4208130	 3	       712	    6.115
Region_0560	   4210033	   4210971	 3	       939	    5.392
Region_0561	   4212839	   4213764	 3	       926	    2.089
Region_0562	   4215397	   4216974	 3	      1578	    3.096
Region_0563	   4218614	   4219203	 3	       590	    5.129
Region_0564	   4224968	   4236519	 3	     11552	    2.063
Region_0565	   4273378	   4274736	 3	      1359	    7.067
Region_0566	   4275505	   4276985	 3	      1481	    7.982
Region_0567	   4278611	   4281036	 3	      2426	    7.146
Region_0568	   4295267	   4295616	 3	       350	    5.000
Region_0569	   4296697	   4297544	 3	       848	    5.170
Region_0570	   4302271	   4315525	 3	     13255	    4.217
Region_0571	   4316168	   4316478	 3	       311	    3.000
Region_0572	   4318760	   4319188	 3	       429	    3.000
Region_0573	   4321719	   4322039	 3	       321	    6.984
Region_0574	   4322859	   4331669	 3	      8811	    4.784
Region_0575	   4338369	   4355268	 3	     16900	    3.885
Region_0576	   4361510	   4364802	 3	      3293	    8.468
Region_0577	   4369750	   4374422	 3	      4673	    5.439
Region_0578	   4377021	   4384133	 3	      7113	    3.227
Region_0579	   4386011	   4387716	 3	      1706	    2.768
Region_0580	   4388667	   4399705	 3	     11039	    4.801
Region_0581	   4400906	   4406432	 3	      5527	    7.989
Region_0582	   4408647	   4415031	 3	      6385	    4.102
Region_0583	   4415610	   4415843	 3	       234	    2.654
Region_0584	   4416375	   4416446	 3	        72	    3.000
Region_0585	   4417136	   4417238	 3	       103	    4.000
Region_0586	   4417962	   4418286	 3	       325	    3.523
Region_0587	   4419096	   4419327	 3	       232	    3.750
Region_0588	   4420001	   4420021	 3	        21	    5.000
Region_0589	   4421094	   4421326	 3	       233	    6.000
Region_0590	   4422378	   4422552	 3	       175	    7.000
Region_0591	   4423587	   4424476	 3	       890	    4.930
Region_0592	   4426516	   4430070	 3	      3555	    4.983
Region_0593	   4430824	   4431996	 3	      1173	    6.991
Region_0594	   4432582	   4433529	 3	       948	    8.000
Region_0595	   4434529	   4435126	 3	       598	    7.304
Region_0596	   4437733	   4439586	 3	      1854	    7.410
Region_0597	   4445390	   4446328	 3	       939	    4.208
Region_0598	   4447812	   4448170	 3	       359	    5.000
Region_0599	   4448505	   4449889	 3	      1385	    5.843
Region_0600	   4450085	   4450374	 3	       290	    5.000
Region_0601	   4451788	   4452070	 3	       283	    7.000
Region_0602	   4452679	   4453050	 3	       372	    5.909
Region_0603	   4456170	   4458005	 3	      1836	    3.955
Region_0604	   4459643	   4478914	 3	     19272	    4.834
Region_0605	   4480007	   4482393	 3	      2387	    3.000
Region_0606	   4484457	   4484739	 3	       283	    7.212
Region_0607	   4485467	   4486481	 3	      1015	    2.633
Region_0608	   4491492	   4510284	 3	     18793	    3.244
Region_0609	   4511696	   4514568	 3	      2873	    7.074
Region_0610	   4517827	   4525881	 3	      8055	    4.372
Region_0611	   4533767	   4547560	 3	     13794	    3.751
Region_0612	   4579748	   4597199	 3	     17452	    3.179
Region_0613	   4600526	   4656269	 3	     55744	    4.876
Region_0614	   4669117	   4691361	 3	     22245	    4.703
Region_0615	   4693446	   4697232	 3	      3787	    7.394
Region_0616	   4701676	   4717861	 3	     16186	    5.995
Region_0617	   4720254	   4726971	 3	      6718	    3.415
Region_0618	   4727301	   4730015	 3	      2715	    5.825
Region_0619	   4730588	   4741707	 3	     11120	    4.209
Region_0620	   4747026	   4748548	 3	      1523	    0.498
Region_0621	   4748806	   4753446	 3	      4641	    0.000
Region_0622	   4753736	   4757307	 3	      3572	    0.000
Region_0623	   4757976	   4762831	 3	      4856	    5.604
Region_0624	   4764110	   4766803	 3	      2694	    7.355
Region_0625	   4767602	   4768305	 3	       704	    6.000
Region_0626	   4773366	   4775301	 3	      1936	    4.611
Region_0627	   4779053	   4779174	 3	       122	    5.008
Region_0628	   4780901	   4781343	 3	       443	    6.580
Region_0629	   4782558	   4782701	 3	       144	    5.000
Region_0630	   4784129	   4784714	 3	       586	    5.230
Region_0631	   4786047	   4786597	 3	       551	    7.995
Region_0632	   4797590	   4799535	 3	      1946	    7.780
Region_0633	   4799936	   4800396	 3	       461	    5.371
Region_0634	   4800805	   4801873	 3	      1069	    5.129
Region_0635	   4806459	   4807085	 3	       627	    4.000
Region_0636	   4808628	   4810901	 3	      2274	    5.007
Region_0637	   4813532	   4814767	 3	      1236	    5.008
Region_0638	   4817368	   4819960	 3	      2593	    7.535
Region_0639	   4820531	   4824215	 3	      3685	    9.212
Region_0640	   4826364	   4827518	 3	      1155	    5.558
Region_0641	   4831003	   4831320	 3	       318	    5.000
Region_0642	   4831844	   4832762	 3	       919	    6.001
Region_0643	   4834811	   4841530	 3	      6720	    3.421
Region_0644	   4847025	   4848933	 3	      1909	    3.972
Region_0645	   4849240	   4849786	 3	       547	    3.000
Region_0646	   4852112	   4856024	 3	      3913	    4.669
Region_0647	   4858429	   4858769	 3	       341	    5.965
Region_0648	   4859418	   4859630	 3	       213	    4.000
Region_0649	   4860305	   4861878	 3	      1574	    6.012
Region_0650	   4877314	   4879917	 3	      2604	    4.525
Region_0651	   4881824	   4883487	 3	      1664	    4.525
Region_0652	   4908661	   4921262	 3	     12602	    6.470
Region_0653	   4922314	   4931320	 3	      9007	    3.108
Region_0654	   4933276	   4947812	 3	     14537	    3.114
Region_0655	   4948704	   4962708	 3	     14005	    2.589
Region_0656	   4964874	   4965593	 3	       720	    6.000
Region_0657	   4967592	   4968349	 3	       758	    4.463
Region_0658	   4972283	   4975726	 3	      3444	    5.000
Region_0659	   4976183	   4978373	 3	      2191	    5.000
Region_0660	   4980231	   4986462	 3	      6232	    4.145
Region_0661	   4990677	   4991238	 3	       562	    4.000
Region_0662	   4992276	   4992493	 3	       218	    4.000
Region_0663	   4993072	   4993375	 3	       304	    4.148
Region_0664	   4993793	   4994124	 3	       332	    2.488
Region_0665	   4994875	   4995039	 3	       165	    2.000
Region_0666	   5000895	   5002387	 3	      1493	    1.512
Region_0667	   5015775	   5016933	 3	      1159	    1.000
Region_0668	   5021506	   5023626	 3	      2121	    1.366
Region_0669	   5029858	   5031658	 3	      1801	    3.138
Region_0670	   5032963	   5033325	 3	       363	    2.044
Region_0671	   5034138	   5041069	 3	      6932	    2.475
Region_0672	   5042762	   5050356	 3	      7595	    3.775
Region_0673	   5113938	   5123857	 3	      9920	    3.082
Region_0674	   5126044	   5126706	 3	       663	    5.449
Region_0675	   5132205	   5132375	 3	       171	    0.146
Region_0676	   5132873	   5133686	 3	       814	    1.000
Region_0677	   5136000	   5136545	 3	       546	    2.000
Region_0678	   5137981	   5138558	 3	       578	    5.002
Region_0679	   5142693	   5143021	 3	       329	    5.799
Region_0680	   5153775	   5154765	 3	       991	    3.031
Region_0681	   5155203	   5166891	 3	     11689	    3.870
Region_0682	   5167905	   5179227	 3	     11323	    3.111
Region_0683	   5179485	   5181616	 3	      2132	    5.990
Region_0684	   5182149	   5198403	 3	     16255	    4.211
Region_0685	   5200063	   5205448	 3	      5386	    6.871
Region_0686	   5206100	   5206296	 3	       197	    4.000
Region_0687	   5207548	   5209252	 3	      1705	    4.025
Region_0688	   5212536	   5213629	 3	      1094	    6.639
Region_0689	   5254708	   5269171	 3	     14464	    2.175
Region_0690	   5272052	   5284344	 3	     12293	    2.796
Region_0691	   5287866	   5295907	 3	      8042	    2.157
Region_0692	   5298506	   5300712	 3	      2207	    1.294
Region_0693	   5300920	   5302116	 3	      1197	    2.270
Region_0694	   5302895	   5303490	 3	       596	    1.022
Region_0695	   5304883	   5305242	 3	       360	    2.000
Region_0696	   5305683	   5305843	 3	       161	    2.000
Region_0697	   5308610	   5309304	 3	       695	    1.000
Region_0698	   5309988	   5310511	 3	       524	    1.000
Region_0699	   5310928	   5311036	 3	       109	    1.000
Region_0700	   5311742	   5312168	 3	       427	    1.192
Region_0701	   5313502	   5315786	 3	      2285	    1.287
Region_0702	   5321160	   5323431	 3	      2272	    0.508
Region_0703	   5325737	   5326304	 3	       568	    1.000
Region_0704	   5331542	   5332061	 3	       520	    0.390
Region_0705	   5333150	   5333303	 3	       154	    0.000
Region_0706	   5334270	   5335906	 3	      1637	    0.000
Region_0707	   5343454	   5345328	 3	      1875	    2.224
Region_0708	   5352059	   5353440	 3	      1382	    3.305
Region_0709	   5353645	   5355858	 3	      2214	    4.636
Region_0710	   5356682	   5356753	 3	        72	    4.000
Region_0711	   5358913	   5359933	 3	      1021	    4.115
Region_0712	   5362959	   5363444	 3	       486	    2.000
Region_0713	   5363744	   5363964	 3	       221	    2.000
Region_0714	   5364241	   5364691	 3	       451	    2.000
Region_0715	   5365527	   5366247	 3	       721	    2.363
Region_0716	   5372056	   5373428	 3	      1373	    2.418
Region_0717	   5374834	   5375887	 3	      1054	    0.424
Region_0718	   5386041	   5386536	 3	       496	    1.145
Region_0719	   5387038	   5387078	 3	        41	    4.000
Region_0720	   5387784	   5388599	 3	       816	    4.002
Region_0721	   5389866	   5390588	 3	       723	    3.051
Region_0722	   5397406	   5398097	 3	       692	    1.223
Region_0723	   5399901	   5400336	 3	       436	    2.000
Region_0724	   5402904	   5403408	 3	       505	    3.347
Region_0725	   5405144	   5416510	 3	     11367	    2.140
Region_0726	   5416646	   5421928	 3	      5283	    2.033
Region_0727	   5453608	   5462424	 3	      8817	    1.121
Region_0728	   5463522	   5464959	 3	      1438	    1.017
Region_0729	   5475173	   5476401	 3	      1229	    3.881
Region_0730	   5478223	   5478399	 3	       177	    5.000
Region_0731	   5479959	   5480170	 3	       212	    3.448
Region_0732	   5481437	   5482148	 3	       712	    2.406
Region_0733	   5484630	   5486493	 3	      1864	    3.464
Region_0734	   5487778	   5489358	 3	      1581	    0.197
Region_0735	   5492267	   5492661	 3	       395	    2.805
Region_0736	   5493947	   5494662	 3	       716	    6.000
Region_0737	   5505536	   5509238	 3	      3703	    3.612
Region_0738	   5510477	   5514587	 3	      4111	    2.176
Region_0739	   5515519	   5515986	 3	       468	    1.861
Region_0740	   5518246	   5521377	 3	      3132	    3.942
Region_0741	   5522549	   5524979	 3	      2431	    2.179
Region_0742	   5526477	   5528234	 3	      1758	    3.236
Region_0743	   5530403	   5535755	 3	      5353	    3.169
Region_0744	   5536237	   5540746	 3	      4510	    3.988
Region_0745	   5541017	   5551961	 3	     10945	    1.511
Region_0746	   5560730	   5572331	 3	     11602	    2.430
Region_0747	   5575681	   5582456	 3	      6776	    3.144
Region_0748	   5583204	   5585295	 3	      2092	    2.119
Region_0749	   5591430	   5593981	 3	      2552	    3.000
Region_0750	   5594618	   5595882	 3	      1265	    2.982
Region_0751	   5596971	   5597407	 3	       437	    3.011
Region_0752	   5598116	   5598590	 3	       475	    4.415
Region_0753	   5602898	   5606791	 3	      3894	    2.023
Region_0754	   5609700	   5610654	 3	       955	    3.509
Region_0755	   5612549	   5624037	 3	     11489	    1.421
Region_0756	   5634851	   5657862	 3	     23012	    2.330
Region_0757	   5664852	   5707303	 3	     42452	    2.681
Region_0758	   5707737	   5717021	 3	      9285	    3.425
Region_0759	   5732757	   5760309	 3	     27553	    2.252
Region_0760	   5764641	   5787788	 3	     23148	    2.688
Region_0761	   5789115	   5794272	 3	      5158	    2.548
Region_0762	   5797079	   5797566	 3	       488	    3.131
Region_0763	   5802437	   5803047	 3	       611	    2.247
Region_0764	   5804578	   5813372	 3	      8795	    2.989
Region_0765	   5820048	   5820095	 3	        48	    1.958
Region_0766	   5821050	   5821112	 3	        63	    3.000
Region_0767	   5821948	   5822288	 3	       341	    4.000
Region_0768	   5823890	   5824660	 3	       771	    3.210
Region_0769	   5826534	   5827032	 3	       499	    2.617
Region_0770	   5828563	   5829802	 3	      1240	    1.671
Region_0771	   5830112	   5831927	 3	      1816	    2.776
Region_0772	   5915231	   5920661	 3	      5431	    3.729
Region_0773	   5923232	   5935182	 3	     11951	    2.257
Region_0774	   5936372	   5936714	 3	       343	    2.169
Region_0775	   5937572	   5938531	 3	       960	    3.874
Region_0776	   5942032	   5944625	 3	      2594	    0.084
Region_0777	   5945672	   5959164	 3	     13493	    1.240
Region_0778	   5973449	   5987862	 3	     14414	    0.767
Region_0779	   5992346	   5992431	 3	        86	    0.965
Region_0780	   5995405	   5999019	 3	      3615	    0.456
Region_0781	   5999939	   6011639	 3	     11701	    0.381
Region_0782	   6012192	   6019074	 3	      6883	    0.000
Region_0783	   6019681	   6023923	 3	      4243	    0.292
Region_0784	   6025169	   6054028	 3	     28860	    0.174
Region_0785	   6083862	   6087459	 3	      3598	    1.048
Region_0786	   6090394	   6090908	 3	       515	    0.000
Region_0787	   6092127	   6092492	 3	       366	    0.000
Region_0788	   6093551	   6094122	 3	       572	    0.376
Region_0789	   6096415	   6098089	 3	      1675	    2.447
Region_0790	   6101036	   6104602	 3	      3567	    0.784
Region_0791	   6112243	   6132199	 3	     19957	    1.185
Region_0792	   6136490	   6137072	 3	       583	    0.000
Region_0793	   6138652	   6138715	 3	        64	    1.000
Region_0794	   6140130	   6141791	 3	      1662	    3.354
Region_0795	   6152197	   6153310	 3	      1114	    2.033
Region_0796	   6153594	   6154642	 3	      1049	    4.329
Region_0797	   6155333	   6158402	 3	      3070	    5.042
Region_0798	   6158694	   6161085	 3	      2392	    3.566
Region_0799	   6167194	   6167459	 3	       266	    1.000
Region_0800	   6170173	   6170544	 3	       372	    1.538
Region_0801	   6170932	   6170965	 3	        34	    1.000
Region_0802	   6172377	   6173182	 3	       806	    2.208
Region_0803	   6174806	   6175063	 3	       258	    3.000
Region_0804	   6179040	   6179616	 3	       577	    1.548
Region_0805	   6183704	   6184320	 3	       617	    4.464
Region_0806	   6190507	   6190624	 3	       118	    1.000
Region_0807	   6193296	   6193768	 3	       473	    1.000
Region_0808	   6196458	   6197457	 3	      1000	    3.322
Region_0809	   6206437	   6212611	 3	      6175	    1.581
Region_0810	   6212949	   6219540	 3	      6592	    2.727
Region_0811	   6222222	   6237802	 3	     15581	    1.297
Region_0812	   6240120	   6244055	 3	      3936	    1.248
Region_0813	   6244723	   6245612	 3	       890	    0.602
Region_0814	   6246114	   6248916	 3	      2803	    1.638
Region_0815	   6275597	   6294498	 3	     18902	    0.378
Region_0816	   6296901	   6334444	 3	     37544	    0.740
Region_0817	   6364395	   6376111	 3	     11717	    0.221
Region_0818	   6376903	   6377271	 3	       369	    0.000
Region_0819	   6379483	   6401050	 3	     21568	    1.471
Region_0820	   6401619	   6402101	 3	       483	    3.288
Region_0821	   6403024	   6404602	 3	      1579	    3.488
Region_0822	   6405241	   6405914	 3	       674	    1.000
Region_0823	   6407092	   6408049	 3	       958	    1.000
Region_0824	   6409242	   6412997	 3	      3756	    1.000
Region_0825	   6413837	   6418801	 3	      4965	    1.000
Region_0826	   6444359	   6444968	 3	       610	    2.000
Region_0827	   6445735	   6447197	 3	      1463	    3.231
Region_0828	   6451741	   6452948	 3	      1208	    2.392
Region_0829	   6457042	   6461544	 3	      4503	    1.122
Region_0830	   6461872	   6467411	 3	      5540	    2.388
Region_0831	   6472137	   6476332	 3	      4196	    1.921
Region_0832	   6477827	   6478708	 3	       882	    2.154
Region_0833	   6479991	   6480171	 3	       181	    1.221
Region_0834	   6481732	   6482518	 3	       787	    1.435
Region_0835	   6483467	   6486003	 3	      2537	    1.001
Region_0836	   6501779	   6512351	 3	     10573	    0.770
Region_0837	   6513416	   6516258	 3	      2843	    0.079
Region_0838	   6517675	   6518821	 3	      1147	    0.472
Region_0839	   6520217	   6521760	 3	      1544	    1.347
Region_0840	   6525289	   6525694	 3	       406	    2.025
Region_0841	   6526706	   6527182	 3	       477	    0.000
Region_0842	   6530786	   6535968	 3	      5183	    1.852
Region_0843	   6552371	   6554452	 3	      2082	    1.286
Region_0844	   6555248	   6555640	 3	       393	    1.071
Region_0845	   6556198	   6557813	 3	      1616	    3.015
Region_0846	   6558368	   6562019	 3	      3652	    2.104
Region_0847	   6562503	   6564460	 3	      1958	    1.256
Region_0848	   6569073	   6569568	 3	       496	    0.077
Region_0849	   6571267	   6572144	 3	       878	    0.000
Region_0850	   6574207	   6575500	 3	      1294	    0.000
Region_0851	   6576770	   6578458	 3	      1689	    1.213
Region_0852	   6582881	   6585198	 3	      2318	    3.132
Region_0853	   6586561	   6587341	 3	       781	    1.000
Region_0854	   6588772	   6593361	 3	      4590	    1.174
Region_0855	   6607427	   6617854	 3	     10428	    1.193
Region_0856	   6619872	   6620590	 3	       719	    2.768
Region_0857	   6621881	   6622734	 3	       854	    1.000
Region_0858	   6631633	   6633603	 3	      1971	    1.994
Region_0859	   6637943	   6640400	 3	      2458	    1.557
Region_0860	   6640692	   6643503	 3	      2812	    2.818
Region_0861	   6645226	   6646098	 3	       873	    2.000
Region_0862	   6648190	   6649568	 3	      1379	    1.000
Region_0863	   6650274	   6652974	 3	      2701	    2.265
Region_0864	   6654847	   6655809	 3	       963	    3.414
Region_0865	   6658343	   6659716	 3	      1374	    1.659
Region_0866	   6662039	   6666929	 3	      4891	    2.557
Region_0867	   6667432	   6669257	 3	      1826	    1.028
Region_0868	   6669918	   6670448	 3	       531	    1.000
Region_0869	   6671077	   6671562	 3	       486	    2.000
Region_0870	   6672513	   6673152	 3	       640	    2.000
Region_0871	   6673929	   6674083	 3	       155	    5.148
Region_0872	   6676283	   6677838	 3	      1556	    2.520
Region_0873	   6678383	   6678613	 3	       231	    3.420
Region_0874	   6678921	   6679366	 3	       446	    1.000
Region_0875	   6680273	   6681353	 3	      1081	    1.080
Region_0876	   6685394	   6686752	 3	      1359	    2.501
Region_0877	   6688237	   6690348	 3	      2112	    2.148
Region_0878	   6692698	   6694513	 3	      1816	    1.272
Region_0879	   6697767	   6701732	 3	      3966	    1.031
Region_0880	   6704951	   6705617	 3	       667	    3.522
Region_0881	   6706398	   6706740	 3	       343	    2.000
Region_0882	   6708857	   6709495	 3	       639	    3.347
Region_0883	   6710035	   6710229	 3	       195	    1.426
Region_0884	   6710815	   6711049	 3	       235	    2.779
Region_0885	   6711976	   6713263	 3	      1288	    0.852
Region_0886	   6730773	   6735200	 3	      4428	    1.078
Region_0887	   6738191	   6754726	 3	     16536	    0.773
Region_0888	   6755360	   6765574	 3	     10215	    0.840
Region_0889	   6797926	   6801105	 3	      3180	    0.136
Region_0890	   6802681	   6802710	 3	        30	    0.000
Region_0891	   6803017	   6803236	 3	       220	    0.000
Region_0892	   6803735	   6804021	 3	       287	    2.958
Region_0893	   6810511	   6810759	 3	       249	    0.578
Region_0894	   6812119	   6812387	 3	       269	    0.413
Region_0895	   6813482	   6813635	 3	       154	    0.000
Region_0896	   6814731	   6841765	 3	     27035	    0.897
Region_0897	   6847443	   6851405	13	      3963	    1.117
Region_0898	   6852546	   6853473	13	       928	    0.000
Region_0899	   6854107	   6854373	13	       267	    0.000
Region_0900	   6855032	   6855318	13	       287	    0.000
Region_0901	   6856882	   6856941	13	        60	    0.000
Region_0902	   6858565	   6859158	13	       594	    0.000
Region_0903	   6860755	   6861379	13	       625	    0.000
Region_0904	   6862962	   6863601	13	       640	    0.000
Region_0905	   6865286	   6866144	13	       859	    0.000
Region_0906	   6867373	   6868181	13	       809	    0.215
Region_0907	   6870201	   6881122	13	     10922	    1.694
Region_0908	   6885129	   6885456	13	       328	    2.701
Region_0909	   6887765	   6894829	13	      7065	    1.000
Region_0910	   6898011	   6899704	13	      1694	    1.730
Region_0911	   6922421	   6923470	13	      1050	    0.112
Region_0912	   6926391	   6928476	13	      2086	    0.002
Region_0913	   6928985	   6930164	13	      1180	    1.623
Region_0914	   6930609	   6931318	13	       710	    1.000
Region_0915	   6941169	   6944957	13	      3789	    1.353
Region_0916	   6945684	   6946985	13	      1302	    0.000
Region_0917	   6948593	   6949897	13	      1305	    2.345
Region_0918	   6951191	   6951366	13	       176	    0.045
Region_0919	   6951763	   6953173	13	      1411	    0.000
Region_0920	   6958374	   6963266	13	      4893	    0.590
Region_0921	   6970439	   6976600	13	      6162	    2.791
Region_0922	   6980728	   6981429	13	       702	    0.000
Region_0923	   6982345	   6982468	13	       124	    0.000
Region_0924	   6983000	   6983475	13	       476	    0.786
Region_0925	   6986368	   6993768	13	      7401	    0.678
Region_0926	   6994565	   6995049	13	       485	    1.000
Region_0927	   6998294	   7002125	13	      3832	    0.324
Region_0928	   7003469	   7023388	 7	     19920	    0.157
Region_0929	   7040601	   7046588	 7	      5988	    1.418
Region_0930	   7047094	   7048728	 7	      1635	    0.968
Region_0931	   7064751	   7081256	 7	     16506	    0.677
Region_0932	   7082318	   7082544	 7	       227	    2.000
Region_0933	   7084606	   7085030	 7	       425	    0.000
Region_0934	   7087358	   7089579	 7	      2222	    0.839
Region_0935	   7095694	   7101001	 7	      5308	    0.028
Region_0936	   7102870	   7108410	 7	      5541	    0.741
Region_0937	   7159143	   7163542	 7	      4400	    0.731
Region_0938	   7163933	   7175497	 7	     11565	    0.667
Region_0939	   7176177	   7176416	 7	       240	    0.000
Region_0940	   7178576	   7179117	 7	       542	    2.149
Region_0941	   7179853	   7179930	 7	        78	    2.000
Region_0942	   7180121	   7181350	 7	      1230	    3.233
Region_0943	   7189610	   7195430	 7	      5821	    0.540
Region_0944	   7197981	   7202027	 7	      4047	    0.993
Region_0945	   7203187	   7206307	 7	      3121	    2.201
Region_0946	   7216134	   7220142	 7	      4009	    2.348
Region_0947	   7224340	   7235371	 7	     11032	    0.058
Region_0948	   7236374	   7246286	 7	      9913	    0.203
Region_0949	   7250131	   7250387	 7	       257	    4.000
Region_0950	   7253068	   7254905	 7	      1838	    0.120
Region_0951	   7255774	   7256941	 7	      1168	    0.158
Region_0952	   7257626	   7258157	 7	       532	    0.000
Region_0953	   7264998	   7265914	 7	       917	    3.245
Region_0954	   7267487	   7268145	 7	       659	    0.074
Region_0955	   7268720	   7270078	 7	      1359	    0.684
Region_0956	   7270722	   7270990	 7	       269	    0.000
Region_0957	   7272112	   7272586	 7	       475	    0.415
Region_0958	   7273744	   7276769	 7	      3026	    0.316
Region_0959	   7291457	   7303297	 7	     11841	    1.212
Region_0960	   7324880	   7342383	 7	     17504	    0.765
Region_0961	   7354807	   7356329	 7	      1523	    2.737
Region_0962	   7356816	   7356943	 7	       128	    2.094
Region_0963	   7357157	   7358034	 7	       878	    2.178
Region_0964	   7358496	   7358639	 7	       144	    2.000
Region_0965	   7359026	   7360245	 7	      1220	    2.316
Region_0966	   7397629	   7397884	 7	       256	    2.438
Region_0967	   7398566	   7398736	 7	       171	    1.000
Region_0968	   7402107	   7402330	 7	       224	    2.049
Region_0969	   7403288	   7403555	 7	       268	    1.026
Region_0970	   7408434	   7408736	 7	       303	    2.000
Region_0971	   7409193	   7410191	 7	       999	    3.326
Region_0972	   7412270	   7412517	 7	       248	    2.081
Region_0973	   7413184	   7413592	 7	       409	    1.000
Region_0974	   7415015	   7415109	 7	        95	    2.000
Region_0975	   7416391	   7419102	 7	      2712	    1.214
Region_0976	   7423626	   7425554	 7	      1929	    0.767
Region_0977	   7426893	   7427983	 7	      1091	    0.949
Region_0978	   7429322	   7431949	 7	      2628	    0.663
Region_0979	   7435455	   7437714	 7	      2260	    1.450
Region_0980	   7438597	   7439262	 7	       666	    0.129
Region_0981	   7440150	   7446328	 7	      6179	    2.202
Region_0982	   7449376	   7451936	 7	      2561	    0.887
Region_0983	   7458877	   7459960	 7	      1084	    1.070
Region_0984	   7461442	   7462706	 7	      1265	    1.149
Region_0985	   7463553	   7464029	 7	       477	    0.000
Region_0986	   7467975	   7484195	 7	     16221	    0.706
Region_0987	   7486556	   7486701	 7	       146	    0.000
Region_0988	   7488965	   7491052	 7	      2088	    1.389
Region_0989	   7501748	   7503126	 7	      1379	    0.043
Region_0990	   7504346	   7512850	 7	      8505	    0.878
Region_0991	   7519378	   7521993	 7	      2616	    1.006
Region_0992	   7524187	   7524474	 7	       288	    1.000
Region_0993	   7526603	   7526621	 7	        19	    3.000
Region_0994	   7529438	   7530234	 7	       797	    1.735
Region_0995	   7532181	   7532330	 7	       150	    0.000
Region_0996	   7534050	   7535099	 7	      1050	    0.000
Region_0997	   7536982	   7538963	 7	      1982	    1.188
Region_0998	   7540111	   7540245	 7	       135	    0.000
Region_0999	   7544645	   7545491	 7	       847	    0.773
Region_1000	   7547400	   7549741	 7	      2342	    0.000
Region_1001	   7551746	   7552363	 7	       618	    2.193
Region_1002	   7552950	   7553171	 7	       222	    0.500
Region_1003	   7555412	   7555687	 7	       276	    0.000
Region_1004	   7561638	   7562502	 7	       865	    0.151
Region_1005	   7567331	   7569466	 7	      2136	    0.000
Region_1006	   7570278	   7570746	 7	       469	    1.273
Region_1007	   7579151	   7580407	 7	      1257	    1.108
Region_1008	   7582335	   7582941	 7	       607	    0.203
Region_1009	   7584424	   7585363	 7	       940	    2.054
Region_1010	   7586098	   7592908	 7	      6811	    0.135
Region_1011	   7604008	   7605199	 7	      1192	    0.000
Region_1012	   7613841	   7614571	 7	       731	    0.000
Region_1013	   7618993	   7626713	 7	      7721	    0.000
Region_1014	   7644352	   7645961	 7	      1610	    1.015
Region_1015	   7648068	   7653213	 7	      5146	    0.404
Region_1016	   7656776	   7660395	 7	      3620	    0.701
Region_1017	   7665007	   7666479	 7	      1473	    0.000
Region_1018	   7667729	   7668069	 7	       341	    1.029
Region_1019	   7670725	   7670788	 7	        64	    1.531
Region_1020	   7672177	   7673398	 7	      1222	    2.019
Region_1021	   7674076	   7674724	 7	       649	    0.991
Region_1022	   7677822	   7690743	 7	     12922	    0.651
