Gene_Name	Beg	End	Region	Nuc	Mean_Cov
Region_0515	   3980001	   3981480	 3	      1480	    3.438
Region_0516	   3982075	   3982537	 3	       463	    7.253
Region_0517	   3989341	   3990409	 3	      1069	    5.693
Region_0518	   3994815	   3995246	 3	       432	    3.000
Region_0519	   3997378	   3997834	 3	       457	    3.667
Region_0520	   3999970	   4006397	 3	      6428	    1.468
Region_0521	   4017272	   4019505	 3	      2234	    4.449
Region_0522	   4020272	   4020393	 3	       122	    4.000
Region_0523	   4021041	   4021600	 3	       560	    4.448
Region_0524	   4022061	   4022311	 3	       251	    7.825
Region_0525	   4023027	   4023446	 3	       420	    9.002
Region_0526	   4025189	   4025570	 3	       382	    4.000
Region_0527	   4026084	   4026324	 3	       241	    4.000
Region_0528	   4026933	   4027034	 3	       102	    5.000
Region_0529	   4027619	   4028632	 3	      1014	    3.025
Region_0530	   4029474	   4029906	 3	       433	    4.335
Region_0531	   4030376	   4030834	 3	       459	    4.985
Region_0532	   4031316	   4032548	 3	      1233	    4.315
Region_0533	   4032845	   4033294	 3	       450	    4.207
Region_0534	   4033763	   4034020	 3	       258	    5.473
Region_0535	   4034477	   4036580	 3	      2104	    7.201
Region_0536	   4036989	   4037315	 3	       327	    6.000
Region_0537	   4037831	   4038102	 3	       272	    6.051
Region_0538	   4038595	   4039146	 3	       552	    7.000
Region_0539	   4039774	   4040944	 3	      1171	    6.963
Region_0540	   4041609	   4056561	 3	     14953	    3.199
Region_0541	   4058152	   4064392	 3	      6241	    2.508
Region_0542	   4069654	   4071898	 3	      2245	    3.853
Region_0543	   4074512	   4074817	 3	       306	    3.892
Region_0544	   4075541	   4075952	 3	       412	    4.663
Region_0545	   4076664	   4076917	 3	       254	    4.008
Region_0546	   4077701	   4077801	 3	       101	    4.000
Region_0547	   4082506	   4082591	 3	        86	    4.000
Region_0548	   4087135	   4087504	 3	       370	    6.454
Region_0549	   4105142	   4112291	 3	      7150	    5.030
Region_0550	   4143952	   4150934	 3	      6983	    6.316
Region_0551	   4151544	   4151776	 3	       233	    3.000
Region_0552	   4152401	   4153274	 3	       874	    2.317
Region_0553	   4153881	   4154109	 3	       229	    2.000
Region_0554	   4154748	   4172940	 3	     18193	    4.252
Region_0555	   4173597	   4176509	 3	      2913	    5.812
Region_0556	   4178680	   4181536	 3	      2857	    7.799
Region_0557	   4183997	   4188026	 3	      4030	    3.956
Region_0558	   4194803	   4196694	 3	      1892	    3.245
Region_0559	   4207419	   4208130	 3	       712	    2.000
Region_0560	   4210033	   4210971	 3	       939	    2.225
Region_0561	   4212839	   4213764	 3	       926	    2.424
Region_0562	   4215397	   4216974	 3	      1578	    3.377
Region_0563	   4218614	   4219203	 3	       590	    2.968
Region_0564	   4224968	   4236519	 3	     11552	    2.695
Region_0565	   4273378	   4274736	 3	      1359	    3.046
Region_0566	   4275505	   4276985	 3	      1481	    4.374
Region_0567	   4278611	   4281036	 3	      2426	    3.422
Region_0568	   4295267	   4295616	 3	       350	    2.000
Region_0569	   4296697	   4297544	 3	       848	    1.000
Region_0570	   4302271	   4315525	 3	     13255	    2.873
Region_0571	   4316168	   4316478	 3	       311	    5.000
Region_0572	   4318760	   4319188	 3	       429	    4.007
Region_0573	   4321719	   4322039	 3	       321	    7.259
Region_0574	   4322859	   4331669	 3	      8811	    4.676
Region_0575	   4338369	   4355268	 3	     16900	    2.381
Region_0576	   4361510	   4364802	 3	      3293	    3.260
Region_0577	   4369750	   4374422	 3	      4673	    2.698
Region_0578	   4377021	   4384133	 3	      7113	    3.894
Region_0579	   4386011	   4387716	 3	      1706	    4.894
Region_0580	   4388667	   4399705	 3	     11039	    3.128
Region_0581	   4400906	   4406432	 3	      5527	    7.797
Region_0582	   4408647	   4415031	 3	      6385	    5.148
Region_0583	   4415610	   4415843	 3	       234	    2.000
Region_0584	   4416375	   4416446	 3	        72	    1.000
Region_0585	   4417136	   4417238	 3	       103	    1.806
Region_0586	   4417962	   4418286	 3	       325	    2.265
Region_0587	   4419096	   4419327	 3	       232	    1.509
Region_0588	   4420001	   4420021	 3	        21	    1.000
Region_0589	   4421094	   4421326	 3	       233	    4.502
Region_0590	   4422378	   4422552	 3	       175	    4.000
Region_0591	   4423587	   4424476	 3	       890	    4.539
Region_0592	   4426516	   4430070	 3	      3555	    4.857
Region_0593	   4430824	   4431996	 3	      1173	    3.244
Region_0594	   4432582	   4433529	 3	       948	    3.378
Region_0595	   4434529	   4435126	 3	       598	    3.000
Region_0596	   4437733	   4439586	 3	      1854	    6.259
Region_0597	   4445390	   4446328	 3	       939	    6.206
Region_0598	   4447812	   4448170	 3	       359	    8.000
Region_0599	   4448505	   4449889	 3	      1385	    6.842
Region_0600	   4450085	   4450374	 3	       290	    3.000
Region_0601	   4451788	   4452070	 3	       283	    2.032
Region_0602	   4452679	   4453050	 3	       372	    2.177
Region_0603	   4456170	   4458005	 3	      1836	    2.199
Region_0604	   4459643	   4478914	 3	     19272	    1.855
Region_0605	   4480007	   4482393	 3	      2387	    1.734
Region_0606	   4484457	   4484739	 3	       283	    3.004
Region_0607	   4485467	   4486481	 3	      1015	    0.149
Region_0608	   4491492	   4510284	 3	     18793	    1.115
Region_0609	   4511696	   4514568	 3	      2873	    4.102
Region_0610	   4517827	   4525881	 3	      8055	    2.866
Region_0611	   4533767	   4547560	 3	     13794	    3.267
Region_0612	   4579748	   4597199	 3	     17452	    1.762
Region_0613	   4600526	   4656269	 3	     55744	    3.522
Region_0614	   4669117	   4691361	 3	     22245	    2.951
Region_0615	   4693446	   4697232	 3	      3787	    2.268
Region_0616	   4701676	   4717861	 3	     16186	    2.817
Region_0617	   4720254	   4726971	 3	      6718	    3.048
Region_0618	   4727301	   4730015	 3	      2715	    3.328
Region_0619	   4730588	   4741707	 3	     11120	    2.021
Region_0620	   4747026	   4748548	 3	      1523	    0.000
Region_0621	   4748806	   4753446	 3	      4641	    0.534
Region_0622	   4753736	   4757307	 3	      3572	    1.000
Region_0623	   4757976	   4762831	 3	      4856	    2.436
Region_0624	   4764110	   4766803	 3	      2694	    3.168
Region_0625	   4767602	   4768305	 3	       704	    2.000
Region_0626	   4773366	   4775301	 3	      1936	    2.899
Region_0627	   4779053	   4779174	 3	       122	    3.754
Region_0628	   4780901	   4781343	 3	       443	    3.544
Region_0629	   4782558	   4782701	 3	       144	    4.639
Region_0630	   4784129	   4784714	 3	       586	    4.000
Region_0631	   4786047	   4786597	 3	       551	    5.000
Region_0632	   4797590	   4799535	 3	      1946	    2.564
Region_0633	   4799936	   4800396	 3	       461	    2.816
Region_0634	   4800805	   4801873	 3	      1069	    2.026
Region_0635	   4806459	   4807085	 3	       627	    1.000
Region_0636	   4808628	   4810901	 3	      2274	    0.980
Region_0637	   4813532	   4814767	 3	      1236	    0.038
Region_0638	   4817368	   4819960	 3	      2593	    1.461
Region_0639	   4820531	   4824215	 3	      3685	    1.894
Region_0640	   4826364	   4827518	 3	      1155	    1.942
Region_0641	   4831003	   4831320	 3	       318	    3.028
Region_0642	   4831844	   4832762	 3	       919	    3.736
Region_0643	   4834811	   4841530	 3	      6720	    3.351
Region_0644	   4847025	   4848933	 3	      1909	    2.378
Region_0645	   4849240	   4849786	 3	       547	    3.265
Region_0646	   4852112	   4856024	 3	      3913	    3.591
Region_0647	   4858429	   4858769	 3	       341	    3.000
Region_0648	   4859418	   4859630	 3	       213	    3.000
Region_0649	   4860305	   4861878	 3	      1574	    1.417
Region_0650	   4877314	   4879917	 3	      2604	    4.408
Region_0651	   4881824	   4883487	 3	      1664	    5.520
Region_0652	   4908661	   4921262	 3	     12602	    2.808
Region_0653	   4922314	   4931320	 3	      9007	    2.655
Region_0654	   4933276	   4947812	 3	     14537	    4.090
Region_0655	   4948704	   4962708	 3	     14005	    3.551
Region_0656	   4964874	   4965593	 3	       720	    5.222
Region_0657	   4967592	   4968349	 3	       758	    4.550
Region_0658	   4972283	   4975726	 3	      3444	    3.000
Region_0659	   4976183	   4978373	 3	      2191	    3.985
Region_0660	   4980231	   4986462	 3	      6232	    2.975
Region_0661	   4990677	   4991238	 3	       562	    3.004
Region_0662	   4992276	   4992493	 3	       218	    4.000
Region_0663	   4993072	   4993375	 3	       304	    2.000
Region_0664	   4993793	   4994124	 3	       332	    2.000
Region_0665	   4994875	   4995039	 3	       165	    3.000
Region_0666	   5000895	   5002387	 3	      1493	    1.838
Region_0667	   5015775	   5016933	 3	      1159	    3.000
Region_0668	   5021506	   5023626	 3	      2121	    3.844
Region_0669	   5029858	   5031658	 3	      1801	    2.847
Region_0670	   5032963	   5033325	 3	       363	    2.000
Region_0671	   5034138	   5041069	 3	      6932	    1.909
Region_0672	   5042762	   5050356	 3	      7595	    4.008
Region_0673	   5113938	   5123857	 3	      9920	    3.919
Region_0674	   5126044	   5126706	 3	       663	    1.552
Region_0675	   5132205	   5132375	 3	       171	    3.047
Region_0676	   5132873	   5133686	 3	       814	    3.174
Region_0677	   5136000	   5136545	 3	       546	    8.002
Region_0678	   5137981	   5138558	 3	       578	    7.000
Region_0679	   5142693	   5143021	 3	       329	    6.948
Region_0680	   5153775	   5154765	 3	       991	    3.414
Region_0681	   5155203	   5166891	 3	     11689	    4.101
Region_0682	   5167905	   5179227	 3	     11323	    3.761
Region_0683	   5179485	   5181616	 3	      2132	    1.906
Region_0684	   5182149	   5198403	 3	     16255	    3.891
Region_0685	   5200063	   5205448	 3	      5386	    3.646
Region_0686	   5206100	   5206296	 3	       197	    2.000
Region_0687	   5207548	   5209252	 3	      1705	    4.046
Region_0688	   5212536	   5213629	 3	      1094	    4.814
Region_0689	   5254708	   5269171	 3	     14464	    2.122
Region_0690	   5272052	   5284344	 3	     12293	    3.613
Region_0691	   5287866	   5295907	 3	      8042	    2.294
Region_0692	   5298506	   5300712	 3	      2207	    3.141
Region_0693	   5300920	   5302116	 3	      1197	    4.206
Region_0694	   5302895	   5303490	 3	       596	    3.003
Region_0695	   5304883	   5305242	 3	       360	    2.817
Region_0696	   5305683	   5305843	 3	       161	    3.000
Region_0697	   5308610	   5309304	 3	       695	    2.865
Region_0698	   5309988	   5310511	 3	       524	    1.050
Region_0699	   5310928	   5311036	 3	       109	    0.000
Region_0700	   5311742	   5312168	 3	       427	    2.464
Region_0701	   5313502	   5315786	 3	      2285	    1.259
Region_0702	   5321160	   5323431	 3	      2272	    2.317
Region_0703	   5325737	   5326304	 3	       568	    2.808
Region_0704	   5331542	   5332061	 3	       520	    3.108
Region_0705	   5333150	   5333303	 3	       154	    2.000
Region_0706	   5334270	   5335906	 3	      1637	    2.521
Region_0707	   5343454	   5345328	 3	      1875	    0.791
Region_0708	   5352059	   5353440	 3	      1382	    1.000
Region_0709	   5353645	   5355858	 3	      2214	    1.377
Region_0710	   5356682	   5356753	 3	        72	    2.000
Region_0711	   5358913	   5359933	 3	      1021	    1.707
Region_0712	   5362959	   5363444	 3	       486	    2.000
Region_0713	   5363744	   5363964	 3	       221	    2.000
Region_0714	   5364241	   5364691	 3	       451	    2.000
Region_0715	   5365527	   5366247	 3	       721	    2.000
Region_0716	   5372056	   5373428	 3	      1373	    2.639
Region_0717	   5374834	   5375887	 3	      1054	    2.047
Region_0718	   5386041	   5386536	 3	       496	    1.532
Region_0719	   5387038	   5387078	 3	        41	    2.000
Region_0720	   5387784	   5388599	 3	       816	    1.088
Region_0721	   5389866	   5390588	 3	       723	    3.212
Region_0722	   5397406	   5398097	 3	       692	    4.045
Region_0723	   5399901	   5400336	 3	       436	    1.000
Region_0724	   5402904	   5403408	 3	       505	    2.766
Region_0725	   5405144	   5416510	 3	     11367	    1.248
Region_0726	   5416646	   5421928	 3	      5283	    2.027
Region_0727	   5453608	   5462424	 3	      8817	    2.441
Region_0728	   5463522	   5464959	 3	      1438	    2.552
Region_0729	   5475173	   5476401	 3	      1229	    2.028
Region_0730	   5478223	   5478399	 3	       177	    4.000
Region_0731	   5479959	   5480170	 3	       212	    3.000
Region_0732	   5481437	   5482148	 3	       712	    6.243
Region_0733	   5484630	   5486493	 3	      1864	    2.003
Region_0734	   5487778	   5489358	 3	      1581	    2.295
Region_0735	   5492267	   5492661	 3	       395	    4.278
Region_0736	   5493947	   5494662	 3	       716	    4.821
Region_0737	   5505536	   5509238	 3	      3703	    1.612
Region_0738	   5510477	   5514587	 3	      4111	    2.618
Region_0739	   5515519	   5515986	 3	       468	    2.462
Region_0740	   5518246	   5521377	 3	      3132	    3.265
Region_0741	   5522549	   5524979	 3	      2431	    2.888
Region_0742	   5526477	   5528234	 3	      1758	    4.567
Region_0743	   5530403	   5535755	 3	      5353	    2.421
Region_0744	   5536237	   5540746	 3	      4510	    3.417
Region_0745	   5541017	   5551961	 3	     10945	    3.285
Region_0746	   5560730	   5572331	 3	     11602	    3.668
Region_0747	   5575681	   5582456	 3	      6776	    2.201
Region_0748	   5583204	   5585295	 3	      2092	    2.565
Region_0749	   5591430	   5593981	 3	      2552	    3.870
Region_0750	   5594618	   5595882	 3	      1265	    4.837
Region_0751	   5596971	   5597407	 3	       437	    3.119
Region_0752	   5598116	   5598590	 3	       475	    4.217
Region_0753	   5602898	   5606791	 3	      3894	    3.713
Region_0754	   5609700	   5610654	 3	       955	    2.187
Region_0755	   5612549	   5624037	 3	     11489	    2.209
Region_0756	   5634851	   5657862	 3	     23012	    2.319
Region_0757	   5664852	   5707303	 3	     42452	    3.033
Region_0758	   5707737	   5717021	 3	      9285	    4.265
Region_0759	   5732757	   5760309	 3	     27553	    3.608
Region_0760	   5764641	   5787788	 3	     23148	    4.909
Region_0761	   5789115	   5794272	 3	      5158	    4.816
Region_0762	   5797079	   5797566	 3	       488	    5.543
Region_0763	   5802437	   5803047	 3	       611	    4.000
Region_0764	   5804578	   5813372	 3	      8795	    5.811
Region_0765	   5820048	   5820095	 3	        48	    3.000
Region_0766	   5821050	   5821112	 3	        63	    3.000
Region_0767	   5821948	   5822288	 3	       341	    4.839
Region_0768	   5823890	   5824660	 3	       771	    2.403
Region_0769	   5826534	   5827032	 3	       499	    1.914
Region_0770	   5828563	   5829802	 3	      1240	    0.961
Region_0771	   5830112	   5831927	 3	      1816	    0.558
Region_0772	   5915231	   5920661	 3	      5431	    3.273
Region_0773	   5923232	   5935182	 3	     11951	    2.194
Region_0774	   5936372	   5936714	 3	       343	    3.111
Region_0775	   5937572	   5938531	 3	       960	    4.368
Region_0776	   5942032	   5944625	 3	      2594	    2.435
Region_0777	   5945672	   5959164	 3	     13493	    2.101
Region_0778	   5973449	   5987862	 3	     14414	    3.676
Region_0779	   5992346	   5992431	 3	        86	    2.000
Region_0780	   5995405	   5999019	 3	      3615	    0.800
Region_0781	   5999939	   6011639	 3	     11701	    0.549
Region_0782	   6012192	   6019074	 3	      6883	    0.703
Region_0783	   6019681	   6023923	 3	      4243	    2.096
Region_0784	   6025169	   6054028	 3	     28860	    1.419
Region_0785	   6083862	   6087459	 3	      3598	    3.001
Region_0786	   6090394	   6090908	 3	       515	    1.161
Region_0787	   6092127	   6092492	 3	       366	    0.519
Region_0788	   6093551	   6094122	 3	       572	    1.224
Region_0789	   6096415	   6098089	 3	      1675	    1.859
Region_0790	   6101036	   6104602	 3	      3567	    1.213
Region_0791	   6112243	   6132199	 3	     19957	    1.017
Region_0792	   6136490	   6137072	 3	       583	    0.376
Region_0793	   6138652	   6138715	 3	        64	    1.359
Region_0794	   6140130	   6141791	 3	      1662	    0.021
Region_0795	   6152197	   6153310	 3	      1114	    1.115
Region_0796	   6153594	   6154642	 3	      1049	    0.257
Region_0797	   6155333	   6158402	 3	      3070	    0.310
Region_0798	   6158694	   6161085	 3	      2392	    4.173
Region_0799	   6167194	   6167459	 3	       266	    2.000
Region_0800	   6170173	   6170544	 3	       372	    3.159
Region_0801	   6170932	   6170965	 3	        34	    3.000
Region_0802	   6172377	   6173182	 3	       806	    2.391
Region_0803	   6174806	   6175063	 3	       258	    1.000
Region_0804	   6179040	   6179616	 3	       577	    1.653
Region_0805	   6183704	   6184320	 3	       617	    1.000
Region_0806	   6190507	   6190624	 3	       118	    5.949
Region_0807	   6193296	   6193768	 3	       473	    3.000
Region_0808	   6196458	   6197457	 3	      1000	    5.526
Region_0809	   6206437	   6212611	 3	      6175	    0.667
Region_0810	   6212949	   6219540	 3	      6592	    1.926
Region_0811	   6222222	   6237802	 3	     15581	    0.747
Region_0812	   6240120	   6244055	 3	      3936	    0.217
Region_0813	   6244723	   6245612	 3	       890	    0.082
Region_0814	   6246114	   6248916	 3	      2803	    0.206
Region_0815	   6275597	   6294498	 3	     18902	    0.062
Region_0816	   6296901	   6334444	 3	     37544	    0.586
Region_0817	   6364395	   6376111	 3	     11717	    0.705
Region_0818	   6376903	   6377271	 3	       369	    0.000
Region_0819	   6379483	   6401050	 3	     21568	    0.431
Region_0820	   6401619	   6402101	 3	       483	    0.000
Region_0821	   6403024	   6404602	 3	      1579	    0.085
Region_0822	   6405241	   6405914	 3	       674	    0.000
Region_0823	   6407092	   6408049	 3	       958	    0.000
Region_0824	   6409242	   6412997	 3	      3756	    0.709
Region_0825	   6413837	   6418801	 3	      4965	    0.097
Region_0826	   6444359	   6444968	 3	       610	    0.000
Region_0827	   6445735	   6447197	 3	      1463	    1.485
Region_0828	   6451741	   6452948	 3	      1208	    0.112
Region_0829	   6457042	   6461544	 3	      4503	    0.180
Region_0830	   6461872	   6467411	 3	      5540	    0.996
Region_0831	   6472137	   6476332	 3	      4196	    0.036
Region_0832	   6477827	   6478708	 3	       882	    2.794
Region_0833	   6479991	   6480171	 3	       181	    2.077
Region_0834	   6481732	   6482518	 3	       787	    2.889
Region_0835	   6483467	   6486003	 3	      2537	    0.303
Region_0836	   6501779	   6512351	 3	     10573	    0.341
Region_0837	   6513416	   6516258	 3	      2843	    0.864
Region_0838	   6517675	   6518821	 3	      1147	    0.393
Region_0839	   6520217	   6521760	 3	      1544	    2.378
Region_0840	   6525289	   6525694	 3	       406	    3.335
Region_0841	   6526706	   6527182	 3	       477	    4.847
Region_0842	   6530786	   6535968	 3	      5183	    0.843
Region_0843	   6552371	   6554452	 3	      2082	    0.794
Region_0844	   6555248	   6555640	 3	       393	    2.000
Region_0845	   6556198	   6557813	 3	      1616	    3.644
Region_0846	   6558368	   6562019	 3	      3652	    0.809
Region_0847	   6562503	   6564460	 3	      1958	    0.870
Region_0848	   6569073	   6569568	 3	       496	    0.613
Region_0849	   6571267	   6572144	 3	       878	    0.985
Region_0850	   6574207	   6575500	 3	      1294	    1.961
Region_0851	   6576770	   6578458	 3	      1689	    0.547
Region_0852	   6582881	   6585198	 3	      2318	    4.843
Region_0853	   6586561	   6587341	 3	       781	    1.673
Region_0854	   6588772	   6593361	 3	      4590	    0.151
Region_0855	   6607427	   6617854	 3	     10428	    0.546
Region_0856	   6619872	   6620590	 3	       719	    1.476
Region_0857	   6621881	   6622734	 3	       854	    1.000
Region_0858	   6631633	   6633603	 3	      1971	    2.022
Region_0859	   6637943	   6640400	 3	      2458	    1.427
Region_0860	   6640692	   6643503	 3	      2812	    3.756
Region_0861	   6645226	   6646098	 3	       873	    1.143
Region_0862	   6648190	   6649568	 3	      1379	    0.000
Region_0863	   6650274	   6652974	 3	      2701	    1.624
Region_0864	   6654847	   6655809	 3	       963	    2.551
Region_0865	   6658343	   6659716	 3	      1374	    0.000
Region_0866	   6662039	   6666929	 3	      4891	    2.724
Region_0867	   6667432	   6669257	 3	      1826	    0.520
Region_0868	   6669918	   6670448	 3	       531	    0.045
Region_0869	   6671077	   6671562	 3	       486	    0.000
Region_0870	   6672513	   6673152	 3	       640	    0.000
Region_0871	   6673929	   6674083	 3	       155	    0.471
Region_0872	   6676283	   6677838	 3	      1556	    0.000
Region_0873	   6678383	   6678613	 3	       231	    0.000
Region_0874	   6678921	   6679366	 3	       446	    0.000
Region_0875	   6680273	   6681353	 3	      1081	    0.000
Region_0876	   6685394	   6686752	 3	      1359	    1.412
Region_0877	   6688237	   6690348	 3	      2112	    1.014
Region_0878	   6692698	   6694513	 3	      1816	    0.890
Region_0879	   6697767	   6701732	 3	      3966	    0.786
Region_0880	   6704951	   6705617	 3	       667	    1.229
Region_0881	   6706398	   6706740	 3	       343	    1.834
Region_0882	   6708857	   6709495	 3	       639	    0.412
Region_0883	   6710035	   6710229	 3	       195	    0.000
Region_0884	   6710815	   6711049	 3	       235	    0.000
Region_0885	   6711976	   6713263	 3	      1288	    0.000
Region_0886	   6730773	   6735200	 3	      4428	    0.588
Region_0887	   6738191	   6754726	 3	     16536	    0.802
Region_0888	   6755360	   6765574	 3	     10215	    0.863
Region_0889	   6797926	   6801105	 3	      3180	    1.452
Region_0890	   6802681	   6802710	 3	        30	    3.000
Region_0891	   6803017	   6803236	 3	       220	    2.018
Region_0892	   6803735	   6804021	 3	       287	    0.108
Region_0893	   6810511	   6810759	 3	       249	    3.036
Region_0894	   6812119	   6812387	 3	       269	    4.045
Region_0895	   6813482	   6813635	 3	       154	    0.000
Region_0896	   6814731	   6839870	 3	     25140	    0.379
Region_0897	   6849628	   6851345	 4	      1718	    0.892
Region_0898	   6852237	   6852338	 4	       102	    1.000
Region_0899	   6853828	   6853938	 4	       111	    2.604
Region_0900	   6855371	   6855528	 4	       158	    1.000
Region_0901	   6857043	   6858465	 4	      1423	    0.177
Region_0902	   6860433	   6862197	 4	      1765	    0.020
Region_0903	   6862857	   6868697	 4	      5841	    1.700
Region_0904	   6877221	   6878066	 4	       846	    0.000
Region_0905	   6879319	   6881237	 4	      1919	    0.279
Region_0906	   6882469	   6882804	 4	       336	    0.065
Region_0907	   6886493	   6887195	 4	       703	    0.000
Region_0908	   6894388	   6896043	 4	      1656	    0.103
Region_0909	   6897445	   6924307	 4	     26863	    0.471
Region_0910	   6925721	   6958807	 4	     33087	    0.482
Region_0911	   6964059	   6968783	 4	      4725	    0.867
Region_0912	   6972469	   6972998	 4	       530	    1.325
Region_0913	   6974086	   6974486	 4	       401	    0.000
Region_0914	   6975495	   6976226	 4	       732	    1.302
Region_0915	   6978031	   6980989	 4	      2959	    1.262
Region_0916	   6982802	   6984796	 4	      1995	    1.133
Region_0917	   6987988	   7000595	 4	     12608	    0.493
Region_0918	   7062928	   7069345	 4	      6418	    0.929
Region_0919	   7069965	   7071136	 4	      1172	    1.903
Region_0920	   7090836	   7096497	 4	      5662	    1.197
Region_0921	   7097551	   7098157	 4	       607	    0.000
Region_0922	   7098974	   7100230	 4	      1257	    0.172
Region_0923	   7105100	   7105529	 4	       430	    4.002
Region_0924	   7107888	   7108578	 4	       691	    0.145
Region_0925	   7109345	   7109478	 4	       134	    3.209
Region_0926	   7113335	   7121033	 4	      7699	    0.222
Region_0927	   7130177	   7131675	 4	      1499	    1.175
Region_0928	   7133524	   7133707	 4	       184	    0.364
Region_0929	   7135099	   7135354	 4	       256	    0.000
Region_0930	   7136599	   7136801	 4	       203	    0.000
Region_0931	   7137811	   7138350	 4	       540	    2.426
Region_0932	   7138747	   7145238	 4	      6492	    0.345
Region_0933	   7146084	   7151266	 4	      5183	    0.440
Region_0934	   7237189	   7239105	 4	      1917	    1.414
Region_0935	   7246359	   7248452	 4	      2094	    0.880
Region_0936	   7249455	   7249572	 4	       118	    1.780
Region_0937	   7250443	   7251210	 4	       768	    2.951
Region_0938	   7253557	   7257070	 4	      3514	    0.602
Region_0939	   7285688	   7295607	 4	      9920	    0.525
Region_0940	   7297121	   7297296	 4	       176	    2.619
Region_0941	   7298938	   7301798	 4	      2861	    0.404
Region_0942	   7303779	   7304074	 4	       296	    4.000
Region_0943	   7312580	   7313528	 4	       949	    0.807
Region_0944	   7328035	   7331665	 4	      3631	    0.873
Region_0945	   7336655	   7338828	 4	      2174	    0.328
Region_0946	   7340817	   7342830	 4	      2014	    2.105
Region_0947	   7348437	   7349970	 4	      1534	    0.098
Region_0948	   7351097	   7351583	 4	       487	    1.144
Region_0949	   7352984	   7353364	 4	       381	    1.693
Region_0950	   7354869	   7355198	 4	       330	    3.000
Region_0951	   7355830	   7355853	 4	        24	    3.000
Region_0952	   7356177	   7356629	 4	       453	    5.000
Region_0953	   7358825	   7363075	 4	      4251	    0.964
Region_0954	   7396350	   7414010	 4	     17661	    0.314
Region_0955	   7418804	   7421352	 4	      2549	    0.026
Region_0956	   7424288	   7424552	 4	       265	    0.000
Region_0957	   7428344	   7432480	 4	      4137	    0.522
Region_0958	   7436380	   7436955	 4	       576	    0.000
Region_0959	   7441172	   7441808	 4	       637	    0.904
Region_0960	   7445103	   7446461	 4	      1359	    0.297
Region_0961	   7449722	   7451111	 4	      1390	    1.121
Region_0962	   7454383	   7455846	 4	      1464	    0.570
Region_0963	   7461833	   7462624	 4	       792	    0.010
Region_0964	   7466023	   7466547	 4	       525	    0.000
Region_0965	   7469832	   7470285	 4	       454	    0.000
Region_0966	   7473677	   7474599	 4	       923	    0.226
Region_0967	   7478068	   7478543	 4	       476	    0.000
Region_0968	   7482133	   7482562	 4	       430	    0.000
Region_0969	   7482812	   7484019	 4	      1208	    0.000
Region_0970	   7484644	   7485364	 4	       721	    0.083
Region_0971	   7486290	   7486452	 4	       163	    0.000
Region_0972	   7487213	   7490472	 4	      3260	    0.013
Region_0973	   7490959	   7498509	 4	      7551	    0.426
Region_0974	   7499135	   7500050	 4	       916	    0.235
Region_0975	   7501439	   7505462	 4	      4024	    0.555
Region_0976	   7509797	   7511346	 4	      1550	    0.065
Region_0977	   7511794	   7513452	 4	      1659	    0.770
Region_0978	   7513923	   7514539	 4	       617	    1.267
Region_0979	   7515234	   7516035	 4	       802	    3.337
Region_0980	   7516682	   7516933	 4	       252	    1.000
Region_0981	   7517615	   7520064	 4	      2450	    0.141
Region_0982	   7520747	   7523091	 4	      2345	    0.483
Region_0983	   7524546	   7525079	 4	       534	    0.000
Region_0984	   7526951	   7528478	 4	      1528	    2.704
Region_0985	   7530336	   7532156	 4	      1821	    1.990
Region_0986	   7533931	   7534396	 4	       466	    4.382
Region_0987	   7534957	   7535710	 4	       754	    4.854
Region_0988	   7536477	   7536718	 4	       242	    2.562
Region_0989	   7537655	   7538329	 4	       675	    4.050
Region_0990	   7539488	   7540785	 4	      1298	    1.088
Region_0991	   7543629	   7544225	 4	       597	    1.407
Region_0992	   7545199	   7551180	 4	      5982	    1.210
Region_0993	   7556056	   7556581	 4	       526	    0.000
Region_0994	   7559616	   7560137	 4	       522	    1.155
Region_0995	   7563357	   7564078	 4	       722	    0.620
Region_0996	   7566187	   7567342	 4	      1156	    0.176
Region_0997	   7585983	   7587330	 4	      1348	    1.015
Region_0998	   7589175	   7589761	 4	       587	    0.000
Region_0999	   7592104	   7592534	 4	       431	    1.457
Region_1000	   7594411	   7595822	 4	      1412	    1.181
Region_1001	   7597203	   7598490	 4	      1288	    0.915
Region_1002	   7599631	   7600997	 4	      1367	    1.996
Region_1003	   7601379	   7602096	 4	       718	    1.876
Region_1004	   7604437	   7605106	 4	       670	    1.549
Region_1005	   7606178	   7606524	 4	       347	    0.000
Region_1006	   7607022	   7607908	 4	       887	    2.244
Region_1007	   7609646	   7611415	 4	      1770	    0.763
Region_1008	   7613357	   7613584	 4	       228	    0.000
Region_1009	   7614455	   7615085	 4	       631	    0.158
Region_1010	   7621427	   7621717	 4	       291	    3.000
Region_1011	   7624157	   7634988	 4	     10832	    0.864
Region_1012	   7635088	   7636525	 4	      1438	    0.157
Region_1013	   7637356	   7638437	 4	      1082	    1.935
Region_1014	   7639173	   7640114	 4	       942	    3.410
Region_1015	   7640927	   7643348	 4	      2422	    3.031
Region_1016	   7645293	   7646004	 4	       712	    1.535
Region_1017	   7648258	   7649219	 4	       962	    1.083
Region_1018	   7654474	   7656857	 4	      2384	    0.350
Region_1019	   7659440	   7659911	 4	       472	    0.000
Region_1020	   7661839	   7662343	 4	       505	    0.000
Region_1021	   7662605	   7664474	 4	      1870	    0.000
