Gene_Name	Beg	End	Region	Nuc	Mean_Cov	Outlier_Status
GA13870-RA 	   9097228	   9097280	 9	        53	    0.528	1
GA13871-RA 	  17496098	  17496332	12	       118	    3.000	1
GA13872-RA 	  17580973	  17581029	13	        57	    2.000	1
GA13875-RA 	  17678842	  17678901	13	        60	    1.000	1
GA13876-RA 	   3558266	   3559520	 3	       564	    2.000	1
GA13878-RA 	   3576321	   3577651	 3	       231	    3.667	1
GA13881-RA 	  19439410	  19442147	14	       658	    0.000	1
GA13882-RC 	  15659877	  15663346	11	       374	    0.000	1
GA13885-RB 	  19421187	  19434825	14	     11127	    0.000	1
GA13886-RC 	  15783553	  15784976	11	      1247	    0.656	1
GA13887-RA 	   3017290	   3018096	 3	       462	    3.000	1
GA13898-RC 	  18962484	  18967516	14	      3770	    3.956	1
GA13899-RA 	  13196431	  13198943	 7	       461	    1.462	1
GA13901-RA 	   3978930	   3978989	 3	        60	    1.000	1
GA13904-RA 	   4019768	   4019822	 3	        55	    2.000	1
GA13908-RA 	   3769217	   3769279	 3	        63	    0.000	1
GA13944-RA 	   6557908	   6558178	 3	       122	    0.000	1
GA13959-RA 	   1994795	   2021291	 2	     20735	    0.339	1
GA13980-RA 	  10342850	  10343989	 8	       184	    0.283	1
GA13983-RA 	    815200	    816996	 1	      1323	    3.000	1
GA13987-RA 	   1936988	   1937203	 2	       105	    1.000	1
GA13988-RA 	   6104734	   6112028	 3	      6509	    0.133	1
GA13989-RA 	  12810759	  12810811	 8	        53	    1.000	1
GA14016-RC 	  11067670	  11067761	 8	        92	    0.000	1
GA14018-RA 	    818187	    818238	 1	        52	    3.000	1
GA14019-RA 	    836352	    836413	 1	        62	    1.000	1
GA14025-RA 	  16614672	  16615519	11	       123	    0.000	1
GA14026-RA 	  12550170	  12550263	 8	        94	    2.000	1
GA14038-RA 	  11415809	  11416585	 8	       218	    0.000	1
GA14039-RA 	  11539385	  11539874	 8	       193	    0.000	1
GA14040-RA 	  11404226	  11406266	 8	      1222	    0.000	1
GA14041-RB 	  11391003	  11391481	 8	       125	    0.000	1
GA14042-RB 	  11388712	  11389501	 8	       166	    0.000	2
GA14043-RC 	  11386711	  11387630	 8	       195	    0.000	1
GA14047-RA 	  11371695	  11374483	 8	       363	    1.099	1
GA14051-RA 	  11367261	  11367525	 8	       265	    0.000	1
GA14053-RA 	   7967977	   7971282	 4	      3306	    0.459	1
GA14054-RC 	  11359033	  11361404	 8	       217	    0.000	2
GA14055-RA 	   7974198	   7978163	 4	       553	    0.354	1
GA14072-RC 	   8773045	   8781843	 5	      8604	    0.040	1
GA14073-RA 	  13917849	  13920188	 7	      2086	    0.615	1
GA14083-RA 	   7945198	   7945252	 4	        55	    4.600	1
GA14085-RA 	  11540307	  11541410	 8	       197	    0.355	1
GA14087-RB 	  17133206	  17134269	11	       230	    3.000	1
GA14095-RA 	  17137094	  17137149	11	        56	    3.000	1
GA14100-RA 	  11116688	  11118661	 8	       206	    0.000	1
GA14104-RB 	   6054054	   6083762	 3	     27298	    1.494	1
GA14111-RB 	  16106233	  16108098	11	       744	    2.251	1
GA14118-RA 	  13439690	  13439754	 7	        65	    0.000	1
GA14121-RA 	   8640594	   8641097	 5	       169	    0.000	1
GA14145-RA 	   1783957	   1788018	 2	      3292	    2.396	1
GA14148-RB 	   7664515	   7666134	 4	       376	    0.753	1
GA14173-RB 	  18314516	  18314576	14	        61	    3.000	1
GA14185-RA 	  13910849	  13913093	 7	       243	    1.107	1
GA14192-RC 	   9444178	   9454500	 9	      8537	    0.085	1
GA14203-RA 	  12984743	  12987446	 8	       174	    0.000	1
GA14205-RA 	   9462738	   9462811	 9	        74	    0.000	2
GA14213-RB 	  12881259	  12882649	 8	       452	    0.000	1
GA14214-RA 	  12877352	  12878714	 8	       266	    0.000	1
GA14215-RA 	  12875559	  12875617	 8	        59	    0.000	1
GA14224-RA 	  12863704	  12869501	 8	      2812	    0.000	2
GA14226-RA 	  12861341	  12861410	 8	        70	    0.000	1
GA14253-RA 	   9425366	   9429055	 9	      1968	    0.160	1
GA14268-RC 	   1163243	   1164421	 1	       534	    2.144	1
GA14274-RA 	   9384635	   9386820	 9	       342	    0.000	1
GA14289-RC 	    772726	    776782	 1	      2978	    1.000	1
GA14294-RA 	    730280	    731307	 1	       215	    2.000	1
GA14295-RB 	    671038	    671145	 1	       108	    2.000	1
GA14303-RA 	   6678692	   6678773	 3	        82	    2.610	1
GA14307-RB 	   8233016	   8233067	 5	        52	    2.000	1
GA14314-RA 	   1545041	   1546364	 1	       196	    0.311	1
GA14333-RA 	   1553119	   1554894	 1	       709	    0.000	1
GA14401-RA 	  14697663	  14697723	 6	        61	    0.000	1
GA14410-RA 	   2788225	   2791269	 3	      1296	    3.403	1
GA14414-RA 	  11903508	  11903993	 8	       128	    0.492	1
GA14426-RA 	    827867	    827924	 1	        58	    2.000	1
GA14437-RA 	  14164685	  14164810	 7	       126	    0.000	1
GA14468-RA 	    230552	    232620	 1	       715	    3.123	1
GA14497-RA 	   4387786	   4388458	 3	       113	    2.000	1
GA14500-RB 	   4355376	   4361466	 3	      5758	    1.832	1
GA14502-RA 	   4334713	   4338274	 3	      2979	    1.020	1
GA14533-RA 	   6578552	   6582799	 3	       771	    1.000	1
GA14562-RC 	   8955760	   8961575	 9	      5629	    0.212	1
GA14563-RB 	   8965181	   8965724	 9	       104	    1.000	1
GA14564-RA 	   8970105	   8970155	 9	        51	    0.000	1
GA14565-RA 	   9007664	   9018299	 9	      9678	    0.204	1
GA14566-RA 	   8967316	   8968095	 9	       187	    0.973	1
GA14596-RB 	  17901569	  17902079	14	       214	    2.023	1
GA14600-RC 	   1732326	   1732400	 1	        75	    2.000	1
GA14622-RC 	   9188522	   9261248	 9	     70553	    0.096	1
GA14624-RA 	   9497288	   9498890	 9	      1187	    0.016	1
GA14628-RA 	   8001931	   8002282	 4	       352	    0.000	1
GA14646-RA 	  11614963	  11615700	 8	        97	    2.557	1
GA14650-RF 	  11327299	  11329703	 8	      1652	    0.000	1
GA14655-RA 	  16239697	  16240384	11	       333	    4.577	1
GA14672-RJ 	   1479934	   1536960	 1	     51035	    1.533	1
GA14679-RA 	  13106740	  13108339	 8	      1152	    0.683	1
GA14681-RA 	   9521993	   9524793	 9	       773	    0.067	1
GA14683-RA 	   3424258	   3424578	 3	       136	    2.000	1
GA14690-RA 	   4549002	   4579477	 3	     30318	    1.138	1
GA14700-RA 	  10340495	  10340955	 8	       103	    2.058	1
GA14726-RA 	  15156915	  15156983	10	        69	    0.000	1
GA14738-RA 	  15179464	  15179650	10	       187	    1.000	1
GA14750-RB 	   7828825	   7835495	 4	      5458	    2.695	1
GA14751-RA 	   7826989	   7828280	 4	       229	    0.712	1
GA14754-RA 	  11516853	  11519497	 8	      2085	    0.700	1
GA14757-RA 	  18025226	  18025283	14	        58	    2.483	1
GA14760-RA 	   8423923	   8424461	 5	       223	    2.341	1
GA14766-RA 	   6883613	   6885877	 4	       544	    1.000	1
GA14778-RA 	  13209384	  13209908	 7	       162	    0.000	1
GA14779-RA 	  13223456	  13223513	 7	        58	    0.000	1
GA14786-RA 	  15895102	  15896520	11	       265	    0.385	1
GA14795-RA 	  12892696	  12892758	 8	        63	    0.000	1
GA14796-RA 	  12198722	  12198776	 8	        55	    0.000	1
GA14829-RA 	   9630695	   9631629	 9	       191	    0.717	1
GA14831-RA 	  13036222	  13040249	 8	      3797	    0.040	1
GA14834-RA 	   5821757	   5821817	 3	        61	    1.000	1
GA14837-RA 	   9629047	   9629105	 9	        59	    0.000	1
GA14851-RB 	   4281249	   4294969	 3	      9682	    1.597	1
GA14852-RA 	   4453545	   4456093	 3	       302	    1.801	1
GA14854-RA 	   9625343	   9625399	 9	        57	    0.000	1
GA14855-RF 	  16406156	  16412739	11	      3019	    0.119	1
GA14866-RA 	   9627417	   9627480	 9	        64	    2.000	1
GA14874-RA 	   5422156	   5453303	 3	     30956	    1.620	1
GA14890-RB 	  15793560	  15793872	11	       177	    0.000	1
GA14893-RB 	  12664108	  12666156	 8	      1119	    3.841	1
GA14894-RA 	  12661394	  12661453	 8	        60	    1.000	1
GA14897-RB 	   9457638	   9466152	 9	      5765	    0.167	2
GA14906-RC 	  11078732	  11080204	 8	      1473	    0.000	2
GA14913-RA 	  16263966	  16268274	11	      2859	    1.515	1
GA14932-RA 	    239479	    241010	 1	      1532	    0.000	1
GA14934-RA 	   5328772	   5330469	 3	       322	    2.000	1
GA14938-RA 	   6142641	   6152100	 3	      8215	    0.271	1
GA14940-RB 	   1425506	   1427264	 1	       210	    0.000	1
GA14941-RA 	   5552249	   5559906	 3	      7289	    1.504	1
GA14944-RA 	   4794824	   4794889	 3	        66	    2.000	1
GA14947-RA 	  19198805	  19202312	14	      2668	    3.946	1
GA14963-RB 	   1417757	   1417852	 1	        96	    1.000	1
GA14968-RA 	   1400000	   1400292	 1	       137	    3.000	1
GA14977-RA 	  12272386	  12272668	 8	       130	    3.669	1
GA14980-RA 	  12269762	  12270036	 8	       122	    0.000	2
GA14981-RA 	   1394299	   1395300	 1	       421	    3.000	1
GA14982-RA 	  12268397	  12268662	 8	       113	    0.000	2
GA14995-RA 	   1336866	   1338325	 1	       146	    1.137	1
GA15003-RA 	   1334120	   1334421	 1	       151	    1.000	1
GA15011-RA 	   5944739	   5944794	 3	        56	    1.000	1
GA15012-RA 	   5935416	   5936158	 3	       127	    1.000	1
GA15013-RA 	   3425468	   3425795	 3	       143	    2.000	1
GA15025-RA 	  16472624	  16472946	11	       117	    0.000	1
GA15033-RA 	   1332115	   1333575	 1	       426	    1.000	1
GA15037-RA 	  13994647	  14002529	 7	      5545	    0.044	2
GA15074-RB 	  10338432	  10339628	 8	       147	    0.000	1
GA15091-RA 	   2644949	   2652852	 3	      6389	    0.134	1
GA15095-RA 	   1168181	   1170557	 1	      1828	    1.327	1
GA15096-RA 	   2553277	   2553517	 3	       241	    2.079	1
GA15108-RA 	  15789388	  15790293	11	       121	    0.488	1
GA15109-RA 	  15881106	  15881180	11	        75	    0.000	1
GA15112-RB 	   2557254	   2559674	 3	       895	    2.853	1
GA15120-RA 	   9611661	   9612173	 9	       146	    0.610	1
GA15135-RA 	   2566296	   2572431	 3	       653	    0.453	1
GA15142-RA 	   2655710	   2656823	 3	       342	    1.173	1
GA15143-RA 	   6518980	   6520087	 3	       336	    0.277	1
GA15161-RA 	  14490119	  14491145	 7	       174	    0.000	1
GA15166-RA 	  14479235	  14484188	 7	      4683	    0.000	1
GA15169-RB 	  14431519	  14431586	 7	        68	    0.000	2
GA15197-RA 	   2288665	   2295482	 2	      6190	    1.056	1
GA15198-RA 	  14533310	  14550167	 7	     14320	    0.041	2
GA15201-RA 	   2304636	   2304698	 2	        63	    4.000	1
GA15214-RA 	   2311457	   2313163	 2	       702	    2.481	1
GA15217-RA 	  14491556	  14492387	 7	       110	    0.000	1
GA15218-RA 	   6478789	   6479767	 3	       298	    0.799	1
GA15223-RA 	  14486550	  14488541	 7	       122	    0.000	1
GA15226-RB 	  14471401	  14472333	 7	       281	    1.167	1
GA15234-RC 	  11468142	  11471977	 8	       821	    0.000	1
GA15235-RB 	  11443854	  11457455	 8	      3967	    0.376	1
GA15245-RB 	  11432053	  11437140	 8	      1376	    0.000	1
GA15249-RA 	   2306228	   2309127	 2	      1724	    3.758	1
GA15255-RD 	   2267566	   2270996	 2	      1921	    1.299	1
GA15264-RA 	  11411262	  11412272	 8	      1011	    0.105	1
GA15265-RA 	  11395377	  11397654	 8	       427	    0.000	1
GA15267-RD 	  11374718	  11383077	 8	      3104	    0.481	2
GA15274-RA 	   7797696	   7799386	 4	       129	    0.721	1
GA15275-RA 	   7794162	   7794242	 4	        81	    1.000	1
GA15278-RB 	   7789213	   7790147	 4	       399	    0.000	1
GA15282-RA 	   2034461	   2036976	 2	       405	    1.000	1
GA15287-RA 	   2040975	   2042370	 2	       250	    1.000	1
GA15300-RA 	  16258036	  16278498	11	     19704	    1.125	1
GA15322-RA 	   6153395	   6153476	 3	        82	    2.000	1
GA15334-RA 	   6161185	   6167131	 3	      4206	    0.309	1
GA15336-RA 	  14138521	  14141646	 7	      1087	    0.107	2
GA15342-RA 	   6169325	   6169385	 3	        61	    3.000	1
GA15343-RA 	   7787411	   7787482	 4	        72	    0.000	1
GA15349-RA 	  12827812	  12827881	 8	        70	    0.000	1
GA15351-RB 	   6098299	   6100941	 3	       348	    0.707	1
GA15365-RA 	  10040785	  10053478	 8	      9709	    0.022	2
GA15366-RB 	   9068197	   9068832	 9	       124	    2.113	1
GA15417-RA 	  13573601	  13573658	 7	        58	    0.000	1
GA15425-RB 	  13653798	  13657896	 7	      3236	    0.241	1
GA15428-RA 	     90242	     90782	 1	       271	    0.000	1
GA15432-RA 	  13682168	  13693607	 7	     10408	    0.085	1
GA15449-RA 	   1978092	   1980449	 2	      1237	    0.000	1
GA15450-RA 	   1973791	   1974645	 2	       201	    1.000	1
GA15451-RA 	   1965800	   1966219	 2	       313	    2.000	1
GA15456-RA 	   1956791	   1960666	 2	      3734	    3.000	1
GA15463-RA 	   1940787	   1940845	 2	        59	    1.000	1
GA15466-RA 	   1934554	   1935846	 2	       973	    1.000	1
GA15469-RA 	   1933481	   1933539	 2	        59	    0.000	1
GA15470-RA 	   1756263	   1757439	 1	       392	    1.000	1
GA15477-RB 	   1775844	   1777909	 2	      1331	    1.070	1
GA15486-RA 	  15797488	  15797966	11	       354	    0.000	1
GA15509-RA 	   5476642	   5478109	 3	       246	    3.553	1
GA15511-RA 	   5482721	   5482789	 3	        69	    2.000	1
GA15515-RA 	   5479393	   5479460	 3	        68	    2.000	1
GA15517-RA 	  12894446	  12894502	 8	        57	    0.000	1
GA15520-RA 	  15536576	  15537592	10	       181	    1.365	1
GA15525-RA 	  12885438	  12890387	 8	      4763	    0.046	1
GA15541-RA 	   2476936	   2477034	 2	        99	    1.000	1
GA15569-RA 	   9608373	   9608985	 9	       193	    0.000	1
GA15570-RA 	   7981365	   7982795	 4	       456	    2.000	1
GA15573-RB 	  12739390	  12740208	 8	       363	    3.347	1
GA15577-RB 	  11569501	  11585099	 8	     14115	    0.380	1
GA15579-RA 	  11546632	  11546695	 8	        64	    0.000	1
GA15581-RA 	   7947113	   7953071	 4	      2309	    0.320	1
GA15582-RA 	  18659138	  18661565	14	      1201	    4.919	1
GA15589-RA 	  10195695	  10195970	 8	       114	    1.000	1
GA15593-RB 	   4741810	   4746837	 3	      2711	    0.951	1
GA15598-RA 	   7862137	   7885737	 4	     23440	    0.039	2
GA15599-RA 	   7485383	   7486036	 4	       130	    0.177	1
GA15600-RA 	   7470307	   7473508	 4	       751	    0.543	1
GA15601-RB 	  17322203	  17326360	12	      4007	    4.041	1
GA15602-RA 	   7484032	   7484427	 4	       195	    0.000	1
GA15603-RA 	   2819912	   2821437	 3	       491	    3.000	1
GA15604-RA 	   7462646	   7465854	 4	       752	    0.210	1
GA15607-RA 	   7514621	   7515053	 4	       112	    0.000	1
GA15608-RA 	   9720497	   9720994	 9	       231	    0.000	1
GA15618-RA 	  10179103	  10179181	 8	        79	    0.000	1
GA15619-RA 	   4419427	   4419634	 3	       124	    1.339	1
GA15623-RA 	   4417614	   4417844	 3	       132	    1.000	1
GA15625-RA 	   4416783	   4417003	 3	       125	    3.000	1
GA15627-RA 	   5132437	   5132492	 3	        56	    2.000	1
GA15628-RO 	    544668	    563788	 1	     13913	    6.011	1
GA15631-RA 	  19609351	  19609707	14	       151	    8.000	1
GA15635-RK 	  19501350	  19542668	14	     34836	    1.659	1
GA15636-RA 	  13954890	  13957855	 7	       203	    0.000	1
GA15642-RA 	  19615028	  19615423	14	       171	    8.281	1
GA15644-RA 	   4087742	   4104904	 3	      8652	    2.606	1
GA15645-RA 	  18637727	  18638014	14	       120	    5.000	1
GA15646-RA 	   3936966	   3937026	 3	        61	    1.000	1
GA15647-RA 	   3844061	   3845737	 3	       185	    0.000	1
GA15650-RA 	   4763108	   4764100	 3	       264	    0.000	1
GA15652-RC 	   4827533	   4830451	 3	      1702	    1.513	1
GA15653-RA 	  12999001	  12999055	 8	        55	    0.000	1
GA15654-RA 	  13059218	  13064380	 8	      4227	    0.080	2
GA15656-RA 	  13079192	  13079259	 8	        68	    0.000	1
GA15660-RD 	   8731095	   8769299	 5	     35583	    0.982	1
GA15661-RD 	  12115044	  12127662	 8	      7825	    0.243	1
GA15662-RC 	  12149585	  12157082	 8	      6205	    0.986	1
GA15664-RA 	  12139648	  12141218	 8	       366	    1.519	1
GA15666-RA 	   6058515	   6058572	 3	        58	    2.345	1
GA15670-RA 	  10988774	  10988835	 8	        62	    0.000	1
GA15675-RA 	  13210459	  13210528	 7	        70	    0.000	2
GA15676-RA 	   8651302	   8657373	 5	      3970	    0.000	1
GA15681-RA 	   8592341	   8592805	 5	       201	    1.000	1
GA15682-RA 	  13224429	  13224484	 7	        56	    0.000	1
GA15683-RA 	   1157353	   1157664	 1	       145	    2.000	1
GA15684-RA 	   1148526	   1148596	 1	        71	    2.000	1
GA15685-RA 	   1076529	   1087643	 1	     10513	    1.136	1
GA15688-RA 	   1172091	   1172381	 1	       126	    1.000	1
GA15689-RA 	    807052	    807110	 1	        59	    1.000	1
GA15693-RC 	  18258443	  18259399	14	       439	    3.000	1
GA15694-RA 	   7533397	   7533553	 4	       157	    1.000	1
GA15695-RB 	   1656340	   1659814	 1	      1464	    1.966	1
GA15697-RA 	   7606668	   7606756	 4	        89	    2.000	1
GA15698-RA 	   7602207	   7604315	 4	      2109	    1.202	1
GA15703-RA 	   7656973	   7659168	 4	      1139	    0.000	1
GA15705-RA 	  14756459	  14757621	 6	       528	    0.000	1
GA15707-RB 	  14309407	  14315613	 7	      2100	    0.000	2
GA15709-RA 	  14160678	  14161109	 7	       126	    0.000	1
GA15710-RA 	   3318718	   3318779	 3	        62	    4.000	1
GA15713-RA 	   3342685	   3344029	 3	       468	    3.045	1
GA15716-RA 	   3341339	   3341400	 3	        62	    4.000	1
GA15717-RA 	   3277164	   3277367	 3	       123	    5.000	1
GA15720-RA 	   4020755	   4020822	 3	        68	    3.000	1
GA15722-RA 	   5033330	   5034036	 3	       470	    1.219	1
GA15726-RB 	   4026446	   4026510	 3	        65	    1.000	1
GA15727-RB 	   4021743	   4021812	 3	        70	    3.000	1
GA15731-RB 	   4072328	   4074370	 3	      1002	    2.049	1
GA15735-RA 	   4210994	   4212652	 3	       448	    5.141	1
GA15737-RE 	   4082867	   4086771	 3	       796	    1.000	1
GA15738-RA 	   4038429	   4038488	 3	        60	    1.000	1
GA15740-RB 	   4196756	   4207235	 3	      7802	    3.886	1
GA15741-RA 	   4208153	   4209819	 3	       438	    4.000	1
GA15742-RA 	   4037464	   4037724	 3	       125	    2.000	1
GA15743-RA 	   4203985	   4204227	 3	       243	    4.000	1
GA15744-RA 	   4078068	   4082283	 3	       774	    1.000	1
GA15746-RA 	  15043282	  15043346	10	        65	    0.000	1
GA15749-RA 	  19364766	  19365401	14	       125	    1.000	1
GA15751-RA 	   2956195	   2956256	 3	        62	    4.742	1
GA15753-RA 	   7535780	   7536061	 4	       190	    0.326	1
GA15754-RA 	  15150434	  15150699	10	       126	    0.190	1
GA15755-RA 	  17525047	  17526863	12	       787	    3.030	1
GA15757-RA 	   8392403	   8399315	 5	      5367	    0.991	1
GA15766-RA 	   3317331	   3317390	 3	        60	    4.000	1
GA15770-RA 	   9613649	   9614467	 9	       446	    0.016	1
GA15774-RA 	  14526772	  14527188	 7	       175	    0.000	1
GA15775-RA 	   9090825	   9093014	 9	       932	    0.075	1
GA15776-RA 	   9087823	   9089901	 9	       821	    0.766	1
GA15777-RA 	  10129235	  10131975	 8	      1348	    0.000	1
GA15781-RC 	  10023476	  10023556	 8	        81	    0.000	1
GA15783-RB 	   9977819	   9981381	 8	      3234	    0.196	1
GA15787-RA 	   2334771	   2335485	 2	       119	    3.000	1
GA15794-RA 	   2139728	   2140181	 2	       189	    3.000	1
GA15795-RA 	   7801743	   7808455	 4	      3518	    1.333	1
GA15796-RA 	   2033840	   2033902	 2	        63	    1.000	1
GA15797-RA 	   2138150	   2138924	 2	       173	    3.000	1
GA15799-RB 	  10309126	  10331908	 8	     20168	    0.199	1
GA15801-RA 	  10364169	  10365116	 8	       691	    0.000	1
GA15804-RA 	  10348899	  10349366	 8	       186	    0.000	1
GA15805-RA 	   8706552	   8706841	 5	       113	    1.000	1
GA15808-RB 	  17659004	  17667566	13	      6160	    1.322	1
GA15809-RC 	  17681093	  17685505	13	      2107	    1.000	1
GA15811-RA 	   3652117	   3652685	 3	       182	    0.110	1
GA15813-RA 	   3650705	   3651053	 3	       131	    0.000	1
GA15814-RA 	   3686720	   3687174	 3	       169	    0.586	1
GA15816-RA 	  15432471	  15432522	10	        52	    2.000	1
GA15821-RB 	  15176073	  15177308	10	      1236	    1.030	1
GA15827-RA 	  14637757	  14637834	 6	        78	    0.000	2
GA15829-RA 	  14612917	  14612985	 6	        69	    1.014	1
GA15831-RA 	  18540155	  18549158	14	      7714	    5.324	1
GA15834-RB 	  12838936	  12850676	 8	      8468	    0.006	1
GA15837-RB 	   1962257	   1962956	 2	       186	    3.000	1
GA15840-RB 	  13554391	  13554998	 7	       168	    1.417	1
GA15841-RA 	  13542822	  13542880	 7	        59	    0.000	1
GA15842-RA 	  18021133	  18021192	14	        60	    2.000	1
GA15847-RE 	    106836	    142763	 1	     32391	    1.685	1
GA15849-RA 	  17286137	  17287950	12	       237	    4.000	1
GA15850-RA 	    831095	    833170	 1	       971	    1.000	1
GA15851-RA 	    838791	    843511	 1	      3124	    0.484	1
GA15853-RA 	  19294589	  19295966	14	       245	    2.000	1
GA15855-RB 	  16591680	  16594281	11	      1878	    4.889	1
GA15862-RA 	  11638579	  11638635	 8	        57	    0.000	1
GA15865-RA 	  11646767	  11648774	 8	       260	    0.000	1
GA15868-RA 	   5305399	   5305514	 3	       116	    2.000	1
GA15871-RC 	   2664467	   2692541	 3	     24050	    2.228	1
GA15872-RA 	   9361299	   9361370	 9	        72	    0.000	1
GA15876-RA 	  18760031	  18760283	14	       136	    2.051	1
GA15878-RA 	  11519871	  11520787	 8	       236	    0.742	1
GA15879-RI 	  11495671	  11515726	 8	     14803	    0.340	1
GA15880-RA 	   6527222	   6530724	 3	      2601	    1.035	1
GA15882-RC 	  11521640	  11522590	 8	       258	    1.333	1
GA15884-RA 	   2592773	   2630743	 3	     37971	    0.549	1
GA15885-RA 	  11442852	  11442908	 8	        57	    0.000	1
GA15886-RA 	  11441329	  11441650	 8	       139	    0.000	1
GA15891-RA 	   1635348	   1635415	 1	        68	    2.735	1
GA15898-RA 	   7540849	   7543427	 4	       434	    0.590	1
GA15908-RC 	  15065942	  15069416	10	      2272	    0.792	1
GA15913-RC 	   3350354	   3353133	 3	      2313	    3.778	1
GA15915-RA 	   3347670	   3348215	 3	       114	    4.000	1
GA15918-RA 	   7551613	   7554546	 4	      2934	    0.335	1
GA15966-RA 	   7560175	   7563114	 4	       321	    0.000	1
GA15984-RA 	     76688	     76750	 1	        63	    0.000	1
GA16095-RA 	   7590073	   7591393	 4	       200	    0.000	1
GA16114-RA 	   3109288	   3110358	 3	       245	    4.408	1
GA16191-RA 	   3120382	   3121816	 3	       310	    4.000	1
GA16231-RA 	   7598593	   7599414	 4	       417	    0.000	1
GA16296-RA 	  18229367	  18231256	14	       131	    4.000	1
GA16335-RA 	  18222877	  18227431	14	      4365	    4.700	1
GA16427-RA 	   7616395	   7617493	 4	       119	    0.000	1
GA16437-RB 	  18240023	  18241998	14	       836	    3.238	1
GA16529-RA 	   7636732	   7637283	 4	       350	    0.069	1
GA16581-RA 	    821386	    822896	 1	       123	    2.000	1
GA16582-RA 	   7638475	   7638966	 4	       237	    0.000	1
GA16670-RC 	   7649355	   7654175	 4	      3892	    0.213	1
GA16715-RA 	   3290072	   3291178	 3	       280	    4.000	1
GA16724-RA 	  17498699	  17502827	12	      1458	    3.134	1
GA16759-RA 	  17503434	  17505252	12	       280	    3.000	1
GA16823-RC 	   7669308	   7671956	 4	       728	    1.125	1
GA16964-RB 	   7701089	   7702873	 4	       798	    1.589	1
GA16996-RB 	   7709616	   7711026	 4	       374	    0.198	1
GA17017-RA 	   7723232	   7723439	 4	       123	    0.984	1
GA17037-RA 	  15051073	  15051881	10	       118	    1.263	1
GA17043-RE 	    912885	    915433	 1	      1787	    0.927	1
GA17055-RA 	    907323	    908641	 1	       178	    0.000	1
GA17066-RA 	    903352	    906038	 1	       512	    0.000	1
GA17076-RA 	    851100	    852395	 1	       799	    1.000	1
GA17085-RA 	    847822	    847886	 1	        65	    1.000	1
GA17095-RA 	    826262	    827218	 1	       173	    1.855	1
GA17110-RA 	  18232802	  18237054	14	       412	    4.000	1
GA17170-RA 	    970147	    970964	 1	       381	    4.000	1
GA17177-RB 	    757366	    769041	 1	     10546	    2.003	1
GA17191-RB 	    977393	    982203	 1	      2242	    4.192	1
GA17199-RA 	  15053554	  15054018	10	       118	    0.237	1
GA17222-RA 	   7252427	   7252480	 4	        54	    0.000	1
GA17233-RB 	   8620469	   8620540	 5	        72	    0.000	1
GA17244-RA 	   4317971	   4318257	 3	       127	    2.000	1
GA17246-RK 	  13295882	  13349003	 7	     49730	    0.019	2
GA17307-RA 	  12071817	  12078186	 8	      2984	    0.156	1
GA17308-RA 	  17527546	  17529214	12	       274	    2.215	1
GA17309-RA 	  18245453	  18247324	14	      1731	    0.000	1
GA17312-RA 	  13154877	  13156951	 7	       964	    0.051	1
GA17313-RA 	  19621082	  19621471	14	       390	    9.000	1
GA17315-RB 	   9843074	   9900140	 8	     53249	    0.048	2
GA17318-RA 	  16004147	  16018647	11	     12377	    0.049	1
GA17319-RA 	  11529803	  11529873	 8	        71	    0.000	1
GA17320-RB 	   3393222	   3404242	 3	      8355	    3.154	1
GA17321-RA 	   3417329	   3422476	 3	      3919	    3.295	1
GA17325-RC 	  14158861	  14160106	 7	       195	    0.979	1
GA17326-RB 	  14157498	  14157563	 7	        66	    0.000	1
GA17327-RA 	   8304397	   8309780	 5	      4880	    0.305	1
GA17328-RA 	   2949877	   2950768	 3	       694	    5.000	1
GA17329-RB 	   8277440	   8279289	 5	       958	    0.065	1
GA17346-RA 	   7740140	   7742479	 4	      1980	    0.089	1
GA17351-RA 	   8158510	   8159153	 5	       516	    0.000	1
GA17390-RA 	  13520446	  13520968	 7	       523	    0.440	1
GA17402-RA 	  18590794	  18594116	14	       452	    6.582	1
GA17403-RA 	   1093473	   1094436	 1	       177	    2.000	1
GA17407-RA 	  18597307	  18604399	14	       457	    5.083	1
GA17413-RA 	  18529255	  18531780	14	       515	    5.091	1
GA17415-RA 	  15033743	  15036332	10	       703	    0.568	1
GA17416-RB 	  15037718	  15039747	10	       269	    0.000	1
GA17419-RA 	  13669149	  13670331	 7	      1183	    0.000	1
GA17427-RA 	  18482198	  18487605	14	      5054	    4.676	1
GA17429-RA 	    849801	    850297	 1	       123	    1.000	1
GA17432-RA 	    855064	    856605	 1	      1009	    1.000	1
GA17433-RA 	  18418562	  18443842	14	     24659	    3.191	1
GA17437-RA 	  18390801	  18390857	14	        57	    5.000	1
GA17439-RB 	    916737	    917189	 1	       208	    3.000	1
GA17444-RA 	  14916922	  14917846	10	       323	    0.827	1
GA17454-RA 	  13695758	  13704089	 7	      7258	    0.039	1
GA17459-RA 	    972358	    972621	 1	       125	    4.000	1
GA17460-RA 	   6968812	   6971785	 4	      1153	    0.000	1
GA17478-RA 	  14602697	  14607671	 6	       646	    0.000	1
GA17480-RA 	  17476886	  17477726	12	       168	    4.000	1
GA17481-RA 	   4995218	   5000828	 3	       305	    0.407	1
GA17483-RC 	  17473090	  17475188	12	       543	    3.096	1
GA17484-RA 	   3025583	   3026005	 3	       121	    2.000	1
