IG_Region	Beg	End
Region_0889	 6797926	 6801105
Region_0890	 6802681	 6802710
Region_0891	 6803017	 6803236
Region_0892	 6803735	 6804021
Region_0893	 6810511	 6810759
Region_0894	 6812119	 6812387
Region_0895	 6813482	 6813635
Region_0896	 6814731	 6841765
Region_0897	 6847443	 6851405
Region_0898	 6852546	 6853473
Region_0899	 6854107	 6854373
Region_0900	 6855032	 6855318
Region_0901	 6856882	 6856941
Region_0902	 6858565	 6859158
Region_0903	 6860755	 6861379
Region_0904	 6862962	 6863601
Region_0905	 6865286	 6866144
Region_0906	 6867373	 6868181
Region_0907	 6870201	 6881122
Region_0908	 6885129	 6885456
Region_0909	 6887765	 6894829
Region_0910	 6898011	 6899704
Region_0911	 6922421	 6923470
Region_0912	 6926391	 6928476
Region_0913	 6928985	 6930164
Region_0914	 6930609	 6931318
Region_0915	 6941169	 6944957
Region_0916	 6945684	 6946985
Region_0917	 6948593	 6949897
Region_0918	 6951191	 6951366
Region_0919	 6951763	 6953173
Region_0920	 6958374	 6963266
Region_0921	 6970439	 6976600
Region_0922	 6980728	 6981429
Region_0923	 6982345	 6982468
Region_0924	 6983000	 6983475
Region_0925	 6986368	 6993768
Region_0926	 6994565	 6995049
Region_0927	 6998294	 7002125
Region_0928	 7003469	 7023388
Region_0929	 7040601	 7046588
Region_0930	 7047094	 7048728
Region_0931	 7064751	 7081256
Region_0932	 7082318	 7082544
Region_0933	 7084606	 7085030
Region_0934	 7087358	 7089579
Region_0935	 7095694	 7101001
Region_0936	 7102870	 7108410
Region_0937	 7159143	 7163542
Region_0938	 7163933	 7175497
Region_0939	 7176177	 7176416
Region_0940	 7178576	 7179117
Region_0941	 7179853	 7179930
Region_0942	 7180121	 7181350
Region_0943	 7189610	 7195430
Region_0944	 7197981	 7202027
Region_0945	 7203187	 7206307
Region_0946	 7216134	 7220142
Region_0947	 7224340	 7235371
Region_0948	 7236374	 7246286
Region_0949	 7250131	 7250387
Region_0950	 7253068	 7254905
Region_0951	 7255774	 7256941
Region_0952	 7257626	 7258157
Region_0953	 7264998	 7265914
Region_0954	 7267487	 7268145
Region_0955	 7268720	 7270078
Region_0956	 7270722	 7270990
Region_0957	 7272112	 7272586
Region_0958	 7273744	 7276769
Region_0959	 7291457	 7303297
Region_0960	 7324880	 7342383
Region_0961	 7354807	 7356329
Region_0962	 7356816	 7356943
Region_0963	 7357157	 7358034
Region_0964	 7358496	 7358639
Region_0965	 7359026	 7360245
Region_0966	 7397629	 7397884
Region_0967	 7398566	 7398736
Region_0968	 7402107	 7402330
Region_0969	 7403288	 7403555
Region_0970	 7408434	 7408736
Region_0971	 7409193	 7410191
Region_0972	 7412270	 7412517
Region_0973	 7413184	 7413592
Region_0974	 7415015	 7415109
Region_0975	 7416391	 7419102
Region_0976	 7423626	 7425554
Region_0977	 7426893	 7427983
Region_0978	 7429322	 7431949
Region_0979	 7435455	 7437714
Region_0980	 7438597	 7439262
Region_0981	 7440150	 7446328
Region_0982	 7449376	 7451936
Region_0983	 7458877	 7459960
Region_0984	 7461442	 7462706
Region_0985	 7463553	 7464029
Region_0986	 7467975	 7484195
Region_0987	 7486556	 7486701
Region_0988	 7488965	 7491052
Region_0989	 7501748	 7503126
Region_0990	 7504346	 7512850
Region_0991	 7519378	 7521993
Region_0992	 7524187	 7524474
Region_0993	 7526603	 7526621
Region_0994	 7529438	 7530234
Region_0995	 7532181	 7532330
Region_0996	 7534050	 7535099
Region_0997	 7536982	 7538963
Region_0998	 7540111	 7540245
Region_0999	 7544645	 7545491
Region_1000	 7547400	 7549741
Region_1001	 7551746	 7552363
Region_1002	 7552950	 7553171
Region_1003	 7555412	 7555687
Region_1004	 7561638	 7562502
Region_1005	 7567331	 7569466
Region_1006	 7570278	 7570746
Region_1007	 7579151	 7580407
Region_1008	 7582335	 7582941
Region_1009	 7584424	 7585363
Region_1010	 7586098	 7592908
Region_1011	 7604008	 7605199
Region_1012	 7613841	 7614571
Region_1013	 7618993	 7626713
Region_1014	 7644352	 7645961
Region_1015	 7648068	 7653213
Region_1016	 7656776	 7660395
Region_1017	 7665007	 7666479
Region_1018	 7667729	 7668069
Region_1019	 7670725	 7670788
Region_1020	 7672177	 7673398
Region_1021	 7674076	 7674724
Region_1022	 7677822	 7690743
Region_1023	 7692761	 7697763
Region_1024	 7698876	 7702789
Region_1025	 7704308	 7733057
Region_1026	 7739904	 7742334
Region_1027	 7789697	 7791028
Region_1028	 7792094	 7798783
Region_1029	 7806622	 7813085
Region_1030	 7813873	 7834255
Region_1031	 7836452	 7838227
Region_1032	 7840424	 7841722
Region_1033	 7842258	 7842543
Region_1034	 7843333	 7863634
Region_1035	 7865274	 7869618
Region_1036	 7878368	 7879876
Region_1037	 7891671	 7903393
Region_1038	 7905876	 7915454
Region_1039	 7920545	 7927768
Region_1040	 7935858	 7978424
Region_1041	 7979558	 7991264
Region_1042	 7993162	 7999026
Region_1043	 8000195	 8010119
Region_1044	 8011449	 8011731
Region_1045	 8015864	 8018779
Region_1046	 8019752	 8020581
Region_1047	 8025787	 8027370
Region_1048	 8028674	 8030459
Region_1049	 8031437	 8051333
Region_1050	 8053372	 8088916
Region_1051	 8102456	 8104432
Region_1052	 8106932	 8106951
Region_1053	 8110615	 8110814
Region_1054	 8111574	 8112701
Region_1055	 8114941	 8116048
Region_1056	 8116399	 8118312
Region_1057	 8118782	 8119402
Region_1058	 8120501	 8133682
Region_1059	 8134258	 8135829
Region_1060	 8137925	 8145489
Region_1061	 8146060	 8147371
Region_1062	 8148236	 8224628
Region_1063	 8278010	 8312136
Region_1064	 8312783	 8317817
Region_1065	 8318323	 8318418
Region_1066	 8318653	 8326739
Region_1067	 8327121	 8341823
Region_1068	 8342292	 8349138
Region_1069	 8349525	 8350199
Region_1070	 8351026	 8351459
Region_1071	 8352019	 8352744
Region_1072	 8354224	 8355223
Region_1073	 8355539	 8355844
Region_1074	 8356546	 8362384
Region_1075	 8362760	 8362909
Region_1076	 8363382	 8363688
Region_1077	 8364427	 8364873
Region_1078	 8365672	 8365948
Region_1079	 8366394	 8367195
Region_1080	 8367652	 8368227
Region_1081	 8369968	 8371478
Region_1082	 8374415	 8374797
Region_1083	 8378388	 8379103
Region_1084	 8382833	 8383047
Region_1085	 8384044	 8384384
Region_1086	 8386719	 8386928
Region_1087	 8390472	 8400781
Region_1088	 8411519	 8413508
Region_1089	 8414351	 8414832
Region_1090	 8415606	 8415961
Region_1091	 8418999	 8419667
Region_1092	 8421319	 8422847
Region_1093	 8429586	 8431219
Region_1094	 8432832	 8436232
Region_1095	 8437638	 8437790
Region_1096	 8439149	 8439410
Region_1097	 8440659	 8455629
Region_1098	 8460070	 8465389
Region_1099	 8467373	 8468535
Region_1100	 8472874	 8474139
Region_1101	 8477172	 8477898
Region_1102	 8478390	 8478653
Region_1103	 8479160	 8485860
Region_1104	 8489790	 8492499
Region_1105	 8493465	 8494406
Region_1106	 8494736	 8495346
Region_1107	 8498148	 8508944
Region_1108	 8514756	 8523384
Region_1109	 8524337	 8524812
Region_1110	 8525720	 8529835
Region_1111	 8561462	 8564200
Region_1112	 8572692	 8574334
Region_1113	 8574861	 8574994
Region_1114	 8575727	 8576769
Region_1115	 8580195	 8581029
Region_1116	 8581273	 8582764
Region_1117	 8584160	 8584836
Region_1118	 8586034	 8586198
Region_1119	 8589328	 8590345
Region_1120	 8590903	 8615834
Region_1121	 8616603	 8633882
Region_1122	 8655218	 8662059
Region_1123	 8662219	 8674381
Region_1124	 8674910	 8675286
Region_1125	 8675970	 8676428
Region_1126	 8677369	 8679085
Region_1127	 8680514	 8680835
Region_1128	 8681520	 8683278
Region_1129	 8688939	 8690848
Region_1130	 8692651	 8692779
Region_1131	 8694556	 8694928
Region_1132	 8696590	 8696679
Region_1133	 8697436	 8698150
Region_1134	 8698489	 8698702
Region_1135	 8703079	 8704212
Region_1136	 8710793	 8712274
Region_1137	 8713017	 8713771
Region_1138	 8714787	 8715273
Region_1139	 8715637	 8715725
Region_1140	 8717356	 8718340
Region_1141	 8721114	 8723052
Region_1142	 8735415	 8744951
Region_1143	 8746102	 8754007
Region_1144	 8755348	 8756192
Region_1145	 8757484	 8758752
Region_1146	 8759461	 8759888
Region_1147	 8762502	 8762736
Region_1148	 8763186	 8806804
Region_1149	 8811376	 8815621
Region_1150	 8817851	 8820016
Region_1151	 8821079	 8828537
Region_1152	 8830429	 8832833
Region_1153	 8841048	 8844386
Region_1154	 8848430	 8849655
Region_1155	 8850670	 8850873
Region_1156	 8851486	 8851659
Region_1157	 8852107	 8852992
Region_1158	 8853311	 8853496
Region_1159	 8853806	 8853873
Region_1160	 8854213	 8854293
Region_1161	 8855321	 8856410
Region_1162	 8857233	 8858187
Region_1163	 8858545	 8859867
Region_1164	 8860324	 8862121
Region_1165	 8862884	 8863175
Region_1166	 8863464	 8863806
Region_1167	 8864053	 8866247
Region_1168	 8866563	 8866825
Region_1169	 8868174	 8868528
Region_1170	 8869079	 8871762
Region_1171	 8872486	 8873033
Region_1172	 8875023	 8875524
Region_1173	 8875988	 8876840
Region_1174	 8877816	 8881324
Region_1175	 8882532	 8882893
Region_1176	 8886394	 8889251
Region_1177	 8890115	 8892669
Region_1178	 8893094	 8893667
Region_1179	 8894315	 8894616
Region_1180	 8895184	 8895826
Region_1181	 8900220	 8903640
Region_1182	 8904100	 8905034
Region_1183	 8907612	 8907622
Region_1184	 8909717	 8909907
Region_1185	 8911838	 8912057
Region_1186	 8912403	 8912910
Region_1187	 8914119	 8915782
Region_1188	 8916018	 8916108
Region_1189	 8916697	 8917199
Region_1190	 8919776	 8920111
Region_1191	 8921482	 8922651
Region_1192	 8947001	 8959570
Region_1193	 8960109	 8968410
Region_1194	 8969497	 8970190
Region_1195	 8970991	 8971203
Region_1196	 8972351	 8972603
Region_1197	 8974288	 8975688
Region_1198	 8981761	 8986162
Region_1199	 8990352	 9000172
Region_1200	 9001852	 9012356
Region_1201	 9013014	 9018955
Region_1202	 9022039	 9023337
Region_1203	 9023828	 9024081
Region_1204	 9026978	 9032137
Region_1205	 9080331	 9103007
Region_1206	 9107355	 9111478
Region_1207	 9122618	 9130636
Region_1208	 9145326	 9150248
Region_1209	 9152146	 9155714
Region_1210	 9163943	 9166300
Region_1211	 9167048	 9172551
Region_1212	 9181349	 9182164
Region_1213	 9182927	 9184095
Region_1214	 9187266	 9188143
Region_1215	 9189800	 9190030
Region_1216	 9191502	 9192814
Region_1217	 9197123	 9203215
Region_1218	 9203795	 9213457
Region_1219	 9214814	 9237255
Region_1220	 9237955	 9239652
Region_1221	 9241570	 9281461
Region_1222	 9282710	 9283054
Region_1223	 9283499	 9285791
Region_1224	 9295086	 9299677
Region_1225	 9300404	 9301048
Region_1226	 9301740	 9302432
Region_1227	 9303123	 9303620
Region_1228	 9304358	 9305051
Region_1229	 9305726	 9309340
Region_1230	 9309689	 9370746
Region_1231	 9371031	 9373201
Region_1232	 9373581	 9373746
Region_1233	 9374238	 9374945
Region_1234	 9375139	 9376617
Region_1235	 9376810	 9377564
Region_1236	 9377980	 9378940
Region_1237	 9379127	 9383787
Region_1238	 9385248	 9386706
Region_1239	 9387433	 9388722
Region_1240	 9389392	 9389584
Region_1241	 9390245	 9390667
Region_1242	 9391337	 9392128
Region_1243	 9392795	 9393018
Region_1244	 9393688	 9394412
Region_1245	 9395082	 9396083
Region_1246	 9396750	 9397127
Region_1247	 9398017	 9401499
Region_1248	 9405691	 9409295
Region_1249	 9411212	 9412396
Region_1250	 9415965	 9416641
Region_1251	 9424455	 9426828
Region_1252	 9429915	 9431545
Region_1253	 9432040	 9432282
Region_1254	 9435858	 9436111
Region_1255	 9437456	 9437475
Region_1256	 9439009	 9445316
Region_1257	 9458932	 9475283
Region_1258	 9476042	 9484061
Region_1259	 9485892	 9492292
Region_1260	 9493512	 9495309
Region_1261	 9502143	 9503649
Region_1262	 9505299	 9506114
Region_1263	 9508365	 9509646
Region_1264	 9510778	 9513794
Region_1265	 9527913	 9533954
Region_1266	 9534744	 9534821
Region_1267	 9535361	 9547102
Region_1268	 9551749	 9552474
Region_1269	 9557217	 9559449
Region_1270	 9561314	 9562498
Region_1271	 9564931	 9580505
Region_1272	 9587899	 9625732
Region_1273	 9629180	 9667914
Region_1274	 9669291	 9669696
Region_1275	 9671145	 9672441
Region_1276	 9673798	 9675606
Region_1277	 9676387	 9679043
Region_1278	 9679698	 9686091
Region_1279	 9687648	 9690407
Region_1280	 9691964	 9692405
Region_1281	 9694829	 9710180
Region_1282	 9713285	 9715881
Region_1283	 9732164	 9732843
Region_1284	 9733889	 9734331
Region_1285	 9736612	 9736734
Region_1286	 9736960	 9737947
Region_1287	 9739319	 9739962
Region_1288	 9741814	 9741952
Region_1289	 9743685	 9744126
Region_1290	 9747133	 9747622
Region_1291	 9750675	 9751984
Region_1292	 9756011	 9783847
Region_1293	 9858206	 9862547
Region_1294	 9864584	 9865261
Region_1295	 9874758	 9876752
Region_1296	 9877140	 9878541
Region_1297	 9889359	 9891868
Region_1298	 9893672	 9893926
Region_1299	 9895730	 9899841
Region_1300	 9902241	 9906354
Region_1301	 9918377	 9924674
Region_1302	 9927146	 9933920
Region_1303	 9935565	 9935653
Region_1304	 9936902	 9937153
Region_1305	 9937895	 9938341
Region_1306	 9939896	 9940214
Region_1307	 9945678	 9953254
Region_1308	 9957177	 9958064
Region_1309	 9958954	 9959541
Region_1310	 9962164	 9963742
Region_1311	 9968059	 9968931
Region_1312	 9970034	 9970243
Region_1313	 9972905	 9973372
Region_1314	 9978808	 9979406
Region_1315	 9980844	 9981199
Region_1316	 9982700	 9982796
Region_1317	 9984228	 9985642
Region_1318	10004324	10012218
Region_1319	10012776	10017117
Region_1320	10017460	10018289
Region_1321	10019667	10019975
Region_1322	10022091	10023303
Region_1323	10026178	10026680
Region_1324	10027846	10028154
Region_1325	10029169	10029220
Region_1326	10030010	10030477
Region_1327	10031806	10032362
Region_1328	10033580	10033749
Region_1329	10034600	10035964
Region_1330	10040040	10042794
Region_1331	10044255	10044872
Region_1332	10046571	10047103
Region_1333	10047706	10047843
Region_1334	10049187	10050972
Region_1335	10052227	10052760
Region_1336	10053996	10054268
Region_1337	10057173	10057926
Region_1338	10078325	10091911
Region_1339	10099341	10101082
Region_1340	10105657	10106273
Region_1341	10107218	10110117
Region_1342	10113752	10116072
Region_1343	10130027	10130721
Region_1344	10131319	10131943
Region_1345	10132749	10136327
Region_1346	10141802	10157081
Region_1347	10158311	10158491
Region_1348	10160640	10161219
Region_1349	10162639	10167463
Region_1350	10169973	10170963
Region_1351	10172011	10172327
Region_1352	10175253	10175347
Region_1353	10178568	10179149
Region_1354	10181612	10181794
Region_1355	10183735	10183957
Region_1356	10185912	10186124
Region_1357	10188093	10188254
Region_1358	10189748	10190558
Region_1359	10199144	10199217
Region_1360	10202182	10202528
Region_1361	10204420	10206004
Region_1362	10207356	10212163
Region_1363	10214919	10221283
Region_1364	10229923	10230665
Region_1365	10232114	10232335
Region_1366	10233858	10235382
Region_1367	10238613	10243873
Region_1368	10246600	10247133
Region_1369	10250470	10253654
Region_1370	10272907	10282234
Region_1371	10292630	10293494
Region_1372	10296526	10296746
Region_1373	10298134	10298687
Region_1374	10299325	10299478
Region_1375	10302297	10303636
Region_1376	10304359	10306574
Region_1377	10342398	10348479
Region_1378	10349271	10351583
Region_1379	10353836	10354109
Region_1380	10354621	10358594
Region_1381	10359429	10364090
Region_1382	10365366	10365675
Region_1383	10367473	10367528
Region_1384	10369440	10426475
Region_1385	10483141	10493290
Region_1386	10495118	10499993
Region_1387	10502444	10505412
Region_1388	10506324	10515437
Region_1389	10517299	10520201
Region_1390	10521232	10522059
Region_1391	10526825	10529204
Region_1392	10531271	10539475
Region_1393	10539737	10571873
Region_1394	10573913	10583840
Region_1395	10584323	10584590
Region_1396	10585070	10586234
Region_1397	10587010	10589420
Region_1398	10589970	10598833
Region_1399	10599291	10623112
Region_1400	10624370	10625235
Region_1401	10626803	10637158
Region_1402	10637665	10669769
Region_1403	10670247	10681845
Region_1404	10686184	10735601
Region_1405	10737555	10813320
Region_1406	10813943	10837238
Region_1407	10838880	10938101
Region_1408	10938706	10945564
Region_1409	10945910	10977303
Region_1410	10981468	11007153
Region_1411	11012537	11076707
Region_1412	11077497	11098926
Region_1413	11100513	11100702
Region_1414	11102185	11102799
Region_1415	11104361	11105274
Region_1416	11106841	11108139
Region_1417	11109706	11110648
Region_1418	11112233	11113172
Region_1419	11114757	11115169
Region_1420	11116748	11119116
Region_1421	11120683	11121407
Region_1422	11135277	11146894
Region_1423	11149371	11150126
Region_1424	11150292	11153066
Region_1425	11155862	11159422
Region_1426	11160444	11162918
Region_1427	11169165	11186595
Region_1428	11193597	11196904
Region_1429	11207194	11208057
Region_1430	11209661	11210076
Region_1431	11210380	11211724
Region_1432	11213730	11213945
Region_1433	11217948	11218399
Region_1434	11219625	11220767
Region_1435	11222373	11224288
Region_1436	11225291	11225746
Region_1437	11227460	11229634
Region_1438	11231298	11232054
Region_1439	11233382	11233749
Region_1440	11236222	11239036
Region_1441	11239714	11240260
Region_1442	11240954	11241667
Region_1443	11264722	11284819
Region_1444	11306844	11309287
Region_1445	11309907	11310152
Region_1446	11311520	11312658
Region_1447	11314327	11316148
Region_1448	11316906	11317014
Region_1449	11319301	11322654
Region_1450	11324550	11337287
Region_1451	11343470	11344619
Region_1452	11345761	11348745
Region_1453	11350432	11352058
Region_1454	11353665	11354587
Region_1455	11357237	11359988
Region_1456	11360559	11370349
Region_1457	11373495	11377668
Region_1458	11379025	11379791
Region_1459	11380538	11380792
Region_1460	11381363	11381871
Region_1461	11387585	11391755
Region_1462	11409358	11412779
Region_1463	11414452	11414679
Region_1464	11415569	11416170
Region_1465	11420963	11421518
Region_1466	11423200	11423412
Region_1467	11424376	11425498
Region_1468	11437690	11438264
Region_1469	11441201	11441613
Region_1470	11444852	11445271
Region_1471	11447150	11449775
Region_1472	11450700	11451318
Region_1473	11451979	11452404
Region_1474	11453293	11460121
Region_1475	11489168	11494761
Region_1476	11496786	11498417
Region_1477	11500490	11500777
Region_1478	11502183	11520172
Region_1479	11533782	11545037
Region_1480	11552412	11556736
Region_1481	11559493	11562692
Region_1482	11563512	11564434
Region_1483	11565886	11566878
Region_1484	11568321	11570658
Region_1485	11571550	11571823
Region_1486	11574095	11577464
Region_1487	11579803	11580194
Region_1488	11580753	11580899
Region_1489	11583202	11583579
Region_1490	11585912	11586209
Region_1491	11586768	11589766
Region_1492	11590394	11591611
Region_1493	11596136	11597601
Region_1494	11599662	11603554
Region_1495	11605420	11606685
Region_1496	11611231	11630256
Region_1497	11637102	11667392
Region_1498	11668353	11673434
Region_1499	11731412	11741569
Region_1500	11764620	11765534
Region_1501	11767852	11768190
Region_1502	11769453	11770843
Region_1503	11775526	11775778
Region_1504	11777168	11780228
Region_1505	11784662	11786498
Region_1506	11794746	11798676
Region_1507	11801248	11807684
Region_1508	11815990	11817041
Region_1509	11818612	11833759
Region_1510	11834864	11841475
Region_1511	11853920	11856332
Region_1512	11866648	11900945
Region_1513	11901658	11904319
Region_1514	11906233	11910405
Region_1515	11911559	11912927
Region_1516	11914040	11914464
Region_1517	11915566	11916284
Region_1518	11916562	11918219
Region_1519	11919219	11922033
Region_1520	11923686	11936537
Region_1521	11965151	11970914
Region_1522	11972770	11982551
Region_1523	11994208	11995195
Region_1524	11996959	11997320
Region_1525	11998070	12001386
Region_1526	12002506	12013957
Region_1527	12015435	12016190
Region_1528	12018019	12022494
Region_1529	12032552	12034088
Region_1530	12036098	12038635
Region_1531	12043493	12044880
Region_1532	12046436	12049990
Region_1533	12055735	12056468
Region_1534	12060170	12060385
Region_1535	12061067	12062418
Region_1536	12062863	12062970
Region_1537	12063872	12065433
Region_1538	12068367	12069795
Region_1539	12070600	12072210
Region_1540	12072604	12072882
Region_1541	12073813	12077758
Region_1542	12078017	12078104
Region_1543	12078860	12082777
Region_1544	12086962	12124243
Region_1545	12140068	12146968
Region_1546	12147932	12149271
Region_1547	12150948	12155796
Region_1548	12157014	12159439
Region_1549	12160865	12161184
Region_1550	12162353	12166951
Region_1551	12180731	12222222
Region_1552	12222802	12223112
Region_1553	12225790	12226521
Region_1554	12229465	12230736
Region_1555	12234075	12240936
Region_1556	12282664	12307462
Region_1557	12334096	12360631
Region_1558	12362669	12367151
Region_1559	12370481	12370794
Region_1560	12371409	12371882
Region_1561	12374460	12379009
Region_1562	12399779	12401462
Region_1563	12402048	12403194
Region_1564	12407358	12410319
Region_1565	12412395	12412643
Region_1566	12413118	12414187
Region_1567	12421314	12425838
Region_1568	12432655	12433366
Region_1569	12435099	12436028
Region_1570	12444973	12453039
Region_1571	12460454	12460673
Region_1572	12461782	12467769
Region_1573	12470251	12470875
Region_1574	12473913	12474464
Region_1575	12475805	12483803
Region_1576	12491077	12493722
Region_1577	12505518	12527195
Region_1578	12534019	12542832
Region_1579	12543135	12543197
Region_1580	12546085	12550000
Region_1581	12551586	12551908
Region_1582	12553137	12553570
Region_1583	12554617	12555312
Region_1584	12556189	12556944
Region_1585	12558633	12559792
Region_1586	12560843	12561006
Region_1587	12562629	12562874
Region_1588	12566323	12567056
Region_1589	12568818	12568996
Region_1590	12571103	12573317
Region_1591	12574425	12574878
Region_1592	12577649	12578054
Region_1593	12580872	12581890
Region_1594	12584482	12585394
Region_1595	12588632	12588907
Region_1596	12591126	12591766
Region_1597	12592229	12592391
Region_1598	12594465	12594825
Region_1599	12598206	12599555
Region_1600	12606233	12606790
Region_1601	12607794	12609684
Region_1602	12611852	12612175
Region_1603	12612641	12613055
Region_1604	12615665	12618042
Region_1605	12620213	12630739
Region_1606	12662706	12665288
Region_1607	12666457	12671579
Region_1608	12672513	12677663
Region_1609	12678587	12680417
Region_1610	12683213	12684067
Region_1611	12684740	12684876
Region_1612	12689407	12691806
Region_1613	12692225	12693466
Region_1614	12697031	12699269
Region_1615	12700177	12701284
Region_1616	12702253	12712029
Region_1617	12715948	12718019
Region_1618	12723275	12726305
Region_1619	12726965	12729853
Region_1620	12730394	12733085
Region_1621	12733578	12735575
Region_1622	12736932	12737824
Region_1623	12738101	12739731
Region_1624	12740272	12740779
Region_1625	12741149	12741928
Region_1626	12743038	12745603
Region_1627	12745802	12753941
Region_1628	12754432	12756413
Region_1629	12757440	12757680
Region_1630	12758182	12762992
Region_1631	12763483	12765430
Region_1632	12766457	12766697
Region_1633	12767199	12768422
Region_1634	12769007	12773674
Region_1635	12779033	12816293
Region_1636	12816909	12826487
Region_1637	12826920	12836692
Region_1638	12837113	12854534
Region_1639	12890845	12931512
Region_1640	12944489	12970943
Region_1641	12971916	12972569
Region_1642	12974087	12976782
Region_1643	12984404	12984855
Region_1644	12985980	12986512
Region_1645	12990081	12993027
Region_1646	12994750	12995073
Region_1647	12996808	13005102
Region_1648	13015996	13052304
Region_1649	13052962	13060659
Region_1650	13061162	13066235
Region_1651	13067961	13080847
Region_1652	13084782	13096482
Region_1653	13097577	13097922
Region_1654	13110099	13111098
Region_1655	13111440	13111615
Region_1656	13113258	13114071
Region_1657	13114554	13115632
Region_1658	13120430	13121405
Region_1659	13121956	13122300
Region_1660	13122895	13123748
Region_1661	13124353	13124884
Region_1662	13125470	13125575
Region_1663	13126523	13126869
Region_1664	13144272	13145236
Region_1665	13146070	13146334
Region_1666	13148696	13151296
Region_1667	13152689	13153802
Region_1668	13161214	13162789
Region_1669	13164345	13233795
Region_1670	13249652	13250401
Region_1671	13251334	13254279
Region_1672	13255521	13255784
Region_1673	13256597	13256921
Region_1674	13257811	13258229
Region_1675	13260650	13261305
Region_1676	13266268	13274761
Region_1677	13277328	13277764
Region_1678	13278306	13278416
Region_1679	13279127	13279226
Region_1680	13280123	13292823
Region_1681	13294246	13294535
Region_1682	13295220	13295377
Region_1683	13296771	13296962
Region_1684	13298032	13305865
Region_1685	13307576	13313035
Region_1686	13317468	13323859
Region_1687	13326987	13327298
Region_1688	13330728	13331002
Region_1689	13333216	13333353
Region_1690	13334263	13335190
Region_1691	13335488	13335666
Region_1692	13336495	13337462
Region_1693	13339015	13339688
Region_1694	13340148	13340341
Region_1695	13341365	13342488
Region_1696	13350448	13360377
Region_1697	13361628	13361891
Region_1698	13362171	13362556
Region_1699	13365092	13366886
Region_1700	13369371	13369592
Region_1701	13372694	13373227
Region_1702	13375512	13376124
Region_1703	13379031	13380196
Region_1704	13382195	13384634
Region_1705	13390154	13404907
Region_1706	13405283	13407291
Region_1707	13409167	13409463
Region_1708	13410034	13410889
Region_1709	13413350	13414161
Region_1710	13415409	13416307
Region_1711	13416956	13417301
Region_1712	13419109	13419581
Region_1713	13422509	13422912
Region_1714	13424872	13430978
Region_1715	13435063	13436534
Region_1716	13440421	13442993
Region_1717	13448726	13453493
Region_1718	13455609	13456504
Region_1719	13458299	13458468
Region_1720	13459901	13461158
Region_1721	13466533	13466822
Region_1722	13467456	13468874
Region_1723	13470805	13471713
Region_1724	13473267	13473639
Region_1725	13474439	13474639
Region_1726	13475754	13475861
Region_1727	13476790	13477508
Region_1728	13478214	13488516
Region_1729	13490821	13492062
Region_1730	13496769	13497760
Region_1731	13500842	13501819
Region_1732	13505083	13507072
Region_1733	13509127	13510361
Region_1734	13515724	13516513
Region_1735	13519256	13519956
Region_1736	13521877	13522338
Region_1737	13523794	13525027
Region_1738	13527260	13531155
Region_1739	13532353	13534141
Region_1740	13537931	13542274
Region_1741	13560624	13562401
Region_1742	13564441	13565627
Region_1743	13566436	13566564
Region_1744	13569189	13580504
Region_1745	13581988	13583536
Region_1746	13584970	13585869
Region_1747	13591410	13592520
Region_1748	13593213	13593587
Region_1749	13596378	13596833
Region_1750	13597727	13597879
Region_1751	13599014	13599183
Region_1752	13604408	13604691
Region_1753	13605975	13606037
Region_1754	13607386	13609517
Region_1755	13610684	13611599
Region_1756	13616043	13616398
Region_1757	13618233	13619025
Region_1758	13624030	13624430
Region_1759	13626433	13626850
Region_1760	13627800	13629682
Region_1761	13631863	13638411
Region_1762	13643945	13645702
Region_1763	13648032	13648467
Region_1764	13650500	13650673
Region_1765	13654133	13654464
Region_1766	13655779	13666164
Region_1767	13666814	13688244
Region_1768	13698002	13699719
Region_1769	13700611	13700712
Region_1770	13702202	13702312
Region_1771	13703745	13703902
Region_1772	13705417	13706839
Region_1773	13708807	13710571
Region_1774	13711231	13717071
Region_1775	13725595	13726440
Region_1776	13727693	13729611
Region_1777	13730843	13731178
Region_1778	13734867	13735569
Region_1779	13742762	13744417
Region_1780	13745819	13772681
Region_1781	13774095	13807181
Region_1782	13812433	13817157
Region_1783	13820843	13821372
Region_1784	13822460	13822860
Region_1785	13823869	13824600
Region_1786	13826405	13829363
Region_1787	13831176	13833170
Region_1788	13836362	13848969
Region_1789	13911302	13917719
Region_1790	13918339	13919510
Region_1791	13939210	13944871
Region_1792	13945925	13946531
Region_1793	13947348	13948604
Region_1794	13953474	13953903
Region_1795	13956262	13956952
Region_1796	13957719	13957852
Region_1797	13961709	13969407
Region_1798	13978551	13980049
Region_1799	13981898	13982081
Region_1800	13983473	13983728
Region_1801	13984973	13985175
Region_1802	13986185	13986724
Region_1803	13987121	13993612
Region_1804	13994458	13999640
Region_1805	14085563	14087479
Region_1806	14094733	14096826
Region_1807	14097829	14097946
Region_1808	14098817	14099584
Region_1809	14101931	14105444
Region_1810	14134062	14143981
Region_1811	14145495	14145670
Region_1812	14147312	14150172
Region_1813	14152153	14152448
Region_1814	14160954	14161902
Region_1815	14176409	14180039
Region_1816	14185029	14187202
Region_1817	14189191	14191204
Region_1818	14196811	14198344
Region_1819	14199471	14199957
Region_1820	14201358	14201738
Region_1821	14203243	14203572
Region_1822	14204204	14204227
Region_1823	14204551	14205003
Region_1824	14207199	14211449
Region_1825	14244724	14262384
