Gene_Name	Beg	End	Region	Nuc	Mean_Cov	Outlier_Status
GA12378-RA 	  18251152	  18251611	14	       336	    0.000	1
GA12379-RH 	  17263473	  17268991	12	       477	    6.000	1
GA12380-RA 	  17219180	  17220202	12	       966	    7.314	1
GA12384-RB 	  18293905	  18294537	14	       522	    4.167	1
GA12386-RB 	  18254291	  18256045	14	      1659	    1.877	1
GA12387-RB 	  17191874	  17196305	12	      1944	    5.205	1
GA12393-RA 	  11466563	  11467506	 8	       828	    1.256	1
GA12412-RA 	   6170966	   6172376	 3	      1167	    2.000	1
GA12421-RB 	  11460029	  11463662	 8	      1980	    0.000	1
GA12475-RA 	   6175064	   6179039	 3	      3603	    2.676	1
GA12501-RA 	  14072033	  14082727	 7	      1581	    0.000	1
GA12502-RA 	  14112339	  14113819	 7	      1179	    2.149	1
GA12503-RA 	  10121802	  10122461	 8	       603	    1.036	1
GA12504-RA 	  14110228	  14111073	 7	       654	    0.064	1
GA12505-RA 	    613425	    613784	 1	       360	    4.000	1
GA12507-RA 	   9794596	   9794847	 9	       252	    0.000	1
GA12538-RA 	  14144459	  14145796	 7	      1338	    0.000	1
GA12545-RA 	  14133631	  14134517	 7	       759	    0.184	1
GA12570-RA 	   6158403	   6158693	 3	       291	    0.000	1
GA12583-RA 	  13462207	  13462965	 7	       759	    1.291	1
GA12585-RA 	  17736043	  17736880	14	       630	    2.725	1
GA12586-RA 	  13435856	  13437950	 7	      1908	    0.000	1
GA12587-RA 	  13869473	  13870990	 7	      1518	    0.492	1
GA12588-RC 	  10836226	  10838178	 8	      1953	    3.406	1
GA12589-RA 	  10936116	  10936621	 8	       453	    0.329	1
GA12590-RA 	  10903534	  10904010	 8	       405	    0.000	1
GA12603-RB 	   6521761	   6525288	 3	      2820	    1.927	1
GA12642-RB 	   4415032	   4415609	 3	       456	    3.000	1
GA12644-RA 	   4431997	   4432581	 3	       585	    1.000	1
GA12650-RA 	  14393928	  14394662	 7	       735	    4.012	1
GA12653-RC 	  14414638	  14465369	 7	      2400	    0.000	1
GA12654-RA 	  14370594	  14371752	 7	       981	    0.082	1
GA12730-RA 	   6554453	   6555247	 3	       795	    0.000	1
GA12807-RB 	  12814320	  12815027	 8	       582	    0.000	1
GA12881-RF 	  12762405	  12766975	 8	      1695	    2.137	1
GA12961-RA 	  12743352	  12745242	 8	      1554	    2.694	1
GA13005-RA 	  11897394	  11898173	 8	       780	    0.000	1
GA13008-RC 	  11985882	  11993274	 8	      6396	    1.477	1
GA13013-RA 	   4807086	   4808627	 3	      1542	    1.000	1
GA13016-RA 	   5355859	   5356681	 3	       708	    2.000	1
GA13018-RA 	   5363445	   5363743	 3	       174	    4.000	1
GA13019-RA 	  12992508	  12992750	 8	       243	    4.547	1
GA13020-RB 	  13100907	  13105244	 8	      1503	    0.938	1
GA13021-RA 	  16445895	  16447655	11	      1761	    2.072	1
GA13023-RB 	  16550418	  16551350	11	       933	    2.748	1
GA13025-RA 	  16562906	  16563577	11	       603	    3.990	1
GA13026-RB 	   6245613	   6246113	 3	       501	    1.154	1
GA13027-RA 	   6244056	   6244722	 3	       612	    1.245	1
GA13030-RA 	   6404603	   6405240	 3	       579	    2.000	1
GA13034-RA 	  12369986	  12370564	 8	       579	    0.706	1
GA13036-RA 	  12273377	  12274102	 8	       588	    0.000	1
GA13037-RA 	  12264092	  12264439	 8	       348	    0.000	1
GA13099-RA 	  17954986	  17955685	14	       633	    6.659	1
GA13100-RA 	  19012872	  19014576	14	      1650	    3.396	1
GA13101-RA 	  12080269	  12081487	 8	      1050	    0.973	1
GA13102-RA 	  19029687	  19034697	14	      1422	    3.143	1
GA13217-RB 	   9983387	   9984013	 8	       627	    1.003	1
GA13220-RB 	    439877	    449123	 1	      4149	    1.000	1
GA13221-RA 	  10073291	  10075362	 8	      2019	    0.199	1
GA13223-RA 	   1835328	   1835904	 2	       525	    0.000	1
GA13224-RA 	    454786	    455835	 1	       339	    0.000	1
GA13228-RA 	   2130220	   2131946	 2	      1578	    3.662	1
GA13229-RB 	   5528235	   5530402	 3	      1425	    2.058	1
GA13230-RA 	   5486494	   5487777	 3	       597	    1.000	1
GA13231-RA 	  10366587	  10376875	 8	      1278	    0.012	1
GA13232-RA 	  10366983	  10367917	 8	       804	    0.000	1
GA13468-RA 	  12199543	  12200033	 8	       438	    0.000	1
GA13469-RC 	   7991379	   7995824	 4	      2292	    0.000	1
GA13470-RB 	   3484379	   3485023	 3	       645	    2.000	1
GA13472-RA 	   3471596	   3473733	 3	      1929	    3.023	1
GA13473-RA 	   3409810	   3411777	 3	      1626	    3.000	1
GA13474-RB 	   3371116	   3376066	 3	      4779	    3.003	1
GA13475-RC 	   2505754	   2508043	 3	      1023	    1.851	1
GA13476-RB 	   2516704	   2519413	 3	       918	    2.790	1
GA13477-RA 	   2522079	   2523031	 3	       444	    2.000	1
GA13478-RA 	   5820096	   5821049	 3	       954	    1.000	1
GA13479-RA 	   3515043	   3515579	 3	       537	    3.000	1
GA13481-RA 	   3468979	   3471463	 3	      2217	    3.000	1
GA13483-RC 	   3407102	   3409666	 3	      1662	    3.000	1
GA13484-RA 	   3389911	   3390888	 3	       978	    3.000	1
GA13486-RA 	   3363241	   3367485	 3	      1503	    3.085	1
GA13487-RB 	   2494939	   2500358	 2	      1476	    0.066	1
GA13488-RB 	   2508675	   2511990	 3	      2229	    1.000	1
GA13490-RA 	   2523408	   2532309	 3	      8136	    3.978	1
GA13491-RA 	   2534045	   2537465	 3	      3066	    4.457	1
GA13492-RA 	   5822289	   5823889	 3	      1425	    1.000	1
GA13493-RA 	   5824661	   5826533	 3	      1569	    1.082	1
GA13494-RB 	   5938532	   5942031	 3	      3213	    1.216	1
GA13495-RE 	   5959165	   5973448	 3	      4470	    0.632	1
GA13496-RA 	   5827033	   5828562	 3	      1407	    1.049	1
GA13498-RA 	   6023924	   6025168	 3	      1182	    3.752	1
GA13499-RA 	  19745464	  19748483	14	      2904	    4.000	1
GA13500-RA 	  19762118	  19763792	14	      1236	    3.000	1
GA13502-RB 	   5987863	   5992345	 3	      1926	    2.684	1
GA13504-RA 	   6019075	   6019680	 3	       606	    1.000	1
GA13505-RC 	  19738901	  19742301	14	      2031	    2.000	1
GA13506-RA 	  19753069	  19755724	14	      1911	    5.000	1
GA13507-RB 	  13730448	  13731236	 7	       789	    3.000	1
GA13509-RA 	  11219945	  11222196	 8	       939	    0.495	2
GA13510-RA 	  11208415	  11209689	 8	      1224	    0.000	1
GA13511-RA 	  11206308	  11208104	 8	      1797	    0.000	2
GA13513-RB 	  11056482	  11058342	 8	       765	    0.607	1
GA13515-RB 	  11034044	  11034304	 8	       261	    0.000	1
GA13516-RA 	  10999868	  11001906	 8	      1740	    0.863	1
GA13517-RE 	  12732733	  12740946	 8	      2325	    1.967	1
GA13539-RA 	  17140144	  17145105	11	      3594	    2.875	1
GA13586-RA 	   8404949	   8405836	 5	       888	    0.000	1
GA13588-RA 	  18196439	  18197049	14	       495	    4.816	1
GA13590-RB 	    994262	    998442	 1	      2562	    0.081	1
GA13591-RA 	    971629	    972078	 1	       330	    4.000	1
GA13759-RA 	   2549579	   2550806	 3	      1167	    0.000	1
GA13769-RA 	   2554498	   2556381	 3	      1884	    2.000	1
GA13787-RA 	   2561901	   2564881	 3	      2541	    0.041	1
GA13843-RA 	  16611924	  16612415	11	       492	    0.000	1
GA13844-RD 	   7342831	   7348436	 4	      3546	    0.196	1
GA13847-RC 	  16596858	  16602112	11	      1529	    3.197	1
GA13848-RA 	   6801106	   6802680	 3	      1425	    0.976	1
GA13849-RB 	  12546803	  12549698	 8	      1140	    2.753	1
GA13850-RA 	  19085643	  19086106	14	       399	    5.000	1
GA13851-RA 	  19088766	  19089493	14	       669	    4.000	1
GA13869-RA 	   8289956	   8291064	 5	       351	    0.000	1
GA13870-RA 	   9097189	   9097682	 9	       441	    0.088	1
GA13871-RA 	  17495237	  17497070	12	      1716	    3.376	1
GA13872-RA 	  17580686	  17581318	13	       576	    2.095	1
GA13875-RA 	  17678579	  17678974	13	       336	    1.000	1
GA13876-RA 	   3558074	   3559690	 3	      1053	    2.000	1
GA13878-RA 	   3575931	   3577748	 3	      1587	    4.545	1
GA13881-RA 	  19438834	  19442485	14	      2994	    0.000	1
GA13882-RC 	  15659067	  15663499	11	      4059	    0.000	1
GA13885-RB 	  19421153	  19435078	14	      2799	    0.000	1
GA13886-RC 	  15783158	  15785070	11	       666	    0.859	1
GA13887-RA 	   3016495	   3018285	 3	      1329	    3.000	1
GA13889-RB 	   2984359	   2984958	 3	       600	    1.055	1
GA13898-RC 	  18962432	  18971826	14	      5625	    3.479	1
GA13899-RA 	  13195393	  13198982	 7	      3129	    0.066	1
GA13901-RA 	   3978897	   3979277	 3	       321	    1.000	1
GA13904-RA 	   4019506	   4020271	 3	       711	    2.496	1
GA13908-RA 	   3768683	   3769393	 3	       648	    0.000	1
GA13944-RA 	   6557814	   6558367	 3	       432	    0.000	1
GA13959-RA 	   1994644	   2021423	 2	      6045	    0.022	1
GA13980-RA 	  10342483	  10344145	 8	      1479	    0.108	1
GA13983-RA 	    815199	    817364	 1	       843	    3.000	1
GA13987-RA 	   1936885	   1937610	 2	       621	    1.000	1
GA13988-RA 	   6104603	   6112242	 3	      1131	    0.218	1
GA13989-RA 	  12810595	  12811043	 8	       396	    0.396	1
GA13996-RA 	  18361069	  18361872	14	       804	    3.000	1
GA14015-RA 	  11204341	  11206251	 8	      1911	    0.000	2
GA14016-RC 	  11067457	  11068367	 8	       819	    0.000	1
GA14018-RA 	    818115	    818637	 1	       471	    3.000	1
GA14019-RA 	    836335	    837338	 1	       942	    1.000	1
GA14025-RA 	  16614414	  16615769	11	      1233	    0.007	1
GA14026-RA 	  12549953	  12550442	 8	       396	    2.288	1
GA14038-RA 	  11415470	  11416698	 8	      1011	    0.080	1
GA14039-RA 	  11539181	  11540030	 8	       657	    0.047	1
GA14040-RA 	  11403808	  11406316	 8	      1287	    0.000	1
GA14041-RB 	  11390046	  11391985	 8	      1815	    0.000	1
GA14042-RB 	  11387869	  11389822	 8	      1788	    0.000	2
GA14043-RC 	  11385688	  11387655	 8	      1773	    0.000	1
GA14047-RA 	  11371599	  11374562	 8	      2601	    0.661	1
GA14051-RA 	  11366425	  11367775	 8	      1086	    0.000	1
GA14053-RA 	   7967783	   7972870	 4	      1782	    0.160	1
GA14054-RC 	  11358862	  11361616	 8	      2538	    0.059	2
GA14055-RA 	   7974171	   7978296	 4	      3573	    0.250	1
GA14072-RC 	   8773026	   8782334	 5	       705	    0.000	1
GA14073-RA 	  13917005	  13920566	 7	      1476	    1.254	1
GA14083-RA 	   7944802	   7946188	 4	      1332	    1.375	1
GA14085-RA 	  11540201	  11541417	 8	      1020	    0.278	1
GA14087-RB 	  17133118	  17134358	11	      1011	    3.000	1
GA14095-RA 	  17137068	  17139487	11	      2364	    3.000	1
GA14100-RA 	  11116526	  11119392	 8	      2661	    0.000	1
GA14104-RB 	   6054029	   6083861	 3	      2535	    1.867	1
GA14111-RB 	  16105360	  16108302	11	      2199	    2.518	1
GA14118-RA 	  13439523	  13440097	 7	       510	    0.000	1
GA14121-RA 	   8637074	   8641199	 5	      3957	    0.000	1
GA14125-RA 	   4322040	   4322858	 3	       819	    3.000	1
GA14145-RA 	   1783924	   1788303	 2	      1088	    2.030	1
GA14148-RB 	   7664475	   7667223	 4	      2373	    0.408	1
GA14149-RA 	   1790757	   1791530	 2	       774	    1.000	1
GA14154-RA 	   2950105	   2950371	 3	       267	    5.000	1
GA14173-RB 	  18314197	  18314620	14	       363	    3.375	1
GA14185-RA 	  13908774	  13913384	 7	      4368	    1.125	1
GA14192-RC 	   9443808	   9455197	 9	      2853	    0.000	1
GA14202-RA 	  10496284	  10497072	 8	       789	    0.000	2
GA14203-RA 	  12984453	  12987581	 8	      2955	    0.033	1
GA14205-RA 	   9462683	   9463152	 9	       396	    0.000	2
GA14213-RB 	  12881130	  12882931	 8	      1350	    0.000	1
GA14214-RA 	  12877191	  12878851	 8	      1395	    0.000	1
GA14215-RA 	  12875292	  12875629	 8	       279	    0.000	1
GA14224-RA 	  12862988	  12869567	 8	      3768	    0.000	2
GA14226-RA 	  12860764	  12861505	 8	       672	    0.000	1
GA14253-RA 	   9425112	   9429071	 9	      1992	    0.218	1
GA14268-RC 	   1162811	   1164613	 1	      1269	    2.336	1
GA14274-RA 	   9384567	   9386996	 9	      2088	    0.000	1
GA14289-RC 	    772638	    776989	 1	      1374	    1.000	1
GA14294-RA 	    730173	    731572	 1	      1185	    2.000	1
GA14295-RB 	    670780	    671238	 1	       351	    2.174	1
GA14303-RA 	   6678614	   6678920	 3	       225	    2.347	1
GA14307-RB 	   8231644	   8234350	 5	      2655	    2.024	1
GA14314-RA 	   1543158	   1547025	 1	      3672	    0.363	1
GA14333-RA 	   1553056	   1555048	 1	      1284	    0.000	1
GA14401-RA 	  14697224	  14698499	 6	      1215	    0.000	1
GA14410-RA 	   2788168	   2791449	 3	      1986	    3.134	1
GA14414-RA 	  11902636	  11904083	 8	      1320	    0.346	1
GA14426-RA 	    827399	    828008	 1	       552	    2.000	1
GA14437-RA 	  14164588	  14165043	 7	       330	    0.033	1
GA14468-RA 	    230514	    232665	 1	      1437	    3.207	1
GA14497-RA 	   4387717	   4388666	 3	       837	    2.000	1
GA14498-RA 	   4374423	   4377020	 3	      2598	    1.585	1
GA14500-RB 	   4355269	   4361509	 3	       483	    3.489	1
GA14502-RA 	   4331670	   4338368	 3	      3720	    1.029	1
GA14516-RA 	  10453098	  10454663	 8	      1566	    0.000	1
GA14533-RA 	   6578459	   6582880	 3	      3651	    1.000	1
GA14539-RA 	  12186348	  12187073	 8	       726	    0.307	1
GA14540-RA 	  12183536	  12184195	 8	       660	    0.000	1
GA14541-RA 	  12182444	  12183112	 8	       669	    0.004	1
GA14542-RA 	  12180986	  12181651	 8	       666	    0.000	1
GA14545-RA 	  12178699	  12179367	 8	       669	    0.937	1
GA14548-RA 	  12177031	  12177696	 8	       666	    1.215	1
GA14562-RC 	   8955603	   8961735	 9	       504	    0.000	1
GA14563-RB 	   8965043	   8966043	 9	       897	    1.000	1
GA14564-RA 	   8969385	   8970998	 9	      1563	    0.175	1
GA14565-RA 	   9006749	   9018781	 9	      2355	    0.167	1
GA14566-RA 	   8967214	   8968528	 9	      1128	    0.616	1
GA14578-RB 	    239875	    240612	 1	       738	    0.000	1
GA14596-RB 	  17900477	  17902793	14	      2103	    2.000	1
GA14600-RC 	   1731317	   1732747	 1	      1356	    1.286	1
GA14606-RA 	  12134772	  12136304	 8	      1533	    1.000	1
GA14609-RB 	   6640401	   6640691	 3	       291	    0.000	1
GA14622-RC 	   9188464	   9261566	 9	      2550	    0.030	1
GA14624-RA 	   9497133	   9499054	 9	       735	    0.000	1
GA14628-RA 	   8000019	   8002314	 4	      1944	    0.000	1
GA14646-RA 	  11614827	  11615715	 8	       792	    2.710	1
GA14650-RF 	  11327181	  11329906	 8	      1074	    0.000	1
GA14655-RA 	  16239470	  16240393	11	       591	    4.628	1
GA14672-RJ 	   1479849	   1537033	 1	      6150	    1.990	1
GA14676-RA 	   7131676	   7133523	 4	      1848	    0.262	1
GA14679-RA 	  13106408	  13108390	 8	       831	    0.000	1
GA14681-RA 	   9521252	   9525579	 9	      3555	    0.371	1
GA14683-RA 	   3424212	   3425139	 3	       792	    2.000	1
GA14690-RA 	   4547561	   4579747	 3	      1869	    0.226	1
GA14700-RA 	  10340399	  10341725	 8	      1224	    0.347	1
GA14726-RA 	  15156732	  15157142	10	       342	    0.418	1
GA14738-RA 	  15179152	  15181435	10	      2097	    0.730	1
GA14750-RB 	   7828571	   7835522	 4	      1494	    1.018	1
GA14751-RA 	   7826735	   7828397	 4	      1434	    0.788	1
GA14754-RA 	  11516608	  11519511	 8	       819	    1.484	1
GA14757-RA 	  18024212	  18025859	14	      1590	    3.189	1
GA14760-RA 	   8423577	   8425437	 5	      1638	    3.350	1
GA14766-RA 	   6882805	   6886492	 4	      3144	    1.180	1
GA14778-RA 	  13209354	  13210091	 7	       576	    0.000	1
GA14779-RA 	  13222755	  13223580	 7	       768	    0.000	1
GA14786-RA 	  15895029	  15896856	11	      1563	    0.953	1
GA14795-RA 	  12892261	  12892944	 8	       621	    0.000	1
GA14796-RA 	  12198642	  12198834	 8	       138	    0.000	1
GA14805-RA 	  14337407	  14338408	 7	      1002	    0.000	1
GA14829-RA 	   9630383	   9631644	 9	      1071	    0.894	1
GA14831-RA 	  13036150	  13040933	 8	       987	    0.187	1
GA14834-RA 	   5821113	   5821947	 3	       774	    1.000	1
GA14837-RA 	   9628896	   9629329	 9	       375	    0.000	1
GA14851-RB 	   4281037	   4295266	 3	      4548	    1.005	1
GA14852-RA 	   4453051	   4456169	 3	      2817	    1.394	1
GA14854-RA 	   9624301	   9625869	 9	      1512	    0.015	1
GA14855-RF 	  16406034	  16412856	11	      3804	    0.031	1
GA14866-RA 	   9626351	   9627581	 9	      1167	    1.931	1
GA14874-RA 	   5421929	   5453607	 3	       723	    1.580	1
GA14890-RB 	  15793303	  15794403	11	       924	    0.000	1
GA14893-RB 	  12664064	  12666157	 8	       975	    3.069	1
GA14894-RA 	  12661378	  12661722	 8	       285	    1.154	1
GA14897-RB 	   9457016	   9466224	 9	      3444	    0.348	2
GA14906-RC 	  11078663	  11080489	 8	       354	    0.000	2
GA14907-RA 	   9133896	   9135479	 9	      1584	    0.023	1
GA14909-RA 	  12511460	  12511792	 8	       333	    0.000	1
GA14913-RA 	  16263742	  16268388	11	      1788	    1.763	1
GA14932-RA 	    239270	    241359	 1	       558	    0.000	1
GA14934-RA 	   5326305	   5330676	 3	      4050	    1.583	1
GA14937-RA 	   9640254	   9641093	 9	       840	    0.000	1
GA14938-RA 	   6141792	   6152196	 3	      2190	    1.044	1
GA14940-RB 	   1423837	   1428393	 1	      4347	    0.058	1
GA14941-RA 	   5551962	   5560729	 3	      1479	    1.316	1
GA14944-RA 	   4794721	   4795482	 3	       696	    2.000	1
GA14945-RA 	   4784715	   4786046	 3	      1332	    1.000	1
GA14947-RA 	  19195862	  19202483	14	      3954	    3.288	1
GA14963-RB 	   1416393	   1418528	 1	      2040	    1.000	1
GA14968-RA 	   1399132	   1400375	 1	      1107	    3.000	1
GA14977-RA 	  12272041	  12272731	 8	       561	    1.957	1
GA14980-RA 	  12269423	  12270159	 8	       615	    0.000	2
GA14981-RA 	   1394194	   1395751	 1	      1137	    3.000	1
GA14982-RA 	  12268055	  12268728	 8	       561	    0.000	2
GA14994-RA 	  11592937	  11594373	 8	      1437	    1.214	1
GA14995-RA 	   1336729	   1338341	 1	      1467	    1.083	1
GA15003-RA 	   1334007	   1335420	 1	      1263	    1.000	1
GA15011-RA 	   5944626	   5945671	 3	       990	    1.000	1
GA15012-RA 	   5935183	   5936371	 3	      1062	    1.000	1
GA15013-RA 	   3425434	   3426437	 3	       861	    2.000	1
GA15025-RA 	  16471230	  16473302	11	      1956	    0.045	1
GA15033-RA 	   1331993	   1333603	 1	      1185	    1.001	1
GA15037-RA 	  13994630	  14003033	 7	      2859	    0.002	2
GA15051-RA 	   9639348	   9640118	 9	       771	    0.000	1
GA15058-RA 	  15249494	  15250588	10	      1095	    0.356	1
GA15074-RB 	  10337559	  10340030	 8	      2325	    0.091	1
GA15091-RA 	   2644880	   2652897	 3	      1629	    0.068	1
GA15095-RA 	   1168121	   1170629	 1	       681	    1.176	1
GA15096-RA 	   2552041	   2553622	 3	      1341	    1.539	1
GA15108-RA 	  15789244	  15790396	11	      1032	    0.774	1
GA15109-RA 	  15880225	  15881343	11	      1044	    0.000	1
GA15112-RB 	   2557104	   2559735	 3	      1737	    2.930	1
GA15120-RA 	   9611388	   9612472	 9	       939	    0.718	1
GA15135-RA 	   2565680	   2572560	 3	      6228	    0.264	1
GA15142-RA 	   2655552	   2656952	 3	      1059	    1.084	1
GA15143-RA 	   6518822	   6520216	 3	      1059	    0.214	1
GA15161-RA 	  14489175	  14491235	 7	      1887	    0.000	1
GA15166-RA 	  14478087	  14484200	 7	      1431	    0.000	1
GA15169-RB 	  14431465	  14432705	 7	      1173	    0.000	2
GA15197-RA 	   2288479	   2295505	 2	       837	    1.000	1
GA15198-RA 	  14533180	  14550391	 7	      2892	    0.000	2
GA15201-RA 	   2304624	   2305025	 2	       339	    4.000	1
GA15214-RA 	   2311297	   2313579	 2	      1581	    2.101	1
GA15217-RA 	  14491463	  14492523	 7	       951	    0.000	1
GA15218-RA 	   6478709	   6479990	 3	       984	    0.348	1
GA15223-RA 	  14486423	  14488749	 7	      2205	    0.000	1
GA15226-RB 	  14470911	  14472778	 7	      1587	    0.843	1
GA15234-RC 	  11468124	  11472697	 8	      3753	    0.000	1
GA15235-RB 	  11443754	  11457707	 8	      9987	    0.010	1
GA15245-RB 	  11431979	  11437452	 8	      4098	    0.000	1
GA15249-RA 	   2306004	   2309293	 2	      1566	    3.822	1
GA15255-RD 	   2267499	   2271054	 2	      1635	    1.735	1
GA15259-RA 	   2238421	   2239200	 2	       780	    2.249	1
GA15262-RA 	  11413141	  11415288	 8	      2148	    2.030	1
GA15264-RA 	  11411142	  11412560	 8	       408	    0.882	1
GA15265-RA 	  11395213	  11398432	 8	      2793	    0.000	1
GA15267-RD 	  11374637	  11383221	 8	      5481	    0.053	2
GA15274-RA 	   7797357	   7799597	 4	      2112	    1.584	1
GA15275-RA 	   7793690	   7794817	 4	      1047	    0.706	1
GA15278-RB 	   7789173	   7790246	 4	       675	    0.000	1
GA15282-RA 	   2034368	   2037130	 2	      2358	    1.000	1
GA15287-RA 	   2040891	   2042532	 2	      1392	    1.000	1
GA15300-RA 	  16257848	  16278616	11	      1065	    1.129	1
GA15322-RA 	   6153311	   6153593	 3	       201	    2.000	1
GA15334-RA 	   6161086	   6167193	 3	      1902	    0.503	1
GA15336-RA 	  14138326	  14141830	 7	      2418	    0.081	2
GA15342-RA 	   6167460	   6170172	 3	      2652	    1.744	1
GA15343-RA 	   7787135	   7787872	 4	       666	    0.000	1
GA15349-RA 	  12827679	  12828828	 8	      1080	    0.000	1
GA15351-RB 	   6098090	   6101035	 3	      2598	    0.872	1
GA15356-RA 	  12752702	  12753763	 8	      1062	    2.931	1
GA15364-RA 	  10471596	  10473077	 8	      1482	    2.105	1
GA15365-RA 	  10039999	  10053607	 8	      3900	    0.000	2
GA15366-RB 	   9067946	   9069092	 9	      1023	    1.949	1
GA15417-RA 	  13573586	  13574753	 7	      1110	    0.285	1
GA15425-RB 	  13653236	  13658325	 7	      1854	    0.013	1
GA15428-RA 	     89439	     91233	 1	      1524	    0.000	1
GA15432-RA 	  13682110	  13693903	 7	      1386	    0.049	1
GA15449-RA 	   1977711	   1980510	 2	      1563	    0.000	1
GA15450-RA 	   1973512	   1975263	 2	      1551	    1.000	1
GA15451-RA 	   1965300	   1966308	 2	       696	    2.000	1
GA15456-RA 	   1956131	   1960707	 2	       843	    3.000	1
GA15463-RA 	   1939746	   1941451	 2	      1647	    1.000	1
GA15466-RA 	   1934385	   1935861	 2	       504	    1.000	1
GA15469-RA 	   1933324	   1933853	 2	       471	    0.140	1
GA15470-RA 	   1756227	   1757665	 1	      1047	    1.000	1
GA15477-RB 	   1775568	   1778056	 2	      1158	    1.000	1
GA15486-RA 	  15797058	  15798056	11	       645	    0.000	1
GA15488-RA 	   1878020	   1879030	 2	      1011	    1.000	1
GA15509-RA 	   5476402	   5478222	 3	      1575	    3.762	1
GA15511-RA 	   5482149	   5484629	 3	      2412	    2.771	1
GA15515-RA 	   5478400	   5479958	 3	      1491	    2.378	1
GA15516-RA 	   5480171	   5481436	 3	      1266	    2.000	1
GA15517-RA 	  12893267	  12894694	 8	      1371	    0.027	1
GA15520-RA 	  15536266	  15537889	10	      1443	    1.091	1
GA15525-RA 	  12884842	  12890501	 8	       897	    0.000	1
GA15541-RA 	   2475665	   2477296	 2	      1533	    1.000	1
GA15569-RA 	   9608224	   9609103	 9	       687	    0.000	1
GA15570-RA 	   7981311	   7982900	 4	      1134	    2.040	1
GA15573-RB 	  12739374	  12740531	 8	       795	    3.104	1
GA15577-RB 	  11569457	  11588137	 8	      4566	    0.047	1
GA15578-RA 	  11556321	  11556662	 8	       342	    0.155	1
GA15579-RA 	  11545935	  11547099	 8	      1101	    0.000	1
GA15581-RA 	   7946741	   7953291	 4	      4242	    0.401	1
GA15582-RA 	  18659095	  18662086	14	      1791	    4.720	1
GA15589-RA 	  10194756	  10196111	 8	      1242	    1.603	1
GA15593-RB 	   4741708	   4747025	 3	      2607	    0.585	1
GA15598-RA 	   7860639	   7885803	 4	      1725	    0.000	2
GA15599-RA 	   7485365	   7486289	 4	       795	    0.000	1
GA15600-RA 	   7470286	   7473676	 4	      2640	    0.479	1
GA15601-RB 	  17321832	  17327563	12	      1725	    4.742	1
GA15602-RA 	   7484020	   7484643	 4	       429	    0.000	1
GA15603-RA 	   2818503	   2821627	 3	      2634	    3.000	1
GA15604-RA 	   7462625	   7466022	 4	      2646	    0.417	1
GA15607-RA 	   7514540	   7515233	 4	       582	    0.000	1
GA15608-RA 	   9720377	   9721054	 9	       447	    0.007	1
GA15612-RA 	  11266241	  11266648	 8	       408	    0.000	1
GA15617-RC 	   8173352	   8173907	 5	       556	    0.000	1
GA15618-RA 	  10178905	  10179235	 8	       252	    0.000	1
GA15619-RA 	   4419328	   4420000	 3	       549	    1.508	1
GA15623-RA 	   4417239	   4417961	 3	       591	    2.266	1
GA15625-RA 	   4416447	   4417135	 3	       564	    2.752	1
GA15626-RB 	   5069938	   5071353	 3	      1416	    1.000	1
GA15627-RA 	   5132376	   5132872	 3	       441	    2.000	1
GA15628-RO 	    543585	    564121	 1	      6624	    5.837	1
GA15631-RA 	  19609304	  19609823	14	       369	    8.000	1
GA15632-RA 	   5394499	   5396304	 3	      1806	    3.000	1
GA15635-RK 	  19501239	  19542746	14	      6672	    2.216	1
GA15636-RA 	  13954788	  13959208	 7	      4218	    0.006	1
GA15642-RA 	  19614811	  19615833	14	       852	    8.481	1
GA15644-RA 	   4087505	   4105141	 3	      8985	    1.460	1
GA15645-RA 	  18637513	  18638268	14	       636	    5.153	1
GA15646-RA 	   3936648	   3937476	 3	       768	    0.960	1
GA15647-RA 	   3843917	   3845895	 3	      1794	    0.000	1
GA15649-RB 	   3971258	   3971692	 3	       435	    2.000	1
GA15650-RA 	   4762832	   4764109	 3	      1014	    0.000	1
GA15652-RC 	   4827519	   4831002	 3	      1782	    1.166	1
GA15653-RA 	  12998920	  12999445	 8	       471	    0.000	1
GA15654-RA 	  13059025	  13064835	 8	      1584	    0.042	2
GA15656-RA 	  13079045	  13079373	 8	       261	    0.000	1
GA15660-RD 	   8731043	   8771494	 5	      4869	    0.255	1
GA15661-RD 	  12114849	  12128463	 8	      5790	    0.148	1
GA15662-RC 	  12149326	  12157138	 8	      1608	    0.749	1
GA15664-RA 	  12139450	  12141258	 8	      1443	    0.541	1
GA15666-RA 	   6057396	   6059247	 3	      1794	    2.617	1
GA15670-RA 	  10988711	  10989189	 8	       417	    0.041	1
GA15675-RA 	  13210399	  13210870	 7	       402	    0.000	2
GA15676-RA 	   8651113	   8657536	 5	      2454	    0.000	1
GA15677-RB 	  13211021	  13211395	 7	       375	    0.000	1
GA15681-RA 	   8592243	   8593079	 5	       636	    1.000	1
GA15682-RA 	  13224256	  13224641	 7	       330	    0.000	1
GA15683-RA 	   1157186	   1158481	 1	      1151	    2.015	1
GA15684-RA 	   1148400	   1149160	 1	       690	    1.842	1
GA15685-RA 	   1076364	   1087719	 1	       843	    1.440	1
GA15686-RA 	   1166953	   1167672	 1	       720	    2.000	1
GA15688-RA 	   1171839	   1172636	 1	       672	    1.000	1
GA15689-RA 	    806770	    807224	 1	       396	    1.000	1
