Transcript	Beg	End
GA19121-RA 	6237803	6240119
GA13027-RA 	6244056	6244722
GA13026-RB 	6245613	6246113
GA18642-RC 	6248917	6275596
GA24757-RA 	6294499	6296900
GA24404-RA 	6334445	6364394
GA24758-RA 	6376112	6376902
GA24759-RA 	6377272	6379482
GA19118-RA 	6401051	6401618
GA19113-RA 	6402102	6403023
GA13030-RA 	6404603	6405240
GA24403-RB 	6405915	6407091
GA10635-RA 	6408050	6409241
GA10636-RA 	6412998	6413836
GA24761-RB 	6418802	6444358
GA19108-RA 	6444969	6445734
GA18658-RB 	6447198	6451740
GA24402-RA 	6452949	6457041
GA24762-RA 	6461545	6461871
GA19106-RA 	6467412	6472136
GA10637-RA 	6476333	6477826
GA15218-RA 	6478709	6479990
GA11356-RA 	6480172	6481731
GA10860-RA 	6482519	6483466
GA24400-RD 	6486004	6501778
GA24396-RA 	6512352	6513415
GA24395-RA 	6516259	6517674
GA15143-RA 	6518822	6520216
GA12603-RB 	6521761	6525288
GA24763-RA 	6525695	6526705
GA15880-RA 	6527183	6530785
GA24764-RC 	6535969	6552370
GA12730-RA 	6554453	6555247
GA11400-RA 	6555641	6556197
GA13944-RA 	6557814	6558367
GA11837-RA 	6562020	6562502
GA10856-RA 	6564461	6569072
GA21074-RA 	6569569	6571266
GA10852-RA 	6572145	6574206
GA20985-RA 	6575501	6576769
GA14533-RA 	6578459	6582880
GA21393-RA 	6585199	6586560
GA21440-RA 	6587342	6588771
GA21443-RA 	6593362	6607426
GA20966-RA 	6617855	6619871
GA11800-RA 	6620591	6621880
GA19104-RD 	6622735	6631632
GA18673-RA 	6633604	6637942
GA14609-RB 	6640401	6640691
GA19099-RA 	6643504	6645225
GA18677-RA 	6646099	6648189
GA19096-RA 	6649569	6650273
GA10638-RA 	6652975	6654846
GA10639-RB 	6655810	6658342
GA19092-RB 	6659717	6662038
GA17611-RA 	6666930	6667431
GA20586-RB 	6669258	6669917
GA32572-RA 	6670449	6671076
GA11509-RA 	6671563	6672512
GA18314-RB 	6673153	6673928
GA18316-RB 	6674084	6676282
GA18326-RA 	6677839	6678382
GA14303-RA 	6678614	6678920
GA18323-RA 	6679367	6680272
GA18332-RA 	6681354	6685393
GA18339-RA 	6686753	6688236
GA10789-RA 	6690349	6692697
GA24769-RA 	6694514	6697766
GA24771-RA 	6701733	6704950
GA24772-RA 	6705618	6706397
GA19584-RA 	6706741	6708856
GA19580-RA 	6709496	6710034
GA19586-RA 	6710230	6710814
GA19591-RA 	6711050	6711975
GA21404-RA 	6713264	6730772
GA19657-RA 	6735201	6738190
GA24393-RA 	6754727	6755359
GA19732-RA 	6765575	6797925
GA13848-RA 	6801106	6802680
GA24392-RA 	6802711	6803016
GA21477-RA 	6803237	6803734
GA24390-RA 	6804022	6810510
GA19757-RA 	6810760	6812118
GA19763-RA 	6812388	6813481
GA21475-RA 	6813636	6814730
GA24111-RA 	6841766	6847442
GA10384-RA 	6851406	6852545
GA13872-RA 	6853474	6854106
GA21722-RA 	6854374	6855031
GA25090-RA 	6855319	6856881
GA24109-RA 	6856942	6858564
GA24108-RA 	6859159	6860754
GA24107-RA 	6861380	6862961
GA17825-RA 	6863602	6865285
GA10376-RA 	6866145	6867372
GA10372-RA 	6868182	6870200
GA25091-RD 	6881123	6885128
GA17889-RA 	6885457	6887764
GA25093-RB 	6894830	6898010
GA21760-RD 	6899705	6922420
GA17918-RA 	6923471	6926390
GA21763-RA 	6928477	6928984
GA25095-RA 	6930165	6930608
GA15808-RB 	6931319	6941168
GA25097-RB 	6944958	6945683
GA30271-RB 	6946986	6948592
GA21773-RA 	6949898	6951190
GA13875-RA 	6951367	6951762
GA15809-RC 	6953174	6958373
GA18068-RA 	6963267	6970438
GA24105-RA 	6976601	6980727
GA21787-RA 	6981430	6982344
GA18077-RA 	6982469	6982999
GA25100-RA 	6983476	6986367
GA18082-RA 	6993769	6994564
GA30270-RB 	6995050	6998293
GA20777-RA 	7002126	7003468
GA15198-RA 	7023389	7040600
GA24832-RA 	7033841	7035849
GA24833-RA 	7036408	7038472
GA15774-RA 	7046589	7047093
GA30497-RD 	7048729	7064750
GA15217-RA 	7081257	7082317
GA15161-RA 	7082545	7084605
GA15223-RA 	7085031	7087357
GA15166-RA 	7089580	7095693
GA15226-RB 	7101002	7102869
GA12653-RC 	7108411	7159142
GA15169-RB 	7141075	7142315
GA24325-RA 	7148940	7149224
GA31708-RA 	7163543	7163932
GA21330-RA 	7175498	7176176
GA21331-RA 	7176417	7178575
GA12650-RA 	7179118	7179852
GA24324-RA 	7179931	7180120
GA21332-RA 	7181351	7189609
GA24835-RA 	7195431	7197980
GA12654-RA 	7202028	7203186
GA30496-RA 	7206308	7216133
GA10899-RC 	7220143	7224339
GA14805-RA 	7235372	7236373
GA17945-RA 	7246287	7250130
GA10897-RA 	7250388	7253067
GA17951-RA 	7254906	7255773
GA18912-RA 	7256942	7257625
GA15707-RB 	7258158	7264997
GA18906-RA 	7265915	7267486
GA10895-RB 	7268146	7268719
GA18238-RA 	7270079	7270721
GA18876-RA 	7270991	7272111
GA24321-RA 	7272587	7273743
GA18863-RE 	7276770	7291456
GA18855-RB 	7303298	7324879
GA24838-RB 	7342384	7354806
GA24837-RA 	7352386	7353267
GA32722-RA 	7356330	7356815
GA30493-RA 	7356944	7357156
GA31894-RA 	7358035	7358495
GA30494-RA 	7358640	7359025
GA18848-RE 	7360246	7397628
GA15708-RA 	7397885	7398565
GA18829-RA 	7398737	7402106
GA17783-RA 	7402331	7403287
GA17791-RA 	7403556	7408433
GA14437-RA 	7408737	7409192
GA17804-RA 	7410192	7412269
GA15709-RA 	7412518	7413183
GA17325-RC 	7413593	7415014
GA17326-RB 	7415110	7416390
GA24841-RA 	7419103	7423625
GA24319-RA 	7425555	7426892
GA12538-RA 	7427984	7429321
GA15336-RA 	7431950	7435454
GA30492-RC 	7437715	7438596
GA12545-RA 	7439263	7440149
GA24843-RB 	7446329	7449375
GA17840-RG 	7451937	7458876
GA12502-RA 	7459961	7461441
GA12504-RA 	7462707	7463552
GA20863-RA 	7464030	7467974
GA20888-RA 	7484196	7486555
GA20885-RA 	7486702	7488964
GA12501-RA 	7491053	7501747
GA20889-RA 	7503127	7504345
GA20811-RC 	7512851	7519377
GA20810-RA 	7521994	7524186
GA11193-RB 	7524475	7526602
GA24317-RB 	7526622	7529437
GA11795-RA 	7530235	7532180
GA20809-RC 	7532331	7534049
GA30559-RA 	7535100	7536981
GA20807-RA 	7538964	7540110
GA24845-RA 	7540246	7544644
GA24846-RB 	7545492	7547399
GA20805-RB 	7549742	7551745
GA21317-RA 	7552364	7552949
GA20803-RA 	7553172	7555411
GA24847-RA 	7555688	7561637
GA30491-RH 	7562503	7567330
GA11198-RA 	7569467	7570277
GA15037-RA 	7570747	7579150
GA24851-RA 	7580408	7582334
GA20794-RA 	7582942	7584423
GA24852-RA 	7585364	7586097
GA11808-RA 	7592909	7604007
GA24315-RA 	7605200	7613840
GA15636-RA 	7614572	7618992
GA24314-RD 	7626714	7644351
GA20775-RB 	7645962	7648067
GA14073-RA 	7653214	7656775
GA14185-RA 	7660396	7665006
GA21534-RA 	7666480	7667728
GA24853-RA 	7668070	7670724
GA11199-RA 	7670789	7672176
GA24854-RA 	7673399	7674075
GA21496-RC 	7674725	7677821
GA10835-RC 	7690744	7692760
GA32505-RA 	7697764	7698875
GA12587-RA 	7702790	7704307
GA10531-RT 	7733058	7739903
GA20098-RD 	7742335	7789696
GA20128-RA 	7791029	7792093
GA11291-RH 	7798784	7806621
GA20194-RB 	7813086	7813872
GA20197-RB 	7834256	7836451
GA11272-RC 	7838228	7840423
GA10702-RA 	7841723	7842257
GA13507-RB 	7842544	7843332
GA17506-RB 	7863635	7865273
GA17454-RA 	7869619	7878367
GA15432-RA 	7879877	7891670
GA17419-RA 	7903394	7905875
GA15425-RB 	7915455	7920544
GA30490-RA 	7927769	7935857
GA24311-RA 	7978425	7979557
GA24858-RE 	7991265	7993161
GA15417-RA 	7999027	8000194
GA32680-RA 	8010120	8011448
GA21745-RB 	8011732	8015863
GA15840-RB 	8018780	8019751
GA24859-RD 	8020582	8025786
GA24860-RC 	8027371	8028673
GA15841-RA 	8030460	8031436
GA17390-RA 	8051334	8053371
GA24862-RC 	8088917	8102455
GA32843-RA 	8104433	8106931
GA24863-RB 	8106952	8110614
GA12583-RA 	8110815	8111573
GA21415-RB 	8112702	8114940
GA31519-RA 	8116049	8116398
GA31954-RA 	8118313	8118781
GA24864-RA 	8119403	8120500
GA14118-RA 	8133683	8134257
GA12586-RA 	8135830	8137924
GA24308-RA 	8145490	8146059
GA10829-RA 	8147372	8148235
GA17246-RK 	8224629	8278009
GA24306-RE 	8312137	8312782
GA12274-RA 	8317818	8318322
GA31474-RA 	8318419	8318652
GA24304-RB 	8326740	8327120
GA12275-RA 	8341824	8342291
GA15682-RA 	8349139	8349524
GA14779-RA 	8350200	8351025
GA24866-RA 	8351460	8352018
GA12276-RA 	8352745	8354223
GA12280-RA 	8355224	8355538
GA12281-RA 	8355845	8356545
GA15677-RB 	8362385	8362759
GA15675-RA 	8362910	8363381
GA14778-RA 	8363689	8364426
GA17236-RA 	8364874	8365671
GA24301-RA 	8365949	8366393
GA20595-RA 	8367196	8367651
GA24300-RA 	8368228	8369967
GA17600-RA 	8371479	8374414
GA13899-RA 	8374798	8378387
GA18304-RB 	8379104	8382832
GA30488-RA 	8383048	8384043
GA17948-RA 	8384385	8386718
GA17927-RB 	8386929	8390471
GA24867-RH 	8400782	8411518
GA24299-RA 	8413509	8414350
GA31334-RA 	8414833	8415605
GA17312-RA 	8415962	8418998
GA24298-RA 	8419668	8421318
GA24297-RA 	8422848	8429585
GA18574-RB 	8431220	8432831
GA18566-RA 	8436233	8437637
GA30487-RB 	8437791	8439148
GA24296-RA 	8439411	8440658
GA19582-RB 	8455630	8460069
GA14679-RA 	8465390	8467372
GA13020-RB 	8468536	8472873
GA18559-RA 	8474140	8477171
GA24295-RA 	8477899	8478389
GA24294-RA 	8478654	8479159
GA19600-RA 	8485861	8489789
GA19611-RA 	8492500	8493464
GA15656-RA 	8494407	8494735
GA18551-RA 	8495347	8498147
GA15654-RA 	8508945	8514755
GA24293-RA 	8523385	8524336
GA24872-RC 	8524813	8525719
GA10653-RB 	8529836	8561461
GA18543-RB 	8564201	8572691
GA15653-RA 	8574335	8574860
GA18528-RA 	8574995	8575726
GA24875-RA 	8576770	8580194
GA13019-RA 	8581030	8581272
GA19628-RA 	8582765	8584159
GA24876-RA 	8584837	8586033
GA14203-RA 	8586199	8589327
GA24290-RB 	8590346	8590902
GA17587-RA 	8615835	8616602
GA17570-RB 	8633883	8655217
GA31446-RA 	8662060	8662218
GA17557-RA 	8674382	8674909
GA11854-RB 	8675287	8675969
GA24878-RB 	8676429	8677368
GA15517-RA 	8679086	8680513
GA14795-RA 	8680836	8681519
GA15525-RA 	8683279	8688938
GA14213-RB 	8690849	8692650
GA17541-RA 	8692780	8694555
GA14214-RA 	8694929	8696589
GA17545-RA 	8696680	8697435
GA14215-RA 	8698151	8698488
GA30484-RB 	8698703	8703078
GA14224-RA 	8704213	8710792
GA14226-RA 	8712275	8713016
GA17757-RA 	8713772	8714786
GA11853-RA 	8715274	8715636
GA17747-RC 	8715726	8717355
GA21605-RA 	8718341	8721113
GA15834-RB 	8723053	8735414
GA15349-RA 	8744952	8746101
GA11428-RA 	8754008	8755347
GA11426-RA 	8756193	8757483
GA12807-RB 	8758753	8759460
GA11425-RB 	8759889	8762501
GA13989-RA 	8762737	8763185
GA12881-RF 	8806805	8811375
GA11432-RA 	8815622	8817850
GA15356-RA 	8820017	8821078
GA12961-RA 	8828538	8830428
GA13517-RE 	8832834	8841047
GA11911-RB 	8835556	8836596
GA24881-RA 	8844387	8848429
GA24882-RB 	8849656	8850669
GA24286-RB 	8850874	8851485
GA24883-RA 	8851660	8852106
GA24884-RA 	8852993	8853310
GA24885-RA 	8853497	8853805
GA30483-RA 	8853874	8854212
GA30482-RA 	8854294	8855320
GA12129-RB 	8856411	8857232
GA12128-RA 	8858188	8858544
GA21526-RA 	8859868	8860323
GA24887-RA 	8862122	8862883
GA24888-RB 	8863176	8863463
GA24889-RA 	8863807	8864052
GA24890-RA 	8866248	8866562
GA12137-RA 	8866826	8868173
GA21525-RA 	8868529	8869078
GA12136-RA 	8871763	8872485
GA12135-RA 	8873034	8875022
GA21523-RA 	8875525	8875987
GA21522-RA 	8876841	8877815
GA12134-RA 	8881325	8882531
GA24283-RU 	8882894	8886393
GA21520-RA 	8889252	8890114
GA21517-RA 	8892670	8893093
GA21516-RA 	8893668	8894314
GA12133-RB 	8894617	8895183
GA21511-RA 	8895827	8898382
GA12132-RA 	8903641	8904099
GA12126-RA 	8905035	8907611
GA14893-RB 	8907623	8909716
GA11603-RA 	8909908	8911837
GA14894-RA 	8912058	8912402
GA30481-RD 	8912911	8914118
GA21302-RA 	8915783	8916017
GA11589-RA 	8916109	8916696
GA21304-RB 	8917200	8919775
GA21305-RD 	8920112	8921481
GA24282-RA 	8922652	8947000
GA11638-RA 	8959571	8960108
GA24893-RA 	8968411	8969496
GA24894-RA 	8970191	8970990
GA24896-RA 	8971204	8972350
GA12078-RA 	8972604	8974287
GA21308-RA 	8975689	8981760
GA21309-RK 	8986163	8990351
GA21312-RF 	9000173	9001851
GA24280-RA 	9012357	9013013
GA18948-RA 	9018956	9022038
GA14026-RA 	9023338	9023827
GA13849-RB 	9024082	9026977
GA24278-RB 	9032138	9080330
GA20865-RB 	9103008	9107354
GA24897-RB 	9111479	9122617
GA24898-RC 	9130637	9145325
GA20905-RA 	9150249	9152145
GA20910-RB 	9155715	9163942
GA20856-RA 	9166301	9167047
GA30480-RB 	9172552	9181348
GA10640-RA 	9182165	9182926
GA19086-RA 	9184096	9187265
GA18686-RA 	9188144	9189799
GA19084-RA 	9190031	9191501
GA24277-RA 	9192815	9197122
GA13034-RA 	9203216	9203794
GA32453-RA 	9213458	9214813
GA24900-RA 	9237256	9237954
GA10641-RA 	9239653	9241569
GA18984-RA 	9281462	9282709
GA24901-RA 	9283055	9283498
GA24275-RC 	9285792	9295085
GA13036-RA 	9299678	9300403
GA14977-RA 	9301049	9301739
GA24903-RA 	9302433	9303122
GA14980-RA 	9303621	9304357
GA14982-RA 	9305052	9305725
GA13037-RA 	9309341	9309688
GA30881-RA 	9370747	9371030
GA24273-RA 	9373202	9373580
GA13468-RA 	9373747	9374237
GA14796-RA 	9374946	9375138
GA24904-RA 	9376618	9376809
GA24905-RB 	9377565	9377979
GA30478-RA 	9378941	9379126
GA24906-RA 	9383788	9385247
GA14539-RA 	9386707	9387432
GA18702-RA 	9388723	9389391
GA14540-RA 	9389585	9390244
GA14541-RA 	9390668	9391336
GA14542-RA 	9392129	9392794
GA24907-RA 	9393019	9393687
GA14545-RA 	9394413	9395081
GA14548-RA 	9396084	9396749
GA18981-RA 	9397128	9398016
GA18708-RB 	9401500	9405690
GA18710-RI 	9409296	9411211
GA11517-RA 	9412397	9415964
GA15662-RC 	9416642	9424454
GA18720-RA 	9426829	9429914
GA18722-RA 	9431546	9432039
GA18945-RA 	9432283	9435857
GA18723-RA 	9436112	9437455
GA14606-RA 	9437476	9439008
GA15661-RD 	9445317	9458931
GA18748-RA 	9475284	9476041
GA20640-RA 	9484062	9485891
GA13101-RA 	9492293	9493511
GA17307-RA 	9495310	9502142
GA20641-RA 	9503650	9505298
GA20643-RA 	9506115	9508364
GA24908-RC 	9509647	9510777
GA24271-RB 	9513795	9527912
GA30476-RA 	9533955	9534743
GA31909-RA 	9534822	9535360
GA11141-RA 	9547103	9551748
GA20621-RA 	9552475	9557216
GA24909-RA 	9559450	9561313
GA24910-RB 	9562499	9564930
GA13008-RC 	9580506	9587898
GA24268-RC 	9625733	9629179
GA11791-RA 	9667915	9669290
GA14414-RA 	9669697	9671144
GA24267-RA 	9672442	9673797
GA13005-RA 	9675607	9676386
GA24266-RA 	9679044	9679697
GA24912-RA 	9686092	9687647
GA24265-RA 	9690408	9691963
GA31211-RA 	9692406	9694828
GA24914-RC 	9710181	9713284
GA20669-RB 	9715882	9732163
GA24263-RA 	9732844	9733888
GA20590-RA 	9734332	9736611
GA24262-RA 	9736735	9736959
GA11814-RA 	9737948	9739318
GA20656-RA 	9739963	9741813
GA24915-RA 	9741953	9743684
GA20862-RB 	9744127	9747132
GA20864-RA 	9747623	9750674
GA20867-RA 	9751985	9756010
GA30479-RH 	9783848	9858205
GA24919-RC 	9862548	9864583
GA20873-RA 	9865262	9874757
GA32469-RA 	9876753	9877139
GA11944-RB 	9878542	9889358
GA15864-RB 	9891869	9893671
GA24920-RA 	9893927	9895729
GA20875-RA 	9899842	9902240
GA20876-RB 	9906355	9918376
GA15865-RA 	9924675	9927145
GA15862-RA 	9933921	9935564
GA20879-RA 	9935654	9936901
GA20878-RA 	9937154	9937894
GA20882-RA 	9938342	9939895
GA20884-RC 	9940215	9945677
GA11943-RI 	9953255	9957176
GA14646-RA 	9958065	9958953
GA11246-RA 	9959542	9962163
GA24924-RB 	9963743	9968058
GA20800-RA 	9968932	9970033
GA12225-RA 	9970244	9972904
GA24926-RC 	9973373	9978807
GA14994-RA 	9979407	9980843
GA19797-RB 	9981200	9982699
GA12223-RA 	9982797	9984227
GA15577-RB 	9985643	10004323
GA32893-RA 	10012219	10012775
GA15578-RA 	10017118	10017459
GA19833-RA 	10018290	10019666
GA20529-RA 	10019976	10022090
GA24927-RA 	10023304	10026177
GA15579-RA 	10026681	10027845
GA24928-RA 	10028155	10029168
GA11912-RA 	10029221	10030009
GA24930-RA 	10030478	10031805
GA14085-RA 	10032363	10033579
GA14039-RA 	10033750	10034599
GA30474-RC 	10035965	10040039
GA17319-RA 	10042795	10044254
GA21447-RA 	10044873	10046570
GA24932-RB 	10047104	10047705
GA21446-RA 	10047844	10049186
GA15882-RC 	10050973	10052226
GA15878-RA 	10052761	10053995
GA14754-RA 	10054269	10057172
GA15879-RI 	10057927	10078324
GA12374-RA 	10091912	10099340
GA15234-RC 	10101083	10105656
GA12393-RA 	10106274	10107217
GA12421-RB 	10110118	10113751
GA15235-RB 	10116073	10130026
GA15885-RA 	10130722	10131318
GA15886-RA 	10131944	10132748
GA15245-RB 	10136328	10141801
GA14038-RA 	10157082	10158310
GA15262-RA 	10158492	10160639
GA15264-RA 	10161220	10162638
GA14040-RA 	10167464	10169972
GA24933-RA 	10170964	10172010
GA10479-RA 	10172328	10175252
GA15265-RA 	10175348	10178567
GA24934-RA 	10179150	10181611
GA14041-RB 	10181795	10183734
GA14042-RB 	10183958	10185911
GA14043-RC 	10186125	10188092
GA11779-RA 	10188255	10189747
GA15267-RD 	10190559	10199143
GA14047-RA 	10199218	10202181
GA24935-RA 	10202529	10204419
GA14051-RA 	10206005	10207355
GA14054-RC 	10212164	10214918
GA24936-RE 	10221284	10229922
GA10787-RA 	10230666	10232113
GA10776-RC 	10232336	10233857
GA21338-RA 	10235383	10238612
GA14650-RF 	10243874	10246599
GA32119-RA 	10247134	10250469
GA21200-RA 	10253655	10272906
GA21341-RC 	10282235	10292629
GA21190-RA 	10293495	10296525
GA21188-RA 	10296747	10298133
GA21342-RA 	10298688	10299324
GA21183-RA 	10299479	10302296
GA24937-RA 	10303637	10304358
GA21177-RC 	10306575	10342397
GA24255-RA 	10325322	10325941
GA24938-RB 	10327966	10328439
GA24254-RA 	10348480	10349270
GA13509-RA 	10351584	10353835
GA24253-RA 	10354110	10354620
GA10704-RA 	10358595	10359428
GA13510-RA 	10364091	10365365
GA13511-RA 	10365676	10367472
GA14015-RA 	10367529	10369439
GA30475-RR 	10426476	10483140
GA14100-RA 	10454388	10457254
GA14906-RC 	10493291	10495117
GA24941-RA 	10499994	10502443
GA14016-RC 	10505413	10506323
GA13513-RB 	10515438	10517298
GA10710-RB 	10520202	10521231
GA22075-RE 	10522060	10526824
GA24943-RC 	10529205	10531270
GA13515-RB 	10539476	10539736
GA13516-RA 	10571874	10573912
GA11204-RA 	10583841	10584322
GA15670-RA 	10584591	10585069
GA24250-RA 	10586235	10587009
GA10849-RA 	10589421	10589969
GA21096-RA 	10598834	10599290
GA30473-RB 	10623113	10624369
GA11666-RB 	10625236	10626802
GA12589-RA 	10637159	10637664
GA12590-RA 	10669770	10670246
GA21191-RA 	10681846	10686183
GA12588-RC 	10735602	10737554
GA33029-RB 	10813321	10813942
GA21239-RA 	10837239	10838879
GA31514-RA 	10938102	10938705
GA30622-RA 	10945565	10945909
GA21398-RA 	10977304	10981467
GA10723-RA 	11007154	11012536
GA14202-RA 	11076708	11077496
GA21260-RA 	11098927	11100512
GA15364-RA 	11100703	11102184
GA10183-RA 	11102800	11104360
GA24953-RA 	11105275	11106840
GA24954-RA 	11108140	11109705
GA24955-RA 	11110649	11112232
GA10189-RA 	11113173	11114756
GA10190-RA 	11115170	11116747
GA14516-RA 	11119117	11120682
GA24244-RD 	11121408	11135276
GA24243-RA 	11146895	11149370
GA24956-RA 	11150127	11150291
GA10197-RA 	11153067	11155861
GA10198-RA 	11159423	11160443
GA30472-RG 	11162919	11169164
GA11625-RA 	11186596	11193596
GA13231-RA 	11196905	11207193
GA24239-RA 	11201205	11201654
GA10810-RA 	11201878	11202324
GA13232-RA 	11205863	11206797
GA15801-RA 	11208058	11209660
GA24958-RA 	11210077	11210379
GA21285-RA 	11211725	11213729
GA21287-RA 	11213946	11217947
GA21286-RE 	11218400	11219624
GA24238-RA 	11220768	11222372
GA15804-RA 	11224289	11225290
GA21326-RB 	11225747	11227459
GA13980-RA 	11229635	11231297
GA14700-RA 	11232055	11233381
GA15074-RB 	11233750	11236221
GA32251-RA 	11239037	11239713
GA11444-RA 	11240261	11240953
GA15799-RB 	11241668	11264721
GA30469-RA 	11284820	11306843
GA25591-RB 	11309288	11309906
GA11834-RB 	11310153	11311519
GA12283-RA 	11312659	11314326
GA24959-RA 	11316149	11316905
GA20567-RA 	11317015	11319300
GA24960-RA 	11322655	11324549
GA30463-RA 	11337288	11343469
GA24963-RB 	11344620	11345760
GA30465-RC 	11348746	11350431
GA21493-RA 	11352059	11353664
GA12118-RD 	11354588	11357236
GA21495-RA 	11359989	11360558
GA24236-RA 	11370350	11373494
GA15589-RA 	11377669	11379024
GA11576-RA 	11379792	11380537
GA12116-RA 	11380793	11381362
GA24967-RE 	11381872	11387584
GA30467-RL 	11391756	11409357
GA15618-RA 	11394545	11394875
GA24970-RB 	11412780	11414451
GA24235-RB 	11414680	11415568
GA20915-RA 	11416171	11420962
GA20918-RC 	11421519	11423199
GA20920-RA 	11423413	11424375
GA20924-RD 	11425499	11437689
GA20928-RC 	11431202	11433103
GA11188-RA 	11433934	11436609
GA20931-RA 	11438265	11441200
GA15777-RA 	11441614	11444851
GA20937-RB 	11445272	11447149
GA20938-RD 	11449776	11450699
GA12503-RA 	11451319	11451978
GA24232-RA 	11452405	11453292
GA30462-RV 	11460122	11489167
GA24972-RA 	11494762	11496785
GA13221-RA 	11498418	11500489
GA21225-RA 	11500778	11502182
GA15365-RA 	11520173	11533781
GA21288-RF 	11545038	11552411
GA32072-RA 	11556737	11559492
GA21175-RA 	11562693	11563511
GA21182-RA 	11564435	11565885
GA21292-RA 	11566879	11568320
GA21180-RB 	11570659	11571549
GA11592-RA 	11571824	11574094
GA24229-RA 	11577465	11579802
GA24974-RA 	11580195	11580752
GA24228-RD 	11580900	11583201
GA24975-RG 	11583580	11585911
GA21174-RA 	11586210	11586767
GA13217-RB 	11589767	11590393
GA15783-RB 	11591612	11596135
GA24227-RA 	11597602	11599661
GA21057-RA 	11603555	11605419
GA21293-RA 	11606686	11611230
GA21294-RC 	11630257	11637101
GA21297-RA 	11667393	11668352
GA17315-RB 	11673435	11731411
GA10593-RE 	11741570	11764619
GA20946-RA 	11765535	11767851
GA20943-RA 	11768191	11769452
GA20941-RB 	11770844	11775525
GA20939-RA 	11775779	11777167
GA13882-RC 	11780229	11784661
GA22070-RB 	11786499	11794745
GA10354-RA 	11798677	11801247
GA25012-RL 	11807685	11815989
GA24178-RA 	11817042	11818611
GA24175-RB 	11833760	11834863
GA10056-RA 	11841476	11853919
GA10319-RA 	11856333	11866647
GA10315-RA 	11900946	11901657
GA13886-RC 	11904320	11906232
GA15108-RA 	11910406	11911558
GA20987-RA 	11912928	11914039
GA14890-RB 	11914465	11915565
GA31120-RA 	11916285	11916561
GA15486-RA 	11918220	11919218
GA20887-RA 	11922034	11923685
GA30446-RB 	11936538	11965150
GA18492-RA 	11970915	11972769
GA18484-RA 	11982552	11994207
GA17615-RC 	11995196	11996958
GA25019-RB 	11997321	11998069
GA15109-RA 	12001387	12002505
GA11917-RA 	12013958	12015434
GA14786-RA 	12016191	12018018
GA30445-RC 	12022495	12032551
GA25020-RB 	12034089	12036097
GA25021-RA 	12038636	12043492
GA25022-RA 	12044881	12046435
GA11569-RG 	12049991	12055734
GA11557-RA 	12056469	12060169
GA11568-RA 	12060386	12061066
GA11923-RA 	12062419	12062862
GA11556-RA 	12062971	12063871
GA11567-RA 	12065434	12068366
GA20191-RA 	12069796	12070599
GA11566-RB 	12072211	12072603
GA11922-RA 	12072883	12073812
GA20497-RA 	12077759	12078016
GA11921-RA 	12078105	12078859
GA25025-RA 	12082778	12086961
GA17318-RA 	12124244	12140067
GA20481-RA 	12146969	12147931
GA20189-RB 	12149272	12150947
GA11563-RA 	12155797	12157013
GA11547-RA 	12159440	12160864
GA20450-RA 	12161185	12162352
GA11265-RB 	12166952	12180730
GA24170-RA 	12222223	12222801
GA11261-RA 	12223113	12225789
GA14111-RB 	12226522	12229464
GA11258-RE 	12230737	12234074
GA30443-RD 	12240937	12282663
GA30442-RAI	12307463	12334095
GA14655-RA 	12360632	12361555
GA11884-RB 	12367152	12370480
GA11192-RB 	12370795	12371408
GA11885-RB 	12371883	12374459
GA15300-RA 	12379010	12399778
GA25039-RA 	12401463	12402047
GA11183-RC 	12403195	12407357
GA20994-RA 	12410320	12412394
GA21001-RA 	12412644	12413117
GA21024-RH 	12414188	12421313
GA25040-RB 	12425839	12432654
GA21042-RA 	12433367	12435098
GA21052-RA 	12436029	12444972
GA25042-RB 	12453040	12460453
GA21060-RA 	12460674	12461781
GA21047-RC 	12467770	12470250
GA21048-RA 	12470876	12473912
GA21049-RA 	12474465	12475804
GA21051-RA 	12483804	12491076
GA21053-RA 	12493723	12505517
GA14855-RF 	12527196	12534018
GA25044-RA 	12542833	12543134
GA21059-RC 	12543198	12546084
GA25045-RA 	12550001	12551585
GA18531-RA 	12551909	12553136
GA24163-RB 	12553571	12554616
GA25046-RA 	12555313	12556188
GA19568-RA 	12556945	12558632
GA24162-RA 	12559793	12560842
GA19564-RA 	12561007	12562628
GA18580-RA 	12562875	12566322
GA13021-RA 	12567057	12568817
GA24161-RA 	12568997	12571102
GA10650-RB 	12573318	12574424
GA25047-RA 	12574879	12577648
GA19555-RA 	12578055	12580871
GA18588-RC 	12581891	12584481
GA18591-RA 	12585395	12588631
GA24160-RA 	12588908	12591125
GA24159-RA 	12591767	12592228
GA15025-RA 	12592392	12594464
GA19540-RA 	12594826	12598205
GA19534-RA 	12599556	12605480
GA32868-RA 	12606791	12607793
GA18609-RA 	12609685	12611851
GA19129-RB 	12612176	12612640
GA18610-RA 	12613056	12615664
GA18612-RB 	12618043	12620212
GA30279-RA 	12630740	12662705
GA24157-RA 	12665289	12666456
GA13023-RB 	12671580	12672512
GA30280-RB 	12677664	12678586
GA30441-RB 	12680418	12683212
GA13025-RA 	12684068	12684739
GA19126-RB 	12684877	12689406
GA32047-RA 	12691807	12692224
GA19125-RE 	12693467	12697030
GA20005-RB 	12699270	12700176
GA21422-RA 	12701285	12702252
GA15855-RB 	12712030	12715947
GA13847-RC 	12718020	12723274
