Gene_Name	Beg	End	Region	Nuc	Mean_Cov	Outlier_Status
GA12378-RA 	  18251152	  18251611	14	       336	    0.000	1
GA12379-RH 	  13384635	  13390153	12	       477	    0.065	1
GA12380-RA 	  13340342	  13341364	12	       966	    0.357	1
GA12384-RB 	  18293905	  18294537	14	       522	    4.000	1
GA12386-RB 	  18254291	  18256045	14	      1659	    0.000	1
GA12387-RB 	  13313036	  13317467	12	      1944	    0.092	1
GA12393-RA 	  10106274	  10107217	 8	       828	    0.560	1
GA12412-RA 	   6170966	   6172376	 3	      1167	    1.524	1
GA12421-RB 	  10110118	  10113751	 8	      1980	    0.000	1
GA12475-RA 	   6175064	   6179039	 3	      3603	    1.327	1
GA12501-RA 	   7491053	   7501747	 7	      1581	    1.040	1
GA12502-RA 	   7459961	   7461441	 7	      1179	    0.584	1
GA12503-RA 	  11451319	  11451978	 8	       603	    0.000	1
GA12504-RA 	   7462707	   7463552	 7	       654	    0.000	1
GA12505-RA 	    613425	    613784	 1	       360	    6.000	1
GA12507-RA 	  16642970	  16643221	 9	       252	    1.000	1
GA12538-RA 	   7427984	   7429321	 7	      1338	    0.458	1
GA12545-RA 	   7439263	   7440149	 7	       759	    0.364	1
GA12570-RA 	   6158403	   6158693	 3	       291	    5.003	1
GA12583-RA 	   8110815	   8111573	 7	       759	    3.775	1
GA12585-RA 	  17736043	  17736880	14	       630	    0.000	1
GA12586-RA 	   8135830	   8137924	 7	      1908	    0.274	1
GA12587-RA 	   7702790	   7704307	 7	      1518	    3.740	1
GA12588-RC 	  10735602	  10737554	 8	      1953	    0.000	1
GA12589-RA 	  10637159	  10637664	 8	       453	    0.000	1
GA12590-RA 	  10669770	  10670246	 8	       405	    0.333	1
GA12603-RB 	   6521761	   6525288	 3	      2820	    1.331	1
GA12642-RB 	   4415032	   4415609	 3	       456	    2.184	1
GA12644-RA 	   4431997	   4432581	 3	       585	    7.309	1
GA12650-RA 	   7179118	   7179852	 7	       735	    1.879	1
GA12653-RC 	   7108411	   7159142	 7	      2400	    0.026	1
GA12654-RA 	   7202028	   7203186	 7	       981	    0.520	1
GA12730-RA 	   6554453	   6555247	 3	       795	    1.513	1
GA12807-RB 	   8758753	   8759460	 8	       582	    0.564	1
GA12881-RF 	   8806805	   8811375	 8	      1695	    0.099	1
GA12961-RA 	   8828538	   8830428	 8	      1554	    1.393	1
GA13005-RA 	   9675607	   9676386	 8	       780	    2.481	1
GA13008-RC 	   9580506	   9587898	 8	      6396	    1.357	1
GA13013-RA 	   4807086	   4808627	 3	      1542	    4.747	1
GA13016-RA 	   5355859	   5356681	 3	       708	    4.504	1
GA13018-RA 	   5363445	   5363743	 3	       174	    2.000	1
GA13019-RA 	   8581030	   8581272	 8	       243	    0.000	1
GA13020-RB 	   8468536	   8472873	 8	      1503	    0.612	1
GA13021-RA 	  12567057	  12568817	11	      1761	    0.000	1
GA13023-RB 	  12671580	  12672512	11	       933	    0.000	1
GA13025-RA 	  12684068	  12684739	11	       603	    0.000	1
GA13026-RB 	   6245613	   6246113	 3	       501	    1.000	1
GA13027-RA 	   6244056	   6244722	 3	       612	    0.000	1
GA13030-RA 	   6404603	   6405240	 3	       579	    1.857	1
GA13034-RA 	   9203216	   9203794	 8	       579	    1.133	1
GA13036-RA 	   9299678	   9300403	 8	       588	    0.034	1
GA13037-RA 	   9309341	   9309688	 8	       348	    0.000	1
GA13099-RA 	  17954986	  17955685	14	       633	    3.077	1
GA13100-RA 	  19012872	  19014576	14	      1650	    2.034	1
GA13101-RA 	   9492293	   9493511	 8	      1050	    1.761	1
GA13102-RA 	  19029687	  19034697	14	      1422	    4.322	1
GA13217-RB 	  11589767	  11590393	 8	       627	    0.000	1
GA13220-RB 	    439877	    449123	 1	      4149	    3.310	1
GA13221-RA 	  11498418	  11500489	 8	      2019	    1.543	1
GA13223-RA 	   1835328	   1835904	 2	       525	    4.000	1
GA13224-RA 	    454786	    455835	 1	       339	    4.000	1
GA13228-RA 	   2130220	   2131946	 2	      1578	    1.319	1
GA13229-RB 	   5528235	   5530402	 3	      1425	    3.659	1
GA13230-RA 	   5486494	   5487777	 3	       597	    1.650	1
GA13231-RA 	  11196905	  11207193	 8	      1278	    0.015	1
GA13232-RA 	  11205863	  11206797	 8	       804	    0.070	1
GA13468-RA 	   9373747	   9374237	 8	       438	    3.452	1
GA13469-RC 	  14839753	  14844198	 4	      2292	    2.285	1
GA13470-RB 	   3484379	   3485023	 3	       645	    4.429	1
GA13472-RA 	   3471596	   3473733	 3	      1929	    3.389	1
GA13473-RA 	   3409810	   3411777	 3	      1626	    2.919	1
GA13474-RB 	   3371116	   3376066	 3	      4779	    7.617	1
GA13475-RC 	   2505754	   2508043	 3	      1023	    1.050	1
GA13476-RB 	   2516704	   2519413	 3	       918	    1.139	1
GA13477-RA 	   2522079	   2523031	 3	       444	    1.000	1
GA13478-RA 	   5820096	   5821049	 3	       954	    1.450	1
GA13479-RA 	   3515043	   3515579	 3	       537	    6.000	1
GA13481-RA 	   3468979	   3471463	 3	      2217	    2.000	1
GA13483-RC 	   3407102	   3409666	 3	      1662	    2.000	1
GA13484-RA 	   3389911	   3390888	 3	       978	    7.000	1
GA13486-RA 	   3363241	   3367485	 3	      1503	    5.634	1
GA13487-RB 	   2494939	   2500358	 2	      1476	    1.733	1
GA13488-RB 	   2508675	   2511990	 3	      2229	    1.215	1
GA13490-RA 	   2523408	   2532309	 3	      8136	    2.072	1
GA13491-RA 	   2534045	   2537465	 3	      3066	    2.794	1
GA13492-RA 	   5822289	   5823889	 3	      1425	    3.083	1
GA13493-RA 	   5824661	   5826533	 3	      1569	    2.871	1
GA13494-RB 	   5938532	   5942031	 3	      3213	    1.050	1
GA13495-RE 	   5959165	   5973448	 3	      4470	    0.884	1
GA13496-RA 	   5827033	   5828562	 3	      1407	    1.790	1
GA13498-RA 	   6023924	   6025168	 3	      1182	    1.555	1
GA13499-RA 	  19745464	  19748483	14	      2904	    4.000	1
GA13500-RA 	  19762118	  19763792	14	      1236	    3.612	1
GA13502-RB 	   5987863	   5992345	 3	      1926	    0.160	1
GA13504-RA 	   6019075	   6019680	 3	       606	    0.266	1
GA13505-RC 	  19738901	  19742301	14	      2031	    4.113	1
GA13506-RA 	  19753069	  19755724	14	      1911	    3.428	1
GA13507-RB 	   7842544	   7843332	 7	       789	    1.627	1
GA13509-RA 	  10351584	  10353835	 8	       939	    0.000	1
GA13510-RA 	  10364091	  10365365	 8	      1224	    0.000	1
GA13511-RA 	  10365676	  10367472	 8	      1797	    0.306	1
GA13513-RB 	  10515438	  10517298	 8	       765	    0.000	1
GA13515-RB 	  10539476	  10539736	 8	       261	    0.000	1
GA13516-RA 	  10571874	  10573912	 8	      1740	    0.033	1
GA13517-RE 	   8832834	   8841047	 8	      2325	    0.590	1
GA13539-RA 	  13261306	  13266267	11	      3594	    0.494	1
GA13586-RA 	  15253323	  15254210	 5	       888	    2.026	1
GA13588-RA 	  18196439	  18197049	14	       495	    1.022	1
GA13590-RB 	    994262	    998442	 1	      2562	    0.558	1
GA13591-RA 	    971629	    972078	 1	       330	    3.000	1
GA13759-RA 	   2549579	   2550806	 3	      1167	    2.186	1
GA13769-RA 	   2554498	   2556381	 3	      1884	    3.000	1
GA13787-RA 	   2561901	   2564881	 3	      2541	    2.497	1
GA13843-RA 	  12733086	  12733577	11	       492	    0.000	1
GA13844-RD 	  14191205	  14196810	 4	      3546	    0.080	1
GA13847-RC 	  12718020	  12723274	11	      1529	    0.000	1
GA13848-RA 	   6801106	   6802680	 3	      1425	    0.000	1
GA13849-RB 	   9024082	   9026977	 8	      1140	    0.038	1
GA13850-RA 	  19085643	  19086106	14	       399	    2.000	1
GA13851-RA 	  19088766	  19089493	14	       669	    2.363	1
GA13869-RA 	  15138330	  15139438	 5	       351	    2.470	1
GA13870-RA 	  15945563	  15946056	 9	       441	    1.088	1
GA13871-RA 	  13616399	  13618232	12	      1716	    0.000	2
GA13872-RA 	   6853474	   6854106	13	       576	    0.000	1
GA13875-RA 	   6951367	   6951762	13	       336	    0.012	1
GA13876-RA 	   3558074	   3559690	 3	      1053	    1.000	1
GA13878-RA 	   3575931	   3577748	 3	      1587	    1.000	1
GA13881-RA 	  19438834	  19442485	14	      2994	    5.000	1
GA13882-RC 	  11780229	  11784661	11	      4059	    1.451	1
GA13885-RB 	  19421153	  19435078	14	      2799	    3.000	1
GA13886-RC 	  11904320	  11906232	11	       666	    0.123	1
GA13887-RA 	   3016495	   3018285	 3	      1329	    2.402	1
GA13889-RB 	   2984359	   2984958	 3	       600	    1.000	1
GA13898-RC 	  18962432	  18971826	14	      5625	    4.063	1
GA13899-RA 	   8374798	   8378387	 7	      3129	    0.255	1
GA13901-RA 	   3978897	   3979277	 3	       321	    2.000	1
GA13904-RA 	   4019506	   4020271	 3	       711	    1.000	1
GA13908-RA 	   3768683	   3769393	 3	       648	    2.949	1
GA13944-RA 	   6557814	   6558367	 3	       432	    3.396	1
GA13959-RA 	   1994644	   2021423	 2	      6045	    0.060	1
GA13980-RA 	  11229635	  11231297	 8	      1479	    0.711	1
GA13983-RA 	    815199	    817364	 1	       843	    1.225	1
GA13987-RA 	   1936885	   1937610	 2	       621	    1.000	1
GA13988-RA 	   6104603	   6112242	 3	      1131	    1.086	1
GA13989-RA 	   8762737	   8763185	 8	       396	    1.000	1
GA13996-RA 	  18361069	  18361872	14	       804	    2.067	1
GA14015-RA 	  10367529	  10369439	 8	      1911	    0.068	1
GA14016-RC 	  10505413	  10506323	 8	       819	    0.114	1
GA14018-RA 	    818115	    818637	 1	       471	    1.000	1
GA14019-RA 	    836335	    837338	 1	       942	    2.000	1
GA14025-RA 	  12735576	  12736931	11	      1233	    0.074	1
GA14026-RA 	   9023338	   9023827	 8	       396	    0.000	1
GA14038-RA 	  10157082	  10158310	 8	      1011	    0.000	1
GA14039-RA 	  10033750	  10034599	 8	       657	    0.000	1
GA14040-RA 	  10167464	  10169972	 8	      1287	    0.177	1
GA14041-RB 	  10181795	  10183734	 8	      1815	    0.000	1
GA14042-RB 	  10183958	  10185911	 8	      1788	    0.467	1
GA14043-RC 	  10186125	  10188092	 8	      1773	    1.461	1
GA14047-RA 	  10199218	  10202181	 8	      2601	    1.777	1
GA14051-RA 	  10206005	  10207355	 8	      1086	    0.000	1
GA14053-RA 	  14816157	  14821244	 4	      1782	    2.814	1
GA14054-RC 	  10212164	  10214918	 8	      2538	    0.000	1
GA14055-RA 	  14822545	  14826670	 4	      3573	    1.851	1
GA14072-RC 	  15621400	  15630708	 5	       705	    1.740	1
GA14073-RA 	   7653214	   7656775	 7	      1476	    1.201	1
GA14083-RA 	  14793176	  14794562	 4	      1332	    1.861	1
GA14085-RA 	  10032363	  10033579	 8	      1020	    0.000	1
GA14087-RB 	  13254280	  13255520	11	      1011	    0.000	1
GA14095-RA 	  13258230	  13260649	11	      2364	    0.454	1
GA14100-RA 	  10454388	  10457254	 8	      2661	    0.061	1
GA14104-RB 	   6054029	   6083861	 3	      2535	    0.813	1
GA14111-RB 	  12226522	  12229464	11	      2199	    0.000	1
GA14118-RA 	   8133683	   8134257	 7	       510	    0.000	1
GA14121-RA 	  15485448	  15489573	 5	      3957	    2.673	1
GA14125-RA 	   4322040	   4322858	 3	       819	    8.115	1
GA14145-RA 	   1783924	   1788303	 2	      1088	    2.030	1
GA14148-RB 	  14512849	  14515597	 4	      2373	    0.266	1
GA14149-RA 	   1790757	   1791530	 2	       774	    1.000	1
GA14154-RA 	   2950105	   2950371	 3	       267	    6.000	1
GA14173-RB 	  18314197	  18314620	14	       363	    4.000	1
GA14185-RA 	   7660396	   7665006	 7	      4368	    1.676	1
GA14192-RC 	  16292182	  16303571	 9	      2853	    0.000	1
GA14202-RA 	  11076708	  11077496	 8	       789	    0.000	1
GA14203-RA 	   8586199	   8589327	 8	      2955	    0.372	1
GA14205-RA 	  16311057	  16311526	 9	       396	    0.000	1
GA14213-RB 	   8690849	   8692650	 8	      1350	    0.944	1
GA14214-RA 	   8694929	   8696589	 8	      1395	    0.000	1
GA14215-RA 	   8698151	   8698488	 8	       279	    0.000	1
GA14224-RA 	   8704213	   8710792	 8	      3768	    1.251	1
GA14226-RA 	   8712275	   8713016	 8	       672	    2.452	1
GA14253-RA 	  16273486	  16277445	 9	      1992	    0.000	1
GA14268-RC 	   1162811	   1164613	 1	      1269	    1.000	1
GA14274-RA 	  16232941	  16235370	 9	      2088	    1.539	1
GA14289-RC 	    772638	    776989	 1	      1374	    5.301	1
GA14294-RA 	    730173	    731572	 1	      1185	    6.000	1
GA14295-RB 	    670780	    671238	 1	       351	    2.000	1
GA14303-RA 	   6678614	   6678920	 3	       225	    1.693	1
GA14307-RB 	  15080018	  15082724	 5	      2655	    2.085	1
GA14314-RA 	   1543158	   1547025	 1	      3672	    3.789	1
GA14333-RA 	   1553056	   1555048	 1	      1284	    1.999	1
GA14401-RA 	  17602493	  17603768	 6	      1215	    0.000	1
GA14410-RA 	   2788168	   2791449	 3	      1986	    4.791	1
GA14414-RA 	   9669697	   9671144	 8	      1320	    0.730	1
GA14426-RA 	    827399	    828008	 1	       552	    2.000	1
GA14437-RA 	   7408737	   7409192	 7	       330	    2.000	1
GA14468-RA 	    230514	    232665	 1	      1437	    3.000	1
GA14497-RA 	   4387717	   4388666	 3	       837	    2.000	1
GA14498-RA 	   4374423	   4377020	 3	      2598	    6.118	1
GA14500-RB 	   4355269	   4361509	 3	       483	    2.445	1
GA14502-RA 	   4331670	   4338368	 3	      3720	    6.401	1
GA14516-RA 	  11119117	  11120682	 8	      1566	    0.322	1
GA14533-RA 	   6578459	   6582880	 3	      3651	    1.986	1
GA14539-RA 	   9386707	   9387432	 8	       726	    2.671	1
GA14540-RA 	   9389585	   9390244	 8	       660	    1.112	1
GA14541-RA 	   9390668	   9391336	 8	       669	    3.378	1
GA14542-RA 	   9392129	   9392794	 8	       666	    1.000	1
GA14545-RA 	   9394413	   9395081	 8	       669	    2.371	1
GA14548-RA 	   9396084	   9396749	 8	       666	    2.057	1
GA14562-RC 	  15803977	  15810109	 9	       504	    1.688	1
GA14563-RB 	  15813417	  15814417	 9	       897	    1.575	1
GA14564-RA 	  15817759	  15819372	 9	      1563	    0.852	1
GA14565-RA 	  15855123	  15867155	 9	      2355	    1.375	1
GA14566-RA 	  15815588	  15816902	 9	      1128	    1.000	1
GA14578-RB 	    239875	    240612	 1	       738	    3.000	1
GA14596-RB 	  17900477	  17902793	14	      2103	    1.184	1
GA14600-RC 	   1731317	   1732747	 1	      1356	    1.588	1
GA14606-RA 	   9437476	   9439008	 8	      1533	    1.611	1
GA14609-RB 	   6640401	   6640691	 3	       291	    1.000	1
GA14622-RC 	  16036838	  16109940	 9	      2550	    1.371	1
GA14624-RA 	  16345507	  16347428	 9	       735	    0.000	1
GA14628-RA 	  14848393	  14850688	 4	      1944	    1.567	1
GA14646-RA 	   9958065	   9958953	 8	       792	    1.172	1
GA14650-RF 	  10243874	  10246599	 8	      1074	    0.453	1
GA14655-RA 	  12360632	  12361555	11	       591	    0.000	1
GA14672-RJ 	   1479849	   1537033	 1	      6150	    1.365	1
GA14676-RA 	  13980050	  13981897	 4	      1848	    0.021	1
GA14679-RA 	   8465390	   8467372	 8	       831	    3.593	1
GA14681-RA 	  16369626	  16373953	 9	      3555	    1.376	1
GA14683-RA 	   3424212	   3425139	 3	       792	    3.000	1
GA14690-RA 	   4547561	   4579747	 3	      1869	    4.090	1
GA14700-RA 	  11232055	  11233381	 8	      1224	    1.743	1
GA14726-RA 	  17143850	  17144260	10	       342	    1.459	1
GA14738-RA 	  17119557	  17121840	10	      2097	    0.486	1
GA14750-RB 	  14676945	  14683896	 4	      1494	    0.000	1
GA14751-RA 	  14675109	  14676771	 4	      1434	    0.034	1
GA14754-RA 	  10054269	  10057172	 8	       819	    0.786	1
GA14757-RA 	  18024212	  18025859	14	      1590	    2.286	1
GA14760-RA 	  15271951	  15273811	 5	      1638	    3.502	1
GA14766-RA 	  13731179	  13734866	 4	      3144	    0.033	1
GA14778-RA 	   8363689	   8364426	 7	       576	    0.007	1
GA14779-RA 	   8350200	   8351025	 7	       768	    0.000	1
GA14786-RA 	  12016191	  12018018	11	      1563	    0.000	1
GA14795-RA 	   8680836	   8681519	 8	       621	    2.148	1
GA14796-RA 	   9374946	   9375138	 8	       138	    1.000	1
GA14805-RA 	   7235372	   7236373	 7	      1002	    0.000	1
GA14829-RA 	  16478757	  16480018	 9	      1071	    2.042	1
GA14831-RA 	   8532847	   8537630	 8	       987	    0.146	1
GA14834-RA 	   5821113	   5821947	 3	       774	    3.466	1
GA14837-RA 	  16477270	  16477703	 9	       375	    0.568	1
GA14851-RB 	   4281037	   4295266	 3	      4548	    5.270	1
GA14852-RA 	   4453051	   4456169	 3	      2817	    5.913	1
GA14854-RA 	  16472675	  16474243	 9	      1512	    1.000	1
GA14855-RF 	  12527196	  12534018	11	      3804	    0.044	1
GA14866-RA 	  16474725	  16475955	 9	      1167	    2.648	1
GA14874-RA 	   5421929	   5453607	 3	       723	    3.748	1
GA14890-RB 	  11914465	  11915565	11	       924	    0.000	1
GA14893-RB 	   8907623	   8909716	 8	       975	    1.955	1
GA14894-RA 	   8912058	   8912402	 8	       285	    2.242	1
GA14897-RB 	  16305390	  16314598	 9	      3444	    0.042	2
GA14906-RC 	  10493291	  10495117	 8	       354	    0.805	1
GA14907-RA 	  15982270	  15983853	 9	      1584	    2.790	1
GA14909-RA 	   9061988	   9062320	 8	       333	    0.000	1
GA14913-RA 	  12384904	  12389550	11	      1788	    0.000	1
GA14932-RA 	    239270	    241359	 1	       558	    3.000	1
GA14934-RA 	   5326305	   5330676	 3	      4050	    1.157	1
GA14937-RA 	  16488628	  16489467	 9	       840	    0.000	1
GA14938-RA 	   6141792	   6152196	 3	      2190	    3.768	1
GA14940-RB 	   1423837	   1428393	 1	      4347	    3.218	1
GA14941-RA 	   5551962	   5560729	 3	      1479	    3.122	1
GA14944-RA 	   4794721	   4795482	 3	       696	    7.484	1
GA14945-RA 	   4784715	   4786046	 3	      1332	    5.000	1
GA14947-RA 	  19195862	  19202483	14	      3954	    3.190	1
GA14963-RB 	   1416393	   1418528	 1	      2040	    3.651	1
GA14968-RA 	   1399132	   1400375	 1	      1107	    2.075	1
GA14977-RA 	   9301049	   9301739	 8	       561	    0.093	1
GA14980-RA 	   9303621	   9304357	 8	       615	    0.151	1
GA14981-RA 	   1394194	   1395751	 1	      1137	    3.168	1
GA14982-RA 	   9305052	   9305725	 8	       561	    0.000	1
GA14994-RA 	   9979407	   9980843	 8	      1437	    1.000	1
GA14995-RA 	   1336729	   1338341	 1	      1467	    4.357	1
GA15003-RA 	   1334007	   1335420	 1	      1263	    3.411	1
GA15011-RA 	   5944626	   5945671	 3	       990	    1.000	1
GA15012-RA 	   5935183	   5936371	 3	      1062	    1.629	1
GA15013-RA 	   3425434	   3426437	 3	       861	    3.000	1
GA15025-RA 	  12592392	  12594464	11	      1956	    0.126	1
GA15033-RA 	   1331993	   1333603	 1	      1185	    3.000	1
GA15037-RA 	   7570747	   7579150	 7	      2859	    0.081	1
GA15051-RA 	  16487722	  16488492	 9	       771	    0.000	1
GA15058-RA 	  17050404	  17051498	10	      1095	    0.000	1
GA15074-RB 	  11233750	  11236221	 8	      2325	    0.000	1
GA15091-RA 	   2644880	   2652897	 3	      1629	    2.175	1
GA15095-RA 	   1168121	   1170629	 1	       681	    2.000	1
GA15096-RA 	   2552041	   2553622	 3	      1341	    4.211	1
GA15108-RA 	  11910406	  11911558	11	      1032	    0.250	1
GA15109-RA 	  12001387	  12002505	11	      1044	    0.000	1
GA15112-RB 	   2557104	   2559735	 3	      1737	    3.000	1
GA15120-RA 	  16459762	  16460846	 9	       939	    0.000	1
GA15135-RA 	   2565680	   2572560	 3	      6228	    3.055	1
GA15142-RA 	   2655552	   2656952	 3	      1059	    2.288	1
GA15143-RA 	   6518822	   6520216	 3	      1059	    1.000	1
GA15161-RA 	   7082545	   7084605	 7	      1887	    0.326	1
GA15166-RA 	   7089580	   7095693	 7	      1431	    0.000	1
GA15169-RB 	   7141075	   7142315	 7	      1173	    0.000	1
GA15197-RA 	   2288479	   2295505	 2	       837	    4.853	1
GA15198-RA 	   7023389	   7040600	 7	      2892	    0.192	1
GA15201-RA 	   2304624	   2305025	 2	       339	    4.000	1
GA15214-RA 	   2311297	   2313579	 2	      1581	    4.899	1
GA15217-RA 	   7081257	   7082317	 7	       951	    2.111	1
GA15218-RA 	   6478709	   6479990	 3	       984	    1.027	1
GA15223-RA 	   7085031	   7087357	 7	      2205	    1.124	1
GA15226-RB 	   7101002	   7102869	 7	      1587	    0.000	1
GA15234-RC 	  10101083	  10105656	 8	      3753	    0.569	1
GA15235-RB 	  10116073	  10130026	 8	      9987	    0.660	1
GA15245-RB 	  10136328	  10141801	 8	      4098	    0.794	1
GA15249-RA 	   2306004	   2309293	 2	      1566	    3.870	1
GA15255-RD 	   2267499	   2271054	 2	      1635	    0.271	1
GA15259-RA 	   2238421	   2239200	 2	       780	    2.000	1
GA15262-RA 	  10158492	  10160639	 8	      2148	    0.000	1
GA15264-RA 	  10161220	  10162638	 8	       408	    0.000	1
GA15265-RA 	  10175348	  10178567	 8	      2793	    0.000	1
GA15267-RD 	  10190559	  10199143	 8	      5481	    0.601	1
GA15274-RA 	  14645731	  14647971	 4	      2112	    0.000	1
GA15275-RA 	  14642064	  14643191	 4	      1047	    0.615	1
GA15278-RB 	  14637547	  14638620	 4	       675	    0.084	1
GA15282-RA 	   2034368	   2037130	 2	      2358	    3.000	1
GA15287-RA 	   2040891	   2042532	 2	      1392	    3.000	1
GA15300-RA 	  12379010	  12399778	11	      1065	    0.000	1
GA15322-RA 	   6153311	   6153593	 3	       201	    3.582	1
GA15334-RA 	   6161086	   6167193	 3	      1902	    1.217	1
GA15336-RA 	   7431950	   7435454	 7	      2418	    0.988	1
GA15342-RA 	   6167460	   6170172	 3	      2652	    1.422	1
GA15343-RA 	  14635509	  14636246	 4	       666	    0.868	1
GA15349-RA 	   8744952	   8746101	 8	      1080	    0.002	1
GA15351-RB 	   6098090	   6101035	 3	      2598	    1.234	1
GA15356-RA 	   8820017	   8821078	 8	      1062	    0.457	1
GA15364-RA 	  11100703	  11102184	 8	      1482	    1.181	1
GA15365-RA 	  11520173	  11533781	 8	      3900	    0.062	1
GA15366-RB 	  15916320	  15917466	 9	      1023	    1.669	1
GA15417-RA 	   7999027	   8000194	 7	      1110	    0.014	1
GA15425-RB 	   7915455	   7920544	 7	      1854	    0.850	1
GA15428-RA 	     89439	     91233	 1	      1524	    4.000	1
GA15432-RA 	   7879877	   7891670	 7	      1386	    0.056	1
GA15449-RA 	   1977711	   1980510	 2	      1563	    0.000	1
GA15450-RA 	   1973512	   1975263	 2	      1551	    0.000	1
GA15451-RA 	   1965300	   1966308	 2	       696	    2.000	1
GA15456-RA 	   1956131	   1960707	 2	       843	    0.195	1
GA15463-RA 	   1939746	   1941451	 2	      1647	    1.000	1
GA15466-RA 	   1934385	   1935861	 2	       504	    3.058	1
GA15469-RA 	   1933324	   1933853	 2	       471	    4.000	1
GA15470-RA 	   1756227	   1757665	 1	      1047	    0.000	1
GA15477-RB 	   1775568	   1778056	 2	      1158	    2.000	1
GA15486-RA 	  11918220	  11919218	11	       645	    1.333	1
GA15488-RA 	   1878020	   1879030	 2	      1011	    2.766	1
GA15509-RA 	   5476402	   5478222	 3	      1575	    4.644	1
GA15511-RA 	   5482149	   5484629	 3	      2412	    4.412	1
GA15515-RA 	   5478400	   5479958	 3	      1491	    4.144	1
GA15516-RA 	   5480171	   5481436	 3	      1266	    2.174	1
GA15517-RA 	   8679086	   8680513	 8	      1371	    1.554	1
GA15520-RA 	  16763103	  16764726	10	      1443	    2.049	1
GA15525-RA 	   8683279	   8688938	 8	       897	    0.873	1
GA15541-RA 	   2475665	   2477296	 2	      1533	    4.421	1
GA15569-RA 	  16456598	  16457477	 9	       687	    0.000	1
GA15570-RA 	  14829685	  14831274	 4	      1134	    1.741	1
GA15573-RB 	   8833249	   8834406	 8	       795	    2.835	1
GA15577-RB 	   9985643	  10004323	 8	      4566	    1.150	1
GA15578-RA 	  10017118	  10017459	 8	       342	    1.000	1
GA15579-RA 	  10026681	  10027845	 8	      1101	    0.085	1
GA15581-RA 	  14795115	  14801665	 4	      4242	    1.762	1
GA15582-RA 	  18659095	  18662086	14	      1791	    3.028	1
GA15589-RA 	  11377669	  11379024	 8	      1242	    0.000	1
GA15593-RB 	   4741708	   4747025	 3	      2607	    2.145	1
GA15598-RA 	  14709013	  14734177	 4	      1725	    0.000	1
GA15599-RA 	  14333739	  14334663	 4	       795	    0.000	1
GA15600-RA 	  14318660	  14322050	 4	      2640	    0.086	2
GA15601-RB 	  13442994	  13448725	12	      1725	    0.000	2
GA15602-RA 	  14332394	  14333017	 4	       429	    0.000	1
GA15603-RA 	   2818503	   2821627	 3	      2634	    4.000	1
GA15604-RA 	  14310999	  14314396	 4	      2646	    0.000	2
GA15607-RA 	  14362914	  14363607	 4	       582	    0.000	1
GA15608-RA 	  16568751	  16569428	 9	       447	    0.472	1
GA15612-RA 	  10307132	  10307539	 8	       408	    1.000	1
GA15617-RC 	  15021726	  15022281	 5	       556	    1.732	1
GA15618-RA 	  11394545	  11394875	 8	       252	    1.516	1
GA15619-RA 	   4419328	   4420000	 3	       549	    4.891	1
GA15623-RA 	   4417239	   4417961	 3	       591	    3.618	1
GA15625-RA 	   4416447	   4417135	 3	       564	    2.663	1
GA15626-RB 	   5069938	   5071353	 3	      1416	    2.455	1
GA15627-RA 	   5132376	   5132872	 3	       441	    0.862	1
GA15628-RO 	    543585	    564121	 1	      6624	    2.622	1
GA15631-RA 	  19609304	  19609823	14	       369	    1.000	1
GA15632-RA 	   5394499	   5396304	 3	      1806	    1.493	1
GA15635-RK 	  19501239	  19542746	14	      6672	    4.660	1
GA15636-RA 	   7614572	   7618992	 7	      4218	    0.000	1
GA15642-RA 	  19614811	  19615833	14	       852	    1.000	1
GA15644-RA 	   4087505	   4105141	 3	      8985	    5.696	1
GA15645-RA 	  18637513	  18638268	14	       636	    2.000	1
GA15646-RA 	   3936648	   3937476	 3	       768	    6.001	1
GA15647-RA 	   3843917	   3845895	 3	      1794	    3.001	1
GA15649-RB 	   3971258	   3971692	 3	       435	    0.000	1
GA15650-RA 	   4762832	   4764109	 3	      1014	    7.383	1
GA15652-RC 	   4827519	   4831002	 3	      1782	    4.556	1
GA15653-RA 	   8574335	   8574860	 8	       471	    1.172	1
GA15654-RA 	   8508945	   8514755	 8	      1584	    0.000	1
GA15656-RA 	   8494407	   8494735	 8	       261	    0.000	1
GA15660-RD 	  15579417	  15619868	 5	      4869	    1.713	1
GA15661-RD 	   9445317	   9458931	 8	      5790	    1.818	1
GA15662-RC 	   9416642	   9424454	 8	      1608	    1.794	1
GA15664-RA 	   9432522	   9434330	 8	      1443	    2.481	1
GA15666-RA 	   6057396	   6059247	 3	      1794	    1.474	1
GA15670-RA 	  10584591	  10585069	 8	       417	    0.180	1
GA15675-RA 	   8362910	   8363381	 7	       402	    0.000	1
GA15676-RA 	  15499487	  15505910	 5	      2454	    1.820	1
GA15677-RB 	   8362385	   8362759	 7	       375	    0.000	2
GA15681-RA 	  15440617	  15441453	 5	       636	    1.000	1
GA15682-RA 	   8349139	   8349524	 7	       330	    0.000	1
GA15683-RA 	   1157186	   1158481	 1	      1151	    1.288	1
GA15684-RA 	   1148400	   1149160	 1	       690	    0.909	1
GA15685-RA 	   1076364	   1087719	 1	       843	    1.371	1
GA15686-RA 	   1166953	   1167672	 1	       720	    1.646	1
GA15688-RA 	   1171839	   1172636	 1	       672	    1.621	1
GA15689-RA 	    806770	    807224	 1	       396	    2.000	1
