IG_Region	Beg	End
Region_0889	 6797926	 6801105
Region_0890	 6802681	 6802710
Region_0891	 6803017	 6803236
Region_0892	 6803735	 6804021
Region_0893	 6810511	 6810759
Region_0894	 6812119	 6812387
Region_0895	 6813482	 6813635
Region_0896	 6814731	 6839870
Region_0897	 6849628	 6851345
Region_0898	 6852237	 6852338
Region_0899	 6853828	 6853938
Region_0900	 6855371	 6855528
Region_0901	 6857043	 6858465
Region_0902	 6860433	 6862197
Region_0903	 6862857	 6868697
Region_0904	 6877221	 6878066
Region_0905	 6879319	 6881237
Region_0906	 6882469	 6882804
Region_0907	 6886493	 6887195
Region_0908	 6894388	 6896043
Region_0909	 6897445	 6924307
Region_0910	 6925721	 6958807
Region_0911	 6964059	 6968783
Region_0912	 6972469	 6972998
Region_0913	 6974086	 6974486
Region_0914	 6975495	 6976226
Region_0915	 6978031	 6980989
Region_0916	 6982802	 6984796
Region_0917	 6987988	 7000595
Region_0918	 7062928	 7069345
Region_0919	 7069965	 7071136
Region_0920	 7090836	 7096497
Region_0921	 7097551	 7098157
Region_0922	 7098974	 7100230
Region_0923	 7105100	 7105529
Region_0924	 7107888	 7108578
Region_0925	 7109345	 7109478
Region_0926	 7113335	 7121033
Region_0927	 7130177	 7131675
Region_0928	 7133524	 7133707
Region_0929	 7135099	 7135354
Region_0930	 7136599	 7136801
Region_0931	 7137811	 7138350
Region_0932	 7138747	 7145238
Region_0933	 7146084	 7151266
Region_0934	 7237189	 7239105
Region_0935	 7246359	 7248452
Region_0936	 7249455	 7249572
Region_0937	 7250443	 7251210
Region_0938	 7253557	 7257070
Region_0939	 7285688	 7295607
Region_0940	 7297121	 7297296
Region_0941	 7298938	 7301798
Region_0942	 7303779	 7304074
Region_0943	 7312580	 7313528
Region_0944	 7328035	 7331665
Region_0945	 7336655	 7338828
Region_0946	 7340817	 7342830
Region_0947	 7348437	 7349970
Region_0948	 7351097	 7351583
Region_0949	 7352984	 7353364
Region_0950	 7354869	 7355198
Region_0951	 7355830	 7355853
Region_0952	 7356177	 7356629
Region_0953	 7358825	 7363075
Region_0954	 7396350	 7414010
Region_0955	 7418804	 7421352
Region_0956	 7424288	 7424552
Region_0957	 7428344	 7432480
Region_0958	 7436380	 7436955
Region_0959	 7441172	 7441808
Region_0960	 7445103	 7446461
Region_0961	 7449722	 7451111
Region_0962	 7454383	 7455846
Region_0963	 7461833	 7462624
Region_0964	 7466023	 7466547
Region_0965	 7469832	 7470285
Region_0966	 7473677	 7474599
Region_0967	 7478068	 7478543
Region_0968	 7482133	 7482562
Region_0969	 7482812	 7484019
Region_0970	 7484644	 7485364
Region_0971	 7486290	 7486452
Region_0972	 7487213	 7490472
Region_0973	 7490959	 7498509
Region_0974	 7499135	 7500050
Region_0975	 7501439	 7505462
Region_0976	 7509797	 7511346
Region_0977	 7511794	 7513452
Region_0978	 7513923	 7514539
Region_0979	 7515234	 7516035
Region_0980	 7516682	 7516933
Region_0981	 7517615	 7520064
Region_0982	 7520747	 7523091
Region_0983	 7524546	 7525079
Region_0984	 7526951	 7528478
Region_0985	 7530336	 7532156
Region_0986	 7533931	 7534396
Region_0987	 7534957	 7535710
Region_0988	 7536477	 7536718
Region_0989	 7537655	 7538329
Region_0990	 7539488	 7540785
Region_0991	 7543629	 7544225
Region_0992	 7545199	 7551180
Region_0993	 7556056	 7556581
Region_0994	 7559616	 7560137
Region_0995	 7563357	 7564078
Region_0996	 7566187	 7567342
Region_0997	 7585983	 7587330
Region_0998	 7589175	 7589761
Region_0999	 7592104	 7592534
Region_1000	 7594411	 7595822
Region_1001	 7597203	 7598490
Region_1002	 7599631	 7600997
Region_1003	 7601379	 7602096
Region_1004	 7604437	 7605106
Region_1005	 7606178	 7606524
Region_1006	 7607022	 7607908
Region_1007	 7609646	 7611415
Region_1008	 7613357	 7613584
Region_1009	 7614455	 7615085
Region_1010	 7621427	 7621717
Region_1011	 7624157	 7634988
Region_1012	 7635088	 7636525
Region_1013	 7637356	 7638437
Region_1014	 7639173	 7640114
Region_1015	 7640927	 7643348
Region_1016	 7645293	 7646004
Region_1017	 7648258	 7649219
Region_1018	 7654474	 7656857
Region_1019	 7659440	 7659911
Region_1020	 7661839	 7662343
Region_1021	 7662605	 7664474
Region_1022	 7667224	 7669141
Region_1023	 7673848	 7675670
Region_1024	 7682149	 7684155
Region_1025	 7692397	 7694032
Region_1026	 7699691	 7701037
Region_1027	 7703099	 7703614
Region_1028	 7704041	 7709335
Region_1029	 7711120	 7712721
Region_1030	 7713649	 7715148
Region_1031	 7717931	 7722962
Region_1032	 7724133	 7724214
Region_1033	 7726872	 7740067
Region_1034	 7742921	 7743239
Region_1035	 7743726	 7745866
Region_1036	 7747925	 7755069
Region_1037	 7760202	 7760625
Region_1038	 7761160	 7762002
Region_1039	 7763441	 7764688
Region_1040	 7765523	 7773933
Region_1041	 7774966	 7780189
Region_1042	 7784532	 7787134
Region_1043	 7787873	 7789172
Region_1044	 7790247	 7791133
Region_1045	 7791611	 7791686
Region_1046	 7792866	 7793689
Region_1047	 7794818	 7795229
Region_1048	 7797246	 7797356
Region_1049	 7799598	 7801613
Region_1050	 7808654	 7811588
Region_1051	 7814625	 7815573
Region_1052	 7817907	 7819315
Region_1053	 7820525	 7820777
Region_1054	 7822263	 7826734
Region_1055	 7828398	 7828570
Region_1056	 7835523	 7860638
Region_1057	 7885804	 7899014
Region_1058	 7899429	 7901818
Region_1059	 7913898	 7916543
Region_1060	 7921485	 7928061
Region_1061	 7931901	 7933932
Region_1062	 7937401	 7937646
Region_1063	 7938947	 7941054
Region_1064	 7941972	 7942308
Region_1065	 7944280	 7944801
Region_1066	 7946189	 7946740
Region_1067	 7953292	 7954152
Region_1068	 7954904	 7955623
Region_1069	 7958070	 7958452
Region_1070	 7958951	 7967782
Region_1071	 7972871	 7974170
Region_1072	 7978297	 7978488
Region_1073	 7979079	 7979263
Region_1074	 7979854	 7981310
Region_1075	 7982901	 7983027
Region_1076	 7983615	 7988547
Region_1077	 7989107	 7991378
Region_1078	 7995825	 8000018
Region_1079	 8002315	 8004638
Region_1080	 8011995	 8015868
Region_1081	 8021167	 8027712
Region_1082	 8028949	 8031025
Region_1083	 8087311	 8114158
Region_1084	 8115251	 8134816
Region_1085	 8137868	 8152464
Region_1086	 8159339	 8159350
Region_1087	 8159534	 8163131
Region_1088	 8164549	 8165463
Region_1089	 8166657	 8167344
Region_1090	 8169772	 8170265
Region_1091	 8179002	 8181915
Region_1092	 8205481	 8208160
Region_1093	 8209007	 8211795
Region_1094	 8213250	 8213455
Region_1095	 8214230	 8215314
Region_1096	 8222458	 8225454
Region_1097	 8229451	 8231643
Region_1098	 8234351	 8236822
Region_1099	 8238290	 8238593
Region_1100	 8241821	 8244619
Region_1101	 8246495	 8247887
Region_1102	 8257780	 8266836
Region_1103	 8271190	 8277151
Region_1104	 8279592	 8283130
Region_1105	 8283969	 8284628
Region_1106	 8285850	 8287403
Region_1107	 8288286	 8289955
Region_1108	 8291065	 8304242
Region_1109	 8310338	 8314982
Region_1110	 8315234	 8319800
Region_1111	 8321524	 8331100
Region_1112	 8352534	 8359279
Region_1113	 8360318	 8369260
Region_1114	 8387662	 8389530
Region_1115	 8391398	 8392230
Region_1116	 8399671	 8400886
Region_1117	 8401237	 8402869
Region_1118	 8403071	 8404948
Region_1119	 8405837	 8421357
Region_1120	 8423192	 8423576
Region_1121	 8425438	 8441581
Region_1122	 8444042	 8446580
Region_1123	 8449795	 8455455
Region_1124	 8456141	 8479253
Region_1125	 8481540	 8482014
Region_1126	 8482651	 8483002
Region_1127	 8483894	 8484240
Region_1128	 8486172	 8487789
Region_1129	 8488480	 8488783
Region_1130	 8489243	 8490414
Region_1131	 8491840	 8511578
Region_1132	 8512697	 8516772
Region_1133	 8561866	 8568469
Region_1134	 8569232	 8569374
Region_1135	 8569883	 8574947
Region_1136	 8576291	 8592242
Region_1137	 8593080	 8594245
Region_1138	 8595878	 8597017
Region_1139	 8601221	 8601829
Region_1140	 8602424	 8603637
Region_1141	 8616470	 8618006
Region_1142	 8619550	 8620327
Region_1143	 8621497	 8621717
Region_1144	 8622290	 8622661
Region_1145	 8623124	 8624520
Region_1146	 8630872	 8634382
Region_1147	 8636672	 8637073
Region_1148	 8641200	 8641622
Region_1149	 8643495	 8643847
Region_1150	 8645807	 8651112
Region_1151	 8657537	 8658459
Region_1152	 8669566	 8678737
Region_1153	 8679570	 8686001
Region_1154	 8704988	 8706475
Region_1155	 8707324	 8707462
Region_1156	 8709260	 8709653
Region_1157	 8711927	 8712088
Region_1158	 8716299	 8717470
Region_1159	 8718646	 8722596
Region_1160	 8723400	 8723724
Region_1161	 8724301	 8724561
Region_1162	 8725128	 8725327
Region_1163	 8726019	 8726061
Region_1164	 8727172	 8728480
Region_1165	 8729019	 8731042
Region_1166	 8771495	 8773025
Region_1167	 8782335	 8783408
Region_1168	 8784479	 8801992
Region_1169	 8821954	 8895902
Region_1170	 8900850	 8902516
Region_1171	 8902899	 8923749
Region_1172	 8933886	 8939038
Region_1173	 8941112	 8942469
Region_1174	 8944016	 8945464
Region_1175	 8946379	 8946739
Region_1176	 8948722	 8950413
Region_1177	 8950927	 8955602
Region_1178	 8961736	 8962872
Region_1179	 8963781	 8963859
Region_1180	 8964830	 8965042
Region_1181	 8966044	 8967213
Region_1182	 8968529	 8969384
Region_1183	 8970999	 9000307
Region_1184	 9000537	 9006748
Region_1185	 9018782	 9034796
Region_1186	 9036255	 9037671
Region_1187	 9040707	 9042880
Region_1188	 9047121	 9053156
Region_1189	 9055825	 9057325
Region_1190	 9065887	 9067363
Region_1191	 9069093	 9071252
Region_1192	 9073270	 9085093
Region_1193	 9087447	 9087758
Region_1194	 9090056	 9090760
Region_1195	 9093223	 9093697
Region_1196	 9094742	 9094987
Region_1197	 9096240	 9097188
Region_1198	 9097683	 9097747
Region_1199	 9098090	 9098520
Region_1200	 9099592	 9110973
Region_1201	 9111382	 9117461
Region_1202	 9128295	 9130776
Region_1203	 9133566	 9133895
Region_1204	 9135480	 9142835
Region_1205	 9143599	 9146768
Region_1206	 9147195	 9152913
Region_1207	 9154038	 9188463
Region_1208	 9261567	 9288755
Region_1209	 9291149	 9292301
Region_1210	 9293877	 9300499
Region_1211	 9301313	 9308745
Region_1212	 9317108	 9318431
Region_1213	 9330238	 9333103
Region_1214	 9336972	 9338226
Region_1215	 9338737	 9342526
Region_1216	 9343222	 9345728
Region_1217	 9346800	 9349121
Region_1218	 9351291	 9351776
Region_1219	 9353895	 9355454
Region_1220	 9356961	 9357925
Region_1221	 9361556	 9361930
Region_1222	 9363232	 9363818
Region_1223	 9364814	 9365390
Region_1224	 9367448	 9367781
Region_1225	 9369135	 9369232
Region_1226	 9370371	 9371114
Region_1227	 9372160	 9372752
Region_1228	 9374602	 9375273
Region_1229	 9375763	 9376987
Region_1230	 9378858	 9381932
Region_1231	 9383153	 9384566
Region_1232	 9386997	 9387962
Region_1233	 9389252	 9393434
Region_1234	 9393882	 9395309
Region_1235	 9402099	 9403741
Region_1236	 9405653	 9406979
Region_1237	 9407690	 9408822
Region_1238	 9409533	 9410998
Region_1239	 9518386	 9521251
Region_1240	 9525580	 9532087
Region_1241	 9604749	 9607012
Region_1242	 9608076	 9608223
Region_1243	 9609104	 9609334
Region_1244	 9610202	 9611387
Region_1245	 9612473	 9613349
Region_1246	 9614723	 9614796
Region_1247	 9616351	 9616604
Region_1248	 9628794	 9628895
Region_1249	 9629330	 9629762
Region_1250	 9630308	 9630382
Region_1251	 9631645	 9633317
Region_1252	 9633814	 9634443
Region_1253	 9635203	 9635525
Region_1254	 9635827	 9635897
Region_1255	 9636669	 9638253
Region_1256	 9639025	 9639347
Region_1257	 9640119	 9640253
Region_1258	 9641094	 9642748
Region_1259	 9643535	 9643905
Region_1260	 9644695	 9646041
Region_1261	 9646885	 9647781
Region_1262	 9648604	 9648863
Region_1263	 9649674	 9650531
Region_1264	 9657062	 9664661
Region_1265	 9666194	 9668864
Region_1266	 9676068	 9677145
Region_1267	 9678747	 9679251
Region_1268	 9681005	 9681166
Region_1269	 9683128	 9683890
Region_1270	 9684587	 9686111
Region_1271	 9688412	 9689265
Region_1272	 9699972	 9701729
Region_1273	 9706103	 9719120
Region_1274	 9719716	 9720376
Region_1275	 9721055	 9722509
Region_1276	 9725221	 9727416
Region_1277	 9736313	 9737273
Region_1278	 9739226	 9747440
Region_1279	 9779341	 9791902
Region_1280	 9793351	 9794595
Region_1281	 9794848	 9796612
Region_1282	 9798002	 9798254
Region_1283	 9802937	 9804327
Region_1284	 9805590	 9805928
Region_1285	 9808246	 9809160
Region_1286	 9832211	 9842368
Region_1287	 9900346	 9905427
Region_1288	 9906388	 9936678
Region_1289	 9943524	 9962549
Region_1290	 9967095	 9968360
Region_1291	 9970226	 9974118
Region_1292	 9976179	 9977644
Region_1293	 9982169	 9983386
Region_1294	 9984014	 9987012
Region_1295	 9987571	 9987868
Region_1296	 9990201	 9990578
Region_1297	 9992881	 9993027
Region_1298	 9993586	 9993977
Region_1299	 9996316	 9999685
Region_1300	10001957	10002230
Region_1301	10003122	10005459
Region_1302	10006902	10007894
Region_1303	10009346	10010268
Region_1304	10011088	10014287
Region_1305	10017044	10021368
Region_1306	10028743	10039998
Region_1307	10053608	10071597
Region_1308	10073003	10073290
Region_1309	10075363	10076994
Region_1310	10079019	10084612
Region_1311	10113659	10120487
Region_1312	10121376	10121801
Region_1313	10122462	10123080
Region_1314	10124005	10126630
Region_1315	10128509	10128928
Region_1316	10132167	10132579
Region_1317	10135516	10136090
Region_1318	10148282	10149404
Region_1319	10150368	10150580
Region_1320	10152262	10152817
Region_1321	10157610	10158211
Region_1322	10159101	10159328
Region_1323	10161001	10164422
Region_1324	10182025	10186195
Region_1325	10191909	10192417
Region_1326	10192988	10193242
Region_1327	10193989	10194755
Region_1328	10196112	10200285
Region_1329	10203431	10213221
Region_1330	10213792	10216543
Region_1331	10219193	10220115
Region_1332	10221722	10223348
Region_1333	10225035	10228019
Region_1334	10229161	10230310
Region_1335	10236493	10249230
Region_1336	10251126	10254479
Region_1337	10256766	10256874
Region_1338	10257632	10259453
Region_1339	10261122	10262260
Region_1340	10263628	10263873
Region_1341	10264493	10266936
Region_1342	10288961	10309058
Region_1343	10332113	10332826
Region_1344	10333520	10334066
Region_1345	10334744	10337558
Region_1346	10340031	10340398
Region_1347	10341726	10342482
Region_1348	10344146	10346320
Region_1349	10348034	10348489
Region_1350	10349492	10351407
Region_1351	10353013	10354155
Region_1352	10355381	10355832
Region_1353	10359835	10360050
Region_1354	10362056	10363400
Region_1355	10363704	10364119
Region_1356	10365723	10366586
Region_1357	10376876	10380183
Region_1358	10387185	10404615
Region_1359	10410862	10413336
Region_1360	10414358	10417918
Region_1361	10420714	10423488
Region_1362	10423654	10424409
Region_1363	10426886	10438503
Region_1364	10452373	10453097
Region_1365	10454664	10457032
Region_1366	10458611	10459023
Region_1367	10460608	10461547
Region_1368	10463132	10464074
Region_1369	10465641	10466939
Region_1370	10468506	10469419
Region_1371	10470981	10471595
Region_1372	10473078	10473267
Region_1373	10474854	10496283
Region_1374	10497073	10561243
Region_1375	10566627	10592312
Region_1376	10596477	10627870
Region_1377	10628216	10635074
Region_1378	10635679	10734900
Region_1379	10736542	10759837
Region_1380	10760460	10836225
Region_1381	10838179	10887596
Region_1382	10891935	10903533
Region_1383	10904011	10936115
Region_1384	10936622	10946977
Region_1385	10948545	10949410
Region_1386	10950668	10974489
Region_1387	10974947	10983810
Region_1388	10984360	10986770
Region_1389	10987546	10988710
Region_1390	10989190	10989457
Region_1391	10989940	10999867
Region_1392	11001907	11034043
Region_1393	11034305	11042509
Region_1394	11044576	11046955
Region_1395	11051721	11052548
Region_1396	11053579	11056481
Region_1397	11058343	11067456
Region_1398	11068368	11071336
Region_1399	11073787	11078662
Region_1400	11080490	11090639
Region_1401	11147305	11204340
Region_1402	11206252	11206307
Region_1403	11208105	11208414
Region_1404	11209690	11214351
Region_1405	11215186	11219159
Region_1406	11219671	11219944
Region_1407	11222197	11224509
Region_1408	11225301	11231382
Region_1409	11267206	11269421
Region_1410	11270144	11271483
Region_1411	11274302	11274455
Region_1412	11275093	11275646
Region_1413	11277034	11277254
Region_1414	11280286	11281150
Region_1415	11291546	11300873
Region_1416	11320126	11323310
Region_1417	11326647	11327180
Region_1418	11329907	11335167
Region_1419	11338398	11339922
Region_1420	11341445	11341666
Region_1421	11343115	11343857
Region_1422	11352497	11358861
Region_1423	11361617	11366424
Region_1424	11367776	11369360
Region_1425	11371252	11371598
Region_1426	11374563	11374636
Region_1427	11383222	11384032
Region_1428	11385526	11385687
Region_1429	11387656	11387868
Region_1430	11389823	11390045
Region_1431	11391986	11392168
Region_1432	11394631	11395212
Region_1433	11398433	11398527
Region_1434	11401453	11401769
Region_1435	11402817	11403807
Region_1436	11406317	11411141
Region_1437	11412561	11413140
Region_1438	11415289	11415469
Region_1439	11416699	11431978
Region_1440	11437453	11441031
Region_1441	11441837	11442461
Region_1442	11443059	11443753
Region_1443	11457708	11460028
Region_1444	11463663	11466562
Region_1445	11467507	11468123
Region_1446	11472698	11474439
Region_1447	11481869	11495455
Region_1448	11515854	11516607
Region_1449	11519512	11519784
Region_1450	11521020	11521553
Region_1451	11522808	11524593
Region_1452	11525937	11526074
Region_1453	11526677	11527209
Region_1454	11528908	11529525
Region_1455	11530986	11533740
Region_1456	11537816	11539180
Region_1457	11540031	11540200
Region_1458	11541418	11541974
Region_1459	11543303	11543770
Region_1460	11544560	11544611
Region_1461	11545626	11545934
Region_1462	11547100	11547602
Region_1463	11550477	11551689
Region_1464	11553805	11554113
Region_1465	11555491	11556320
Region_1466	11556663	11561004
Region_1467	11561562	11569456
Region_1468	11588138	11589552
Region_1469	11590984	11591080
Region_1470	11592581	11592936
Region_1471	11594374	11594972
Region_1472	11600408	11600875
Region_1473	11603537	11603746
Region_1474	11604849	11605721
Region_1475	11610038	11611616
Region_1476	11614239	11614826
Region_1477	11615716	11616603
Region_1478	11620526	11628102
Region_1479	11633566	11633884
Region_1480	11635439	11635885
Region_1481	11636627	11636878
Region_1482	11638127	11638215
Region_1483	11639860	11646634
Region_1484	11649106	11655403
Region_1485	11667426	11671539
Region_1486	11673939	11678050
Region_1487	11679854	11680108
Region_1488	11681912	11684421
Region_1489	11695239	11696640
Region_1490	11697028	11699022
Region_1491	11708519	11709196
Region_1492	11711233	11715574
Region_1493	11789933	11817769
Region_1494	11821796	11823105
Region_1495	11826158	11826647
Region_1496	11829654	11830095
Region_1497	11831828	11831966
Region_1498	11833818	11834461
Region_1499	11835833	11836820
Region_1500	11837046	11837168
Region_1501	11839449	11839891
Region_1502	11840937	11841616
Region_1503	11857899	11860495
Region_1504	11863600	11878951
Region_1505	11881375	11881816
Region_1506	11883373	11886132
Region_1507	11887689	11894082
Region_1508	11894737	11897393
Region_1509	11898174	11899982
Region_1510	11901339	11902635
Region_1511	11904084	11904489
Region_1512	11905866	11944600
Region_1513	11948048	11985881
Region_1514	11993275	12008849
Region_1515	12011282	12012466
Region_1516	12014331	12016563
Region_1517	12021306	12022031
Region_1518	12026678	12038419
Region_1519	12038959	12039036
Region_1520	12039826	12045867
Region_1521	12059986	12063002
Region_1522	12064134	12065415
Region_1523	12067666	12068481
Region_1524	12070131	12071637
Region_1525	12078471	12080268
Region_1526	12081488	12087888
Region_1527	12089719	12097738
Region_1528	12098497	12114848
Region_1529	12128464	12134771
Region_1530	12136305	12136324
Region_1531	12137669	12137922
Region_1532	12141498	12141740
Region_1533	12142235	12143865
Region_1534	12146952	12149325
Region_1535	12157139	12157815
Region_1536	12161384	12162568
Region_1537	12164485	12168089
Region_1538	12172281	12175763
Region_1539	12176653	12177030
Region_1540	12177697	12178698
Region_1541	12179368	12180092
Region_1542	12180762	12180985
Region_1543	12181652	12182443
Region_1544	12183113	12183535
Region_1545	12184196	12184388
Region_1546	12185058	12186347
Region_1547	12187074	12188532
Region_1548	12189993	12194653
Region_1549	12194840	12195800
Region_1550	12196216	12196970
Region_1551	12197163	12198641
Region_1552	12198835	12199542
Region_1553	12200034	12200199
Region_1554	12200579	12202749
Region_1555	12203034	12264091
Region_1556	12264440	12268054
Region_1557	12268729	12269422
Region_1558	12270160	12270657
Region_1559	12271348	12272040
Region_1560	12272732	12273376
Region_1561	12274103	12278694
Region_1562	12287989	12290281
Region_1563	12290726	12291070
Region_1564	12292319	12332210
Region_1565	12334128	12335825
Region_1566	12336525	12358966
Region_1567	12360323	12369985
Region_1568	12370565	12376657
Region_1569	12380966	12382278
Region_1570	12383750	12383980
Region_1571	12385637	12386514
Region_1572	12389685	12390853
Region_1573	12391616	12392431
Region_1574	12401229	12406732
Region_1575	12407480	12409837
Region_1576	12418066	12421634
Region_1577	12423532	12428454
Region_1578	12443144	12451162
Region_1579	12462302	12466425
Region_1580	12470773	12493449
Region_1581	12541643	12546802
Region_1582	12549699	12549952
Region_1583	12550443	12551741
Region_1584	12554825	12560766
Region_1585	12561424	12571928
Region_1586	12573608	12583428
Region_1587	12587618	12592019
Region_1588	12598092	12599492
Region_1589	12601177	12601429
Region_1590	12602577	12602789
Region_1591	12603590	12604283
Region_1592	12605370	12613671
Region_1593	12614210	12626779
Region_1594	12651129	12652298
Region_1595	12653669	12654004
Region_1596	12656581	12657083
Region_1597	12657672	12657762
Region_1598	12657998	12659661
Region_1599	12660870	12661377
Region_1600	12661723	12661942
Region_1601	12663873	12664063
Region_1602	12666158	12666168
Region_1603	12668746	12669680
Region_1604	12670140	12673560
Region_1605	12677954	12678596
Region_1606	12679164	12679465
Region_1607	12680113	12680686
Region_1608	12681111	12683665
Region_1609	12684529	12687386
Region_1610	12690887	12691248
Region_1611	12692456	12695964
Region_1612	12696940	12697792
Region_1613	12698256	12698757
Region_1614	12700747	12701294
Region_1615	12702018	12704701
Region_1616	12705252	12705606
Region_1617	12706955	12707217
Region_1618	12707533	12709727
Region_1619	12709974	12710316
Region_1620	12710605	12710896
Region_1621	12711659	12713456
Region_1622	12713913	12715235
Region_1623	12715593	12716547
Region_1624	12717370	12718459
Region_1625	12719487	12719567
Region_1626	12719907	12719974
Region_1627	12720284	12720469
Region_1628	12720788	12721673
Region_1629	12722121	12722294
Region_1630	12722907	12723110
Region_1631	12724125	12725350
Region_1632	12729394	12732732
Region_1633	12740947	12743351
Region_1634	12745243	12752701
Region_1635	12753764	12755929
Region_1636	12758159	12762404
Region_1637	12766976	12810594
Region_1638	12811044	12811278
Region_1639	12813892	12814319
Region_1640	12815028	12816296
Region_1641	12817588	12818432
Region_1642	12819773	12827678
Region_1643	12828829	12838365
Region_1644	12850728	12852666
Region_1645	12855440	12856424
Region_1646	12858055	12858143
Region_1647	12858507	12858993
Region_1648	12860009	12860763
Region_1649	12861506	12862987
Region_1650	12869568	12870701
Region_1651	12875078	12875291
Region_1652	12875630	12876344
Region_1653	12877101	12877190
Region_1654	12878852	12879224
Region_1655	12881001	12881129
Region_1656	12882932	12884841
Region_1657	12890502	12892260
Region_1658	12892945	12893266
Region_1659	12894695	12896411
Region_1660	12897352	12897810
Region_1661	12898494	12898870
Region_1662	12899399	12911561
Region_1663	12911721	12918562
Region_1664	12939898	12957177
Region_1665	12957946	12982877
Region_1666	12983435	12984452
Region_1667	12987582	12987746
Region_1668	12988944	12989620
Region_1669	12991016	12992507
Region_1670	12992751	12993585
Region_1671	12997011	12998053
Region_1672	12998786	12998919
Region_1673	12999446	13001088
Region_1674	13009580	13012318
Region_1675	13043945	13048060
Region_1676	13048968	13049443
Region_1677	13050396	13059024
Region_1678	13064836	13075632
Region_1679	13078434	13079044
Region_1680	13079374	13080315
Region_1681	13081281	13083990
Region_1682	13087920	13094620
Region_1683	13095127	13095390
Region_1684	13095882	13096608
Region_1685	13099641	13100906
Region_1686	13105245	13106407
Region_1687	13108391	13113710
Region_1688	13118151	13133121
Region_1689	13134370	13134631
Region_1690	13135990	13136142
Region_1691	13137548	13140948
Region_1692	13142561	13144194
Region_1693	13150933	13152461
Region_1694	13154113	13154781
Region_1695	13157819	13158174
Region_1696	13158948	13159429
Region_1697	13160272	13162261
Region_1698	13172999	13183308
Region_1699	13186852	13187061
Region_1700	13189396	13189736
Region_1701	13190733	13190947
Region_1702	13194677	13195392
Region_1703	13198983	13199365
Region_1704	13202302	13203812
Region_1705	13205553	13206128
Region_1706	13206585	13207386
Region_1707	13207832	13208108
Region_1708	13208907	13209353
Region_1709	13210092	13210398
Region_1710	13210871	13211020
Region_1711	13211396	13217234
Region_1712	13217936	13218241
Region_1713	13218557	13219556
Region_1714	13221036	13221761
Region_1715	13222321	13222754
Region_1716	13223581	13224255
Region_1717	13224642	13231488
Region_1718	13231957	13246659
Region_1719	13247041	13255127
Region_1720	13255362	13255457
Region_1721	13255963	13260997
Region_1722	13261644	13295770
Region_1723	13349152	13425544
Region_1724	13426409	13427720
Region_1725	13428291	13435855
Region_1726	13437951	13439522
Region_1727	13440098	13453279
Region_1728	13454378	13454998
Region_1729	13455468	13457381
Region_1730	13457732	13458839
Region_1731	13461079	13462206
Region_1732	13462966	13463165
Region_1733	13466829	13466848
Region_1734	13469348	13471324
Region_1735	13484864	13520408
Region_1736	13522447	13542343
Region_1737	13543321	13545106
Region_1738	13546410	13547993
Region_1739	13553199	13554028
Region_1740	13555001	13557916
Region_1741	13562049	13562331
Region_1742	13563661	13573585
Region_1743	13574754	13580618
Region_1744	13582516	13594222
Region_1745	13595356	13637922
Region_1746	13646012	13653235
Region_1747	13658326	13667904
Region_1748	13670387	13682109
Region_1749	13693904	13695412
Region_1750	13704162	13708506
Region_1751	13710146	13730447
Region_1752	13731237	13731522
Region_1753	13732058	13733356
Region_1754	13735553	13737328
Region_1755	13739525	13759907
Region_1756	13760695	13767158
Region_1757	13774997	13781686
Region_1758	13782752	13784083
Region_1759	13831446	13833876
Region_1760	13840723	13869472
Region_1761	13870991	13874904
Region_1762	13876017	13881019
Region_1763	13883037	13895958
Region_1764	13899056	13899704
Region_1765	13900382	13901603
Region_1766	13902992	13903055
Region_1767	13905711	13906051
Region_1768	13907301	13908773
Region_1769	13913385	13917004
Region_1770	13920567	13925712
Region_1771	13927819	13929428
Region_1772	13947067	13954787
Region_1773	13959209	13959939
Region_1774	13968581	13969772
Region_1775	13980872	13987682
Region_1776	13988417	13989356
Region_1777	13990839	13991445
Region_1778	13993373	13994629
Region_1779	14003034	14003502
Region_1780	14004314	14006449
Region_1781	14011278	14012142
Region_1782	14018093	14018368
Region_1783	14020609	14020830
Region_1784	14021417	14022034
Region_1785	14024039	14026380
Region_1786	14028289	14029135
Region_1787	14033535	14033669
Region_1788	14034817	14036798
Region_1789	14038681	14039730
Region_1790	14041450	14041599
Region_1791	14043546	14044342
Region_1792	14047159	14047177
Region_1793	14049306	14049593
Region_1794	14051787	14054402
Region_1795	14060930	14069434
Region_1796	14070654	14072032
Region_1797	14082728	14084815
Region_1798	14087079	14087224
Region_1799	14089585	14105805
Region_1800	14109751	14110227
Region_1801	14111074	14112338
Region_1802	14113820	14114903
Region_1803	14121844	14124404
Region_1804	14127452	14133630
Region_1805	14134518	14135183
Region_1806	14136066	14138325
Region_1807	14141831	14144458
Region_1808	14145797	14146887
Region_1809	14148226	14150154
Region_1810	14154678	14157389
Region_1811	14158671	14158765
Region_1812	14160188	14160596
Region_1813	14161263	14161510
Region_1814	14163589	14164587
Region_1815	14165044	14165346
Region_1816	14170225	14170492
Region_1817	14171450	14171673
Region_1818	14175044	14175214
Region_1819	14175896	14176151
Region_1820	14213535	14214754
Region_1821	14215141	14215284
Region_1822	14215746	14216623
Region_1823	14216837	14216964
Region_1824	14217451	14218973
Region_1825	14231397	14248900
Region_1826	14270483	14282323
Region_1827	14297011	14300036
Region_1828	14301194	14301668
