IG_Region	Beg	End
Region_0889	 7391767	 7393291
Region_0890	 7393988	 7394750
Region_0891	 7396712	 7396873
Region_0892	 7398627	 7399131
Region_0893	 7400733	 7401810
Region_0894	 7409014	 7411684
Region_0895	 7413217	 7420816
Region_0896	 7427347	 7428204
Region_0897	 7429015	 7429274
Region_0898	 7430097	 7430993
Region_0899	 7431837	 7433183
Region_0900	 7433973	 7434343
Region_0901	 7435130	 7436784
Region_0902	 7437625	 7437759
Region_0903	 7438531	 7438853
Region_0904	 7439625	 7441209
Region_0905	 7441981	 7442051
Region_0906	 7442353	 7442675
Region_0907	 7443435	 7444064
Region_0908	 7444561	 7446233
Region_0909	 7447496	 7447570
Region_0910	 7448116	 7448548
Region_0911	 7448983	 7449084
Region_0912	 7461274	 7461527
Region_0913	 7463082	 7463155
Region_0914	 7464529	 7465405
Region_0915	 7466491	 7467676
Region_0916	 7468544	 7468774
Region_0917	 7469655	 7469802
Region_0918	 7470866	 7473129
Region_0919	 7545791	 7552298
Region_0920	 7556627	 7559492
Region_0921	 7666880	 7668345
Region_0922	 7669056	 7670188
Region_0923	 7670899	 7672225
Region_0924	 7674137	 7675779
Region_0925	 7682569	 7683996
Region_0926	 7684444	 7688626
Region_0927	 7689916	 7690881
Region_0928	 7693312	 7694725
Region_0929	 7695946	 7699020
Region_0930	 7700891	 7702115
Region_0931	 7702605	 7703276
Region_0932	 7705126	 7705718
Region_0933	 7706764	 7707507
Region_0934	 7708646	 7708743
Region_0935	 7710097	 7710430
Region_0936	 7712488	 7713064
Region_0937	 7714060	 7714646
Region_0938	 7715948	 7716322
Region_0939	 7719953	 7720917
Region_0940	 7722424	 7723983
Region_0941	 7726102	 7726587
Region_0942	 7728757	 7731078
Region_0943	 7732150	 7734656
Region_0944	 7735352	 7739141
Region_0945	 7739652	 7740906
Region_0946	 7744775	 7747640
Region_0947	 7759447	 7760770
Region_0948	 7769133	 7776565
Region_0949	 7777379	 7784001
Region_0950	 7785577	 7786729
Region_0951	 7789123	 7816311
Region_0952	 7889415	 7923840
Region_0953	 7924965	 7930683
Region_0954	 7931110	 7934279
Region_0955	 7935043	 7942398
Region_0956	 7943983	 7944312
Region_0957	 7947102	 7949583
Region_0958	 7960417	 7966496
Region_0959	 7966905	 7978286
Region_0960	 7979358	 7979788
Region_0961	 7980131	 7980195
Region_0962	 7980690	 7981638
Region_0963	 7982891	 7983136
Region_0964	 7984181	 7984655
Region_0965	 7987118	 7987822
Region_0966	 7990120	 7990431
Region_0967	 7992785	 8004608
Region_0968	 8006626	 8008785
Region_0969	 8010515	 8011991
Region_0970	 8020553	 8022053
Region_0971	 8024722	 8030757
Region_0972	 8034998	 8037171
Region_0973	 8040207	 8041623
Region_0974	 8043082	 8059096
Region_0975	 8071130	 8077341
Region_0976	 8077571	 8106879
Region_0977	 8108494	 8109349
Region_0978	 8110665	 8111834
Region_0979	 8112836	 8113048
Region_0980	 8114019	 8114097
Region_0981	 8115006	 8116142
Region_0982	 8122276	 8126951
Region_0983	 8127465	 8129156
Region_0984	 8131139	 8131499
Region_0985	 8132414	 8133862
Region_0986	 8135409	 8136766
Region_0987	 8138840	 8143992
Region_0988	 8154129	 8174979
Region_0989	 8175362	 8177028
Region_0990	 8181976	 8255924
Region_0991	 8275886	 8293399
Region_0992	 8294470	 8295543
Region_0993	 8304853	 8306383
Region_0994	 8346836	 8348859
Region_0995	 8349398	 8350706
Region_0996	 8351817	 8351859
Region_0997	 8352551	 8352750
Region_0998	 8353317	 8353577
Region_0999	 8354154	 8354478
Region_1000	 8355282	 8359232
Region_1001	 8360408	 8361579
Region_1002	 8365790	 8365951
Region_1003	 8368225	 8368618
Region_1004	 8370416	 8370554
Region_1005	 8371403	 8372890
Region_1006	 8391877	 8398308
Region_1007	 8399141	 8408312
Region_1008	 8419419	 8420341
Region_1009	 8426766	 8432071
Region_1010	 8434031	 8434383
Region_1011	 8436256	 8436678
Region_1012	 8440805	 8441206
Region_1013	 8443496	 8447006
Region_1014	 8453358	 8454754
Region_1015	 8455217	 8455588
Region_1016	 8456161	 8456381
Region_1017	 8457551	 8458328
Region_1018	 8459872	 8461408
Region_1019	 8474241	 8475454
Region_1020	 8476049	 8476657
Region_1021	 8480861	 8482000
Region_1022	 8483633	 8484798
Region_1023	 8485636	 8501587
Region_1024	 8502931	 8507995
Region_1025	 8508504	 8508646
Region_1026	 8509409	 8516012
Region_1027	 8561106	 8565181
Region_1028	 8566300	 8586038
Region_1029	 8587464	 8588635
Region_1030	 8589095	 8589398
Region_1031	 8590089	 8591706
Region_1032	 8593638	 8593984
Region_1033	 8594876	 8595227
Region_1034	 8595864	 8596338
Region_1035	 8598625	 8621737
Region_1036	 8622423	 8628083
Region_1037	 8631298	 8633836
Region_1038	 8636297	 8652440
Region_1039	 8654302	 8654686
Region_1040	 8656521	 8672041
Region_1041	 8672930	 8674807
Region_1042	 8675009	 8676641
Region_1043	 8676992	 8678207
Region_1044	 8685648	 8686480
Region_1045	 8688348	 8690216
Region_1046	 8708618	 8717560
Region_1047	 8718599	 8725344
Region_1048	 8746778	 8756354
Region_1049	 8758078	 8762644
Region_1050	 8762896	 8767540
Region_1051	 8773636	 8786813
Region_1052	 8787923	 8789592
Region_1053	 8790475	 8792028
Region_1054	 8793250	 8793909
Region_1055	 8794748	 8798286
Region_1056	 8800727	 8806688
Region_1057	 8811042	 8820098
Region_1058	 8829991	 8831383
Region_1059	 8833259	 8836057
Region_1060	 8839285	 8839588
Region_1061	 8841056	 8843527
Region_1062	 8846235	 8848427
Region_1063	 8852424	 8855420
Region_1064	 8862564	 8863648
Region_1065	 8864423	 8864628
Region_1066	 8866083	 8868871
Region_1067	 8869718	 8872397
Region_1068	 8895963	 8898876
Region_1069	 8907613	 8908106
Region_1070	 8910534	 8911221
Region_1071	 8912415	 8913329
Region_1072	 8914747	 8918344
Region_1073	 8918528	 8918539
Region_1074	 8925414	 8940010
Region_1075	 8943062	 8962627
Region_1076	 8963720	 8990567
Region_1077	 9046853	 9048929
Region_1078	 9050166	 9056711
Region_1079	 9062010	 9065883
Region_1080	 9073240	 9075563
Region_1081	 9077860	 9082053
Region_1082	 9086500	 9088771
Region_1083	 9089331	 9094263
Region_1084	 9094851	 9094977
Region_1085	 9096568	 9098024
Region_1086	 9098615	 9098799
Region_1087	 9099390	 9099581
Region_1088	 9103708	 9105007
Region_1089	 9110096	 9118927
Region_1090	 9119426	 9119808
Region_1091	 9122255	 9122974
Region_1092	 9123726	 9124586
Region_1093	 9131138	 9131689
Region_1094	 9133077	 9133598
Region_1095	 9135570	 9135906
Region_1096	 9136824	 9138931
Region_1097	 9140232	 9140477
Region_1098	 9143946	 9145977
Region_1099	 9149817	 9156393
Region_1100	 9161335	 9163980
Region_1101	 9176060	 9178449
Region_1102	 9178864	 9192074
Region_1103	 9217240	 9242355
Region_1104	 9249308	 9249480
Region_1105	 9251144	 9255615
Region_1106	 9257101	 9257353
Region_1107	 9258563	 9259971
Region_1108	 9262305	 9263253
Region_1109	 9266290	 9269224
Region_1110	 9276265	 9278280
Region_1111	 9280522	 9280632
Region_1112	 9282649	 9283060
Region_1113	 9284189	 9285012
Region_1114	 9286192	 9286267
Region_1115	 9286745	 9287631
Region_1116	 9288706	 9290005
Region_1117	 9290744	 9293346
Region_1118	 9297689	 9302912
Region_1119	 9303945	 9312355
Region_1120	 9313190	 9314437
Region_1121	 9315876	 9316718
Region_1122	 9317253	 9317676
Region_1123	 9322809	 9329953
Region_1124	 9332012	 9334152
Region_1125	 9334639	 9334957
Region_1126	 9337811	 9351006
Region_1127	 9353664	 9353745
Region_1128	 9354916	 9359947
Region_1129	 9362730	 9364229
Region_1130	 9365157	 9366758
Region_1131	 9368543	 9373837
Region_1132	 9374264	 9374779
Region_1133	 9376841	 9378187
Region_1134	 9383846	 9385481
Region_1135	 9393723	 9395729
Region_1136	 9402208	 9404030
Region_1137	 9408737	 9410654
Region_1138	 9413404	 9415273
Region_1139	 9415535	 9416039
Region_1140	 9417967	 9418438
Region_1141	 9421021	 9423404
Region_1142	 9428659	 9429620
Region_1143	 9431874	 9432585
Region_1144	 9434530	 9436951
Region_1145	 9437764	 9438705
Region_1146	 9439441	 9440522
Region_1147	 9441353	 9442790
Region_1148	 9442890	 9453721
Region_1149	 9456161	 9456451
Region_1150	 9462793	 9463423
Region_1151	 9464294	 9464521
Region_1152	 9466463	 9468232
Region_1153	 9469970	 9470856
Region_1154	 9471354	 9471700
Region_1155	 9472772	 9473441
Region_1156	 9475782	 9476499
Region_1157	 9476881	 9478247
Region_1158	 9479388	 9480675
Region_1159	 9482056	 9483467
Region_1160	 9485344	 9485774
Region_1161	 9488117	 9488703
Region_1162	 9490548	 9491895
Region_1163	 9510536	 9511691
Region_1164	 9513800	 9514521
Region_1165	 9517741	 9518262
Region_1166	 9521297	 9521822
Region_1167	 9526698	 9532679
Region_1168	 9533653	 9534249
Region_1169	 9537093	 9538390
Region_1170	 9539549	 9540223
Region_1171	 9541160	 9541401
Region_1172	 9542168	 9542921
Region_1173	 9543482	 9543947
Region_1174	 9545722	 9547542
Region_1175	 9549400	 9550927
Region_1176	 9552799	 9553332
Region_1177	 9554787	 9557131
Region_1178	 9557814	 9560263
Region_1179	 9560945	 9561196
Region_1180	 9561843	 9562644
Region_1181	 9563339	 9563955
Region_1182	 9564426	 9566084
Region_1183	 9566532	 9568081
Region_1184	 9572416	 9576439
Region_1185	 9577828	 9578743
Region_1186	 9579369	 9586919
Region_1187	 9587406	 9590665
Region_1188	 9591426	 9591588
Region_1189	 9592514	 9593234
Region_1190	 9593859	 9595066
Region_1191	 9595316	 9595745
Region_1192	 9599335	 9599810
Region_1193	 9603279	 9604201
Region_1194	 9607593	 9608046
Region_1195	 9611331	 9611855
Region_1196	 9615254	 9616045
Region_1197	 9622032	 9623495
Region_1198	 9626767	 9628156
Region_1199	 9631417	 9632775
Region_1200	 9636070	 9636706
Region_1201	 9640923	 9641498
Region_1202	 9645398	 9649534
Region_1203	 9653326	 9653590
Region_1204	 9656526	 9659074
Region_1205	 9663868	 9681528
Region_1206	 9714803	 9719053
Region_1207	 9721249	 9721701
Region_1208	 9722025	 9722048
Region_1209	 9722680	 9723009
Region_1210	 9724514	 9724894
Region_1211	 9726295	 9726781
Region_1212	 9727908	 9729441
Region_1213	 9735048	 9737061
Region_1214	 9739050	 9741223
Region_1215	 9746213	 9749843
Region_1216	 9764350	 9765298
Region_1217	 9773804	 9774099
Region_1218	 9776080	 9778940
Region_1219	 9780582	 9780757
Region_1220	 9782271	 9792190
Region_1221	 9820808	 9824321
Region_1222	 9826668	 9827435
Region_1223	 9828306	 9828423
Region_1224	 9829426	 9831519
Region_1225	 9838773	 9840689
Region_1226	 9926612	 9931794
Region_1227	 9932640	 9939131
Region_1228	 9939528	 9940067
Region_1229	 9941077	 9941279
Region_1230	 9942524	 9942779
Region_1231	 9944171	 9944354
Region_1232	 9946203	 9947701
Region_1233	 9956845	 9964543
Region_1234	 9968400	 9968533
Region_1235	 9969300	 9969990
Region_1236	 9972349	 9972778
Region_1237	 9977648	 9978904
Region_1238	 9979721	 9980327
Region_1239	 9981381	 9987042
Region_1240	10006742	10007913
Region_1241	10008533	10014950
Region_1242	10077283	10089890
Region_1243	10093082	10095076
Region_1244	10096889	10099847
Region_1245	10101652	10102383
Region_1246	10103392	10103792
Region_1247	10104880	10105409
Region_1248	10109095	10113819
Region_1249	10119071	10152157
Region_1250	10153571	10180433
Region_1251	10181835	10183490
Region_1252	10190683	10191385
Region_1253	10195074	10195409
Region_1254	10196641	10198559
Region_1255	10199812	10200657
Region_1256	10209181	10215021
Region_1257	10215681	10217445
Region_1258	10219413	10220835
Region_1259	10222350	10222507
Region_1260	10223940	10224050
Region_1261	10225540	10225641
Region_1262	10226533	10228250
Region_1263	10238008	10263147
Region_1264	10264243	10264396
Region_1265	10265491	10265759
Region_1266	10267119	10267367
Region_1267	10273857	10274143
Region_1268	10274642	10274861
Region_1269	10275168	10275197
Region_1270	10276773	10279952
Region_1271	10312304	10322518
Region_1272	10323152	10339687
Region_1273	10342678	10347105
Region_1274	10364615	10365902
Region_1275	10366829	10367063
Region_1276	10367649	10367843
Region_1277	10368383	10369021
Region_1278	10371138	10371480
Region_1279	10372261	10372927
Region_1280	10376146	10380111
Region_1281	10383365	10385180
Region_1282	10387530	10389641
Region_1283	10391126	10392484
Region_1284	10396525	10397605
Region_1285	10398512	10398957
Region_1286	10399265	10399495
Region_1287	10400040	10401595
Region_1288	10403795	10403949
Region_1289	10404726	10405365
Region_1290	10406316	10406801
Region_1291	10407430	10407960
Region_1292	10408621	10410446
Region_1293	10410949	10415839
Region_1294	10418162	10419535
Region_1295	10422069	10423031
Region_1296	10424904	10427604
Region_1297	10428310	10429688
Region_1298	10431780	10432652
Region_1299	10434375	10437186
Region_1300	10437478	10439935
Region_1301	10444275	10446245
Region_1302	10455144	10455997
Region_1303	10457288	10458006
Region_1304	10460024	10470451
Region_1305	10484517	10489106
Region_1306	10490537	10491317
Region_1307	10492680	10494997
Region_1308	10499420	10501108
Region_1309	10502378	10503671
Region_1310	10505734	10506611
Region_1311	10508310	10508805
Region_1312	10513418	10515375
Region_1313	10515859	10519510
Region_1314	10520065	10521680
Region_1315	10522238	10522630
Region_1316	10523426	10525507
Region_1317	10541910	10547092
Region_1318	10550696	10551172
Region_1319	10552184	10552589
Region_1320	10556118	10557661
Region_1321	10559057	10560203
Region_1322	10561620	10564462
Region_1323	10565527	10576099
Region_1324	10591875	10594411
Region_1325	10595360	10596146
Region_1326	10597707	10597887
Region_1327	10599170	10600051
Region_1328	10601546	10605741
Region_1329	10610467	10616006
Region_1330	10616334	10620836
Region_1331	10624930	10626137
Region_1332	10630681	10632143
Region_1333	10632910	10633519
Region_1334	10659077	10664041
Region_1335	10664881	10668636
Region_1336	10669829	10670786
Region_1337	10671964	10672637
Region_1338	10673276	10674854
Region_1339	10675777	10676259
Region_1340	10676828	10698395
Region_1341	10700607	10700975
Region_1342	10701767	10713483
Region_1343	10743434	10780977
Region_1344	10783380	10802281
Region_1345	10828962	10831764
Region_1346	10832266	10833155
Region_1347	10833823	10837758
Region_1348	10840076	10855656
Region_1349	10858338	10864929
Region_1350	10865267	10871441
Region_1351	10880421	10881420
Region_1352	10884110	10884582
Region_1353	10887254	10887371
Region_1354	10893558	10894174
Region_1355	10898262	10898838
Region_1356	10902815	10903072
Region_1357	10904696	10905501
Region_1358	10906913	10906946
Region_1359	10907334	10907705
Region_1360	10910419	10910684
Region_1361	10916793	10919184
Region_1362	10919476	10922545
Region_1363	10923236	10924284
Region_1364	10924568	10925681
Region_1365	10936087	10937748
Region_1366	10939163	10939226
Region_1367	10940806	10941388
Region_1368	10945679	10965635
Region_1369	10973276	10976842
Region_1370	10979789	10981463
Region_1371	10983756	10984327
Region_1372	10985386	10985751
Region_1373	10986970	10987484
Region_1374	10990419	10994016
Region_1375	11023850	11052709
Region_1376	11053955	11058197
Region_1377	11058804	11065686
Region_1378	11066239	11077939
Region_1379	11078859	11082473
Region_1380	11085447	11085532
Region_1381	11090016	11104429
Region_1382	11118714	11132206
Region_1383	11133253	11135846
Region_1384	11139347	11140306
Region_1385	11141164	11141506
Region_1386	11142696	11154646
Region_1387	11157217	11162647
Region_1388	11245951	11247766
Region_1389	11248076	11249315
Region_1390	11250846	11251344
Region_1391	11253218	11253988
Region_1392	11255590	11255930
Region_1393	11256766	11256828
Region_1394	11257783	11257830
Region_1395	11264506	11273300
Region_1396	11274831	11275441
Region_1397	11280312	11280799
Region_1398	11283606	11288763
Region_1399	11290090	11313237
Region_1400	11317569	11345121
Region_1401	11360857	11370141
Region_1402	11370575	11413026
Region_1403	11420016	11443027
Region_1404	11453841	11465329
Region_1405	11467224	11468178
Region_1406	11471087	11474980
Region_1407	11479288	11479762
Region_1408	11480471	11480907
Region_1409	11481996	11483260
Region_1410	11483897	11486448
Region_1411	11492583	11494674
Region_1412	11495422	11502197
Region_1413	11505547	11517148
Region_1414	11525917	11536861
Region_1415	11537132	11541641
Region_1416	11542123	11547475
Region_1417	11549644	11551401
Region_1418	11552899	11555329
Region_1419	11556501	11559632
Region_1420	11561892	11562359
Region_1421	11563291	11567401
Region_1422	11568640	11572342
Region_1423	11583216	11583931
Region_1424	11585217	11585611
Region_1425	11588520	11590100
Region_1426	11591385	11593248
Region_1427	11595730	11596441
Region_1428	11597708	11597919
Region_1429	11599479	11599655
Region_1430	11601477	11602705
Region_1431	11612919	11614356
Region_1432	11615454	11624270
Region_1433	11655950	11661232
Region_1434	11661368	11672734
Region_1435	11674470	11674974
Region_1436	11677542	11677977
Region_1437	11679781	11680472
Region_1438	11687290	11688012
Region_1439	11689279	11690094
Region_1440	11690800	11690840
Region_1441	11691342	11691837
Region_1442	11701991	11703044
Region_1443	11704450	11705822
Region_1444	11711631	11712351
Region_1445	11713187	11713637
Region_1446	11713914	11714134
Region_1447	11714434	11714919
Region_1448	11717945	11718965
Region_1449	11721125	11721196
Region_1450	11722020	11724233
Region_1451	11724438	11725819
Region_1452	11732550	11734424
Region_1453	11741972	11743608
Region_1454	11744575	11744728
Region_1455	11745817	11746336
Region_1456	11751574	11752141
Region_1457	11754447	11756718
Region_1458	11762092	11764376
Region_1459	11765710	11766136
Region_1460	11766842	11766950
Region_1461	11767367	11767890
Region_1462	11768574	11769268
Region_1463	11772035	11772195
Region_1464	11772636	11772995
Region_1465	11774388	11774983
Region_1466	11775762	11776958
Region_1467	11777166	11779372
Region_1468	11781971	11790012
Region_1469	11793534	11805826
Region_1470	11808707	11823170
Region_1471	11864249	11865342
Region_1472	11868626	11870330
Region_1473	11871582	11871778
Region_1474	11872430	11877815
Region_1475	11879475	11895729
Region_1476	11896262	11898393
Region_1477	11898651	11909973
Region_1478	11910987	11922675
Region_1479	11923113	11924103
Region_1480	11934857	11935185
Region_1481	11939320	11939897
Region_1482	11941333	11941878
Region_1483	11944192	11945005
Region_1484	11945503	11945673
Region_1485	11951172	11951834
Region_1486	11954021	11963940
Region_1487	12027522	12035116
Region_1488	12036809	12043740
Region_1489	12044553	12044915
Region_1490	12046220	12048020
Region_1491	12054252	12056372
Region_1492	12060945	12062103
Region_1493	12075491	12076983
Region_1494	12082839	12083003
Region_1495	12083754	12084085
Region_1496	12084503	12084806
Region_1497	12085385	12085602
Region_1498	12086640	12087201
Region_1499	12091416	12097647
Region_1500	12099505	12101695
Region_1501	12102152	12105595
Region_1502	12109529	12110286
Region_1503	12112285	12113004
Region_1504	12115170	12129174
Region_1505	12130066	12144602
Region_1506	12146558	12155564
Region_1507	12156616	12169217
Region_1508	12194391	12196054
Region_1509	12197961	12200564
Region_1510	12216000	12217573
Region_1511	12218248	12218460
Region_1512	12219109	12219449
Region_1513	12221854	12225766
Region_1514	12228092	12228638
Region_1515	12228945	12230853
Region_1516	12236348	12243067
Region_1517	12245116	12246034
Region_1518	12246558	12246875
Region_1519	12250360	12251514
Region_1520	12253663	12257347
Region_1521	12257918	12260510
Region_1522	12263111	12264346
Region_1523	12266977	12269250
Region_1524	12270793	12271419
Region_1525	12276005	12277073
Region_1526	12277482	12277942
Region_1527	12278343	12280288
Region_1528	12291281	12291831
Region_1529	12293164	12293749
Region_1530	12295177	12295320
Region_1531	12296535	12296977
Region_1532	12298704	12298825
Region_1533	12302577	12304512
Region_1534	12309573	12310276
Region_1535	12311075	12313768
Region_1536	12315047	12319902
Region_1537	12320571	12324142
Region_1538	12324432	12329072
Region_1539	12329330	12330852
Region_1540	12336171	12347290
Region_1541	12347863	12350577
Region_1542	12350907	12357624
Region_1543	12360017	12376202
Region_1544	12380646	12384432
Region_1545	12386517	12408761
Region_1546	12421609	12477352
Region_1547	12480679	12498130
Region_1548	12530318	12544111
Region_1549	12551997	12560051
Region_1550	12563310	12566182
Region_1551	12567594	12586386
Region_1552	12591397	12592411
Region_1553	12593139	12593421
Region_1554	12595485	12597871
Region_1555	12598964	12618235
Region_1556	12619873	12621708
Region_1557	12624828	12625199
Region_1558	12625808	12626090
Region_1559	12627504	12627793
Region_1560	12627989	12629373
Region_1561	12629708	12630066
Region_1562	12631550	12632488
Region_1563	12638292	12640145
Region_1564	12642752	12643349
Region_1565	12644349	12645296
Region_1566	12645882	12647054
Region_1567	12647808	12651362
Region_1568	12653402	12654291
Region_1569	12655326	12655500
Region_1570	12656552	12656784
Region_1571	12657857	12657877
Region_1572	12658551	12658782
Region_1573	12659592	12659916
Region_1574	12660640	12660742
Region_1575	12661432	12661503
Region_1576	12662035	12662268
Region_1577	12662847	12669231
Region_1578	12671446	12676972
Region_1579	12678173	12689211
Region_1580	12690162	12691867
Region_1581	12693745	12700857
Region_1582	12703456	12708128
Region_1583	12713076	12716368
Region_1584	12722610	12739509
Region_1585	12746209	12755019
Region_1586	12755839	12756159
Region_1587	12758690	12759118
Region_1588	12761400	12761710
Region_1589	12762353	12775607
Region_1590	12780334	12781181
Region_1591	12782262	12782611
Region_1592	12796842	12799267
Region_1593	12800893	12802373
Region_1594	12803142	12804500
Region_1595	12841359	12852910
Region_1596	12858675	12859264
Region_1597	12860904	12862481
Region_1598	12864114	12865039
Region_1599	12866907	12867845
Region_1600	12869748	12870459
Region_1601	12881184	12883075
Region_1602	12889852	12893881
Region_1603	12896342	12899198
Region_1604	12901369	12904281
Region_1605	12904938	12923130
Region_1606	12923769	12923997
Region_1607	12924604	12925477
Region_1608	12926102	12926334
Region_1609	12926944	12933926
Region_1610	12965587	12972736
Region_1611	12990374	12990743
Region_1612	12995287	12995372
Region_1613	13000077	13000177
Region_1614	13000961	13001214
Region_1615	13001926	13002337
Region_1616	13003061	13003366
Region_1617	13005980	13008224
Region_1618	13013486	13019726
Region_1619	13021317	13036269
Region_1620	13036934	13038104
Region_1621	13038732	13039283
Region_1622	13039776	13040047
Region_1623	13040563	13040889
Region_1624	13041298	13043401
Region_1625	13043858	13044115
Region_1626	13044584	13045033
Region_1627	13045330	13046562
Region_1628	13047044	13047502
Region_1629	13047972	13048404
Region_1630	13049246	13050259
Region_1631	13050844	13050945
Region_1632	13051554	13051794
Region_1633	13052308	13052689
Region_1634	13054432	13054851
Region_1635	13055567	13055817
Region_1636	13056278	13056837
Region_1637	13057485	13057606
Region_1638	13058373	13060606
Region_1639	13071481	13077908
Region_1640	13080044	13080500
Region_1641	13082632	13083063
Region_1642	13087469	13088537
Region_1643	13095341	13095803
Region_1644	13096398	13097877
Region_1645	13098037	13098600
Region_1646	13098982	13099179
Region_1647	13100368	13100605
Region_1648	13101377	13102099
Region_1649	13103900	13104127
Region_1650	13105739	13105776
Region_1651	13106184	13106185
Region_1652	13106621	13106696
Region_1653	13108421	13108712
Region_1654	13111197	13121640
Region_1655	13128184	13128761
Region_1656	13132734	13134072
Region_1657	13135110	13140401
Region_1658	13141231	13141825
Region_1659	13144038	13157968
Region_1660	13159367	13160325
Region_1661	13161894	13162740
Region_1662	13163881	13163998
Region_1663	13165505	13166151
Region_1664	13166955	13167334
Region_1665	13167913	13175991
Region_1666	13179231	13196799
Region_1667	13197400	13215680
Region_1668	13244811	13247832
Region_1669	13248628	13249632
Region_1670	13251487	13258328
Region_1671	13260365	13261603
Region_1672	13262618	13263456
Region_1673	13265137	13274916
Region_1674	13275687	13308484
Region_1675	13309196	13309803
Region_1676	13310761	13313797
Region_1677	13315385	13319967
Region_1678	13322168	13338079
Region_1679	13355802	13358300
Region_1680	13359885	13372259
Region_1681	13374212	13377062
Region_1682	13381793	13385037
Region_1683	13387746	13388244
Region_1684	13389016	13390089
Region_1685	13392728	13392934
Region_1686	13393493	13393740
Region_1687	13399567	13405576
Region_1688	13407590	13407973
Region_1689	13418232	13422507
Region_1690	13424188	13424292
Region_1691	13424593	13425153
Region_1692	13426206	13426636
Region_1693	13427470	13428244
Region_1694	13432902	13433479
Region_1695	13435614	13439225
Region_1696	13439631	13440803
Region_1697	13454505	13480090
Region_1698	13497987	13500129
Region_1699	13501948	13502304
Region_1700	13504357	13504724
Region_1701	13506588	13506605
Region_1702	13516861	13518187
Region_1703	13519805	13525822
Region_1704	13533843	13535475
Region_1705	13537079	13552865
Region_1706	13554398	13554399
Region_1707	13554834	13562298
Region_1708	13562836	13570086
Region_1709	13570964	13571593
Region_1710	13572621	13575964
Region_1711	13578621	13578663
Region_1712	13580897	13581913
Region_1713	13584179	13589206
Region_1714	13601226	13602756
Region_1715	13603770	13604144
Region_1716	13606283	13606414
Region_1717	13608900	13610242
Region_1718	13610724	13612890
Region_1719	13613685	13615019
Region_1720	13616390	13623610
Region_1721	13643872	13647299
Region_1722	13647730	13651440
Region_1723	13652445	13652738
Region_1724	13653667	13655063
Region_1725	13660774	13664639
Region_1726	13665200	13666100
Region_1727	13668069	13668211
Region_1728	13670777	13673631
Region_1729	13684915	13686989
Region_1730	13687968	13701811
Region_1731	13706763	13707558
Region_1732	13709241	13710392
Region_1733	13714638	13721542
Region_1734	13722962	13724153
Region_1735	13727643	13729450
Region_1736	13730867	13730971
Region_1737	13733225	13733807
Region_1738	13735365	13735544
Region_1739	13736696	13737144
Region_1740	13738324	13738945
Region_1741	13740134	13747666
Region_1742	13751018	13758945
Region_1743	13760190	13760334
Region_1744	13761577	13781331
Region_1745	13783567	13786668
Region_1746	13788032	13789349
Region_1747	13790908	13791647
Region_1748	13855463	13878140
Region_1749	13879617	13905065
Region_1750	13906026	13920625
Region_1751	13921322	13927492
Region_1752	13927834	13955800
Region_1753	13957539	13967490
Region_1754	13968648	13991302
Region_1755	13992853	13994101
Region_1756	13995587	13996839
Region_1757	13998327	13999978
Region_1758	14001458	14004286
Region_1759	14005313	14013251
Region_1760	14014182	14018638
Region_1761	14021198	14021220
Region_1762	14022019	14022187
Region_1763	14022974	14037690
Region_1764	14040828	14040909
Region_1765	14041627	14045172
Region_1766	14045511	14048198
Region_1767	14050212	14050613
Region_1768	14051442	14051650
Region_1769	14052366	14053005
Region_1770	14058670	14059592
Region_1771	14061384	14062836
Region_1772	14065432	14080635
Region_1773	14087809	14089121
Region_1774	14089505	14089593
Region_1775	14090698	14092919
Region_1776	14093520	14095849
Region_1777	14096315	14097189
Region_1778	14097817	14097912
Region_1779	14099314	14099332
Region_1780	14099531	14099539
Region_1781	14100156	14100530
Region_1782	14100855	14104294
Region_1783	14105439	14109817
Region_1784	14117916	14118214
Region_1785	14118959	14119153
Region_1786	14120247	14121334
Region_1787	14121736	14122328
Region_1788	14123469	14123673
Region_1789	14124013	14124065
Region_1790	14124329	14124461
Region_1791	14125938	14126310
Region_1792	14126728	14126731
Region_1793	14128911	14129807
Region_1794	14131524	14132243
Region_1795	14133862	14134330
Region_1796	14135919	14136299
Region_1797	14142696	14145084
Region_1798	14146294	14168668
Region_1799	14169889	14184933
Region_1800	14185309	14185581
Region_1801	14186115	14187588
Region_1802	14188286	14189218
Region_1803	14189462	14199482
Region_1804	14200775	14201969
Region_1805	14202990	14209581
Region_1806	14218004	14224475
Region_1807	14240222	14241676
Region_1808	14243911	14243931
Region_1809	14248207	14249537
Region_1810	14252453	14252947
Region_1811	14255883	14256250
Region_1812	14259376	14260606
Region_1813	14261375	14262667
Region_1814	14265241	14266585
Region_1815	14273505	14275359
Region_1816	14276101	14278088
Region_1817	14278933	14279720
Region_1818	14281495	14284163
Region_1819	14285841	14286428
Region_1820	14289711	14290326
Region_1821	14290631	14295681
Region_1822	14306003	14319110
Region_1823	14320204	14320338
Region_1824	14322209	14323044
Region_1825	14324053	14324203
Region_1826	14325063	14325465
Region_1827	14326806	14327063
Region_1828	14328337	14328508
Region_1829	14330238	14330307
Region_1830	14331832	14332662
Region_1831	14332979	14333058
Region_1832	14336889	14337790
Region_1833	14341877	14366783
Region_1834	14384904	14385159
Region_1835	14415051	14420925
Region_1836	14422327	14424980
Region_1837	14432999	14445526
