IG_Region	Beg	End
Region_0889	 6797926	 6801105
Region_0890	 6802681	 6802710
Region_0891	 6803017	 6803236
Region_0892	 6803735	 6804021
Region_0893	 6810511	 6810759
Region_0894	 6812119	 6812387
Region_0895	 6813482	 6813635
Region_0896	 6814731	 6841765
Region_0897	 6847443	 6851405
Region_0898	 6852546	 6853473
Region_0899	 6854107	 6854373
Region_0900	 6855032	 6855318
Region_0901	 6856882	 6856941
Region_0902	 6858565	 6859158
Region_0903	 6860755	 6861379
Region_0904	 6862962	 6863601
Region_0905	 6865286	 6866144
Region_0906	 6867373	 6868181
Region_0907	 6870201	 6881122
Region_0908	 6885129	 6885456
Region_0909	 6887765	 6894829
Region_0910	 6898011	 6899704
Region_0911	 6922421	 6923470
Region_0912	 6926391	 6928476
Region_0913	 6928985	 6930164
Region_0914	 6930609	 6931318
Region_0915	 6941169	 6944957
Region_0916	 6945684	 6946985
Region_0917	 6948593	 6949897
Region_0918	 6951191	 6951366
Region_0919	 6951763	 6953173
Region_0920	 6958374	 6963266
Region_0921	 6970439	 6976600
Region_0922	 6980728	 6981429
Region_0923	 6982345	 6982468
Region_0924	 6983000	 6983475
Region_0925	 6986368	 6993768
Region_0926	 6994565	 6995049
Region_0927	 6998294	 7002125
Region_0928	 7003469	 7023388
Region_0929	 7040601	 7046588
Region_0930	 7047094	 7048728
Region_0931	 7064751	 7081256
Region_0932	 7082318	 7082544
Region_0933	 7084606	 7085030
Region_0934	 7087358	 7089579
Region_0935	 7095694	 7101001
Region_0936	 7102870	 7108410
Region_0937	 7159143	 7163542
Region_0938	 7163933	 7175497
Region_0939	 7176177	 7176416
Region_0940	 7178576	 7179117
Region_0941	 7179853	 7179930
Region_0942	 7180121	 7181350
Region_0943	 7189610	 7195430
Region_0944	 7197981	 7202027
Region_0945	 7203187	 7206307
Region_0946	 7216134	 7220142
Region_0947	 7224340	 7235371
Region_0948	 7236374	 7246286
Region_0949	 7250131	 7250387
Region_0950	 7253068	 7254905
Region_0951	 7255774	 7256941
Region_0952	 7257626	 7258157
Region_0953	 7264998	 7265914
Region_0954	 7267487	 7268145
Region_0955	 7268720	 7270078
Region_0956	 7270722	 7270990
Region_0957	 7272112	 7272586
Region_0958	 7273744	 7276769
Region_0959	 7291457	 7303297
Region_0960	 7324880	 7342383
Region_0961	 7354807	 7356329
Region_0962	 7356816	 7356943
Region_0963	 7357157	 7358034
Region_0964	 7358496	 7358639
Region_0965	 7359026	 7360245
Region_0966	 7397629	 7397884
Region_0967	 7398566	 7398736
Region_0968	 7402107	 7402330
Region_0969	 7403288	 7403555
Region_0970	 7408434	 7408736
Region_0971	 7409193	 7410191
Region_0972	 7412270	 7412517
Region_0973	 7413184	 7413592
Region_0974	 7415015	 7415109
Region_0975	 7416391	 7419102
Region_0976	 7423626	 7425554
Region_0977	 7426893	 7427983
Region_0978	 7429322	 7431949
Region_0979	 7435455	 7437714
Region_0980	 7438597	 7439262
Region_0981	 7440150	 7446328
Region_0982	 7449376	 7451936
Region_0983	 7458877	 7459960
Region_0984	 7461442	 7462706
Region_0985	 7463553	 7464029
Region_0986	 7467975	 7484195
Region_0987	 7486556	 7486701
Region_0988	 7488965	 7491052
Region_0989	 7501748	 7503126
Region_0990	 7504346	 7512850
Region_0991	 7519378	 7521993
Region_0992	 7524187	 7524474
Region_0993	 7526603	 7526621
Region_0994	 7529438	 7530234
Region_0995	 7532181	 7532330
Region_0996	 7534050	 7535099
Region_0997	 7536982	 7538963
Region_0998	 7540111	 7540245
Region_0999	 7544645	 7545491
Region_1000	 7547400	 7549741
Region_1001	 7551746	 7552363
Region_1002	 7552950	 7553171
Region_1003	 7555412	 7555687
Region_1004	 7561638	 7562502
Region_1005	 7567331	 7569466
Region_1006	 7570278	 7570746
Region_1007	 7579151	 7580407
Region_1008	 7582335	 7582941
Region_1009	 7584424	 7585363
Region_1010	 7586098	 7592908
Region_1011	 7604008	 7605199
Region_1012	 7613841	 7614571
Region_1013	 7618993	 7626713
Region_1014	 7644352	 7645961
Region_1015	 7648068	 7653213
Region_1016	 7656776	 7660395
Region_1017	 7665007	 7666479
Region_1018	 7667729	 7668069
Region_1019	 7670725	 7670788
Region_1020	 7672177	 7673398
Region_1021	 7674076	 7674724
Region_1022	 7677822	 7690743
Region_1023	 7692761	 7697763
Region_1024	 7698876	 7702789
Region_1025	 7704308	 7733057
Region_1026	 7739904	 7742334
Region_1027	 7789697	 7791028
Region_1028	 7792094	 7798783
Region_1029	 7806622	 7813085
Region_1030	 7813873	 7834255
Region_1031	 7836452	 7838227
Region_1032	 7840424	 7841722
Region_1033	 7842258	 7842543
Region_1034	 7843333	 7863634
Region_1035	 7865274	 7869618
Region_1036	 7878368	 7879876
Region_1037	 7891671	 7903393
Region_1038	 7905876	 7915454
Region_1039	 7920545	 7927768
Region_1040	 7935858	 7978424
Region_1041	 7979558	 7991264
Region_1042	 7993162	 7999026
Region_1043	 8000195	 8010119
Region_1044	 8011449	 8011731
Region_1045	 8015864	 8018779
Region_1046	 8019752	 8020581
Region_1047	 8025787	 8027370
Region_1048	 8028674	 8030459
Region_1049	 8031437	 8051333
Region_1050	 8053372	 8088916
Region_1051	 8102456	 8104432
Region_1052	 8106932	 8106951
Region_1053	 8110615	 8110814
Region_1054	 8111574	 8112701
Region_1055	 8114941	 8116048
Region_1056	 8116399	 8118312
Region_1057	 8118782	 8119402
Region_1058	 8120501	 8133682
Region_1059	 8134258	 8135829
Region_1060	 8137925	 8145489
Region_1061	 8146060	 8147371
Region_1062	 8148236	 8224628
Region_1063	 8278010	 8312136
Region_1064	 8312783	 8317817
Region_1065	 8318323	 8318418
Region_1066	 8318653	 8326739
Region_1067	 8327121	 8341823
Region_1068	 8342292	 8349138
Region_1069	 8349525	 8350199
Region_1070	 8351026	 8351459
Region_1071	 8352019	 8352744
Region_1072	 8354224	 8355223
Region_1073	 8355539	 8355844
Region_1074	 8356546	 8362384
Region_1075	 8362760	 8362909
Region_1076	 8363382	 8363688
Region_1077	 8364427	 8364873
Region_1078	 8365672	 8365948
Region_1079	 8366394	 8367195
Region_1080	 8367652	 8368227
Region_1081	 8369968	 8371478
Region_1082	 8374415	 8374797
Region_1083	 8378388	 8379103
Region_1084	 8382833	 8383047
Region_1085	 8384044	 8384384
Region_1086	 8386719	 8386928
Region_1087	 8390472	 8400781
Region_1088	 8411519	 8413508
Region_1089	 8414351	 8414832
Region_1090	 8415606	 8415961
Region_1091	 8418999	 8419667
Region_1092	 8421319	 8422847
Region_1093	 8429586	 8431219
Region_1094	 8432832	 8436232
Region_1095	 8437638	 8437790
Region_1096	 8439149	 8439410
Region_1097	 8440659	 8455629
Region_1098	 8460070	 8465514
Region_1099	 8468081	 8468517
Region_1100	 8469059	 8469169
Region_1101	 8469880	 8469979
Region_1102	 8470876	 8483576
Region_1103	 8484999	 8485288
Region_1104	 8485973	 8486130
Region_1105	 8487524	 8487715
Region_1106	 8488785	 8496618
Region_1107	 8498329	 8503788
Region_1108	 8508221	 8514612
Region_1109	 8517740	 8518051
Region_1110	 8521481	 8521755
Region_1111	 8523969	 8524106
Region_1112	 8525016	 8525943
Region_1113	 8526241	 8526419
Region_1114	 8527248	 8528215
Region_1115	 8529768	 8530441
Region_1116	 8530901	 8531094
Region_1117	 8532118	 8533241
Region_1118	 8541201	 8551130
Region_1119	 8552381	 8552644
Region_1120	 8552924	 8553309
Region_1121	 8555845	 8557639
Region_1122	 8560124	 8560345
Region_1123	 8563447	 8563980
Region_1124	 8566265	 8566877
Region_1125	 8569784	 8570949
Region_1126	 8572948	 8575387
Region_1127	 8580907	 8595660
Region_1128	 8596036	 8598044
Region_1129	 8599920	 8600216
Region_1130	 8600787	 8601642
Region_1131	 8604103	 8604914
Region_1132	 8606162	 8607060
Region_1133	 8607709	 8608054
Region_1134	 8609862	 8610334
Region_1135	 8613262	 8613665
Region_1136	 8615625	 8621731
Region_1137	 8625816	 8627287
Region_1138	 8631174	 8633746
Region_1139	 8639479	 8644246
Region_1140	 8646362	 8647257
Region_1141	 8649052	 8649221
Region_1142	 8650654	 8651911
Region_1143	 8657286	 8657575
Region_1144	 8658209	 8659627
Region_1145	 8661558	 8662466
Region_1146	 8664020	 8664392
Region_1147	 8665192	 8665392
Region_1148	 8666507	 8666614
Region_1149	 8667543	 8668261
Region_1150	 8668967	 8679269
Region_1151	 8681574	 8682815
Region_1152	 8687522	 8688513
Region_1153	 8691595	 8692572
Region_1154	 8695836	 8697825
Region_1155	 8699880	 8701114
Region_1156	 8706477	 8707266
Region_1157	 8710009	 8710709
Region_1158	 8712630	 8713091
Region_1159	 8714547	 8715780
Region_1160	 8718013	 8721908
Region_1161	 8723106	 8724894
Region_1162	 8728684	 8733027
Region_1163	 8751377	 8753154
Region_1164	 8755194	 8756380
Region_1165	 8757189	 8757317
Region_1166	 8759942	 8771257
Region_1167	 8772741	 8774289
Region_1168	 8775723	 8776622
Region_1169	 8782163	 8783273
Region_1170	 8783966	 8784340
Region_1171	 8787131	 8787586
Region_1172	 8788480	 8788632
Region_1173	 8789767	 8789936
Region_1174	 8795161	 8795444
Region_1175	 8796728	 8796790
Region_1176	 8798139	 8800270
Region_1177	 8801437	 8802352
Region_1178	 8806796	 8807151
Region_1179	 8808986	 8809778
Region_1180	 8814783	 8815183
Region_1181	 8817186	 8817603
Region_1182	 8818553	 8820435
Region_1183	 8822616	 8829164
Region_1184	 8834698	 8836455
Region_1185	 8838785	 8839220
Region_1186	 8841253	 8841426
Region_1187	 8844886	 8845217
Region_1188	 8846532	 8856917
Region_1189	 8857567	 8878997
Region_1190	 8888755	 8890472
Region_1191	 8891364	 8891465
Region_1192	 8892955	 8893065
Region_1193	 8894498	 8894655
Region_1194	 8896170	 8897592
Region_1195	 8899560	 8901324
Region_1196	 8901984	 8907824
Region_1197	 8916348	 8917193
Region_1198	 8918446	 8920364
Region_1199	 8921596	 8921931
Region_1200	 8925620	 8926322
Region_1201	 8933515	 8935170
Region_1202	 8936572	 8963434
Region_1203	 8964848	 8997934
Region_1204	 9003186	 9007910
Region_1205	 9011596	 9012125
Region_1206	 9013213	 9013613
Region_1207	 9014622	 9015353
Region_1208	 9017158	 9020116
Region_1209	 9021929	 9023923
Region_1210	 9027115	 9039722
Region_1211	 9102055	 9108472
Region_1212	 9109092	 9110263
Region_1213	 9129963	 9135624
Region_1214	 9136678	 9137284
Region_1215	 9138101	 9139357
Region_1216	 9144227	 9144656
Region_1217	 9147015	 9147705
Region_1218	 9148472	 9148605
Region_1219	 9152462	 9160160
Region_1220	 9169304	 9170802
Region_1221	 9172651	 9172834
Region_1222	 9174226	 9174481
Region_1223	 9175726	 9175928
Region_1224	 9176938	 9177477
Region_1225	 9177874	 9184365
Region_1226	 9185211	 9190393
Region_1227	 9276316	 9278232
Region_1228	 9285486	 9287579
Region_1229	 9288582	 9288699
Region_1230	 9289570	 9290337
Region_1231	 9292684	 9296197
Region_1232	 9324815	 9334734
Region_1233	 9336248	 9336423
Region_1234	 9338065	 9340925
Region_1235	 9342906	 9343201
Region_1236	 9351707	 9352655
Region_1237	 9367162	 9370792
Region_1238	 9375782	 9377955
Region_1239	 9379944	 9381957
Region_1240	 9387564	 9389097
Region_1241	 9390224	 9390710
Region_1242	 9392111	 9392491
Region_1243	 9393996	 9394325
Region_1244	 9394957	 9394980
Region_1245	 9395304	 9395756
Region_1246	 9397952	 9402202
Region_1247	 9435477	 9453137
Region_1248	 9457931	 9460479
Region_1249	 9463415	 9463679
Region_1250	 9467471	 9471607
Region_1251	 9475507	 9476082
Region_1252	 9480299	 9480935
Region_1253	 9484230	 9485588
Region_1254	 9488849	 9490238
Region_1255	 9493510	 9494973
Region_1256	 9500960	 9501751
Region_1257	 9505150	 9505674
Region_1258	 9508959	 9509412
Region_1259	 9512804	 9513726
Region_1260	 9517195	 9517670
Region_1261	 9521260	 9521689
Region_1262	 9521939	 9523146
Region_1263	 9523771	 9524491
Region_1264	 9525417	 9525579
Region_1265	 9526340	 9529599
Region_1266	 9530086	 9537636
Region_1267	 9538262	 9539177
Region_1268	 9540566	 9544589
Region_1269	 9548924	 9550473
Region_1270	 9550921	 9552579
Region_1271	 9553050	 9553666
Region_1272	 9554361	 9555162
Region_1273	 9555809	 9556060
Region_1274	 9556742	 9559191
Region_1275	 9559874	 9562218
Region_1276	 9563673	 9564206
Region_1277	 9566078	 9567605
Region_1278	 9569463	 9571283
Region_1279	 9573058	 9573523
Region_1280	 9574084	 9574837
Region_1281	 9575604	 9575845
Region_1282	 9576782	 9577456
Region_1283	 9578615	 9579912
Region_1284	 9582756	 9583352
Region_1285	 9584326	 9590307
Region_1286	 9595183	 9595708
Region_1287	 9598743	 9599264
Region_1288	 9602484	 9603205
Region_1289	 9605314	 9606469
Region_1290	 9625110	 9626457
Region_1291	 9628302	 9628888
Region_1292	 9631231	 9631661
Region_1293	 9633538	 9634949
Region_1294	 9636330	 9637617
Region_1295	 9638758	 9640124
Region_1296	 9640506	 9641223
Region_1297	 9643564	 9644233
Region_1298	 9645305	 9645651
Region_1299	 9646149	 9647035
Region_1300	 9648773	 9650542
Region_1301	 9652484	 9652711
Region_1302	 9653582	 9654212
Region_1303	 9660554	 9660844
Region_1304	 9663284	 9674115
Region_1305	 9674215	 9675652
Region_1306	 9676483	 9677564
Region_1307	 9678300	 9679241
Region_1308	 9680054	 9682475
Region_1309	 9684420	 9685131
Region_1310	 9687385	 9688346
Region_1311	 9693601	 9695984
Region_1312	 9698567	 9699038
Region_1313	 9700966	 9701470
Region_1314	 9701732	 9703601
Region_1315	 9706351	 9708268
Region_1316	 9712975	 9714797
Region_1317	 9721276	 9723282
Region_1318	 9731524	 9733159
Region_1319	 9738818	 9740164
Region_1320	 9742226	 9742741
Region_1321	 9743168	 9748462
Region_1322	 9750247	 9751848
Region_1323	 9752776	 9754275
Region_1324	 9757058	 9762089
Region_1325	 9763260	 9763341
Region_1326	 9765999	 9779194
Region_1327	 9782048	 9782366
Region_1328	 9782853	 9784993
Region_1329	 9787052	 9794196
Region_1330	 9799329	 9799752
Region_1331	 9800287	 9801129
Region_1332	 9802568	 9803815
Region_1333	 9804650	 9813060
Region_1334	 9814093	 9819316
Region_1335	 9823659	 9826261
Region_1336	 9827000	 9828299
Region_1337	 9829374	 9830260
Region_1338	 9830738	 9830813
Region_1339	 9831993	 9832816
Region_1340	 9833945	 9834356
Region_1341	 9836373	 9836483
Region_1342	 9838725	 9840740
Region_1343	 9847781	 9850715
Region_1344	 9853752	 9854700
Region_1345	 9857034	 9858442
Region_1346	 9859652	 9859904
Region_1347	 9861390	 9865861
Region_1348	 9867525	 9867697
Region_1349	 9874650	 9899765
Region_1350	 9924931	 9938141
Region_1351	 9938556	 9940945
Region_1352	 9953025	 9955670
Region_1353	 9960612	 9967188
Region_1354	 9971028	 9973059
Region_1355	 9976528	 9976773
Region_1356	 9978074	 9980181
Region_1357	 9981099	 9981435
Region_1358	 9983407	 9983928
Region_1359	 9985316	 9985867
Region_1360	 9992419	 9993279
Region_1361	 9994031	 9994750
Region_1362	 9997197	 9997579
Region_1363	 9998078	10006909
Region_1364	10011998	10013297
Region_1365	10017424	10017615
Region_1366	10018206	10018390
Region_1367	10018981	10020437
Region_1368	10022028	10022154
Region_1369	10022742	10027674
Region_1370	10028234	10030505
Region_1371	10034952	10039145
Region_1372	10041442	10043765
Region_1373	10051122	10054995
Region_1374	10060294	10066839
Region_1375	10068076	10070152
Region_1376	10126438	10153285
Region_1377	10154378	10173943
Region_1378	10176995	10191591
Region_1379	10198466	10198477
Region_1380	10198661	10202258
Region_1381	10203676	10204590
Region_1382	10205784	10206471
Region_1383	10208899	10209392
Region_1384	10218129	10221042
Region_1385	10244608	10247287
Region_1386	10248134	10250922
Region_1387	10252377	10252582
Region_1388	10253357	10254441
Region_1389	10261585	10264581
Region_1390	10268578	10270770
Region_1391	10273478	10275949
Region_1392	10277417	10277720
Region_1393	10280948	10283746
Region_1394	10285622	10287014
Region_1395	10296907	10305963
Region_1396	10310317	10316278
Region_1397	10318719	10322257
Region_1398	10323096	10323755
Region_1399	10324977	10326530
Region_1400	10327413	10329082
Region_1401	10330192	10343369
Region_1402	10349465	10354109
Region_1403	10354361	10358927
Region_1404	10360651	10370227
Region_1405	10391661	10398406
Region_1406	10399445	10408387
Region_1407	10426789	10428657
Region_1408	10430525	10431357
Region_1409	10438798	10440013
Region_1410	10440364	10441996
Region_1411	10442198	10444075
Region_1412	10444964	10460484
Region_1413	10462319	10462703
Region_1414	10464565	10480708
Region_1415	10483169	10485707
Region_1416	10488922	10494582
Region_1417	10495268	10518380
Region_1418	10520667	10521141
Region_1419	10521778	10522129
Region_1420	10523021	10523367
Region_1421	10525299	10526916
Region_1422	10527607	10527910
Region_1423	10528370	10529541
Region_1424	10530967	10550705
Region_1425	10551824	10555899
Region_1426	10600993	10607596
Region_1427	10608359	10608501
Region_1428	10609010	10614074
Region_1429	10615418	10631369
Region_1430	10632207	10633372
Region_1431	10635005	10636144
Region_1432	10640348	10640956
Region_1433	10641551	10642764
Region_1434	10655597	10657133
Region_1435	10658677	10659454
Region_1436	10660624	10660844
Region_1437	10661417	10661788
Region_1438	10662251	10663647
Region_1439	10669999	10673509
Region_1440	10675799	10676200
Region_1441	10680327	10680749
Region_1442	10682622	10682974
Region_1443	10684934	10690239
Region_1444	10696664	10697586
Region_1445	10708693	10717864
Region_1446	10718697	10725128
Region_1447	10744115	10745602
Region_1448	10746451	10746589
Region_1449	10748387	10748780
Region_1450	10751054	10751215
Region_1451	10755426	10756597
Region_1452	10757773	10761723
Region_1453	10762527	10762851
Region_1454	10763428	10763688
Region_1455	10764255	10764454
Region_1456	10765146	10765188
Region_1457	10766299	10767607
Region_1458	10768146	10770169
Region_1459	10810622	10812152
Region_1460	10821462	10822535
Region_1461	10823606	10841119
Region_1462	10861081	10935029
Region_1463	10939977	10941643
Region_1464	10942026	10962876
Region_1465	10973013	10978165
Region_1466	10980239	10981596
Region_1467	10983143	10984591
Region_1468	10985506	10985866
Region_1469	10987849	10989540
Region_1470	10990054	10994729
Region_1471	11000863	11001999
Region_1472	11002908	11002986
Region_1473	11003957	11004169
Region_1474	11005171	11006340
Region_1475	11007656	11008511
Region_1476	11010126	11039434
Region_1477	11039664	11045875
Region_1478	11057909	11073923
Region_1479	11075382	11076798
Region_1480	11079834	11082007
Region_1481	11086248	11092283
Region_1482	11094952	11096452
Region_1483	11105014	11106490
Region_1484	11108220	11110379
Region_1485	11112397	11124220
Region_1486	11126574	11126885
Region_1487	11129183	11129887
Region_1488	11132350	11132824
Region_1489	11133869	11134114
Region_1490	11135367	11136315
Region_1491	11136810	11136874
Region_1492	11137217	11137647
Region_1493	11138719	11150100
Region_1494	11150509	11156588
Region_1495	11167422	11169903
Region_1496	11172693	11173022
Region_1497	11174607	11181962
Region_1498	11182726	11185895
Region_1499	11186322	11192040
Region_1500	11193165	11227590
Region_1501	11300694	11327882
Region_1502	11330276	11331428
Region_1503	11333004	11339626
Region_1504	11340440	11347872
Region_1505	11356235	11357558
Region_1506	11369365	11372230
Region_1507	11376099	11377353
Region_1508	11377864	11381653
Region_1509	11382349	11384855
Region_1510	11385927	11388248
Region_1511	11390418	11390903
Region_1512	11393022	11394581
Region_1513	11396088	11397052
Region_1514	11400683	11401057
Region_1515	11402359	11402945
Region_1516	11403941	11404517
Region_1517	11406575	11406908
Region_1518	11408262	11408359
Region_1519	11409498	11410241
Region_1520	11411287	11411879
Region_1521	11413729	11414400
Region_1522	11414890	11416114
Region_1523	11417985	11421059
Region_1524	11422280	11423693
Region_1525	11426124	11427089
Region_1526	11428379	11432561
Region_1527	11433009	11434436
Region_1528	11441226	11442868
Region_1529	11444780	11446106
Region_1530	11446817	11447949
Region_1531	11448660	11450125
Region_1532	11557513	11560378
Region_1533	11564707	11571214
Region_1534	11643876	11646139
Region_1535	11647203	11647350
Region_1536	11648231	11648461
Region_1537	11649329	11650514
Region_1538	11651600	11652476
Region_1539	11653850	11653923
Region_1540	11655478	11655731
Region_1541	11667921	11668022
Region_1542	11668457	11668889
Region_1543	11669435	11669509
Region_1544	11670772	11672444
Region_1545	11672941	11673570
Region_1546	11674330	11674652
Region_1547	11674954	11675024
Region_1548	11675796	11677380
Region_1549	11678152	11678474
Region_1550	11679246	11679380
Region_1551	11680221	11681875
Region_1552	11682662	11683032
Region_1553	11683822	11685168
Region_1554	11686012	11686908
Region_1555	11687731	11687990
Region_1556	11688801	11689658
Region_1557	11696189	11703788
Region_1558	11705321	11707991
Region_1559	11715195	11716272
Region_1560	11717874	11718378
Region_1561	11720132	11720293
Region_1562	11722255	11723017
Region_1563	11723714	11725238
Region_1564	11727539	11728392
Region_1565	11739099	11740856
Region_1566	11745230	11758247
Region_1567	11758843	11759503
Region_1568	11760182	11761636
Region_1569	11764348	11766543
Region_1570	11775440	11776400
Region_1571	11778353	11786567
Region_1572	11818468	11831029
Region_1573	11832478	11833722
Region_1574	11833975	11835739
Region_1575	11837129	11837381
Region_1576	11842064	11843454
Region_1577	11844717	11845055
Region_1578	11847373	11848287
Region_1579	11871338	11881495
Region_1580	11939473	11944554
Region_1581	11945515	11975805
Region_1582	11982651	12001676
Region_1583	12006222	12007487
Region_1584	12009353	12013245
Region_1585	12015306	12016771
Region_1586	12021296	12022513
Region_1587	12023141	12026139
Region_1588	12026698	12026995
Region_1589	12029328	12029705
Region_1590	12032008	12032154
Region_1591	12032713	12033104
Region_1592	12035443	12038812
Region_1593	12041084	12041357
Region_1594	12042249	12044586
Region_1595	12046029	12047021
Region_1596	12048473	12049395
Region_1597	12050215	12053414
Region_1598	12056171	12060495
Region_1599	12067870	12079125
Region_1600	12092735	12110724
Region_1601	12112130	12112417
Region_1602	12114490	12116121
Region_1603	12118146	12123739
Region_1604	12152786	12159614
Region_1605	12160503	12160928
Region_1606	12161589	12162207
Region_1607	12163132	12165757
Region_1608	12167636	12168055
Region_1609	12171294	12171706
Region_1610	12174643	12175217
Region_1611	12187409	12188531
Region_1612	12189495	12189707
Region_1613	12191389	12191944
Region_1614	12196737	12197338
Region_1615	12198228	12198455
Region_1616	12200128	12203549
Region_1617	12221152	12225322
Region_1618	12231036	12231544
Region_1619	12232115	12232369
Region_1620	12233116	12233882
Region_1621	12235239	12239412
Region_1622	12242558	12252348
Region_1623	12252919	12255670
Region_1624	12258320	12259242
Region_1625	12260849	12262475
Region_1626	12264162	12267146
Region_1627	12268288	12269437
Region_1628	12275620	12288357
Region_1629	12290253	12293606
Region_1630	12295893	12296001
Region_1631	12296759	12298580
Region_1632	12300249	12301387
Region_1633	12302755	12303000
Region_1634	12303620	12306063
Region_1635	12328088	12348185
Region_1636	12371240	12371953
Region_1637	12372647	12373193
Region_1638	12373871	12376685
Region_1639	12379158	12379525
Region_1640	12380853	12381609
Region_1641	12383273	12385447
Region_1642	12387161	12387616
Region_1643	12388619	12390534
Region_1644	12392140	12393282
Region_1645	12394508	12394959
Region_1646	12398962	12399177
Region_1647	12401183	12402527
Region_1648	12402831	12403246
Region_1649	12404850	12405713
Region_1650	12416003	12419310
Region_1651	12426312	12443742
Region_1652	12449989	12452463
Region_1653	12453485	12457045
Region_1654	12459841	12462615
Region_1655	12462781	12463536
Region_1656	12466013	12477630
Region_1657	12491500	12492224
Region_1658	12493791	12496159
Region_1659	12497738	12498150
Region_1660	12499735	12500674
Region_1661	12502259	12503201
Region_1662	12504768	12506066
Region_1663	12507633	12508546
Region_1664	12510108	12510722
Region_1665	12512205	12512394
Region_1666	12513981	12535410
Region_1667	12536200	12600370
Region_1668	12605754	12631439
Region_1669	12635604	12666997
Region_1670	12667343	12674201
Region_1671	12674806	12774027
Region_1672	12775669	12798964
Region_1673	12799587	12875352
Region_1674	12877306	12926723
Region_1675	12931062	12942660
Region_1676	12943138	12975242
Region_1677	12975749	12986104
Region_1678	12987672	12988537
Region_1679	12989795	13013616
Region_1680	13014074	13022937
Region_1681	13023487	13025897
Region_1682	13026673	13027837
Region_1683	13028317	13028584
Region_1684	13029067	13038994
Region_1685	13041034	13073170
Region_1686	13073432	13081636
Region_1687	13083703	13086082
Region_1688	13090848	13091675
Region_1689	13092706	13095608
Region_1690	13097470	13106583
Region_1691	13107495	13110463
Region_1692	13112914	13117789
Region_1693	13119617	13129766
Region_1694	13186432	13243467
Region_1695	13245379	13245434
Region_1696	13247232	13247541
Region_1697	13248817	13253478
Region_1698	13254313	13258286
Region_1699	13258798	13259071
Region_1700	13261324	13263636
Region_1701	13264428	13270509
Region_1702	13306333	13308548
Region_1703	13309271	13310610
Region_1704	13313429	13313582
Region_1705	13314220	13314773
Region_1706	13316161	13316381
Region_1707	13319413	13320277
Region_1708	13330673	13340000
Region_1709	13359253	13362437
Region_1710	13365774	13366307
Region_1711	13369034	13374294
Region_1712	13377525	13379049
Region_1713	13380572	13380793
Region_1714	13382242	13382984
Region_1715	13391624	13397988
Region_1716	13400744	13405551
Region_1717	13406903	13408487
Region_1718	13410379	13410725
Region_1719	13413690	13413763
Region_1720	13422349	13423159
Region_1721	13424653	13424814
Region_1722	13426783	13426995
Region_1723	13428950	13429172
Region_1724	13431113	13431295
Region_1725	13433758	13434339
Region_1726	13437560	13437654
Region_1727	13440580	13440896
Region_1728	13441944	13442934
Region_1729	13445444	13450268
Region_1730	13451688	13452267
Region_1731	13454416	13454596
Region_1732	13455826	13471105
Region_1733	13476580	13480158
Region_1734	13480964	13481588
Region_1735	13482186	13482880
Region_1736	13496835	13499155
Region_1737	13502790	13505689
Region_1738	13506634	13507250
Region_1739	13511825	13513566
Region_1740	13520996	13534582
Region_1741	13554981	13555734
Region_1742	13558639	13558911
Region_1743	13560147	13560680
Region_1744	13561935	13563720
Region_1745	13565064	13565201
Region_1746	13565804	13566336
Region_1747	13568035	13568652
Region_1748	13570113	13572867
Region_1749	13576943	13578307
Region_1750	13579158	13579327
Region_1751	13580545	13581101
Region_1752	13582430	13582897
Region_1753	13583687	13583738
Region_1754	13584753	13585061
Region_1755	13586227	13586729
Region_1756	13589604	13590816
Region_1757	13592932	13593240
Region_1758	13594618	13595447
Region_1759	13595790	13600131
Region_1760	13600689	13608583
Region_1761	13627265	13628679
Region_1762	13630111	13630207
Region_1763	13631708	13632063
Region_1764	13633501	13634099
Region_1765	13639535	13640002
Region_1766	13642664	13642873
Region_1767	13643976	13644848
Region_1768	13649165	13650743
Region_1769	13653366	13653953
Region_1770	13654843	13655730
Region_1771	13659653	13667229
Region_1772	13672693	13673011
Region_1773	13674566	13675012
Region_1774	13675754	13676005
Region_1775	13677254	13677342
Region_1776	13678987	13685761
Region_1777	13688233	13694530
Region_1778	13706553	13710666
Region_1779	13713066	13717177
Region_1780	13718981	13719235
Region_1781	13721039	13723548
Region_1782	13734366	13735767
Region_1783	13736155	13738149
Region_1784	13747646	13748323
Region_1785	13750360	13754701
Region_1786	13829060	13856896
Region_1787	13860923	13862232
Region_1788	13865285	13865774
Region_1789	13868781	13869222
Region_1790	13870955	13871093
Region_1791	13872945	13873588
Region_1792	13874960	13875947
Region_1793	13876173	13876295
Region_1794	13878576	13879018
Region_1795	13880064	13880743
Region_1796	13897026	13899622
Region_1797	13902727	13918078
Region_1798	13920502	13920943
Region_1799	13922500	13925259
Region_1800	13926816	13933209
Region_1801	13933864	13936520
Region_1802	13937301	13939109
Region_1803	13940466	13941762
Region_1804	13943211	13943616
Region_1805	13944993	13983727
Region_1806	13987175	14025008
Region_1807	14032402	14047976
Region_1808	14050409	14051593
Region_1809	14053458	14055690
Region_1810	14060433	14061158
Region_1811	14065805	14077546
Region_1812	14078086	14078163
Region_1813	14078953	14084994
Region_1814	14099113	14102129
Region_1815	14103261	14104542
Region_1816	14106793	14107608
Region_1817	14109258	14110764
Region_1818	14117598	14119395
Region_1819	14120615	14127015
