Gene_Name	Beg	End	Region	Nuc	Mean_Cov	Outlier_Status
GA13870-RA 	   7980598	   7980650	 9	        53	    0.000	1
GA13871-RA 	  17496098	  17496332	12	       118	    2.000	1
GA13872-RA 	  17580973	  17581029	13	        57	    1.000	1
GA13875-RA 	  17678842	  17678901	13	        60	    2.000	1
GA13876-RA 	  13518358	  13519612	 3	       564	    0.000	1
GA13878-RA 	  13500227	  13501557	 3	       231	    0.000	1
GA13881-RA 	  19439410	  19442147	14	       658	    6.000	1
GA13882-RC 	  15659877	  15663346	11	       374	    0.345	1
GA13885-RB 	  19421187	  19434825	14	     11127	    7.620	1
GA13886-RC 	  15783553	  15784976	11	      1247	    0.000	1
GA13887-RA 	  14059782	  14060588	 3	       462	    0.418	1
GA13898-RC 	  18962484	  18967516	14	      3770	    1.166	1
GA13899-RA 	   3878935	   3881447	 7	       461	    0.000	1
GA13901-RA 	  13098889	  13098948	 3	        60	    0.000	2
GA13904-RA 	  13058056	  13058110	 3	        55	    0.000	1
GA13908-RA 	  13308599	  13308661	 3	        63	    0.000	1
GA13944-RA 	  10519700	  10519970	 3	       122	    1.000	1
GA13959-RA 	   1994795	   2021291	 2	     20735	    0.324	1
GA13980-RA 	   6733889	   6735028	 8	       184	    0.033	1
GA13983-RA 	    815200	    816996	 1	      1323	    3.000	1
GA13987-RA 	   1936988	   1937203	 2	       105	    1.000	1
GA13988-RA 	  10965850	  10973144	 3	      6509	    0.017	1
GA13989-RA 	   4267067	   4267119	 8	        53	    0.000	1
GA14016-RC 	   6010117	   6010208	 8	        92	    0.000	1
GA14018-RA 	    818187	    818238	 1	        52	    1.346	1
GA14019-RA 	    836352	    836413	 1	        62	    3.000	1
GA14025-RA 	  16614672	  16615519	11	       123	    2.480	1
GA14026-RA 	   4527615	   4527708	 8	        94	    0.000	1
GA14038-RA 	   5661293	   5662069	 8	       218	    0.000	1
GA14039-RA 	   5538004	   5538493	 8	       193	    0.326	1
GA14040-RA 	   5671612	   5673652	 8	      1222	    1.115	1
GA14041-RB 	   5686397	   5686875	 8	       125	    0.000	1
GA14042-RB 	   5688377	   5689166	 8	       166	    0.000	1
GA14043-RC 	   5690248	   5691167	 8	       195	    0.846	1
GA14047-RA 	   5703395	   5706183	 8	       363	    1.468	1
GA14051-RA 	   5710353	   5710617	 8	       265	    0.000	1
GA14053-RA 	   9106596	   9109901	 4	      3306	    0.003	1
GA14054-RC 	   5716474	   5718845	 8	       217	    0.000	1
GA14055-RA 	   9099715	   9103680	 4	       553	    0.000	1
GA14072-RC 	   8296035	   8304833	 5	      8604	    0.048	1
GA14073-RA 	   3157690	   3160029	 7	      2086	    0.086	1
GA14083-RA 	   9132626	   9132680	 4	        55	    0.000	1
GA14085-RA 	   5536468	   5537571	 8	       197	    0.000	1
GA14087-RB 	  17133206	  17134269	11	       230	    1.000	1
GA14095-RA 	  17137094	  17137149	11	        56	    1.000	1
GA14100-RA 	   5959217	   5961190	 8	       206	    0.951	1
GA14104-RB 	  10994116	  11023824	 3	     27298	    0.127	2
GA14111-RB 	  16106233	  16108098	11	       744	    2.815	1
GA14118-RA 	   3638124	   3638188	 7	        65	    0.000	1
GA14121-RA 	   8436781	   8437284	 5	       169	    0.000	1
GA14145-RA 	   1783957	   1788018	 2	      3292	    4.053	1
GA14148-RB 	   9411744	   9413363	 4	       376	    0.104	1
GA14173-RB 	  18314516	  18314576	14	        61	    1.000	1
GA14185-RA 	   3164785	   3167029	 7	       243	    0.251	1
GA14192-RC 	   7623378	   7633700	 9	      8537	    0.044	1
GA14203-RA 	   4090432	   4093135	 8	       174	    0.713	1
GA14205-RA 	   7615067	   7615140	 9	        74	    0.000	1
GA14213-RB 	   4195229	   4196619	 8	       452	    0.000	1
GA14214-RA 	   4199164	   4200526	 8	       266	    2.951	1
GA14215-RA 	   4202261	   4202319	 8	        59	    5.000	1
GA14224-RA 	   4208377	   4214174	 8	      2812	    0.179	1
GA14226-RA 	   4216468	   4216537	 8	        70	    0.000	1
GA14253-RA 	   7648823	   7652512	 9	      1968	    0.088	1
GA14268-RC 	   1163243	   1164421	 1	       534	    1.000	1
GA14274-RA 	   7691058	   7693243	 9	       342	    0.199	1
GA14289-RC 	    772726	    776782	 1	      2978	    0.000	1
GA14294-RA 	    730280	    731307	 1	       215	    3.000	1
GA14295-RB 	    671038	    671145	 1	       108	    4.000	1
GA14303-RA 	  10399105	  10399186	 3	        82	    0.000	1
GA14307-RB 	   8844811	   8844862	 5	        52	    0.000	1
GA14314-RA 	   1545041	   1546364	 1	       196	    1.622	1
GA14333-RA 	   1553119	   1554894	 1	       709	    2.106	1
GA14401-RA 	  14697663	  14697723	 6	        61	    0.000	1
GA14410-RA 	  14286609	  14289653	 3	      1296	    0.000	1
GA14414-RA 	   5173885	   5174370	 8	       128	    0.000	1
GA14426-RA 	    827867	    827924	 1	        58	    1.000	1
GA14437-RA 	   2913068	   2913193	 7	       126	    0.000	1
GA14468-RA 	    230552	    232620	 1	       715	    0.000	1
GA14497-RA 	  12689420	  12690092	 3	       113	    0.513	1
GA14500-RB 	  12716412	  12722502	 3	      5758	    0.055	1
GA14502-RA 	  12739604	  12743165	 3	      2979	    0.023	2
GA14533-RA 	  10495079	  10499326	 3	       771	    0.004	1
GA14562-RC 	   8116303	   8122118	 9	      5629	    0.090	1
GA14563-RB 	   8112154	   8112697	 9	       104	    0.000	1
GA14564-RA 	   8107723	   8107773	 9	        51	    0.000	1
GA14565-RA 	   8059579	   8070214	 9	      9678	    0.096	1
GA14566-RA 	   8109783	   8110562	 9	       187	    0.000	1
GA14596-RB 	  17901569	  17902079	14	       214	    3.033	1
GA14600-RC 	   1732326	   1732400	 1	        75	    3.000	1
GA14622-RC 	   7816630	   7889356	 9	     70553	    0.107	1
GA14624-RA 	   7578988	   7580590	 9	      1187	    0.035	1
GA14628-RA 	   9075596	   9075947	 4	       352	    0.000	1
GA14646-RA 	   5462178	   5462915	 8	        97	    0.443	1
GA14650-RF 	   5748175	   5750579	 8	      1652	    0.464	1
GA14655-RA 	  16239697	  16240384	11	       333	    2.664	1
GA14672-RJ 	   1479934	   1536960	 1	     51035	    2.063	1
GA14679-RA 	   3969539	   3971138	 8	      1152	    0.617	1
GA14681-RA 	   7553085	   7555885	 9	       773	    0.213	1
GA14683-RA 	  13653300	  13653620	 3	       136	    0.000	2
GA14690-RA 	  12498401	  12528876	 3	     30318	    0.159	1
GA14700-RA 	   6736923	   6737383	 8	       103	    0.000	1
GA14726-RA 	  15156915	  15156983	10	        69	    0.000	1
GA14738-RA 	  15179464	  15179650	10	       187	    2.428	1
GA14750-RB 	   9242383	   9249053	 4	      5458	    0.036	1
GA14751-RA 	   9249598	   9250889	 4	       229	    0.000	1
GA14754-RA 	   5558381	   5561025	 8	      2085	    0.664	1
GA14757-RA 	  18025226	  18025283	14	        58	    2.000	1
GA14760-RA 	   8653417	   8653955	 5	       223	    0.072	1
GA14766-RA 	  10192001	  10194265	 4	       544	    0.450	1
GA14778-RA 	   3867970	   3868494	 7	       162	    0.000	1
GA14779-RA 	   3854365	   3854422	 7	        58	    0.000	1
GA14786-RA 	  15895102	  15896520	11	       265	    0.000	1
GA14795-RA 	   4185120	   4185182	 8	        63	    0.000	1
GA14796-RA 	   4879102	   4879156	 8	        55	    0.091	1
GA14829-RA 	   7446249	   7447183	 9	       191	    1.848	1
GA14831-RA 	   4037629	   4041656	 8	      3797	    0.720	1
GA14834-RA 	  11256061	  11256121	 3	        61	    0.000	1
GA14837-RA 	   7448773	   7448831	 9	        59	    2.000	1
GA14851-RB 	  12782909	  12796629	 3	      9682	    0.125	1
GA14852-RA 	  12621785	  12624333	 3	       302	    0.000	1
GA14854-RA 	   7452479	   7452535	 9	        57	    1.000	1
GA14855-RF 	  16406156	  16412739	11	      3019	    1.615	1
GA14866-RA 	   7450398	   7450461	 9	        64	    0.000	1
GA14874-RA 	  11624575	  11655722	 3	     30956	    0.073	1
GA14890-RB 	  15793560	  15793872	11	       177	    0.989	1
GA14893-RB 	   4411722	   4413770	 8	      1119	    1.033	1
GA14894-RA 	   4416425	   4416484	 8	        60	    1.000	1
GA14897-RB 	   7611726	   7620240	 9	      5765	    0.045	1
GA14906-RC 	   5997674	   5999146	 8	      1473	    0.439	1
GA14913-RA 	  16263966	  16268274	11	      2859	    1.039	1
GA14932-RA 	    239479	    241010	 1	      1532	    0.000	1
GA14934-RA 	  11747409	  11749106	 3	       322	    0.609	2
GA14938-RA 	  10925778	  10935237	 3	      8215	    0.088	1
GA14940-RB 	   1425506	   1427264	 1	       210	    2.000	1
GA14941-RA 	  11517972	  11525629	 3	      7289	    0.447	1
GA14944-RA 	  12282989	  12283054	 3	        66	    2.091	1
GA14947-RA 	  19198805	  19202312	14	      2668	    3.025	1
GA14963-RB 	   1417757	   1417852	 1	        96	    2.000	1
GA14968-RA 	   1400000	   1400292	 1	       137	    0.000	1
GA14977-RA 	   4805210	   4805492	 8	       130	    0.000	1
GA14980-RA 	   4807842	   4808116	 8	       122	    0.000	1
GA14981-RA 	   1394299	   1395300	 1	       421	    2.000	1
GA14982-RA 	   4809216	   4809481	 8	       113	    0.000	1
GA14995-RA 	   1336866	   1338325	 1	       146	    1.432	1
GA15003-RA 	   1334120	   1334421	 1	       151	    1.000	1
GA15011-RA 	  11133084	  11133139	 3	        56	    0.000	2
GA15012-RA 	  11141720	  11142462	 3	       127	    1.921	1
GA15013-RA 	  13652083	  13652410	 3	       143	    0.000	1
GA15025-RA 	  16472624	  16472946	11	       117	    3.000	1
GA15033-RA 	   1332115	   1333575	 1	       426	    2.610	1
GA15037-RA 	   3075349	   3083231	 7	      5545	    0.000	1
GA15074-RB 	   6738250	   6739446	 8	       147	    0.517	1
GA15091-RA 	  14425026	  14432929	 3	      6389	    0.285	1
GA15095-RA 	   1168181	   1170557	 1	      1828	    1.113	1
GA15096-RA 	  14524361	  14524601	 3	       241	    2.000	1
GA15108-RA 	  15789388	  15790293	11	       121	    1.950	1
GA15109-RA 	  15881106	  15881180	11	        75	    0.000	2
GA15112-RB 	  14518204	  14520624	 3	       895	    1.000	1
GA15120-RA 	   7465705	   7466217	 9	       146	    0.000	1
GA15135-RA 	  14505447	  14511582	 3	       653	    0.000	2
GA15142-RA 	  14421055	  14422168	 3	       342	    0.000	1
GA15143-RA 	  10557791	  10558898	 3	       336	    0.452	1
GA15161-RA 	   2586733	   2587759	 7	       174	    0.000	1
GA15166-RA 	   2593690	   2598643	 7	      4683	    0.255	1
GA15169-RB 	   2646292	   2646359	 7	        68	    0.000	1
GA15197-RA 	   2288665	   2295482	 2	      6190	    0.000	1
GA15198-RA 	   2527711	   2544568	 7	     14320	    0.002	2
GA15201-RA 	   2304636	   2304698	 2	        63	    0.000	1
GA15214-RA 	   2311457	   2313163	 2	       702	    0.000	1
GA15217-RA 	   2585491	   2586322	 7	       110	    0.000	1
GA15218-RA 	  10598111	  10599089	 3	       298	    0.198	1
GA15223-RA 	   2589337	   2591328	 7	       122	    0.000	1
GA15226-RB 	   2605545	   2606477	 7	       281	    0.000	1
GA15234-RC 	   5605901	   5609736	 8	       821	    0.000	1
GA15235-RB 	   5620423	   5634024	 8	      3967	    1.140	1
GA15245-RB 	   5640738	   5645825	 8	      1376	    0.401	1
GA15249-RA 	   2306228	   2309127	 2	      1724	    0.646	1
GA15255-RD 	   2267566	   2270996	 2	      1921	    0.000	1
GA15264-RA 	   5665606	   5666616	 8	      1011	    0.837	1
GA15265-RA 	   5680224	   5682501	 8	       427	    0.813	1
GA15267-RD 	   5694801	   5703160	 8	      3104	    0.128	1
GA15274-RA 	   9278492	   9280182	 4	       129	    0.000	1
GA15275-RA 	   9283636	   9283716	 4	        81	    0.000	1
GA15278-RB 	   9287731	   9288665	 4	       399	    0.000	1
GA15282-RA 	   2034461	   2036976	 2	       405	    0.000	1
GA15287-RA 	   2040975	   2042370	 2	       250	    0.000	1
GA15300-RA 	  16258036	  16278498	11	     19704	    1.057	1
GA15322-RA 	  10924402	  10924483	 3	        82	    1.146	1
GA15334-RA 	  10910747	  10916693	 3	      4206	    0.538	1
GA15336-RA 	   2936232	   2939357	 7	      1087	    0.423	1
GA15342-RA 	  10908493	  10908553	 3	        61	    0.000	1
GA15343-RA 	   9290396	   9290467	 4	        72	    0.000	1
GA15349-RA 	   4249997	   4250066	 8	        70	    0.000	1
GA15351-RB 	  10976937	  10979579	 3	       348	    0.066	1
GA15365-RA 	   7024400	   7037093	 8	      9709	    0.254	1
GA15366-RB 	   8009046	   8009681	 9	       124	    0.000	1
GA15417-RA 	   3504220	   3504277	 7	        58	    0.000	1
GA15425-RB 	   3419982	   3424080	 7	      3236	    0.060	1
GA15428-RA 	     90242	     90782	 1	       271	    1.000	1
GA15432-RA 	   3384271	   3395710	 7	     10408	    0.075	1
GA15449-RA 	   1978092	   1980449	 2	      1237	    1.677	1
GA15450-RA 	   1973791	   1974645	 2	       201	    1.289	1
GA15451-RA 	   1965800	   1966219	 2	       313	    4.000	1
GA15456-RA 	   1956791	   1960666	 2	      3734	    0.768	1
GA15463-RA 	   1940787	   1940845	 2	        59	    1.000	1
GA15466-RA 	   1934554	   1935846	 2	       973	    0.000	1
GA15469-RA 	   1933481	   1933539	 2	        59	    0.000	1
GA15470-RA 	   1756263	   1757439	 1	       392	    0.000	1
GA15477-RB 	   1775844	   1777909	 2	      1331	    1.967	1
GA15486-RA 	  15797488	  15797966	11	       354	    0.452	1
GA15509-RA 	  11599769	  11601236	 3	       246	    0.000	1
GA15511-RA 	  11595089	  11595157	 3	        69	    1.000	1
GA15515-RA 	  11598418	  11598485	 3	        68	    0.559	1
GA15517-RA 	   4183376	   4183432	 8	        57	    3.000	1
GA15520-RA 	  15536576	  15537592	10	       181	    1.000	1
GA15525-RA 	   4187491	   4192440	 8	      4763	    0.022	1
GA15541-RA 	   2476936	   2477034	 2	        99	    4.000	1
GA15569-RA 	   7468893	   7469505	 9	       193	    0.000	1
GA15570-RA 	   9095083	   9096513	 4	       456	    0.000	1
GA15573-RB 	   4337670	   4338488	 8	       363	    0.782	1
GA15577-RB 	   5492779	   5508377	 8	     14115	    0.213	1
GA15579-RA 	   5531183	   5531246	 8	        64	    0.000	1
GA15581-RA 	   9124807	   9130765	 4	      2309	    0.055	1
GA15582-RA 	  18659138	  18661565	14	      1201	    0.821	1
GA15589-RA 	   6881908	   6882183	 8	       114	    1.404	1
GA15593-RB 	  12331041	  12336068	 3	      2711	    0.037	1
GA15598-RA 	   9192141	   9215741	 4	     23440	    0.014	2
GA15599-RA 	   9591842	   9592495	 4	       130	    0.000	1
GA15600-RA 	   9604370	   9607571	 4	       751	    0.000	1
GA15601-RB 	  17322203	  17326360	12	      4007	    2.113	1
GA15602-RA 	   9593451	   9593846	 4	       195	    0.000	1
GA15603-RA 	  14256441	  14257966	 3	       491	    0.000	2
GA15604-RA 	   9612024	   9615232	 4	       752	    0.140	1
GA15607-RA 	   9562825	   9563257	 4	       112	    1.000	1
GA15608-RA 	   7356884	   7357381	 9	       231	    1.199	1
GA15618-RA 	   6898697	   6898775	 8	        79	    0.000	1
GA15619-RA 	  12658244	  12658451	 3	       124	    4.000	1
GA15623-RA 	  12660034	  12660264	 3	       132	    4.000	1
GA15625-RA 	  12660875	  12661095	 3	       125	    4.536	1
GA15627-RA 	  11945386	  11945441	 3	        56	    0.000	1
GA15628-RO 	    544668	    563788	 1	     13913	    4.556	1
GA15631-RA 	  19609351	  19609707	14	       151	   10.000	1
GA15635-RK 	  19501350	  19542668	14	     34836	    6.006	1
GA15636-RA 	   3120023	   3122988	 7	       203	    0.355	1
GA15642-RA 	  19615028	  19615423	14	       171	    8.000	1
GA15644-RA 	  12972974	  12990136	 3	      8652	    0.001	1
GA15645-RA 	  18637727	  18638014	14	       120	    1.583	1
GA15646-RA 	  13140852	  13140912	 3	        61	    0.000	1
GA15647-RA 	  13232141	  13233817	 3	       185	    0.000	1
GA15650-RA 	  12313778	  12314770	 3	       264	    1.000	1
GA15652-RC 	  12247427	  12250345	 3	      1702	    0.189	1
GA15653-RA 	   4078823	   4078877	 8	        55	    1.000	1
GA15654-RA 	   4013498	   4018660	 8	      4227	    0.059	1
GA15656-RA 	   3998619	   3998686	 8	        68	    0.000	1
GA15660-RD 	   8308579	   8346783	 5	     35583	    0.043	1
GA15661-RD 	   4950216	   4962834	 8	      7825	    0.041	1
GA15662-RC 	   4920796	   4928293	 8	      6205	    0.008	1
GA15664-RA 	   4936660	   4938230	 8	       366	    0.678	1
GA15666-RA 	  11019306	  11019363	 3	        58	    0.000	1
GA15670-RA 	   6089043	   6089104	 8	        62	    2.306	1
GA15675-RA 	   3867350	   3867419	 7	        70	    0.000	1
GA15676-RA 	   8420505	   8426576	 5	      3970	    0.023	1
GA15681-RA 	   8485073	   8485537	 5	       201	    0.000	1
GA15682-RA 	   3853394	   3853449	 7	        56	    0.000	1
GA15683-RA 	   1157353	   1157664	 1	       145	    1.000	1
GA15684-RA 	   1148526	   1148596	 1	        71	    1.000	1
GA15685-RA 	   1076529	   1087643	 1	     10513	    1.686	1
GA15688-RA 	   1172091	   1172381	 1	       126	    0.000	1
GA15689-RA 	    807052	    807110	 1	        59	    3.000	1
GA15693-RC 	  18258443	  18259399	14	       439	    1.000	1
GA15694-RA 	   9544325	   9544481	 4	       157	    0.274	1
GA15695-RB 	   1656340	   1659814	 1	      1464	    2.000	1
GA15697-RA 	   9471122	   9471210	 4	        89	    0.000	1
GA15698-RA 	   9473563	   9475671	 4	      2109	    0.576	1
GA15703-RA 	   9418710	   9420905	 4	      1139	    0.000	1
GA15705-RA 	  14756459	  14757621	 6	       528	    0.000	2
GA15707-RB 	   2762265	   2768471	 7	      2100	    0.123	1
GA15709-RA 	   2916769	   2917200	 7	       126	    0.929	1
GA15710-RA 	  13759099	  13759160	 3	        62	    0.129	1
GA15713-RA 	  13733849	  13735193	 3	       468	    0.004	1
GA15716-RA 	  13736478	  13736539	 3	        62	    0.000	2
GA15717-RA 	  13800511	  13800714	 3	       123	    0.000	1
GA15720-RA 	  13057056	  13057123	 3	        68	    0.000	1
GA15722-RA 	  12043842	  12044548	 3	       470	    0.279	1
GA15726-RB 	  13051368	  13051432	 3	        65	    0.000	1
GA15727-RB 	  13056066	  13056135	 3	        70	    0.000	1
GA15731-RB 	  13003508	  13005550	 3	      1002	    0.000	1
GA15735-RA 	  12865226	  12866884	 3	       448	    0.250	2
GA15737-RE 	  12991107	  12995011	 3	       796	    0.072	2
GA15738-RA 	  13039390	  13039449	 3	        60	    4.000	1
GA15740-RB 	  12870643	  12881122	 3	      7802	    0.306	2
GA15741-RA 	  12868059	  12869725	 3	       438	    0.000	2
GA15742-RA 	  13040154	  13040414	 3	       125	    3.080	1
GA15743-RA 	  12873651	  12873893	 3	       243	    0.000	1
GA15744-RA 	  12995595	  12999810	 3	       774	    0.000	2
GA15746-RA 	  15043282	  15043346	10	        65	    0.000	1
GA15749-RA 	  19364766	  19365401	14	       125	    2.000	1
GA15751-RA 	  14121622	  14121683	 3	        62	    0.000	1
GA15753-RA 	   9541817	   9542098	 4	       190	    1.868	1
GA15754-RA 	  15150434	  15150699	10	       126	    1.000	1
GA15755-RA 	  17525047	  17526863	12	       787	    2.067	1
GA15757-RA 	   8678563	   8685475	 5	      5367	    0.025	1
GA15766-RA 	  13760488	  13760547	 3	        60	    0.000	1
GA15770-RA 	   7463411	   7464229	 9	       446	    0.000	1
GA15774-RA 	   2550690	   2551106	 7	       175	    0.000	1
GA15775-RA 	   7984864	   7987053	 9	       932	    0.127	1
GA15776-RA 	   7987977	   7990055	 9	       821	    0.000	1
GA15777-RA 	   6945903	   6948643	 8	      1348	    0.864	1
GA15781-RC 	   7054322	   7054402	 8	        81	    0.000	1
GA15783-RB 	   7096497	   7100059	 8	      3234	    0.416	1
GA15787-RA 	   2334771	   2335485	 2	       119	    4.000	1
GA15794-RA 	   2139728	   2140181	 2	       189	    2.000	1
GA15795-RA 	   9269423	   9276135	 4	      3518	    0.049	1
GA15796-RA 	   2033840	   2033902	 2	        63	    0.000	1
GA15797-RA 	   2138150	   2138924	 2	       173	    2.000	1
GA15799-RB 	   6745970	   6768752	 8	     20168	    0.281	1
GA15801-RA 	   6712762	   6713709	 8	       691	    0.000	1
GA15804-RA 	   6728512	   6728979	 8	       186	    3.091	1
GA15805-RA 	   8371037	   8371326	 5	       113	    0.000	1
GA15808-RB 	  17659004	  17667566	13	      6160	    1.188	1
GA15809-RC 	  17681093	  17685505	13	      2107	    1.577	1
GA15811-RA 	  13425193	  13425761	 3	       182	    1.385	1
GA15813-RA 	  13426825	  13427173	 3	       131	    0.000	1
GA15814-RA 	  13390704	  13391158	 3	       169	    0.000	1
GA15816-RA 	  15432471	  15432522	10	        52	    2.000	1
GA15821-RB 	  15176073	  15177308	10	      1236	    0.294	1
GA15827-RA 	  14637757	  14637834	 6	        78	    0.000	2
GA15829-RA 	  14612917	  14612985	 6	        69	    0.000	1
GA15831-RA 	  18540155	  18549158	14	      7714	    2.359	1
GA15834-RB 	   4227202	   4238942	 8	      8468	    0.275	1
GA15837-RB 	   1962257	   1962956	 2	       186	    4.355	1
GA15840-RB 	   3522880	   3523487	 7	       168	    1.024	1
GA15841-RA 	   3534998	   3535056	 7	        59	    0.000	1
GA15842-RA 	  18021133	  18021192	14	        60	    2.000	1
GA15847-RE 	    106836	    142763	 1	     32391	    1.001	1
GA15849-RA 	  17286137	  17287950	12	       237	    3.000	1
GA15850-RA 	    831095	    833170	 1	       971	    4.000	1
GA15851-RA 	    838791	    843511	 1	      3124	    3.887	1
GA15853-RA 	  19294589	  19295966	14	       245	    1.000	1
GA15855-RB 	  16591680	  16594281	11	      1878	    1.085	1
GA15862-RA 	   5439243	   5439299	 8	        57	    0.000	1
GA15865-RA 	   5429104	   5431111	 8	       260	    0.469	1
GA15868-RA 	  11772364	  11772479	 3	       116	    0.000	1
GA15871-RC 	  14385337	  14413411	 3	     24050	    0.015	2
GA15872-RA 	   7716508	   7716579	 9	        72	    0.000	2
GA15876-RA 	  18760031	  18760283	14	       136	    0.147	1
GA15878-RA 	   5557091	   5558007	 8	       236	    0.347	1
GA15879-RI 	   5562152	   5582207	 8	     14803	    0.294	1
GA15880-RA 	  10547154	  10550656	 3	      2601	    1.313	1
GA15882-RC 	   5555288	   5556238	 8	       258	    0.000	1
GA15884-RA 	  14447135	  14485105	 3	     37971	    0.012	2
GA15885-RA 	   5634970	   5635026	 8	        57	    0.000	1
GA15886-RA 	   5636228	   5636549	 8	       139	    0.353	1
GA15891-RA 	   1635348	   1635415	 1	        68	    2.000	1
GA15898-RA 	   9534451	   9537029	 4	       434	    1.991	1
GA15908-RC 	  15065942	  15069416	10	      2272	    0.151	1
GA15913-RC 	  13724745	  13727524	 3	      2313	    0.000	1
GA15915-RA 	  13729663	  13730208	 3	       114	    0.000	1
GA15918-RA 	   9523332	   9526265	 4	      2934	    0.214	1
GA15966-RA 	   9514764	   9517703	 4	       321	    0.000	1
GA15984-RA 	     76688	     76750	 1	        63	    0.000	1
GA16095-RA 	   9486485	   9487805	 4	       200	    0.590	1
GA16114-RA 	  13967520	  13968590	 3	       245	    0.000	1
GA16191-RA 	  13956062	  13957496	 3	       310	    0.000	1
GA16231-RA 	   9478464	   9479285	 4	       417	    0.000	1
GA16296-RA 	  18229367	  18231256	14	       131	    3.000	1
GA16335-RA 	  18222877	  18227431	14	      4365	    3.000	1
GA16427-RA 	   9460385	   9461483	 4	       119	    3.017	1
GA16437-RB 	  18240023	  18241998	14	       836	    2.390	1
GA16529-RA 	   9440595	   9441146	 4	       350	    0.000	1
GA16581-RA 	    821386	    822896	 1	       123	    0.000	1
GA16582-RA 	   9438912	   9439403	 4	       237	    0.371	1
GA16670-RC 	   9423703	   9428523	 4	      3892	    0.000	1
GA16715-RA 	  13786700	  13787806	 3	       280	    0.000	1
GA16724-RA 	  17498699	  17502827	12	      1458	    1.202	1
GA16759-RA 	  17503434	  17505252	12	       280	    1.000	1
GA16823-RC 	   9405922	   9408570	 4	       728	    0.162	1
GA16964-RB 	   9375005	   9376789	 4	       798	    1.652	1
GA16996-RB 	   9366852	   9368262	 4	       374	    0.000	2
GA17017-RA 	   9354439	   9354646	 4	       123	    2.496	1
GA17037-RA 	  15051073	  15051881	10	       118	    1.373	1
GA17043-RE 	    912885	    915433	 1	      1787	    4.811	1
GA17055-RA 	    907323	    908641	 1	       178	    3.000	1
GA17066-RA 	    903352	    906038	 1	       512	    3.939	1
GA17076-RA 	    851100	    852395	 1	       799	    1.000	1
GA17085-RA 	    847822	    847886	 1	        65	    1.000	1
GA17095-RA 	    826262	    827218	 1	       173	    0.150	1
GA17110-RA 	  18232802	  18237054	14	       412	    3.337	1
GA17170-RA 	    970147	    970964	 1	       381	    0.000	1
GA17177-RB 	    757366	    769041	 1	     10546	    2.596	1
GA17191-RB 	    977393	    982203	 1	      2242	    3.524	1
GA17199-RA 	  15053554	  15054018	10	       118	    0.000	1
GA17222-RA 	   9825398	   9825451	 4	        54	    2.000	1
GA17233-RB 	   8457338	   8457409	 5	        72	    2.000	1
GA17244-RA 	  12759621	  12759907	 3	       127	    0.000	1
GA17246-RK 	   3728875	   3781996	 7	     49730	    0.119	2
GA17307-RA 	   4999692	   5006061	 8	      2984	    0.243	1
GA17308-RA 	  17527546	  17529214	12	       274	    2.102	1
GA17309-RA 	  18245453	  18247324	14	      1731	    1.424	1
GA17312-RA 	   3920927	   3923001	 7	       964	    0.058	1
GA17313-RA 	  19621082	  19621471	14	       390	   10.000	1
GA17315-RB 	   7177738	   7234804	 8	     53249	    0.078	1
GA17318-RA 	  16004147	  16018647	11	     12377	    0.267	1
GA17319-RA 	   5548005	   5548075	 8	        71	    0.000	1
GA17320-RB 	  13673636	  13684656	 3	      8355	    0.175	1
GA17321-RA 	  13655402	  13660549	 3	      3919	    0.003	2
GA17325-RC 	   2917772	   2919017	 7	       195	    0.000	1
GA17326-RB 	   2920315	   2920380	 7	        66	    0.000	1
GA17327-RA 	   8768098	   8773481	 5	      4880	    0.003	1
GA17328-RA 	  14127110	  14128001	 3	       694	    0.369	1
GA17329-RB 	   8798589	   8800438	 5	       958	    0.000	1
GA17346-RA 	   9335399	   9337738	 4	      1980	    0.026	1
GA17351-RA 	   8918725	   8919368	 5	       516	    0.000	1
GA17390-RA 	   3556910	   3557432	 7	       523	    0.000	1
GA17402-RA 	  18590794	  18594116	14	       452	    2.985	1
GA17403-RA 	   1093473	   1094436	 1	       177	    1.000	1
GA17407-RA 	  18597307	  18604399	14	       457	    2.007	1
GA17413-RA 	  18529255	  18531780	14	       515	    1.000	1
GA17415-RA 	  15033743	  15036332	10	       703	    0.000	1
GA17416-RB 	  15037718	  15039747	10	       269	    0.000	2
GA17419-RA 	   3407547	   3408729	 7	      1183	    0.000	1
GA17427-RA 	  18482198	  18487605	14	      5054	    2.753	1
GA17429-RA 	    849801	    850297	 1	       123	    1.000	1
GA17432-RA 	    855064	    856605	 1	      1009	    0.000	1
GA17433-RA 	  18418562	  18443842	14	     24659	    2.275	1
GA17437-RA 	  18390801	  18390857	14	        57	    2.000	1
GA17439-RB 	    916737	    917189	 1	       208	    3.000	1
GA17444-RA 	  14916922	  14917846	10	       323	    0.737	1
GA17454-RA 	   3373789	   3382120	 7	      7258	    0.013	1
GA17459-RA 	    972358	    972621	 1	       125	    0.000	1
GA17460-RA 	  10106093	  10109066	 4	      1153	    0.000	1
GA17478-RA 	  14602697	  14607671	 6	       646	    0.000	1
GA17480-RA 	  17476886	  17477726	12	       168	    2.000	1
GA17481-RA 	  12077050	  12082660	 3	       305	    0.413	1
GA17483-RC 	  17473090	  17475188	12	       543	    2.000	1
GA17484-RA 	  14051873	  14052295	 3	       121	    0.000	1
