Gene_Name	Beg	End	Region	Nuc	Mean_Cov	Outlier_Status
GA12378-RA 	  18251152	  18251611	14	       336	    0.000	1
GA12379-RH 	  17263473	  17268991	12	       477	    0.478	1
GA12380-RA 	  17219180	  17220202	12	       966	    1.870	1
GA12384-RB 	  18293905	  18294537	14	       522	    3.088	1
GA12386-RB 	  18254291	  18256045	14	      1659	    3.385	1
GA12387-RB 	  17191874	  17196305	12	      1944	    0.023	1
GA12393-RA 	  12269086	  12270029	 8	       828	    1.383	1
GA12412-RA 	   6170966	   6172376	 3	      1167	    3.657	1
GA12421-RB 	  12272930	  12276563	 8	      1980	    0.026	1
GA12475-RA 	   6175064	   6179039	 3	      3603	    1.873	1
GA12501-RA 	   9653865	   9664559	 7	      1581	    0.230	1
GA12502-RA 	   9622773	   9624253	 7	      1179	    0.000	1
GA12503-RA 	  13614131	  13614790	 8	       603	    0.000	1
GA12504-RA 	   9625519	   9626364	 7	       654	    0.547	1
GA12505-RA 	    613425	    613784	 1	       360	    6.353	1
GA12507-RA 	  13941745	  13941996	 9	       252	    0.000	1
GA12538-RA 	   9590796	   9592133	 7	      1338	    0.000	1
GA12545-RA 	   9602075	   9602961	 7	       759	    0.974	1
GA12570-RA 	   6158403	   6158693	 3	       291	    2.856	1
GA12583-RA 	  10273627	  10274385	 7	       759	    0.000	1
GA12585-RA 	  17736043	  17736880	14	       630	    1.000	1
GA12586-RA 	  10298642	  10300736	 7	      1908	    0.035	1
GA12587-RA 	   9865602	   9867119	 7	      1518	    0.764	1
GA12588-RC 	  12898414	  12900366	 8	      1953	    0.601	1
GA12589-RA 	  12799971	  12800476	 8	       453	    0.000	1
GA12590-RA 	  12832582	  12833058	 8	       405	    0.000	1
GA12603-RB 	   6521761	   6525288	 3	      2820	    1.142	1
GA12642-RB 	   4415032	   4415609	 3	       456	    2.184	1
GA12644-RA 	   4431997	   4432581	 3	       585	    2.668	1
GA12650-RA 	   9341930	   9342664	 7	       735	    3.220	1
GA12653-RC 	   9271223	   9321954	 7	      2400	    0.000	1
GA12654-RA 	   9364840	   9365998	 7	       981	    1.905	1
GA12730-RA 	   6554453	   6555247	 3	       795	    2.409	1
GA12807-RB 	  10921565	  10922272	 8	       582	    0.253	1
GA12881-RF 	  10969617	  10974187	 8	      1695	    0.000	1
GA12961-RA 	  10991350	  10993240	 8	      1554	    2.113	1
GA13005-RA 	  11838419	  11839198	 8	       780	    0.059	1
GA13008-RC 	  11743318	  11750710	 8	      6396	    0.833	1
GA13013-RA 	   4807086	   4808627	 3	      1542	    1.000	1
GA13016-RA 	   5355859	   5356681	 3	       708	    2.000	1
GA13018-RA 	   5363445	   5363743	 3	       174	    2.000	1
GA13019-RA 	  10743842	  10744084	 8	       243	    0.000	1
GA13020-RB 	  10631348	  10635685	 8	      1503	    0.029	1
GA13021-RA 	  16445895	  16447655	11	      1761	    2.064	1
GA13023-RB 	  16550418	  16551350	11	       933	    0.000	1
GA13025-RA 	  16562906	  16563577	11	       603	    1.000	1
GA13026-RB 	   6245613	   6246113	 3	       501	    0.000	1
GA13027-RA 	   6244056	   6244722	 3	       612	    0.458	1
GA13030-RA 	   6404603	   6405240	 3	       579	    0.287	1
GA13034-RA 	  11366028	  11366606	 8	       579	    0.432	1
GA13036-RA 	  11462490	  11463215	 8	       588	    0.224	1
GA13037-RA 	  11472153	  11472500	 8	       348	    0.000	1
GA13099-RA 	  17954986	  17955685	14	       633	    1.626	1
GA13100-RA 	  19012872	  19014576	14	      1650	    9.248	1
GA13101-RA 	  11655105	  11656323	 8	      1050	    0.562	1
GA13102-RA 	  19029687	  19034697	14	      1422	    8.003	1
GA13217-RB 	  13752579	  13753205	 8	       627	    0.000	1
GA13220-RB 	    439877	    449123	 1	      4149	    5.064	1
GA13221-RA 	  13661230	  13663301	 8	      2019	    0.009	1
GA13223-RA 	   1835328	   1835904	 2	       525	    6.823	1
GA13224-RA 	    454786	    455835	 1	       339	    6.823	1
GA13228-RA 	   2130220	   2131946	 2	      1578	    6.759	1
GA13229-RB 	   5528235	   5530402	 3	      1425	    3.284	1
GA13230-RA 	   5486494	   5487777	 3	       597	    2.000	1
GA13231-RA 	  13359717	  13370005	 8	      1278	    0.124	1
GA13232-RA 	  13368675	  13369609	 8	       804	    0.744	1
GA13468-RA 	  11536559	  11537049	 8	       438	    0.676	1
GA13469-RC 	   7991379	   7995824	 4	      2292	    0.000	1
GA13470-RB 	   3484379	   3485023	 3	       645	    4.172	1
GA13472-RA 	   3471596	   3473733	 3	      1929	    2.519	1
GA13473-RA 	   3409810	   3411777	 3	      1626	    6.919	1
GA13474-RB 	   3371116	   3376066	 3	      4779	    6.006	1
GA13475-RC 	   2505754	   2508043	 3	      1023	    2.982	1
GA13476-RB 	   2516704	   2519413	 3	       918	    9.333	1
GA13477-RA 	   2522079	   2523031	 3	       444	   10.910	1
GA13478-RA 	   5820096	   5821049	 3	       954	    3.000	1
GA13479-RA 	   3515043	   3515579	 3	       537	    5.000	1
GA13481-RA 	   3468979	   3471463	 3	      2217	    3.142	1
GA13483-RC 	   3407102	   3409666	 3	      1662	    7.332	1
GA13484-RA 	   3389911	   3390888	 3	       978	    6.000	1
GA13486-RA 	   3363241	   3367485	 3	      1503	    9.808	1
GA13487-RB 	   2494939	   2500358	 2	      1476	    7.009	1
GA13488-RB 	   2508675	   2511990	 3	      2229	    3.896	1
GA13490-RA 	   2523408	   2532309	 3	      8136	   12.320	1
GA13491-RA 	   2534045	   2537465	 3	      3066	   12.115	1
GA13492-RA 	   5822289	   5823889	 3	      1425	    3.433	1
GA13493-RA 	   5824661	   5826533	 3	      1569	    2.479	1
GA13494-RB 	   5938532	   5942031	 3	      3213	    2.300	1
GA13495-RE 	   5959165	   5973448	 3	      4470	    3.096	1
GA13496-RA 	   5827033	   5828562	 3	      1407	    0.080	1
GA13498-RA 	   6023924	   6025168	 3	      1182	    2.061	1
GA13499-RA 	  19745464	  19748483	14	      2904	    5.000	1
GA13500-RA 	  19762118	  19763792	14	      1236	    2.000	1
GA13502-RB 	   5987863	   5992345	 3	      1926	    2.896	1
GA13504-RA 	   6019075	   6019680	 3	       606	    2.000	1
GA13505-RC 	  19738901	  19742301	14	      2031	    5.000	1
GA13506-RA 	  19753069	  19755724	14	      1911	    5.000	1
GA13507-RB 	  10005356	  10006144	 7	       789	    0.823	1
GA13509-RA 	  12514396	  12516647	 8	       939	    0.137	1
GA13510-RA 	  12526903	  12528177	 8	      1224	    0.000	1
GA13511-RA 	  12528488	  12530284	 8	      1797	    0.000	1
GA13513-RB 	  12678250	  12680110	 8	       765	    0.446	1
GA13515-RB 	  12702288	  12702548	 8	       261	    1.368	1
GA13516-RA 	  12734686	  12736724	 8	      1740	    2.933	1
GA13517-RE 	  10995646	  11003859	 8	      2325	    0.169	1
GA13539-RA 	  17140144	  17145105	11	      3594	    0.339	1
GA13586-RA 	   8404949	   8405836	 5	       888	    0.000	1
GA13588-RA 	  18196439	  18197049	14	       495	    1.929	1
GA13590-RB 	    994262	    998442	 1	      2562	    3.178	1
GA13591-RA 	    971629	    972078	 1	       330	    9.000	1
GA13759-RA 	   2549579	   2550806	 3	      1167	    9.907	1
GA13769-RA 	   2554498	   2556381	 3	      1884	    7.000	1
GA13787-RA 	   2561901	   2564881	 3	      2541	    7.124	1
GA13843-RA 	  16611924	  16612415	11	       492	    0.000	1
GA13844-RD 	   7342831	   7348436	 4	      3546	    0.225	1
GA13847-RC 	  16596858	  16602112	11	      1529	    1.518	1
GA13848-RA 	   6801106	   6802680	 3	      1425	    2.233	1
GA13849-RB 	  11186894	  11189789	 8	      1140	    0.176	1
GA13850-RA 	  19085643	  19086106	14	       399	   10.895	1
GA13851-RA 	  19088766	  19089493	14	       669	    6.000	1
GA13869-RA 	   8289956	   8291064	 5	       351	    0.000	1
GA13870-RA 	  14638910	  14639403	 9	       441	    0.000	1
GA13871-RA 	  17495237	  17497070	12	      1716	    2.142	1
GA13872-RA 	  17580686	  17581318	13	       576	    2.115	1
GA13875-RA 	  17678579	  17678974	13	       336	    1.000	1
GA13876-RA 	   3558074	   3559690	 3	      1053	    2.000	1
GA13878-RA 	   3575931	   3577748	 3	      1587	    3.082	1
GA13881-RA 	  19438834	  19442485	14	      2994	   18.000	1
GA13882-RC 	  15659067	  15663499	11	      4059	    1.063	1
GA13885-RB 	  19421153	  19435078	14	      2799	   14.668	1
GA13886-RC 	  15783158	  15785070	11	       666	    0.701	1
GA13887-RA 	   3016495	   3018285	 3	      1329	    5.159	1
GA13889-RB 	   2984359	   2984958	 3	       600	    3.217	1
GA13898-RC 	  18962432	  18971826	14	      5625	    7.372	1
GA13899-RA 	  10537610	  10541199	 7	      3129	    0.130	1
GA13901-RA 	   3978897	   3979277	 3	       321	    3.664	1
GA13904-RA 	   4019506	   4020271	 3	       711	    5.138	1
GA13908-RA 	   3768683	   3769393	 3	       648	    4.903	1
GA13944-RA 	   6557814	   6558367	 3	       432	    3.359	1
GA13959-RA 	   1994644	   2021423	 2	      6045	    0.374	1
GA13980-RA 	  13392447	  13394109	 8	      1479	    0.168	1
GA13983-RA 	    815199	    817364	 1	       843	   11.000	1
GA13987-RA 	   1936885	   1937610	 2	       621	    6.000	1
GA13988-RA 	   6104603	   6112242	 3	      1131	    1.734	1
GA13989-RA 	  10925549	  10925997	 8	       396	    1.000	1
GA13996-RA 	  18361069	  18361872	14	       804	    3.000	1
GA14015-RA 	  12530341	  12532251	 8	      1911	    0.171	1
GA14016-RC 	  12668225	  12669135	 8	       819	    1.315	1
GA14018-RA 	    818115	    818637	 1	       471	   11.000	1
GA14019-RA 	    836335	    837338	 1	       942	    7.000	1
GA14025-RA 	  16614414	  16615769	11	      1233	    0.000	1
GA14026-RA 	  11186150	  11186639	 8	       396	    0.000	1
GA14038-RA 	  12319894	  12321122	 8	      1011	    4.528	1
GA14039-RA 	  12196562	  12197411	 8	       657	    0.764	1
GA14040-RA 	  12330276	  12332784	 8	      1287	    0.062	1
GA14041-RB 	  12344607	  12346546	 8	      1815	    0.253	1
GA14042-RB 	  12346770	  12348723	 8	      1788	    0.000	1
GA14043-RC 	  12348937	  12350904	 8	      1773	    1.651	1
GA14047-RA 	  12362030	  12364993	 8	      2601	    0.943	1
GA14051-RA 	  12368817	  12370167	 8	      1086	    0.000	1
GA14053-RA 	   7967783	   7972870	 4	      1782	    0.061	1
GA14054-RC 	  12374976	  12377730	 8	      2538	    0.000	1
GA14055-RA 	   7974171	   7978296	 4	      3573	    0.003	1
GA14072-RC 	   8773026	   8782334	 5	       705	    1.009	1
GA14073-RA 	   9816026	   9819587	 7	      1476	    0.608	1
GA14083-RA 	   7944802	   7946188	 4	      1332	    2.734	1
GA14085-RA 	  12195175	  12196391	 8	      1020	    5.314	1
GA14087-RB 	  17133118	  17134358	11	      1011	    0.000	1
GA14095-RA 	  17137068	  17139487	11	      2364	    0.087	1
GA14100-RA 	  12617200	  12620066	 8	      2661	    0.022	1
GA14104-RB 	   6054029	   6083861	 3	      2535	    1.512	1
GA14111-RB 	  16105360	  16108302	11	      2199	    2.582	1
GA14118-RA 	  10296495	  10297069	 7	       510	    0.000	1
GA14121-RA 	   8637074	   8641199	 5	      3957	    0.564	2
GA14125-RA 	   4322040	   4322858	 3	       819	    6.940	1
GA14145-RA 	   1783924	   1788303	 2	      1088	    0.000	1
GA14148-RB 	   7664475	   7667223	 4	      2373	    2.609	1
GA14149-RA 	   1790757	   1791530	 2	       774	    0.000	1
GA14154-RA 	   2950105	   2950371	 3	       267	    9.000	1
GA14173-RB 	  18314197	  18314620	14	       363	    5.397	1
GA14185-RA 	   9823208	   9827818	 7	      4368	    1.993	1
GA14192-RC 	  14281395	  14292784	 9	      2853	    0.000	1
GA14202-RA 	  13239520	  13240308	 8	       789	    0.000	1
GA14203-RA 	  10749011	  10752139	 8	      2955	    2.822	1
GA14205-RA 	  14273440	  14273909	 9	       396	    0.000	1
GA14213-RB 	  10853661	  10855462	 8	      1350	    0.381	1
GA14214-RA 	  10857741	  10859401	 8	      1395	    0.396	1
GA14215-RA 	  10860963	  10861300	 8	       279	    1.082	1
GA14224-RA 	  10867025	  10873604	 8	      3768	    0.019	1
GA14226-RA 	  10875087	  10875828	 8	       672	    0.000	1
GA14253-RA 	  14307521	  14311480	 9	      1992	    0.000	1
GA14268-RC 	   1162811	   1164613	 1	      1269	    4.000	1
GA14274-RA 	  14349596	  14352025	 9	      2088	    0.605	1
GA14289-RC 	    772638	    776989	 1	      1374	   10.849	1
GA14294-RA 	    730173	    731572	 1	      1185	    9.000	1
GA14295-RB 	    670780	    671238	 1	       351	   14.000	1
GA14303-RA 	   6678614	   6678920	 3	       225	    0.000	1
GA14307-RB 	   8231644	   8234350	 5	      2655	    0.317	1
GA14314-RA 	   1543158	   1547025	 1	      3672	    2.324	1
GA14333-RA 	   1553056	   1555048	 1	      1284	    1.746	1
GA14401-RA 	   9038093	   9039368	 6	      1215	    0.000	1
GA14410-RA 	   2788168	   2791449	 3	      1986	   10.111	1
GA14414-RA 	  11832509	  11833956	 8	      1320	    0.396	1
GA14426-RA 	    827399	    828008	 1	       552	    7.000	1
GA14437-RA 	   9571549	   9572004	 7	       330	    1.588	1
GA14468-RA 	    230514	    232665	 1	      1437	    3.026	1
GA14497-RA 	   4387717	   4388666	 3	       837	    4.250	1
GA14498-RA 	   4374423	   4377020	 3	      2598	    2.070	1
GA14500-RB 	   4355269	   4361509	 3	       483	    1.495	1
GA14502-RA 	   4331670	   4338368	 3	      3720	    0.975	1
GA14516-RA 	  13281929	  13283494	 8	      1566	    0.015	1
GA14533-RA 	   6578459	   6582880	 3	      3651	    0.658	1
GA14539-RA 	  11549519	  11550244	 8	       726	    2.029	1
GA14540-RA 	  11552397	  11553056	 8	       660	    0.745	1
GA14541-RA 	  11553480	  11554148	 8	       669	    0.000	1
GA14542-RA 	  11554941	  11555606	 8	       666	    0.733	1
GA14545-RA 	  11557225	  11557893	 8	       669	    0.051	1
GA14548-RA 	  11558896	  11559561	 8	       666	    0.580	1
GA14562-RC 	  14774857	  14780989	 9	       504	    0.000	1
GA14563-RB 	  14770549	  14771549	 9	       897	    0.000	1
GA14564-RA 	  14765594	  14767207	 9	      1563	    0.330	1
GA14565-RA 	  14717811	  14729843	 9	      2355	    0.270	1
GA14566-RA 	  14768064	  14769378	 9	      1128	    0.000	2
GA14578-RB 	    239875	    240612	 1	       738	    2.000	1
GA14596-RB 	  17900477	  17902793	14	      2103	    2.107	1
GA14600-RC 	   1731317	   1732747	 1	      1356	    3.279	1
GA14606-RA 	  11600288	  11601820	 8	      1533	    0.000	1
GA14609-RB 	   6640401	   6640691	 3	       291	    2.395	1
GA14622-RC 	  14475026	  14548128	 9	      2550	    0.000	1
GA14624-RA 	  14237538	  14239459	 9	       735	    1.241	1
GA14628-RA 	   8000019	   8002314	 4	      1944	    0.000	1
GA14646-RA 	  12120877	  12121765	 8	       792	    0.000	1
GA14650-RF 	  12406686	  12409411	 8	      1074	    0.000	1
GA14655-RA 	  16239470	  16240393	11	       591	    1.000	1
GA14672-RJ 	   1479849	   1537033	 1	      6150	    4.598	1
GA14676-RA 	   7131676	   7133523	 4	      1848	    0.828	1
GA14679-RA 	  10628202	  10630184	 8	       831	    0.143	1
GA14681-RA 	  14211013	  14215340	 9	      3555	    0.007	1
GA14683-RA 	   3424212	   3425139	 3	       792	    5.058	1
GA14690-RA 	   4547561	   4579747	 3	      1869	    4.034	1
GA14700-RA 	  13394867	  13396193	 8	      1224	    0.656	1
GA14726-RA 	  15156732	  15157142	10	       342	    0.000	1
GA14738-RA 	  15179152	  15181435	10	      2097	    0.511	1
GA14750-RB 	   7828571	   7835522	 4	      1494	    0.970	1
GA14751-RA 	   7826735	   7828397	 4	      1434	    0.351	1
GA14754-RA 	  12217081	  12219984	 8	       819	    0.788	1
GA14757-RA 	  18024212	  18025859	14	      1590	    2.689	1
GA14760-RA 	   8423577	   8425437	 5	      1638	    0.000	1
GA14766-RA 	   6882805	   6886492	 4	      3144	    0.445	1
GA14778-RA 	  10526501	  10527238	 7	       576	    1.670	1
GA14779-RA 	  10513012	  10513837	 7	       768	    0.638	1
GA14786-RA 	  15895029	  15896856	11	      1563	    0.000	1
GA14795-RA 	  10843648	  10844331	 8	       621	    1.087	1
GA14796-RA 	  11537758	  11537950	 8	       138	    0.000	1
GA14805-RA 	   9398184	   9399185	 7	      1002	    0.115	1
GA14829-RA 	  14104948	  14106209	 9	      1071	    1.073	1
GA14831-RA 	  10695659	  10700442	 8	       987	    3.535	1
GA14834-RA 	   5821113	   5821947	 3	       774	    4.592	1
GA14837-RA 	  14107263	  14107696	 9	       375	    1.456	1
GA14851-RB 	   4281037	   4295266	 3	      4548	    2.573	1
GA14852-RA 	   4453051	   4456169	 3	      2817	    2.405	1
GA14854-RA 	  14110723	  14112291	 9	      1512	    0.333	1
GA14855-RF 	  16406034	  16412856	11	      3804	    2.885	1
GA14866-RA 	  14109011	  14110241	 9	      1167	    2.225	1
GA14874-RA 	   5421929	   5453607	 3	       723	    2.372	1
GA14890-RB 	  15793303	  15794403	11	       924	    4.253	1
GA14893-RB 	  11070435	  11072528	 8	       975	    0.873	1
GA14894-RA 	  11074870	  11075214	 8	       285	    0.940	1
GA14897-RB 	  14270368	  14279576	 9	      3444	    0.000	1
GA14906-RC 	  12656103	  12657929	 8	       354	    0.000	1
GA14907-RA 	  14601113	  14602696	 9	      1584	    0.283	1
GA14909-RA 	  11224800	  11225132	 8	       333	    0.000	1
GA14913-RA 	  16263742	  16268388	11	      1788	    2.107	1
GA14932-RA 	    239270	    241359	 1	       558	    2.000	1
GA14934-RA 	   5326305	   5330676	 3	      4050	    2.205	1
GA14937-RA 	  14095499	  14096338	 9	       840	    0.000	1
GA14938-RA 	   6141792	   6152196	 3	      2190	    0.337	1
GA14940-RB 	   1423837	   1428393	 1	      4347	   10.901	1
GA14941-RA 	   5551962	   5560729	 3	      1479	    3.776	1
GA14944-RA 	   4794721	   4795482	 3	       696	    1.135	1
GA14945-RA 	   4784715	   4786046	 3	      1332	    4.911	1
GA14947-RA 	  19195862	  19202483	14	      3954	    9.376	1
GA14963-RB 	   1416393	   1418528	 1	      2040	    8.000	1
GA14968-RA 	   1399132	   1400375	 1	      1107	    3.000	1
GA14977-RA 	  11463861	  11464551	 8	       561	    0.000	1
GA14980-RA 	  11466433	  11467169	 8	       615	    0.049	1
GA14981-RA 	   1394194	   1395751	 1	      1137	    2.735	1
GA14982-RA 	  11467864	  11468537	 8	       561	    0.312	1
GA14994-RA 	  12142219	  12143655	 8	      1437	    0.000	1
GA14995-RA 	   1336729	   1338341	 1	      1467	    5.132	1
GA15003-RA 	   1334007	   1335420	 1	      1263	    6.606	1
GA15011-RA 	   5944626	   5945671	 3	       990	    3.182	1
GA15012-RA 	   5935183	   5936371	 3	      1062	    4.000	1
GA15013-RA 	   3425434	   3426437	 3	       861	    5.017	1
GA15025-RA 	  16471230	  16473302	11	      1956	    1.286	1
GA15033-RA 	   1331993	   1333603	 1	      1185	    7.001	1
GA15037-RA 	   9733559	   9741962	 7	      2859	    0.378	1
GA15051-RA 	  14096474	  14097244	 9	       771	    0.000	1
GA15058-RA 	  15249494	  15250588	10	      1095	    0.222	1
GA15074-RB 	  13396562	  13399033	 8	      2325	    0.192	1
GA15091-RA 	   2644880	   2652897	 3	      1629	    5.694	1
GA15095-RA 	   1168121	   1170629	 1	       681	    4.931	1
GA15096-RA 	   2552041	   2553622	 3	      1341	    8.764	1
GA15108-RA 	  15789244	  15790396	11	      1032	    1.111	1
GA15109-RA 	  15880225	  15881343	11	      1044	    0.805	1
GA15112-RB 	   2557104	   2559735	 3	      1737	    6.728	1
GA15120-RA 	  14124120	  14125204	 9	       939	    0.000	1
GA15135-RA 	   2565680	   2572560	 3	      6228	    6.929	1
GA15142-RA 	   2655552	   2656952	 3	      1059	    7.543	1
GA15143-RA 	   6518822	   6520216	 3	      1059	    1.864	1
GA15161-RA 	   9245357	   9247417	 7	      1887	    0.849	1
GA15166-RA 	   9252392	   9258505	 7	      1431	    0.000	1
GA15169-RB 	   9303887	   9305127	 7	      1173	    0.568	1
GA15197-RA 	   2288479	   2295505	 2	       837	    7.345	1
GA15198-RA 	   9186201	   9203412	 7	      2892	    0.000	2
GA15201-RA 	   2304624	   2305025	 2	       339	   10.587	1
GA15214-RA 	   2311297	   2313579	 2	      1581	    5.927	1
GA15217-RA 	   9244069	   9245129	 7	       951	    1.993	1
GA15218-RA 	   6478709	   6479990	 3	       984	    4.922	1
GA15223-RA 	   9247843	   9250169	 7	      2205	    0.444	1
GA15226-RB 	   9263814	   9265681	 7	      1587	    0.000	2
GA15234-RC 	  12263895	  12268468	 8	      3753	    0.838	1
GA15235-RB 	  12278885	  12292838	 8	      9987	    0.737	1
GA15245-RB 	  12299140	  12304613	 8	      4098	    0.477	1
GA15249-RA 	   2306004	   2309293	 2	      1566	    9.634	1
GA15255-RD 	   2267499	   2271054	 2	      1635	    5.492	1
GA15259-RA 	   2238421	   2239200	 2	       780	    8.428	1
GA15262-RA 	  12321304	  12323451	 8	      2148	    5.170	1
GA15264-RA 	  12324032	  12325450	 8	       408	    0.995	1
GA15265-RA 	  12338160	  12341379	 8	      2793	    0.495	1
GA15267-RD 	  12353371	  12361955	 8	      5481	    0.045	1
GA15274-RA 	   7797357	   7799597	 4	      2112	    0.000	1
GA15275-RA 	   7793690	   7794817	 4	      1047	    0.144	1
GA15278-RB 	   7789173	   7790246	 4	       675	    0.742	1
GA15282-RA 	   2034368	   2037130	 2	      2358	    3.000	1
GA15287-RA 	   2040891	   2042532	 2	      1392	    2.000	1
GA15300-RA 	  16257848	  16278616	11	      1065	    1.151	1
GA15322-RA 	   6153311	   6153593	 3	       201	    0.000	1
GA15334-RA 	   6161086	   6167193	 3	      1902	    2.331	1
GA15336-RA 	   9594762	   9598266	 7	      2418	    0.658	1
GA15342-RA 	   6167460	   6170172	 3	      2652	    2.367	1
GA15343-RA 	   7787135	   7787872	 4	       666	    0.000	1
GA15349-RA 	  10907764	  10908913	 8	      1080	    0.000	1
GA15351-RB 	   6098090	   6101035	 3	      2598	    1.838	1
GA15356-RA 	  10982829	  10983890	 8	      1062	    1.688	1
GA15364-RA 	  13263515	  13264996	 8	      1482	    0.218	1
GA15365-RA 	  13682985	  13696593	 8	      3900	    0.216	1
GA15366-RB 	  14667500	  14668646	 9	      1023	    0.950	1
GA15417-RA 	  10161839	  10163006	 7	      1110	    0.120	1
GA15425-RB 	  10078267	  10083356	 7	      1854	    0.006	1
GA15428-RA 	     89439	     91233	 1	      1524	    5.000	1
GA15432-RA 	  10042689	  10054482	 7	      1386	    0.479	1
GA15449-RA 	   1977711	   1980510	 2	      1563	    6.678	1
GA15450-RA 	   1973512	   1975263	 2	      1551	    4.543	1
GA15451-RA 	   1965300	   1966308	 2	       696	    2.000	1
GA15456-RA 	   1956131	   1960707	 2	       843	    4.903	1
GA15463-RA 	   1939746	   1941451	 2	      1647	    7.504	1
GA15466-RA 	   1934385	   1935861	 2	       504	    6.000	1
GA15469-RA 	   1933324	   1933853	 2	       471	    6.000	1
GA15470-RA 	   1756227	   1757665	 1	      1047	    4.000	1
GA15477-RB 	   1775568	   1778056	 2	      1158	    0.644	1
GA15486-RA 	  15797058	  15798056	11	       645	    0.076	1
GA15488-RA 	   1878020	   1879030	 2	      1011	    9.234	1
GA15509-RA 	   5476402	   5478222	 3	      1575	    2.407	1
GA15511-RA 	   5482149	   5484629	 3	      2412	    2.385	1
GA15515-RA 	   5478400	   5479958	 3	      1491	    3.113	1
GA15516-RA 	   5480171	   5481436	 3	      1266	    3.173	1
GA15517-RA 	  10841898	  10843325	 8	      1371	    0.581	1
GA15520-RA 	  15536266	  15537889	10	      1443	    0.774	1
GA15525-RA 	  10846091	  10851750	 8	       897	    0.397	1
GA15541-RA 	   2475665	   2477296	 2	      1533	    2.525	1
GA15569-RA 	  14127489	  14128368	 9	       687	    0.017	1
GA15570-RA 	   7981311	   7982900	 4	      1134	    0.095	1
GA15573-RB 	  10996061	  10997218	 8	       795	    0.523	1
GA15577-RB 	  12148455	  12167135	 8	      4566	    0.080	1
GA15578-RA 	  12179930	  12180271	 8	       342	    1.000	1
GA15579-RA 	  12189493	  12190657	 8	      1101	    0.497	1
GA15581-RA 	   7946741	   7953291	 4	      4242	    0.645	1
GA15582-RA 	  18659095	  18662086	14	      1791	    5.685	1
GA15589-RA 	  13540481	  13541836	 8	      1242	    0.543	1
GA15593-RB 	   4741708	   4747025	 3	      2607	    0.416	1
GA15598-RA 	   7860639	   7885803	 4	      1725	    0.500	1
GA15599-RA 	   7485365	   7486289	 4	       795	    0.109	1
GA15600-RA 	   7470286	   7473676	 4	      2640	    0.429	1
GA15601-RB 	  17321832	  17327563	12	      1725	    1.468	1
GA15602-RA 	   7484020	   7484643	 4	       429	    0.103	1
GA15603-RA 	   2818503	   2821627	 3	      2634	    5.992	1
GA15604-RA 	   7462625	   7466022	 4	      2646	    0.140	1
GA15607-RA 	   7514540	   7515233	 4	       582	    0.022	1
GA15608-RA 	  14015538	  14016215	 9	       447	    0.461	1
GA15612-RA 	  12469944	  12470351	 8	       408	    0.213	1
GA15617-RC 	   8173352	   8173907	 5	       556	    0.000	1
GA15618-RA 	  13557357	  13557687	 8	       252	    1.024	1
GA15619-RA 	   4419328	   4420000	 3	       549	    1.000	1
GA15623-RA 	   4417239	   4417961	 3	       591	    2.217	1
GA15625-RA 	   4416447	   4417135	 3	       564	    1.816	1
GA15626-RB 	   5069938	   5071353	 3	      1416	    4.903	1
GA15627-RA 	   5132376	   5132872	 3	       441	    3.000	1
GA15628-RO 	    543585	    564121	 1	      6624	    1.880	1
GA15631-RA 	  19609304	  19609823	14	       369	   10.000	1
GA15632-RA 	   5394499	   5396304	 3	      1806	    1.091	1
GA15635-RK 	  19501239	  19542746	14	      6672	   14.660	1
GA15636-RA 	   9777384	   9781804	 7	      4218	    0.229	2
GA15642-RA 	  19614811	  19615833	14	       852	    9.000	1
GA15644-RA 	   4087505	   4105141	 3	      8985	    5.979	1
GA15645-RA 	  18637513	  18638268	14	       636	    4.976	1
GA15646-RA 	   3936648	   3937476	 3	       768	    6.000	1
GA15647-RA 	   3843917	   3845895	 3	      1794	    9.678	1
GA15649-RB 	   3971258	   3971692	 3	       435	    0.772	1
GA15650-RA 	   4762832	   4764109	 3	      1014	    2.359	1
GA15652-RC 	   4827519	   4831002	 3	      1782	    3.648	1
GA15653-RA 	  10737147	  10737672	 8	       471	    5.981	1
GA15654-RA 	  10671757	  10677567	 8	      1584	    0.838	1
GA15656-RA 	  10657219	  10657547	 8	       261	    4.000	1
GA15660-RD 	   8731043	   8771494	 5	      4869	    0.880	1
GA15661-RD 	  11608129	  11621743	 8	      5790	    0.078	1
GA15662-RC 	  11579454	  11587266	 8	      1608	    0.210	1
GA15664-RA 	  11595334	  11597142	 8	      1443	    0.947	1
GA15666-RA 	   6057396	   6059247	 3	      1794	    2.143	1
GA15670-RA 	  12747403	  12747881	 8	       417	    1.046	1
GA15675-RA 	  10525722	  10526193	 7	       402	    0.547	1
GA15676-RA 	   8651113	   8657536	 5	      2454	    0.000	1
GA15677-RB 	  10525197	  10525571	 7	       375	    0.000	2
GA15681-RA 	   8592243	   8593079	 5	       636	    0.862	1
GA15682-RA 	  10511951	  10512336	 7	       330	    0.000	1
GA15683-RA 	   1157186	   1158481	 1	      1151	   10.194	1
GA15684-RA 	   1148400	   1149160	 1	       690	    1.000	1
GA15685-RA 	   1076364	   1087719	 1	       843	    7.887	1
GA15686-RA 	   1166953	   1167672	 1	       720	    4.783	1
GA15688-RA 	   1171839	   1172636	 1	       672	    4.621	1
GA15689-RA 	    806770	    807224	 1	       396	    8.000	1
