Transcript	Beg	End
GA11797-RA 	5832758	5833066
GA10563-RA 	5834068	5834505
GA32019-RA 	5834554	5834785
GA15764-RA 	5875591	5878296
GA11794-RB 	5920662	5923231
GA15012-RA 	5935183	5936371
GA24412-RA 	5936715	5937571
GA13494-RB 	5938532	5942031
GA15011-RA 	5944626	5945671
GA13495-RE 	5959165	5973448
GA13502-RB 	5987863	5992345
GA32761-RA 	5992432	5995404
GA24411-RA 	5999020	5999938
GA24752-RA 	6011640	6012191
GA13504-RA 	6019075	6019680
GA13498-RA 	6023924	6025168
GA14104-RB 	6054029	6083861
GA15666-RA 	6057396	6059247
GA24410-RA 	6083030	6083338
GA24754-RA 	6087460	6090393
GA15861-RA 	6090909	6092126
GA20894-RA 	6092493	6093550
GA20892-RA 	6094123	6096414
GA15351-RB 	6098090	6101035
GA13988-RA 	6104603	6112242
GA24755-RA 	6132200	6136489
GA11422-RA 	6137073	6138651
GA11423-RA 	6138716	6140129
GA14938-RA 	6141792	6152196
GA32369-RA 	6145896	6147472
GA15322-RA 	6153311	6153593
GA11907-RA 	6154643	6155332
GA12570-RA 	6158403	6158693
GA15334-RA 	6161086	6167193
GA15342-RA 	6167460	6170172
GA11910-RA 	6170545	6170931
GA12412-RA 	6170966	6172376
GA11909-RA 	6173183	6174805
GA12475-RA 	6175064	6179039
GA21937-RA 	6179617	6183703
GA19979-RA 	6184321	6190506
GA21437-RB 	6185038	6187993
GA21430-RA 	6190625	6193295
GA19992-RA 	6193769	6196457
GA24409-RC 	6197458	6206436
GA31480-RA 	6212612	6212948
GA21426-RA 	6219541	6222221
GA19121-RA 	6237803	6240119
GA13027-RA 	6244056	6244722
GA13026-RB 	6245613	6246113
GA18642-RC 	6248917	6275596
GA24757-RA 	6294499	6296900
GA24404-RA 	6334445	6364394
GA24758-RA 	6376112	6376902
GA24759-RA 	6377272	6379482
GA19118-RA 	6401051	6401618
GA19113-RA 	6402102	6403023
GA13030-RA 	6404603	6405240
GA24403-RB 	6405915	6407091
GA10635-RA 	6408050	6409241
GA10636-RA 	6412998	6413836
GA24761-RB 	6418802	6444358
GA19108-RA 	6444969	6445734
GA18658-RB 	6447198	6451740
GA24402-RA 	6452949	6457041
GA24762-RA 	6461545	6461871
GA19106-RA 	6467412	6472136
GA10637-RA 	6476333	6477826
GA15218-RA 	6478709	6479990
GA11356-RA 	6480172	6481731
GA10860-RA 	6482519	6483466
GA24400-RD 	6486004	6501778
GA24396-RA 	6512352	6513415
GA24395-RA 	6516259	6517674
GA15143-RA 	6518822	6520216
GA12603-RB 	6521761	6525288
GA24763-RA 	6525695	6526705
GA15880-RA 	6527183	6530785
GA15883-RA 	6528537	6530477
GA24764-RC 	6535969	6552370
GA12730-RA 	6554453	6555247
GA11400-RA 	6555641	6556197
GA13944-RA 	6557814	6558367
GA11837-RA 	6562020	6562502
GA10856-RA 	6564461	6569072
GA21074-RA 	6569569	6571266
GA10852-RA 	6572145	6574206
GA20985-RA 	6575501	6576769
GA14533-RA 	6578459	6582880
GA21393-RA 	6585199	6586560
GA21440-RA 	6587342	6588771
GA21443-RA 	6593362	6607426
GA20966-RA 	6617855	6619871
GA11800-RA 	6620591	6621880
GA19104-RD 	6622735	6631632
GA18665-RA 	6627712	6631054
GA18673-RA 	6633604	6637942
GA14609-RB 	6640401	6640691
GA19099-RA 	6643504	6645225
GA18677-RA 	6646099	6648189
GA19096-RA 	6649569	6650273
GA10638-RA 	6652975	6654846
GA10639-RB 	6655810	6658342
GA19092-RB 	6659717	6662038
GA17611-RA 	6666930	6667431
GA20586-RB 	6669258	6669917
GA32572-RA 	6670449	6671076
GA11509-RA 	6671563	6672512
GA18314-RB 	6673153	6673928
GA18316-RB 	6674084	6676282
GA18326-RA 	6677839	6678382
GA14303-RA 	6678614	6678920
GA18323-RA 	6679367	6680272
GA18332-RA 	6681354	6685393
GA18339-RA 	6686753	6688236
GA10789-RA 	6690349	6692697
GA24769-RA 	6694514	6697766
GA24771-RA 	6701733	6704950
GA10774-RA 	6702307	6703699
GA24772-RA 	6705618	6706397
GA19584-RA 	6706741	6708856
GA19580-RA 	6709496	6710034
GA19586-RA 	6710230	6710814
GA19591-RA 	6711050	6711975
GA21404-RA 	6713264	6730772
GA19620-RB 	6717917	6721548
GA19657-RA 	6735201	6738190
GA24393-RA 	6754727	6755359
GA19732-RA 	6765575	6797925
GA31662-RA 	6793422	6793776
GA13848-RA 	6801106	6802680
GA24392-RA 	6802711	6803016
GA21477-RA 	6803237	6803734
GA24390-RA 	6804022	6810510
GA24773-RA 	6807487	6807741
GA19757-RA 	6810760	6812118
GA19763-RA 	6812388	6813481
GA21475-RA 	6813636	6814730
GA19795-RB 	6839871	6849627
GA32511-RA 	6851346	6852236
GA24389-RB 	6852339	6853827
GA21467-RA 	6853939	6855370
GA21466-RA 	6855529	6857042
GA24775-RA 	6858466	6860432
GA24388-RC 	6862198	6862856
GA24777-RB 	6868698	6877220
GA11906-RB 	6878067	6879318
GA24778-RC 	6881238	6882468
GA14766-RA 	6882805	6886492
GA24387-RN 	6887196	6894387
GA11483-RA 	6896044	6897444
GA24386-RB 	6924308	6925720
GA32496-RA 	6958808	6964058
GA17460-RA 	6968784	6972468
GA24384-RA 	6972999	6974085
GA11905-RA 	6974487	6975494
GA11480-RD 	6976227	6978030
GA11904-RA 	6980990	6982801
GA11902-RB 	6984797	6987987
GA24382-RA 	7000596	7062927
GA19300-RA 	7055361	7057143
GA31355-RA 	7069346	7069964
GA24381-RA 	7071137	7090835
GA24380-RA 	7096498	7097550
GA18071-RA 	7098158	7098973
GA18089-RA 	7100231	7105099
GA17915-RA 	7105530	7107887
GA17936-RA 	7108579	7109344
GA18113-RA 	7109479	7113334
GA24781-RD 	7121034	7130176
GA14676-RA 	7131676	7133523
GA18713-RA 	7133708	7135098
GA18031-RA 	7135355	7136598
GA17648-RA 	7136802	7137810
GA17660-RA 	7138351	7138746
GA11614-RA 	7145239	7146083
GA11894-RB 	7151267	7237188
GA24782-RA 	7152458	7152991
GA24783-RB 	7153247	7154068
GA11889-RA 	7154234	7154877
GA11890-RB 	7175596	7178073
GA11891-RA 	7184482	7186290
GA24785-RB 	7197601	7204295
GA31114-RA 	7200804	7201229
GA31336-RA 	7205033	7205158
GA24786-RB 	7205502	7205681
GA24376-RA 	7239106	7246358
GA31074-RA 	7240462	7240821
GA11895-RA 	7248453	7249454
GA11899-RA 	7249573	7250442
GA17222-RA 	7251211	7253556
GA24375-RAJ	7257071	7285687
GA24374-RB 	7295608	7297120
GA11901-RA 	7297297	7298937
GA18299-RA 	7301799	7303778
GA18253-RA 	7304075	7312579
GA24373-RB 	7313529	7328034
GA24787-RA 	7323671	7324111
GA24788-RA 	7324186	7324614
GA19888-RA 	7331666	7336654
GA24791-RA 	7338829	7340816
GA13844-RD 	7342831	7348436
GA19874-RA 	7349971	7351096
GA21451-RA 	7351584	7352983
GA19868-RA 	7353365	7354868
GA18683-RA 	7355199	7355829
GA24792-RA 	7355854	7356176
GA19089-RA 	7356630	7358824
GA22051-RD 	7363076	7396349
GA24793-RB 	7380318	7383978
GA22160-RA 	7391287	7393765
GA11297-RB 	7414011	7418803
GA10034-RA 	7421353	7424287
GA21772-RA 	7424553	7428343
GA24794-RA 	7432481	7436379
GA10051-RB 	7436956	7441171
GA32923-RA 	7441809	7445102
GA10058-RC 	7446462	7449721
GA24796-RB 	7451112	7454382
GA12088-RA 	7455847	7461832
GA15604-RA 	7462625	7466022
GA24797-RA 	7466548	7469831
GA15600-RA 	7470286	7473676
GA24798-RA 	7474600	7478067
GA12087-RB 	7478544	7482132
GA24799-RA 	7482563	7482811
GA15602-RA 	7484020	7484643
GA15599-RA 	7485365	7486289
GA12082-RA 	7486453	7487212
GA21122-RB 	7490473	7490958
GA21357-RA 	7498510	7499134
GA12084-RA 	7500051	7501438
GA21125-RA 	7505463	7509796
GA24369-RA 	7508172	7509090
GA21128-RA 	7511347	7511793
GA21129-RA 	7513453	7513922
GA15607-RA 	7514540	7515233
GA32484-RA 	7516036	7516681
GA24800-RB 	7516934	7517614
GA21130-RA 	7520065	7520746
GA12083-RA 	7523092	7524545
GA24368-RA 	7525080	7526950
GA21356-RA 	7528479	7530335
GA15694-RA 	7532157	7533930
GA32490-RA 	7534397	7534956
GA15753-RA 	7535711	7536476
GA10629-RA 	7536719	7537654
GA15902-RA 	7538330	7539487
GA15898-RA 	7540786	7543628
GA17713-RA 	7544226	7545198
GA15918-RA 	7551181	7556055
GA17718-RA 	7556582	7559615
GA24801-RA 	7557976	7558533
GA15966-RA 	7560138	7563356
GA17735-RA 	7564079	7566186
GA24366-RG 	7567343	7585982
GA18109-RA 	7587331	7589174
GA16095-RA 	7589762	7592103
GA17765-RA 	7592535	7594410
GA10968-RA 	7595823	7597202
GA16231-RA 	7598491	7599630
GA10970-RA 	7600998	7601378
GA15698-RA 	7602097	7604436
GA16346-RA 	7605107	7606177
GA15697-RA 	7606525	7607021
GA17778-RA 	7607909	7609645
GA16380-RA 	7611416	7613356
GA12367-RA 	7613585	7614454
GA16427-RA 	7615086	7621426
GA18060-RB 	7621718	7624156
GA30547-RA 	7634989	7635087
GA16529-RA 	7636526	7637355
GA16582-RA 	7638438	7639172
GA17833-RB 	7640115	7640926
GA24803-RA 	7643349	7645292
GA17846-RC 	7646005	7648257
GA16670-RC 	7649220	7654473
GA15703-RA 	7656858	7659439
GA10254-RA 	7659912	7661838
GA12365-RA 	7662344	7662604
GA14148-RB 	7664475	7667223
GA16823-RC 	7669142	7673847
GA17855-RA 	7675671	7682148
GA10893-RB 	7684156	7692396
GA24365-RA 	7694033	7699690
GA16964-RB 	7701038	7703098
GA31646-RA 	7703615	7704040
GA16996-RB 	7709336	7711119
GA24364-RA 	7712722	7713648
GA17922-RB 	7715149	7717930
GA17017-RA 	7722963	7724132
GA17930-RA 	7724215	7726871
GA17346-RA 	7740068	7742920
GA24363-RB 	7743240	7743725
GA12369-RA 	7745867	7747924
GA24806-RA 	7755070	7760201
GA18111-RA 	7760626	7761159
GA21270-RA 	7762003	7763440
GA24807-RA 	7764689	7765522
GA11060-RA 	7773934	7774965
GA21271-RA 	7780190	7784531
GA15343-RA 	7787135	7787872
GA15278-RB 	7789173	7790246
GA30623-RA 	7791134	7791610
GA11041-RB 	7791687	7792865
GA15275-RA 	7793690	7794817
GA21272-RB 	7795230	7797245
GA15274-RA 	7797357	7799597
GA15795-RA 	7801614	7808653
GA21273-RA 	7811589	7814624
GA10844-RA 	7815574	7817906
GA24810-RA 	7819316	7820524
GA21275-RA 	7820778	7822262
GA14751-RA 	7826735	7828397
GA14750-RB 	7828571	7835522
GA21276-RA 	7831151	7834120
GA15598-RA 	7860639	7885803
GA12102-RB 	7899015	7899428
GA21392-RA 	7901819	7913897
GA21021-RA 	7916544	7921484
GA21015-RA 	7928062	7931900
GA21006-RA 	7933933	7937400
GA21003-RA 	7937647	7938946
GA31592-RA 	7941055	7941971
GA21171-RA 	7942309	7944279
GA14083-RA 	7944802	7946188
GA15581-RA 	7946741	7953291
GA11571-RA 	7954153	7954903
GA11925-RA 	7955624	7958069
GA20535-RA 	7958453	7958950
GA14053-RA 	7967783	7972870
GA14055-RA 	7974171	7978296
GA30929-RA 	7978489	7979078
GA24359-RB 	7979264	7979853
GA15570-RA 	7981311	7982900
GA24357-RA 	7983028	7983614
GA24812-RB 	7988548	7989106
GA13469-RC 	7991379	7995824
GA14628-RA 	8000019	8002314
GA10647-RA 	8004639	8011994
GA18750-RC 	8015869	8021166
GA24813-RA 	8027713	8028948
GA24356-RAM	8031026	8087310
GA24355-RB 	8114159	8115250
GA24354-RA 	8134817	8137867
GA19767-RA 	8152465	8158861
GA17351-RA 	8158364	8159338
GA24814-RA 	8159351	8159533
GA12224-RC 	8163132	8164548
GA31368-RA 	8165464	8166656
GA18469-RA 	8167345	8169771
GA18464-RB 	8170266	8179001
GA15617-RC 	8173352	8173907
GA19223-RA 	8181916	8205480
GA32586-RA 	8208161	8209006
GA19268-RA 	8211796	8213249
GA12208-RA 	8213456	8214229
GA19298-RC 	8215315	8222457
GA19310-RA 	8225455	8229450
GA14307-RB 	8231644	8234350
GA19322-RA 	8236823	8238289
GA19331-RA 	8238594	8241820
GA24816-RB 	8244620	8246494
GA24351-RB 	8247888	8257779
GA12211-RA 	8251796	8252994
GA12212-RA 	8254930	8255325
GA24350-RA 	8266837	8271189
GA17329-RB 	8277152	8279591
GA19397-RA 	8283131	8283968
GA12213-RA 	8284629	8285849
GA24348-RA 	8287404	8288285
GA13869-RA 	8289956	8291064
GA17327-RA 	8304243	8310337
GA24347-RA 	8314983	8315233
GA24346-RA 	8319801	8321523
GA10035-RA 	8331101	8352533
GA21631-RA 	8359280	8360317
GA10023-RB 	8369261	8387661
GA21632-RA 	8389531	8391397
GA15757-RA 	8392231	8399670
GA32138-RA 	8400887	8401236
GA24819-RA 	8402870	8403070
GA13586-RA 	8404949	8405836
GA22173-RA 	8421358	8423191
GA14760-RA 	8423577	8425437
GA22167-RA 	8441582	8444041
GA10909-RA 	8446581	8449794
GA24342-RA 	8455456	8456140
GA24341-RA 	8479254	8480885
GA31485-RA 	8480884	8481539
GA31699-RA 	8482015	8482650
GA24820-RB 	8483003	8483893
GA24821-RB 	8484241	8486171
GA32852-RA 	8487790	8488479
GA31374-RA 	8488784	8489242
GA12292-RB 	8490415	8491839
GA24340-RB 	8511579	8512696
GA24338-RB 	8516773	8561865
GA12291-RB 	8530563	8532946
GA31128-RA 	8568470	8569231
GA12288-RB 	8569375	8569882
GA12290-RA 	8574948	8576290
GA15681-RA 	8592243	8593079
GA21461-RA 	8594246	8595877
GA24822-RB 	8597018	8601220
GA12287-RA 	8601830	8602423
GA10784-RB 	8603638	8616469
GA10804-RB 	8607086	8607725
GA24823-RC 	8608800	8609817
GA10782-RA 	8618007	8619549
GA17233-RB 	8620328	8620726
GA32520-RA 	8620726	8621496
GA10765-RA 	8621718	8622289
GA22151-RA 	8622662	8623123
GA24824-RA 	8624521	8630871
GA12286-RA 	8626848	8628709
GA10817-RB 	8634383	8636671
GA14121-RA 	8637074	8641199
GA24825-RA 	8641623	8643494
GA22143-RA 	8643848	8645806
GA15676-RA 	8651113	8657536
GA24337-RA 	8658460	8669565
GA24826-RB 	8678738	8679569
GA12284-RA 	8686002	8704987
GA15805-RA 	8706476	8707323
GA10839-RA 	8707463	8709259
GA18815-RA 	8709654	8711926
GA30501-RC 	8712089	8716298
GA18810-RA 	8714052	8715219
GA24336-RA 	8717471	8718645
GA18925-RB 	8722597	8723399
GA18807-RA 	8723725	8724300
GA18804-RA 	8724562	8725127
GA18928-RA 	8725328	8726018
GA10648-RA 	8726062	8727171
GA31836-RA 	8728481	8729018
GA15660-RD 	8731043	8771494
GA14072-RC 	8773026	8782334
GA24335-RB 	8774431	8776265
GA10204-RB 	8783409	8784478
GA20361-RA 	8801993	8821953
GA11205-RD 	8895903	8900849
GA24334-RA 	8902517	8902898
GA19155-RA 	8905949	8907306
GA17574-RA 	8910774	8911958
GA19522-RB 	8912313	8916768
GA32012-RA 	8916913	8917346
GA10260-RA 	8917365	8918289
GA10679-RB 	8918809	8920887
GA10291-RF 	8951629	8960936
GA17624-RB 	8962824	8965512
GA32127-RA 	8965564	8966384
GA18405-RA 	8968201	8972855
GA21934-RA 	8973845	8975457
GA21935-RA 	8975740	8977446
GA15705-RA 	8978402	8980387
GA24827-RA 	8980879	8983271
GA18825-RA 	8983821	8987156
GA17740-RA 	8988408	8991501
GA17764-RA 	9000137	9000940
GA12361-RA 	9012172	9012759
GA30499-RB 	9020719	9055900
GA12360-RA 	9035780	9036141
GA14401-RA 	9038093	9039368
GA17527-RA 	9039880	9041219
GA24828-RA 	9053399	9053908
GA22057-RA 	9070659	9071853
GA22054-RB 	9088117	9093119
GA22052-RA 	9095583	9102235
GA15827-RA 	9098542	9099039
GA17495-RA 	9107445	9112425
GA17504-RA 	9114225	9119908
GA10239-RA 	9120659	9122835
GA15829-RA 	9123426	9123743
GA12356-RA 	9124212	9128357
GA17478-RA 	9128903	9133979
GA12357-RA 	9135411	9140750
GA22103-RB 	9135842	9137852
GA22105-RA 	9138842	9140167
GA21399-RA 	9142710	9143456
GA21596-RA 	9144119	9144743
GA24829-RA 	9145128	9145777
GA21602-RA 	9147469	9148319
GA10731-RA 	9149251	9151993
GA24830-RC 	9153127	9155331
GA22082-RA 	9160247	9162237
GA20777-RA 	9164938	9166280
GA15198-RA 	9186201	9203412
GA24831-RA 	9193522	9195663
GA24832-RA 	9196653	9198661
GA24833-RA 	9199220	9201284
GA15774-RA 	9209401	9209905
GA30497-RD 	9211541	9227562
GA30498-RA 	9219508	9221923
GA15217-RA 	9244069	9245129
GA15161-RA 	9245357	9247417
GA15223-RA 	9247843	9250169
GA15166-RA 	9252392	9258505
GA32227-RA 	9254331	9255685
GA15226-RB 	9263814	9265681
GA12653-RC 	9271223	9321954
GA24326-RE 	9276386	9279037
GA15169-RB 	9303887	9305127
GA24325-RA 	9311752	9312036
GA31708-RA 	9326355	9326744
GA21330-RA 	9338310	9338988
GA21331-RA 	9339229	9341387
GA12650-RA 	9341930	9342664
GA24324-RA 	9342743	9342932
GA21332-RA 	9344163	9352421
GA24835-RA 	9358243	9360792
GA12654-RA 	9364840	9365998
GA30496-RA 	9369120	9378945
GA10899-RC 	9382955	9387151
GA14805-RA 	9398184	9399185
GA17945-RA 	9409099	9412942
GA24322-RA 	9409667	9411419
GA10897-RA 	9413200	9415879
GA17951-RA 	9417718	9418585
GA18912-RA 	9419754	9420437
GA15707-RB 	9420970	9427809
GA11525-RA 	9423609	9424688
GA18906-RA 	9428727	9430298
GA10895-RB 	9430958	9431531
GA18238-RA 	9432891	9433533
GA18876-RA 	9433803	9434923
GA24321-RA 	9435399	9436555
GA18863-RE 	9439582	9454268
GA18855-RB 	9466110	9487691
GA24838-RB 	9505196	9517618
GA17871-RB 	9513079	9514240
GA24837-RA 	9515198	9516079
GA32722-RA 	9519142	9519627
GA30493-RA 	9519756	9519968
GA31894-RA 	9520847	9521307
GA30494-RA 	9521452	9521837
GA18848-RE 	9523058	9560440
GA15708-RA 	9560697	9561377
GA18829-RA 	9561549	9564918
GA17783-RA 	9565143	9566099
GA17791-RA 	9566368	9571245
GA18828-RA 	9567269	9568626
GA14437-RA 	9571549	9572004
GA17804-RA 	9573004	9575081
GA15709-RA 	9575330	9575995
GA17325-RC 	9576405	9577826
GA17326-RB 	9577922	9579202
GA24841-RA 	9581915	9586437
GA24319-RA 	9588367	9589704
GA12538-RA 	9590796	9592133
GA15336-RA 	9594762	9598266
GA30492-RC 	9600527	9601408
GA12545-RA 	9602075	9602961
GA24843-RB 	9609141	9612187
GA17840-RG 	9614749	9621688
GA12502-RA 	9622773	9624253
GA12504-RA 	9625519	9626364
GA20863-RA 	9626842	9630786
GA20888-RA 	9647008	9649367
GA20885-RA 	9649514	9651776
GA12501-RA 	9653865	9664559
GA20889-RA 	9665939	9667157
GA20811-RC 	9675663	9682189
GA20810-RA 	9684806	9686998
GA11193-RB 	9687287	9689414
GA24317-RB 	9689434	9692249
GA11795-RA 	9693047	9694992
GA20809-RC 	9695143	9696861
GA30559-RA 	9697912	9699793
GA20807-RA 	9701776	9702922
GA24845-RA 	9703058	9707456
GA24846-RB 	9708304	9710211
GA20805-RB 	9712554	9714557
GA21317-RA 	9715176	9715761
GA20803-RA 	9715984	9718223
GA24847-RA 	9718500	9724449
GA30491-RH 	9725315	9730142
GA11198-RA 	9732279	9733089
GA15037-RA 	9733559	9741962
GA24851-RA 	9743220	9745146
GA20794-RA 	9745754	9747235
GA24852-RA 	9748176	9748909
GA11808-RA 	9755721	9766819
GA24315-RA 	9768012	9776652
GA15636-RA 	9777384	9781804
GA24314-RD 	9789526	9807163
GA20775-RB 	9808774	9810879
GA14073-RA 	9816026	9819587
GA14185-RA 	9823208	9827818
GA21534-RA 	9829292	9830540
GA24853-RA 	9830882	9833536
GA11199-RA 	9833601	9834988
GA24854-RA 	9836211	9836887
GA21496-RC 	9837537	9840633
GA21406-RA 	9838359	9839058
GA10835-RC 	9853556	9855572
GA32505-RA 	9860576	9861687
GA12587-RA 	9865602	9867119
GA10531-RT 	9895870	9902715
GA20098-RD 	9905147	9952508
GA20128-RA 	9953841	9954905
GA11291-RH 	9961596	9969433
GA20194-RB 	9975898	9976684
GA20197-RB 	9997068	9999263
GA11272-RC 	10001040	10003235
GA10702-RA 	10004535	10005069
GA13507-RB 	10005356	10006144
GA17506-RB 	10026447	10028085
GA17454-RA 	10032431	10041179
GA15432-RA 	10042689	10054482
GA17419-RA 	10066206	10068687
GA15425-RB 	10078267	10083356
GA30490-RA 	10090581	10098669
GA24311-RA 	10141237	10142369
GA24858-RE 	10154077	10155973
GA15417-RA 	10161839	10163006
GA32680-RA 	10172932	10174260
GA21745-RB 	10174544	10178675
GA15840-RB 	10181592	10182563
GA24859-RD 	10183394	10188598
GA24860-RC 	10190183	10191485
GA15841-RA 	10193272	10194248
GA17390-RA 	10214146	10216183
GA24862-RC 	10251729	10265267
GA32843-RA 	10267245	10269743
GA24863-RB 	10269764	10273426
GA12583-RA 	10273627	10274385
GA21415-RB 	10275514	10277752
GA31519-RA 	10278861	10279210
GA31954-RA 	10281125	10281593
GA24864-RA 	10282215	10283312
GA14118-RA 	10296495	10297069
GA12586-RA 	10298642	10300736
GA24308-RA 	10308302	10308871
GA10829-RA 	10310184	10311047
GA17246-RK 	10387441	10440821
GA24306-RE 	10474949	10475594
GA12274-RA 	10480630	10481134
GA31474-RA 	10481231	10481464
GA24304-RB 	10489552	10489932
GA12275-RA 	10504636	10505103
GA15682-RA 	10511951	10512336
GA14779-RA 	10513012	10513837
GA24866-RA 	10514272	10514830
GA12276-RA 	10515557	10517035
GA12280-RA 	10518036	10518350
GA12281-RA 	10518657	10519357
GA15677-RB 	10525197	10525571
GA15675-RA 	10525722	10526193
GA14778-RA 	10526501	10527238
GA17236-RA 	10527686	10528483
GA24301-RA 	10528761	10529205
GA20595-RA 	10530008	10530463
GA24300-RA 	10531040	10532779
GA17600-RA 	10534291	10537226
GA13899-RA 	10537610	10541199
GA18304-RB 	10541916	10545644
GA30488-RA 	10545860	10546855
GA17948-RA 	10547197	10549530
GA17927-RB 	10549741	10553283
GA24867-RH 	10563594	10574330
GA24299-RA 	10576321	10577162
GA31334-RA 	10577645	10578417
GA17312-RA 	10578774	10581810
GA24298-RA 	10582480	10584130
GA24297-RA 	10585660	10592397
GA18574-RB 	10594032	10595643
GA18566-RA 	10599045	10600449
GA30487-RB 	10600603	10601960
GA24296-RA 	10602223	10603470
GA19582-RB 	10618442	10622881
GA14679-RA 	10628202	10630184
GA13020-RB 	10631348	10635685
GA18559-RA 	10636952	10639983
GA24295-RA 	10640711	10641201
GA24294-RA 	10641466	10641971
GA19600-RA 	10648673	10652601
GA19611-RA 	10655312	10656276
GA15656-RA 	10657219	10657547
GA18551-RA 	10658159	10660959
GA15654-RA 	10671757	10677567
GA24293-RA 	10686197	10687148
GA24872-RC 	10687625	10688531
GA10653-RB 	10692648	10724273
GA14831-RA 	10695659	10700442
GA18543-RB 	10727013	10735503
GA30486-RA 	10732358	10734304
GA15653-RA 	10737147	10737672
GA18528-RA 	10737807	10738538
GA24875-RA 	10739582	10743006
GA13019-RA 	10743842	10744084
GA19628-RA 	10745577	10746971
GA24876-RA 	10747649	10748845
GA14203-RA 	10749011	10752139
GA24290-RB 	10753158	10753714
GA17587-RA 	10778647	10779414
GA17570-RB 	10796695	10818029
GA31446-RA 	10824872	10825030
GA17557-RA 	10837194	10837721
GA11854-RB 	10838099	10838781
GA24878-RB 	10839241	10840180
GA15517-RA 	10841898	10843325
GA14795-RA 	10843648	10844331
GA15525-RA 	10846091	10851750
GA14213-RB 	10853661	10855462
GA17541-RA 	10855592	10857367
GA14214-RA 	10857741	10859401
GA17545-RA 	10859492	10860247
GA14215-RA 	10860963	10861300
GA30484-RB 	10861515	10865890
GA14224-RA 	10867025	10873604
GA14226-RA 	10875087	10875828
GA17757-RA 	10876584	10877598
GA11853-RA 	10878086	10878448
GA17747-RC 	10878538	10880167
GA21605-RA 	10881153	10883925
GA15834-RB 	10885865	10898226
GA15349-RA 	10907764	10908913
GA11428-RA 	10916820	10918159
GA11426-RA 	10919005	10920295
GA12807-RB 	10921565	10922272
GA11425-RB 	10922701	10925313
GA13989-RA 	10925549	10925997
GA12881-RF 	10969617	10974187
GA11432-RA 	10978434	10980662
GA15356-RA 	10982829	10983890
GA12961-RA 	10991350	10993240
GA13517-RE 	10995646	11003859
GA15573-RB 	10996061	10997218
GA11911-RB 	10998368	10999408
GA24881-RA 	11007199	11011241
GA24882-RB 	11012468	11013481
GA24286-RB 	11013686	11014297
GA24883-RA 	11014472	11014918
GA24884-RA 	11015805	11016122
GA24885-RA 	11016309	11016617
GA30483-RA 	11016686	11017024
GA30482-RA 	11017106	11018132
GA12129-RB 	11019223	11020044
GA12128-RA 	11021000	11021356
GA21526-RA 	11022680	11023135
GA24887-RA 	11024934	11025695
GA24888-RB 	11025988	11026275
GA24889-RA 	11026619	11026864
GA24890-RA 	11029060	11029374
GA12137-RA 	11029638	11030985
GA21525-RA 	11031341	11031890
GA12136-RA 	11034575	11035297
GA12135-RA 	11035846	11037834
GA21523-RA 	11038337	11038799
GA21522-RA 	11039653	11040627
GA12134-RA 	11044137	11045343
GA24283-RU 	11045706	11049205
GA21520-RA 	11052064	11052926
GA21517-RA 	11055482	11055905
GA21516-RA 	11056480	11057126
GA12133-RB 	11057429	11057995
GA21511-RA 	11058639	11061194
GA31995-RA 	11061193	11063031
GA12132-RA 	11066453	11066911
GA12126-RA 	11067847	11070423
GA14893-RB 	11070435	11072528
GA11603-RA 	11072720	11074649
GA24891-RA 	11074157	11074420
GA14894-RA 	11074870	11075214
GA30481-RD 	11075723	11076930
GA21302-RA 	11078595	11078829
GA11589-RA 	11078921	11079508
GA21304-RB 	11080012	11082587
GA21305-RD 	11082924	11084293
GA24282-RA 	11085464	11109812
GA11638-RA 	11122383	11122920
GA24893-RA 	11131223	11132308
GA24894-RA 	11133003	11133802
GA24896-RA 	11134016	11135162
GA12078-RA 	11135416	11137099
GA21308-RA 	11138501	11144572
GA21309-RK 	11148975	11153163
GA21312-RF 	11162985	11164663
GA24280-RA 	11175169	11175825
GA18948-RA 	11181768	11184850
GA14026-RA 	11186150	11186639
GA13849-RB 	11186894	11189789
GA24278-RB 	11194950	11243142
GA14909-RA 	11224800	11225132
GA20865-RB 	11265820	11270166
GA24897-RB 	11274291	11285429
GA24898-RC 	11293449	11308137
GA20905-RA 	11313061	11314957
GA20910-RB 	11318527	11326754
GA20856-RA 	11329113	11329859
GA30480-RB 	11335364	11344160
GA32472-RA 	11340388	11340816
GA10640-RA 	11344977	11345738
GA19086-RA 	11346908	11350077
GA18686-RA 	11350956	11352611
GA19084-RA 	11352843	11354313
GA24277-RA 	11355627	11359934
GA13034-RA 	11366028	11366606
GA32453-RA 	11376270	11377625
GA24900-RA 	11400068	11400766
GA10641-RA 	11402465	11404381
GA18984-RA 	11444274	11445521
GA24901-RA 	11445867	11446310
GA24275-RC 	11448604	11457897
GA13036-RA 	11462490	11463215
GA14977-RA 	11463861	11464551
GA24903-RA 	11465245	11465934
GA14980-RA 	11466433	11467169
GA14982-RA 	11467864	11468537
GA13037-RA 	11472153	11472500
GA30881-RA 	11533559	11533842
GA24273-RA 	11536014	11536392
GA13468-RA 	11536559	11537049
GA14796-RA 	11537758	11537950
GA24904-RA 	11539430	11539621
GA24905-RB 	11540377	11540791
GA30478-RA 	11541753	11541938
GA24906-RA 	11546600	11548059
GA14539-RA 	11549519	11550244
GA18702-RA 	11551535	11552203
GA14540-RA 	11552397	11553056
