Transcript	Beg	End
GA21191-RA 	6185944	6190281
GA12588-RC 	6239700	6241652
GA33029-RB 	6317419	6318040
GA21239-RA 	6341337	6342977
GA31514-RA 	6442200	6442803
GA30622-RA 	6449663	6450007
GA21398-RA 	6481402	6485565
GA10723-RA 	6511252	6516634
GA14202-RA 	6580806	6581594
GA21260-RA 	6603025	6604610
GA15364-RA 	6604801	6606282
GA10183-RA 	6606898	6608458
GA24953-RA 	6609373	6610938
GA24954-RA 	6612238	6613803
GA24955-RA 	6614747	6616330
GA10189-RA 	6617271	6618854
GA10190-RA 	6619268	6620845
GA14516-RA 	6623215	6624780
GA24244-RD 	6625506	6639374
GA24243-RA 	6650993	6653468
GA24956-RA 	6654225	6654389
GA10197-RA 	6657165	6659959
GA10198-RA 	6663521	6664541
GA30472-RG 	6667017	6673262
GA11625-RA 	6690694	6697694
GA13231-RA 	6701003	6711291
GA24240-RA 	6704083	6704538
GA24239-RA 	6705303	6705752
GA10810-RA 	6705976	6706422
GA13232-RA 	6709961	6710895
GA15801-RA 	6712156	6713758
GA24958-RA 	6714175	6714477
GA21285-RA 	6715823	6717827
GA21287-RA 	6718044	6722045
GA21286-RE 	6722498	6723722
GA24238-RA 	6724866	6726470
GA15804-RA 	6728387	6729388
GA21326-RB 	6729845	6731557
GA13980-RA 	6733733	6735395
GA14700-RA 	6736153	6737479
GA15074-RB 	6737848	6740319
GA32251-RA 	6743135	6743811
GA11444-RA 	6744359	6745051
GA15799-RB 	6745766	6768819
GA30469-RA 	6788918	6810941
GA25591-RB 	6813386	6814004
GA11834-RB 	6814251	6815617
GA12283-RA 	6816757	6818424
GA24959-RA 	6820247	6821003
GA20567-RA 	6821113	6823398
GA24960-RA 	6826753	6828647
GA30463-RA 	6841386	6847567
GA30464-RA 	6844356	6845445
GA24963-RB 	6848718	6849858
GA30465-RC 	6852844	6854529
GA21493-RA 	6856157	6857762
GA12118-RD 	6858686	6861334
GA21495-RA 	6864087	6864656
GA24236-RA 	6874448	6877592
GA15589-RA 	6881767	6883122
GA11576-RA 	6883890	6884635
GA12116-RA 	6884891	6885460
GA24967-RE 	6885970	6891682
GA30467-RL 	6895854	6913455
GA18449-RA 	6897020	6897799
GA15618-RA 	6898643	6898973
GA24970-RB 	6916878	6918549
GA24235-RB 	6918778	6919666
GA20915-RA 	6920269	6925060
GA20918-RC 	6925617	6927297
GA20920-RA 	6927511	6928473
GA20924-RD 	6929597	6941787
GA20927-RC 	6932521	6934845
GA20928-RC 	6935300	6937201
GA11188-RA 	6938032	6940707
GA20931-RA 	6942363	6945298
GA15777-RA 	6945712	6948949
GA20932-RA 	6946155	6947069
GA20937-RB 	6949370	6951247
GA20938-RD 	6953874	6954797
GA12503-RA 	6955417	6956076
GA24232-RA 	6956503	6957390
GA30462-RV 	6964220	6993265
GA24972-RA 	6998860	7000883
GA13221-RA 	7002516	7004587
GA21225-RA 	7004876	7006280
GA15365-RA 	7024271	7037879
GA21288-RF 	7049136	7056509
GA15781-RC 	7054171	7054710
GA32072-RA 	7060835	7063590
GA21175-RA 	7066791	7067609
GA21182-RA 	7068533	7069983
GA21292-RA 	7070977	7072418
GA21180-RB 	7074757	7075647
GA11592-RA 	7075922	7078192
GA24229-RA 	7081563	7083900
GA24974-RA 	7084293	7084850
GA24228-RD 	7084998	7087299
GA24975-RG 	7087678	7090009
GA21174-RA 	7090308	7090865
GA13217-RB 	7093865	7094491
GA15783-RB 	7095710	7100233
GA24227-RA 	7101700	7103759
GA21057-RA 	7107653	7109517
GA21293-RA 	7110784	7115328
GA21294-RC 	7134355	7141199
GA21297-RA 	7171491	7172450
GA17315-RB 	7177533	7235509
GA15779-RB 	7207288	7208421
GA10593-RE 	7245668	7268717
GA20946-RA 	7269633	7271949
GA20943-RA 	7272289	7273550
GA20941-RB 	7274942	7279623
GA20939-RA 	7279877	7281265
GA12507-RA 	7283031	7283282
GA24226-RC 	7284528	7285975
GA30460-RA 	7298538	7330437
GA11210-RA 	7338653	7340604
GA30459-RE 	7341566	7350461
GA21353-RA 	7352658	7355368
GA15608-RA 	7356824	7357501
GA24221-RA 	7358163	7358757
GA21140-RK 	7371776	7376148
GA11586-RA 	7377907	7388612
GA21351-RA 	7389467	7391766
GA12122-RA 	7393292	7393987
GA24978-RA 	7394751	7396711
GA11601-RA 	7396874	7398626
GA20559-RA 	7399132	7400732
GA24220-RF 	7401811	7409013
GA12120-RA 	7411685	7413216
GA12123-RA 	7420817	7427346
GA11574-RA 	7428205	7429014
GA24219-RA 	7429275	7430096
GA11599-RA 	7430994	7431836
GA11598-RA 	7433184	7433972
GA11597-RA 	7434344	7435129
GA14937-RA 	7436785	7437624
GA15051-RA 	7437760	7438530
GA24979-RA 	7438854	7439624
GA24980-RA 	7441210	7441980
GA12117-RA 	7442052	7442352
GA20562-RA 	7442676	7443434
GA11596-RB 	7444065	7444560
GA14829-RA 	7446234	7447495
GA11916-RB 	7447571	7448115
GA14837-RA 	7448549	7448982
GA30458-RA 	7449085	7461273
GA14866-RA 	7450297	7451527
GA14854-RA 	7452009	7453577
GA15769-RA 	7460167	7461033
GA24216-RA 	7461528	7463081
GA15770-RA 	7463156	7464528
GA15120-RA 	7465406	7466490
GA24982-RA 	7467677	7468543
GA15569-RA 	7468775	7469654
GA11913-RA 	7469803	7470865
GA24215-RC 	7473130	7545790
GA14681-RA 	7552299	7556626
GA24214-RC 	7559493	7666879
GA14624-RA 	7578824	7580745
GA30457-RD 	7582674	7602633
GA14897-RB 	7611654	7620862
GA14205-RA 	7614726	7615195
GA14192-RC 	7622681	7634070
GA14253-RA 	7648807	7652766
GA30456-RA 	7668346	7669055
GA30455-RB 	7670189	7670898
GA24987-RA 	7672226	7674136
GA24988-RD 	7675780	7682568
GA12200-RA 	7683997	7684443
GA17730-RA 	7688627	7689915
GA14274-RA 	7690882	7693311
GA12204-RA 	7694726	7695945
GA12202-RA 	7699021	7700890
GA21386-RA 	7702116	7702604
GA21031-RA 	7703277	7705125
GA12098-RA 	7705719	7706763
GA24989-RA 	7707508	7708645
GA12220-RA 	7708744	7710096
GA12222-RA 	7710431	7712487
GA19681-RA 	7713065	7714059
GA19673-RB 	7714647	7715947
GA15872-RA 	7716323	7719952
GA10572-RA 	7720918	7722423
GA24206-RA 	7723984	7726101
GA24205-RA 	7726588	7728756
GA19520-RA 	7731079	7732149
GA19515-RA 	7734657	7735351
GA12218-RA 	7739142	7739651
GA19508-RA 	7740907	7744774
GA11538-RE 	7747641	7759446
GA19503-RA 	7760771	7769132
GA32114-RA 	7776566	7777378
GA12219-RA 	7784002	7785576
GA12217-RB 	7786730	7789122
GA14622-RC 	7816312	7889414
GA30454-RB 	7874663	7876948
GA24204-RA 	7923841	7924964
GA11649-RB 	7930684	7931109
GA24993-RA 	7934280	7935042
GA14907-RA 	7942399	7943982
GA19432-RA 	7944313	7947101
GA19426-RB 	7949584	7960416
GA12215-RA 	7966497	7966904
GA24202-RB 	7978287	7979357
GA21716-RA 	7979789	7980130
GA13870-RA 	7980196	7980689
GA20793-RB 	7981639	7982890
GA15773-RA 	7983137	7984180
GA15775-RA 	7984656	7987117
GA15776-RA 	7987823	7990119
GA20763-RA 	7990432	7992784
GA20787-RA 	8004609	8006625
GA15366-RB 	8008786	8009932
GA20768-RA 	8009929	8010514
GA20767-RB 	8011992	8020552
GA20772-RC 	8022054	8024721
GA20774-RD 	8030758	8034997
GA24994-RA 	8037172	8040206
GA11590-RA 	8041624	8043081
GA14565-RA 	8059097	8071129
GA30837-RA 	8077342	8077570
GA14564-RA 	8106880	8108493
GA14566-RA 	8109350	8110664
GA14563-RB 	8111835	8112835
GA24200-RA 	8113049	8114018
GA24199-RA 	8114098	8115005
GA14562-RC 	8116143	8122275
GA17583-RA 	8126952	8127464
GA17687-RA 	8129157	8131138
GA17704-RA 	8131500	8132413
GA17693-RA 	8133863	8135408
GA17710-RA 	8136767	8138839
GA17716-RA 	8143993	8154128
GA24334-RA 	8174980	8175361
GA11205-RD 	8177029	8181975
GA20361-RA 	8255925	8275885
GA10204-RB 	8293400	8294469
GA14072-RC 	8295544	8304852
GA24335-RB 	8301613	8303447
GA15660-RD 	8306384	8346835
GA31836-RA 	8348860	8349397
GA10648-RA 	8350707	8351816
GA18928-RA 	8351860	8352550
GA18804-RA 	8352751	8353316
GA18807-RA 	8353578	8354153
GA18925-RB 	8354479	8355281
GA24336-RA 	8359233	8360407
GA30501-RC 	8361580	8365789
GA18810-RA 	8362659	8363826
GA18815-RA 	8365952	8368224
GA10839-RA 	8368619	8370415
GA15805-RA 	8370555	8371402
GA12284-RA 	8372891	8391876
GA24826-RB 	8398309	8399140
GA24337-RA 	8408313	8419418
GA15676-RA 	8420342	8426765
GA22143-RA 	8432072	8434030
GA24825-RA 	8434384	8436255
GA14121-RA 	8436679	8440804
GA10817-RB 	8441207	8443495
GA24824-RA 	8447007	8453357
GA12286-RA 	8449169	8451030
GA22151-RA 	8454755	8455216
GA10765-RA 	8455589	8456160
GA32520-RA 	8456382	8457152
GA17233-RB 	8457152	8457550
GA10782-RA 	8458329	8459871
GA10784-RB 	8461409	8474240
GA24823-RC 	8468061	8469078
GA10804-RB 	8470153	8470792
GA12287-RA 	8475455	8476048
GA24822-RB 	8476658	8480860
GA21461-RA 	8482001	8483632
GA15681-RA 	8484799	8485635
GA12290-RA 	8501588	8502930
GA12288-RB 	8507996	8508503
GA31128-RA 	8508647	8509408
GA24338-RB 	8516013	8561105
GA12291-RB 	8544932	8547315
GA24340-RB 	8565182	8566299
GA12292-RB 	8586039	8587463
GA31374-RA 	8588636	8589094
GA32852-RA 	8589399	8590088
GA24821-RB 	8591707	8593637
GA24820-RB 	8593985	8594875
GA31699-RA 	8595228	8595863
GA31485-RA 	8596339	8596994
GA24341-RA 	8596993	8598624
GA24342-RA 	8621738	8622422
GA10909-RA 	8628084	8631297
GA22167-RA 	8633837	8636296
GA14760-RA 	8652441	8654301
GA22173-RA 	8654687	8656520
GA13586-RA 	8672042	8672929
GA24819-RA 	8674808	8675008
GA32138-RA 	8676642	8676991
GA15757-RA 	8678208	8685647
GA21632-RA 	8686481	8688347
GA10023-RB 	8690217	8708617
GA21631-RA 	8717561	8718598
GA10035-RA 	8725345	8746777
GA24346-RA 	8756355	8758077
GA24347-RA 	8762645	8762895
GA17327-RA 	8767541	8773635
GA13869-RA 	8786814	8787922
GA24348-RA 	8789593	8790474
GA12213-RA 	8792029	8793249
GA19397-RA 	8793910	8794747
GA17329-RB 	8798287	8800726
GA24350-RA 	8806689	8811041
GA24351-RB 	8820099	8829990
GA12212-RA 	8822553	8822948
GA12211-RA 	8824884	8826082
GA24816-RB 	8831384	8833258
GA19331-RA 	8836058	8839284
GA19322-RA 	8839589	8841055
GA14307-RB 	8843528	8846234
GA19310-RA 	8848428	8852423
GA19298-RC 	8855421	8862563
GA12208-RA 	8863649	8864422
GA19268-RA 	8864629	8866082
GA32586-RA 	8868872	8869717
GA19223-RA 	8872398	8895962
GA18464-RB 	8898877	8907612
GA15617-RC 	8903971	8904526
GA18469-RA 	8908107	8910533
GA31368-RA 	8911222	8912414
GA12224-RC 	8913330	8914746
GA24814-RA 	8918345	8918527
GA17351-RA 	8918540	8919514
GA19767-RA 	8919017	8925413
GA24354-RA 	8940011	8943061
GA24355-RB 	8962628	8963719
GA24356-RAM	8990568	9046852
GA24813-RA 	9048930	9050165
GA18750-RC 	9056712	9062009
GA10647-RA 	9065884	9073239
GA14628-RA 	9075564	9077859
GA13469-RC 	9082054	9086499
GA24812-RB 	9088772	9089330
GA24357-RA 	9094264	9094850
GA15570-RA 	9094978	9096567
GA24359-RB 	9098025	9098614
GA30929-RA 	9098800	9099389
GA14055-RA 	9099582	9103707
GA14053-RA 	9105008	9110095
GA20535-RA 	9118928	9119425
GA11925-RA 	9119809	9122254
GA11571-RA 	9122975	9123725
GA15581-RA 	9124587	9131137
GA14083-RA 	9131690	9133076
GA21171-RA 	9133599	9135569
GA31592-RA 	9135907	9136823
GA21003-RA 	9138932	9140231
GA21006-RA 	9140478	9143945
GA21015-RA 	9145978	9149816
GA21021-RA 	9156394	9161334
GA21392-RA 	9163981	9176059
GA12102-RB 	9178450	9178863
GA15598-RA 	9192075	9217239
GA14750-RB 	9242356	9249307
GA21276-RA 	9243758	9246727
GA14751-RA 	9249481	9251143
GA21275-RA 	9255616	9257100
GA24810-RA 	9257354	9258562
GA10844-RA 	9259972	9262304
GA21273-RA 	9263254	9266289
GA15795-RA 	9269225	9276264
GA15274-RA 	9278281	9280521
GA21272-RB 	9280633	9282648
GA15275-RA 	9283061	9284188
GA11041-RB 	9285013	9286191
GA30623-RA 	9286268	9286744
GA15278-RB 	9287632	9288705
GA15343-RA 	9290006	9290743
GA21271-RA 	9293347	9297688
GA11060-RA 	9302913	9303944
GA24807-RA 	9312356	9313189
GA21270-RA 	9314438	9315875
GA18111-RA 	9316719	9317252
GA24806-RA 	9317677	9322808
GA12369-RA 	9329954	9332011
GA24363-RB 	9334153	9334638
GA17346-RA 	9334958	9337810
GA17930-RA 	9351007	9353663
GA17017-RA 	9353746	9354915
GA17922-RB 	9359948	9362729
GA24364-RA 	9364230	9365156
GA16996-RB 	9366759	9368542
GA31646-RA 	9373838	9374263
GA16964-RB 	9374780	9376840
GA24365-RA 	9378188	9383845
GA10893-RB 	9385482	9393722
GA17855-RA 	9395730	9402207
GA16823-RC 	9404031	9408736
GA14148-RB 	9410655	9413403
GA12365-RA 	9415274	9415534
GA10254-RA 	9416040	9417966
GA15703-RA 	9418439	9421020
GA16670-RC 	9423405	9428658
GA17846-RC 	9429621	9431873
GA24803-RA 	9432586	9434529
GA17833-RB 	9436952	9437763
GA16582-RA 	9438706	9439440
GA16529-RA 	9440523	9441352
GA30547-RA 	9442791	9442889
GA18060-RB 	9453722	9456160
GA16427-RA 	9456452	9462792
GA12367-RA 	9463424	9464293
GA16380-RA 	9464522	9466462
GA17778-RA 	9468233	9469969
GA15697-RA 	9470857	9471353
GA16346-RA 	9471701	9472771
GA15698-RA 	9473442	9475781
GA10970-RA 	9476500	9476880
GA16231-RA 	9478248	9479387
GA10968-RA 	9480676	9482055
GA17765-RA 	9483468	9485343
GA16095-RA 	9485775	9488116
GA18109-RA 	9488704	9490547
GA24366-RG 	9491896	9510535
GA17735-RA 	9511692	9513799
GA15966-RA 	9514522	9517740
GA17718-RA 	9518263	9521296
GA24801-RA 	9519345	9519902
GA15918-RA 	9521823	9526697
GA17713-RA 	9532680	9533652
GA15898-RA 	9534250	9537092
GA15902-RA 	9538391	9539548
GA10629-RA 	9540224	9541159
GA15753-RA 	9541402	9542167
GA32490-RA 	9542922	9543481
GA15694-RA 	9543948	9545721
GA21356-RA 	9547543	9549399
GA24368-RA 	9550928	9552798
GA12083-RA 	9553333	9554786
GA21130-RA 	9557132	9557813
GA24800-RB 	9560264	9560944
GA32484-RA 	9561197	9561842
GA15607-RA 	9562645	9563338
GA21129-RA 	9563956	9564425
GA21128-RA 	9566085	9566531
GA21125-RA 	9568082	9572415
GA24369-RA 	9568788	9569706
GA12084-RA 	9576440	9577827
GA21357-RA 	9578744	9579368
GA21122-RB 	9586920	9587405
GA12082-RA 	9590666	9591425
GA15599-RA 	9591589	9592513
GA15602-RA 	9593235	9593858
GA24799-RA 	9595067	9595315
GA12087-RB 	9595746	9599334
GA24798-RA 	9599811	9603278
GA15600-RA 	9604202	9607592
GA24797-RA 	9608047	9611330
GA15604-RA 	9611856	9615253
GA12088-RA 	9616046	9622031
GA24796-RB 	9623496	9626766
GA10058-RC 	9628157	9631416
GA32923-RA 	9632776	9636069
GA10051-RB 	9636707	9640922
GA24794-RA 	9641499	9645397
GA21772-RA 	9649535	9653325
GA10034-RA 	9653591	9656525
GA11297-RB 	9659075	9663867
GA22051-RD 	9681529	9714802
GA22160-RA 	9684113	9686591
GA24793-RB 	9693900	9697560
GA19089-RA 	9719054	9721248
GA24792-RA 	9721702	9722024
GA18683-RA 	9722049	9722679
GA19868-RA 	9723010	9724513
GA21451-RA 	9724895	9726294
GA19874-RA 	9726782	9727907
GA13844-RD 	9729442	9735047
GA24791-RA 	9737062	9739049
GA19888-RA 	9741224	9746212
GA24373-RB 	9749844	9764349
GA24788-RA 	9753264	9753692
GA24787-RA 	9753767	9754207
GA18253-RA 	9765299	9773803
GA18299-RA 	9774100	9776079
GA11901-RA 	9778941	9780581
GA24374-RB 	9780758	9782270
GA24375-RAJ	9792191	9820807
GA17222-RA 	9824322	9826667
GA11899-RA 	9827436	9828305
GA11895-RA 	9828424	9829425
GA24376-RA 	9831520	9838772
GA31074-RA 	9837057	9837416
GA11894-RB 	9840690	9926611
GA24786-RB 	9872197	9872376
GA31336-RA 	9872720	9872845
GA24785-RB 	9873583	9880277
GA31114-RA 	9876649	9877074
GA11891-RA 	9891588	9893396
GA11890-RB 	9899805	9902282
GA11889-RA 	9923001	9923644
GA24783-RB 	9923810	9924631
GA24782-RA 	9924887	9925420
GA11614-RA 	9931795	9932639
GA17660-RA 	9939132	9939527
GA17648-RA 	9940068	9941076
GA18031-RA 	9941280	9942523
GA18713-RA 	9942780	9944170
GA14676-RA 	9944355	9946202
GA24781-RD 	9947702	9956844
GA18113-RA 	9964544	9968399
GA17936-RA 	9968534	9969299
GA17915-RA 	9969991	9972348
GA18089-RA 	9972779	9977647
GA18071-RA 	9978905	9979720
GA24380-RA 	9980328	9981380
GA24381-RA 	9987043	10006741
GA31355-RA 	10007914	10008532
GA24382-RA 	10014951	10077282
GA19300-RA 	10020735	10022517
GA11902-RB 	10089891	10093081
GA11904-RA 	10095077	10096888
GA11480-RD 	10099848	10101651
GA11905-RA 	10102384	10103391
GA24384-RA 	10103793	10104879
GA17460-RA 	10105410	10109094
GA32496-RA 	10113820	10119070
GA24386-RB 	10152158	10153570
GA11483-RA 	10180434	10181834
GA24387-RN 	10183491	10190682
GA14766-RA 	10191386	10195073
GA24778-RC 	10195410	10196640
GA11906-RB 	10198560	10199811
GA24777-RB 	10200658	10209180
GA24388-RC 	10215022	10215680
GA24775-RA 	10217446	10219412
GA21466-RA 	10220836	10222349
GA21467-RA 	10222508	10223939
GA24389-RB 	10224051	10225539
GA32511-RA 	10225642	10226532
GA19795-RB 	10228251	10238007
GA21475-RA 	10263148	10264242
GA19763-RA 	10264397	10265490
GA19757-RA 	10265760	10267118
GA24390-RA 	10267368	10273856
GA24773-RA 	10270137	10270391
GA21477-RA 	10274144	10274641
GA24392-RA 	10274862	10275167
GA13848-RA 	10275198	10276772
GA19732-RA 	10279953	10312303
GA31662-RA 	10284102	10284456
GA24393-RA 	10322519	10323151
GA19657-RA 	10339688	10342677
GA21404-RA 	10347106	10364614
GA19620-RB 	10356330	10359961
GA19591-RA 	10365903	10366828
GA19586-RA 	10367064	10367648
GA19580-RA 	10367844	10368382
GA19584-RA 	10369022	10371137
GA24772-RA 	10371481	10372260
GA24771-RA 	10372928	10376145
GA10774-RA 	10374179	10375571
GA24769-RA 	10380112	10383364
GA10789-RA 	10385181	10387529
GA18339-RA 	10389642	10391125
GA18332-RA 	10392485	10396524
GA18323-RA 	10397606	10398511
GA14303-RA 	10398958	10399264
GA18326-RA 	10399496	10400039
GA18316-RB 	10401596	10403794
GA18314-RB 	10403950	10404725
GA11509-RA 	10405366	10406315
GA32572-RA 	10406802	10407429
GA20586-RB 	10407961	10408620
GA17611-RA 	10410447	10410948
GA19092-RB 	10415840	10418161
GA10639-RB 	10419536	10422068
GA10638-RA 	10423032	10424903
GA19096-RA 	10427605	10428309
GA18677-RA 	10429689	10431779
GA19099-RA 	10432653	10434374
GA14609-RB 	10437187	10437477
GA18673-RA 	10439936	10444274
GA19104-RD 	10446246	10455143
GA18665-RA 	10446824	10450166
GA11800-RA 	10455998	10457287
GA20966-RA 	10458007	10460023
GA21443-RA 	10470452	10484516
GA21440-RA 	10489107	10490536
GA21393-RA 	10491318	10492679
GA14533-RA 	10494998	10499419
GA20985-RA 	10501109	10502377
GA10852-RA 	10503672	10505733
GA21074-RA 	10506612	10508309
GA10856-RA 	10508806	10513417
GA11837-RA 	10515376	10515858
GA13944-RA 	10519511	10520064
GA11400-RA 	10521681	10522237
GA12730-RA 	10522631	10523425
GA24764-RC 	10525508	10541909
GA15880-RA 	10547093	10550695
GA15883-RA 	10547401	10549341
GA24763-RA 	10551173	10552183
GA12603-RB 	10552590	10556117
GA15143-RA 	10557662	10559056
GA24395-RA 	10560204	10561619
GA24396-RA 	10564463	10565526
GA24400-RD 	10576100	10591874
GA10860-RA 	10594412	10595359
GA11356-RA 	10596147	10597706
GA15218-RA 	10597888	10599169
GA10637-RA 	10600052	10601545
GA19106-RA 	10605742	10610466
GA24762-RA 	10616007	10616333
GA24402-RA 	10620837	10624929
GA18658-RB 	10626138	10630680
GA19108-RA 	10632144	10632909
GA24761-RB 	10633520	10659076
GA10636-RA 	10664042	10664880
GA10635-RA 	10668637	10669828
GA24403-RB 	10670787	10671963
GA13030-RA 	10672638	10673275
GA19113-RA 	10674855	10675776
GA19118-RA 	10676260	10676827
GA24759-RA 	10698396	10700606
GA24758-RA 	10700976	10701766
GA24404-RA 	10713484	10743433
GA24757-RA 	10780978	10783379
GA18642-RC 	10802282	10828961
GA13026-RB 	10831765	10832265
GA13027-RA 	10833156	10833822
GA19121-RA 	10837759	10840075
GA21426-RA 	10855657	10858337
GA31480-RA 	10864930	10865266
GA24409-RC 	10871442	10880420
GA19992-RA 	10881421	10884109
GA21430-RA 	10884583	10887253
GA19979-RA 	10887372	10893557
GA21437-RB 	10889885	10892840
GA21937-RA 	10894175	10898261
GA12475-RA 	10898839	10902814
GA11909-RA 	10903073	10904695
GA12412-RA 	10905502	10906912
GA11910-RA 	10906947	10907333
GA15342-RA 	10907706	10910418
GA15334-RA 	10910685	10916792
GA12570-RA 	10919185	10919475
GA11907-RA 	10922546	10923235
GA15322-RA 	10924285	10924567
GA14938-RA 	10925682	10936086
GA32369-RA 	10930406	10931982
GA11423-RA 	10937749	10939162
GA11422-RA 	10939227	10940805
GA24755-RA 	10941389	10945678
GA13988-RA 	10965636	10973275
GA15351-RB 	10976843	10979788
GA20892-RA 	10981464	10983755
GA20894-RA 	10984328	10985385
GA15861-RA 	10985752	10986969
GA24754-RA 	10987485	10990418
GA14104-RB 	10994017	11023849
GA24410-RA 	10994540	10994848
GA15666-RA 	11018631	11020482
GA13498-RA 	11052710	11053954
GA13504-RA 	11058198	11058803
GA24752-RA 	11065687	11066238
GA24411-RA 	11077940	11078858
GA32761-RA 	11082474	11085446
GA13502-RB 	11085533	11090015
GA13495-RE 	11104430	11118713
GA15011-RA 	11132207	11133252
GA13494-RB 	11135847	11139346
GA24412-RA 	11140307	11141163
GA15012-RA 	11141507	11142695
GA11794-RB 	11154647	11157216
GA24413-RD 	11162648	11245950
GA15764-RA 	11199582	11202287
GA32019-RA 	11243093	11243324
GA10563-RA 	11243373	11243810
GA11797-RA 	11244812	11245120
GA24749-RA 	11247767	11248075
GA13496-RA 	11249316	11250845
GA13493-RA 	11251345	11253217
GA13492-RA 	11253989	11255589
GA14834-RA 	11255931	11256765
GA13478-RA 	11256829	11257782
GA31314-RA 	11257831	11259223
GA24414-RB 	11258784	11264505
GA32930-RA 	11273301	11274830
GA24748-RA 	11275442	11280311
GA12207-RA 	11280800	11283605
GA32746-RA 	11288764	11290089
GA24746-RA 	11313238	11317568
GA24416-RB 	11345122	11360856
GA31061-RA 	11352833	11353798
GA12205-RA 	11370142	11370574
GA24743-RA 	11413027	11420015
GA17752-RB 	11443028	11453840
GA24742-RB 	11465330	11467223
GA17750-RB 	11468179	11471086
GA30864-RB 	11468348	11469462
GA17746-RA 	11474981	11479287
GA32790-RA 	11479763	11480470
GA21278-RA 	11480908	11481995
GA11803-RA 	11483261	11483896
GA21277-RC 	11486449	11492582
GA25593-RA 	11494675	11495421
GA11802-RA 	11502198	11505546
GA14941-RA 	11517149	11525916
GA31344-RA 	11536862	11537131
GA24421-RB 	11541642	11542122
GA13229-RB 	11547476	11549643
GA21280-RA 	11551402	11552898
GA10828-RA 	11555330	11556500
GA10830-RB 	11559633	11561891
GA10831-RA 	11562360	11563290
GA21281-RA 	11567402	11568639
GA10832-RA 	11572343	11583215
GA21282-RA 	11583932	11585216
GA21283-RA 	11585612	11588519
GA13230-RA 	11590101	11591384
GA15511-RA 	11593249	11595729
GA15516-RA 	11596442	11597707
GA15515-RA 	11597920	11599478
GA15509-RA 	11599656	11601476
GA20569-RA 	11602706	11612918
GA20499-RA 	11609795	11611320
GA20428-RA 	11614357	11615453
GA14874-RA 	11624271	11655949
GA32627-RA 	11661233	11661367
GA20816-RC 	11672735	11674469
GA11211-RB 	11674975	11677541
GA31670-RA 	11675610	11676358
GA24422-RA 	11677978	11679780
GA20818-RA 	11680473	11687289
GA15632-RA 	11681574	11683379
GA20819-RA 	11688013	11689278
GA11212-RA 	11690095	11690799
GA11937-RA 	11690841	11691341
GA21233-RB 	11691838	11701990
GA21232-RA 	11703045	11704449
GA19635-RA 	11705823	11711630
GA18527-RA 	11712352	11713186
GA24740-RA 	11713638	11713913
GA13018-RA 	11714135	11714433
GA18517-RA 	11714920	11717944
GA19643-RA 	11718966	11721124
GA13016-RA 	11721197	11722019
GA24739-RB 	11724234	11724437
GA24738-RA 	11725820	11732549
GA18514-RA 	11734425	11741971
GA19650-RA 	11743609	11744574
GA18502-RA 	11744729	11745816
GA24737-RA 	11746337	11747201
GA14934-RA 	11747202	11751573
GA24735-RA 	11752142	11754446
GA10117-RA 	11756719	11762091
GA11860-RA 	11764377	11765709
GA10115-RA 	11766137	11766841
GA11862-RA 	11766951	11767366
GA24734-RB 	11767891	11768573
GA10113-RB 	11769269	11772034
GA15868-RA 	11772196	11772635
GA24424-RA 	11772996	11774387
GA10109-RA 	11774984	11775761
GA10577-RA 	11776959	11777165
GA11861-RA 	11779373	11781970
GA24426-RA 	11790013	11793533
GA11868-RB 	11805827	11808706
GA10108-RB 	11823171	11864248
GA31047-RA 	11861937	11862266
GA33026-RA 	11865343	11868625
GA11863-RA 	11870331	11871581
GA11864-RA 	11871779	11872429
GA10106-RA 	11877816	11879474
GA24427-RB 	11895730	11896261
GA31719-RA 	11898394	11898650
GA10097-RA 	11909974	11910986
GA10096-RA 	11922676	11923112
GA11866-RA 	11924104	11934856
GA24428-RB 	11935186	11938314
GA11869-RB 	11936145	11939319
GA32943-RA 	11939898	11941332
GA10094-RB 	11941879	11944191
GA15627-RA 	11945006	11945502
GA10089-RA 	11945674	11951171
GA11870-RB 	11951835	11954020
GA10084-RA 	11963941	12027521
GA10086-RB 	11971989	11975894
GA15626-RB 	12006525	12007940
GA24431-RA 	12035117	12036808
GA15722-RA 	12043741	12044552
GA10081-RB 	12044916	12046219
GA24730-RA 	12048021	12054251
GA10080-RA 	12056373	12060944
GA10079-RA 	12062104	12075490
GA17481-RA 	12076984	12082838
GA10745-RB 	12083004	12083753
GA32618-RA 	12084086	12084502
GA22089-RA 	12084807	12085384
GA24432-RA 	12085603	12086639
GA22077-RA 	12087202	12091415
GA24434-RA 	12097648	12099504
GA24728-RA 	12101696	12102151
GA10161-RA 	12105596	12109528
GA10157-RA 	12110287	12112284
GA10155-RA 	12113005	12115169
GA10153-RA 	12129175	12130065
GA10151-RA 	12144603	12146557
GA10150-RA 	12155565	12156615
GA24435-RD 	12169218	12194390
GA10120-RA 	12196055	12197960
GA24436-RT 	12200565	12215999
GA18489-RA 	12217574	12218247
GA10993-RA 	12218461	12219108
GA18480-RA 	12219450	12221853
GA18475-RC 	12225767	12228091
GA24727-RA 	12228639	12228944
GA24725-RA 	12230854	12236347
GA24724-RA 	12243068	12245115
GA24437-RB 	12246035	12246557
GA15652-RC 	12246876	12250359
GA18461-RA 	12251515	12253662
