Gene_Name	Beg	End	Region	Nuc	Mean_Cov	Outlier_Status
GA13870-RA 	  11136355	  11136407	 9	        53	    0.000	1
GA13871-RA 	   8808013	   8808247	12	       118	    0.000	2
GA13872-RA 	   6853761	   6853817	13	        57	    0.000	1
GA13875-RA 	   6951630	   6951689	13	        60	    2.000	1
GA13876-RA 	   3558266	   3559520	 3	       564	    4.152	1
GA13878-RA 	   3576321	   3577651	 3	       231	    2.519	1
GA13881-RA 	  19439410	  19442147	14	       658	    7.681	1
GA13882-RC 	  16637646	  16641115	11	       374	    0.184	1
GA13885-RB 	  19421187	  19434825	14	     11127	    6.692	1
GA13886-RC 	  16516016	  16517439	11	      1247	    0.015	1
GA13887-RA 	   3017290	   3018096	 3	       462	    2.130	1
GA13898-RC 	  18962484	  18967516	14	      3770	    4.069	1
GA13899-RA 	   8374837	   8377349	 7	       461	    1.562	1
GA13901-RA 	   3978930	   3978989	 3	        60	    2.000	1
GA13904-RA 	   4019768	   4019822	 3	        55	    0.145	1
GA13908-RA 	   3769217	   3769279	 3	        63	    4.000	1
GA13944-RA 	   6557908	   6558178	 3	       122	    1.615	1
GA13959-RA 	   1994795	   2021291	 2	     20735	    1.195	1
GA13980-RA 	  12381977	  12383116	 8	       184	    0.000	1
GA13983-RA 	    815200	    816996	 1	      1323	    4.000	1
GA13987-RA 	   1936988	   1937203	 2	       105	    0.495	1
GA13988-RA 	   6104734	   6112028	 3	      6509	    0.458	1
GA13989-RA 	  14849886	  14849938	 8	        53	    0.000	1
GA14016-RC 	  13106797	  13106888	 8	        92	    0.000	1
GA14018-RA 	    818187	    818238	 1	        52	    4.000	1
GA14019-RA 	    836352	    836413	 1	        62	    6.000	1
GA14025-RA 	  15685473	  15686320	11	       123	    0.000	1
GA14026-RA 	  14589297	  14589390	 8	        94	    0.000	1
GA14038-RA 	  13454936	  13455712	 8	       218	    1.041	1
GA14039-RA 	  13578512	  13579001	 8	       193	    0.000	1
GA14040-RA 	  13443353	  13445393	 8	      1222	    0.718	1
GA14041-RB 	  13430130	  13430608	 8	       125	    0.000	1
GA14042-RB 	  13427839	  13428628	 8	       166	    0.000	1
GA14043-RC 	  13425838	  13426757	 8	       195	    2.000	1
GA14047-RA 	  13410822	  13413610	 8	       363	    0.642	1
GA14051-RA 	  13406388	  13406652	 8	       265	    0.442	1
GA14053-RA 	  10007104	  10010409	 4	      3306	    0.066	1
GA14054-RC 	  13398160	  13400531	 8	       217	    0.000	1
GA14055-RA 	  10013325	  10017290	 4	       553	    0.034	1
GA14072-RC 	  10812172	  10820970	 5	      8604	    0.046	1
GA14073-RA 	   7653592	   7655931	 7	      2086	    0.462	1
GA14083-RA 	   9984325	   9984379	 4	        55	    0.000	1
GA14085-RA 	  13579434	  13580537	 8	       197	    0.000	1
GA14087-RB 	  15166723	  15167786	11	       230	    1.000	1
GA14095-RA 	  15163843	  15163898	11	        56	    0.000	1
GA14100-RA 	  13155815	  13157788	 8	       206	    0.000	1
GA14104-RB 	   6054054	   6083762	 3	     27298	    0.178	1
GA14111-RB 	  16192894	  16194759	11	       744	    1.911	1
GA14118-RA 	   8134026	   8134090	 7	        65	    0.000	1
GA14121-RA 	  10679721	  10680224	 5	       169	    0.000	1
GA14145-RA 	   1783957	   1788018	 2	      3292	    1.000	1
GA14148-RB 	   9703642	   9705261	 4	       376	    0.681	1
GA14173-RB 	  18314516	  18314576	14	        61	    1.000	1
GA14185-RA 	   7660687	   7662931	 7	       243	    1.329	1
GA14192-RC 	  11483305	  11493627	 9	      8537	    0.025	1
GA14203-RA 	  15023870	  15026573	 8	       174	    1.000	1
GA14205-RA 	  11501865	  11501938	 9	        74	    0.000	2
GA14213-RB 	  14920386	  14921776	 8	       452	    0.332	1
GA14214-RA 	  14916479	  14917841	 8	       266	    0.000	1
GA14215-RA 	  14914686	  14914744	 8	        59	    2.085	1
GA14224-RA 	  14902831	  14908628	 8	      2812	    0.325	1
GA14226-RA 	  14900468	  14900537	 8	        70	    0.000	1
GA14253-RA 	  11464493	  11468182	 9	      1968	    1.104	1
GA14268-RC 	   1163243	   1164421	 1	       534	    3.000	1
GA14274-RA 	  11423762	  11425947	 9	       342	    0.246	1
GA14289-RC 	    772726	    776782	 1	      2978	    6.925	1
GA14294-RA 	    730280	    731307	 1	       215	    3.000	1
GA14295-RB 	    671038	    671145	 1	       108	    3.000	1
GA14303-RA 	   6678692	   6678773	 3	        82	    1.683	1
GA14307-RB 	  10272143	  10272194	 5	        52	    0.000	1
GA14314-RA 	   1545041	   1546364	 1	       196	    3.148	1
GA14333-RA 	   1553119	   1554894	 1	       709	    0.118	1
GA14401-RA 	  17603269	  17603329	 6	        61	    0.230	1
GA14410-RA 	   2788225	   2791269	 3	      1296	    0.000	1
GA14414-RA 	  13942635	  13943120	 8	       128	    0.000	1
GA14426-RA 	    827867	    827924	 1	        58	    2.000	1
GA14437-RA 	   7408970	   7409095	 7	       126	    0.000	1
GA14468-RA 	    230552	    232620	 1	       715	    0.000	1
GA14497-RA 	   4387786	   4388458	 3	       113	    0.000	1
GA14500-RB 	   4355376	   4361466	 3	      5758	    1.097	1
GA14502-RA 	   4334713	   4338274	 3	      2979	    0.463	1
GA14533-RA 	   6578552	   6582799	 3	       771	    1.480	1
GA14562-RC 	  10994887	  11000702	 9	      5629	    0.125	1
GA14563-RB 	  11004308	  11004851	 9	       104	    0.000	1
GA14564-RA 	  11009232	  11009282	 9	        51	    0.000	1
GA14565-RA 	  11046791	  11057426	 9	      9678	    0.150	1
GA14566-RA 	  11006443	  11007222	 9	       187	    0.717	1
GA14596-RB 	  17901569	  17902079	14	       214	    1.019	1
GA14600-RC 	   1732326	   1732400	 1	        75	    4.000	1
GA14622-RC 	  11227649	  11300375	 9	     70553	    0.094	1
GA14624-RA 	  11536415	  11538017	 9	      1187	    1.430	1
GA14628-RA 	  10041058	  10041409	 4	       352	    0.000	1
GA14646-RA 	  13654090	  13654827	 8	        97	    0.000	1
GA14650-RF 	  13366426	  13368830	 8	      1652	    0.160	1
GA14655-RA 	  16060608	  16061295	11	       333	    0.168	1
GA14672-RJ 	   1479934	   1536960	 1	     51035	    2.419	1
GA14679-RA 	  15145867	  15147466	 8	      1152	    0.206	1
GA14681-RA 	  11561120	  11563920	 9	       773	    1.759	1
GA14683-RA 	   3424258	   3424578	 3	       136	    1.000	1
GA14690-RA 	   4549002	   4579477	 3	     30318	    0.727	1
GA14700-RA 	  12379622	  12380082	 8	       103	    0.000	1
GA14726-RA 	  17144009	  17144077	10	        69	    0.000	1
GA14738-RA 	  17121342	  17121528	10	       187	    0.000	1
GA14750-RB 	   9867952	   9874622	 4	      5458	    0.160	1
GA14751-RA 	   9866116	   9867407	 4	       229	    0.000	1
GA14754-RA 	  13555980	  13558624	 8	      2085	    0.002	1
GA14757-RA 	  18025226	  18025283	14	        58	    0.000	1
GA14760-RA 	  10463050	  10463588	 5	       223	    0.000	1
GA14766-RA 	   8922740	   8925004	 4	       544	    0.035	1
GA14778-RA 	   8363872	   8364396	 7	       162	    0.000	1
GA14779-RA 	   8350267	   8350324	 7	        58	    0.000	1
GA14786-RA 	  16404472	  16405890	11	       265	    0.000	1
GA14795-RA 	  14931823	  14931885	 8	        63	    1.000	1
GA14796-RA 	  14237849	  14237903	 8	        55	    0.000	1
GA14829-RA 	  11669822	  11670756	 9	       191	    0.000	1
GA14831-RA 	  15075349	  15079376	 8	      3797	    0.320	1
GA14834-RA 	   5821757	   5821817	 3	        61	    0.000	1
GA14837-RA 	  11668174	  11668232	 9	        59	    0.000	1
GA14851-RB 	   4281249	   4294969	 3	      9682	    1.391	1
GA14852-RA 	   4453545	   4456093	 3	       302	    2.212	1
GA14854-RA 	  11664470	  11664526	 9	        57	    1.000	1
GA14855-RF 	  15888253	  15894836	11	      3019	    0.000	1
GA14866-RA 	  11666544	  11666607	 9	        64	    3.000	1
GA14874-RA 	   5422156	   5453303	 3	     30956	    0.925	1
GA14890-RB 	  16507120	  16507432	11	       177	    1.000	1
GA14893-RB 	  14703235	  14705283	 8	      1119	    0.061	1
GA14894-RA 	  14700521	  14700580	 8	        60	    0.000	1
GA14897-RB 	  11496765	  11505279	 9	      5765	    0.070	1
GA14906-RC 	  13117859	  13119331	 8	      1473	    0.240	1
GA14913-RA 	  16032718	  16037026	11	      2859	    1.608	1
GA14932-RA 	    239479	    241010	 1	      1532	    0.000	1
GA14934-RA 	   5328772	   5330469	 3	       322	    2.618	1
GA14938-RA 	   6142641	   6152100	 3	      8215	    0.587	1
GA14940-RB 	   1425506	   1427264	 1	       210	    4.000	1
GA14941-RA 	   5552249	   5559906	 3	      7289	    0.546	1
GA14944-RA 	   4794824	   4794889	 3	        66	    1.000	1
GA14947-RA 	  19198805	  19202312	14	      2668	    4.439	1
GA14963-RB 	   1417757	   1417852	 1	        96	    3.000	1
GA14968-RA 	   1400000	   1400292	 1	       137	    4.759	1
GA14977-RA 	  14311513	  14311795	 8	       130	    0.169	1
GA14980-RA 	  14308889	  14309163	 8	       122	    0.689	1
GA14981-RA 	   1394299	   1395300	 1	       421	    4.000	1
GA14982-RA 	  14307524	  14307789	 8	       113	    0.788	1
GA14995-RA 	   1336866	   1338325	 1	       146	    2.863	1
GA15003-RA 	   1334120	   1334421	 1	       151	    2.000	1
GA15011-RA 	   5944739	   5944794	 3	        56	    1.000	1
GA15012-RA 	   5935416	   5936158	 3	       127	    1.000	1
GA15013-RA 	   3425468	   3425795	 3	       143	    1.678	1
GA15025-RA 	  15828046	  15828368	11	       117	    0.000	1
GA15033-RA 	   1332115	   1333575	 1	       426	    2.653	1
GA15037-RA 	   7571251	   7579133	 7	      5545	    0.000	1
GA15074-RB 	  12377559	  12378755	 8	       147	    0.966	1
GA15091-RA 	   2644949	   2652852	 3	      6389	    4.041	1
GA15095-RA 	   1168181	   1170557	 1	      1828	    3.000	1
GA15096-RA 	   2553277	   2553517	 3	       241	    5.000	1
GA15108-RA 	  16510699	  16511604	11	       121	    0.240	1
GA15109-RA 	  16419812	  16419886	11	        75	    1.320	1
GA15112-RB 	   2557254	   2559674	 3	       895	    5.000	1
GA15120-RA 	  11650788	  11651300	 9	       146	    2.082	1
GA15135-RA 	   2566296	   2572431	 3	       653	    4.907	1
GA15142-RA 	   2655710	   2656823	 3	       342	    3.354	1
GA15143-RA 	   6518980	   6520087	 3	       336	    2.863	1
GA15161-RA 	   7082635	   7083661	 7	       174	    0.661	1
GA15166-RA 	   7089592	   7094545	 7	      4683	    1.251	1
GA15169-RB 	   7142194	   7142261	 7	        68	    3.015	1
GA15197-RA 	   2288665	   2295482	 2	      6190	    4.668	1
GA15198-RA 	   7023613	   7040470	 7	     14320	    1.162	1
GA15201-RA 	   2304636	   2304698	 2	        63	    5.000	1
GA15214-RA 	   2311457	   2313163	 2	       702	    4.969	1
GA15217-RA 	   7081393	   7082224	 7	       110	    1.364	1
GA15218-RA 	   6478789	   6479767	 3	       298	    2.383	1
GA15223-RA 	   7085239	   7087230	 7	       122	    0.516	1
GA15226-RB 	   7101447	   7102379	 7	       281	    1.452	1
GA15234-RC 	  13507269	  13511104	 8	       821	    0.473	1
GA15235-RB 	  13482981	  13496582	 8	      3967	    0.123	1
GA15245-RB 	  13471180	  13476267	 8	      1376	    0.015	1
GA15249-RA 	   2306228	   2309127	 2	      1724	    5.558	1
GA15255-RD 	   2267566	   2270996	 2	      1921	    3.381	1
GA15264-RA 	  13450389	  13451399	 8	      1011	    0.000	1
GA15265-RA 	  13434504	  13436781	 8	       427	    0.756	2
GA15267-RD 	  13413845	  13422204	 8	      3104	    0.548	2
GA15274-RA 	   9836823	   9838513	 4	       129	    0.512	1
GA15275-RA 	   9833289	   9833369	 4	        81	    0.000	1
GA15278-RB 	   9828340	   9829274	 4	       399	    0.000	1
GA15282-RA 	   2034461	   2036976	 2	       405	    0.000	1
GA15287-RA 	   2040975	   2042370	 2	       250	    0.000	1
GA15300-RA 	  16022494	  16042956	11	     19704	    0.707	1
GA15322-RA 	   6153395	   6153476	 3	        82	    1.000	1
GA15334-RA 	   6161185	   6167131	 3	      4206	    0.864	1
GA15336-RA 	   7432134	   7435259	 7	      1087	    0.000	1
GA15342-RA 	   6169325	   6169385	 3	        61	    2.000	1
GA15343-RA 	   9826538	   9826609	 4	        72	    0.000	1
GA15349-RA 	  14866939	  14867008	 8	        70	    1.000	1
GA15351-RB 	   6098299	   6100941	 3	       348	    0.601	1
GA15365-RA 	  12079912	  12092605	 8	      9709	    0.448	1
GA15366-RB 	  11107324	  11107959	 9	       124	    1.000	1
GA15417-RA 	   8000122	   8000179	 7	        58	    0.000	1
GA15425-RB 	   7915884	   7919982	 7	      3236	    1.808	1
GA15428-RA 	     90242	     90782	 1	       271	    3.000	1
GA15432-RA 	   7880173	   7891612	 7	     10408	    0.492	1
GA15449-RA 	   1978092	   1980449	 2	      1237	    1.023	1
GA15450-RA 	   1973791	   1974645	 2	       201	    1.428	1
GA15451-RA 	   1965800	   1966219	 2	       313	    2.000	1
GA15456-RA 	   1956791	   1960666	 2	      3734	    1.966	1
GA15463-RA 	   1940787	   1940845	 2	        59	    1.000	1
GA15466-RA 	   1934554	   1935846	 2	       973	    0.020	1
GA15469-RA 	   1933481	   1933539	 2	        59	    0.000	1
GA15470-RA 	   1756263	   1757439	 1	       392	    0.000	1
GA15477-RB 	   1775844	   1777909	 2	      1331	    2.462	1
GA15486-RA 	  16503026	  16503504	11	       354	    2.138	1
GA15509-RA 	   5476642	   5478109	 3	       246	    1.549	1
GA15511-RA 	   5482721	   5482789	 3	        69	    1.000	1
GA15515-RA 	   5479393	   5479460	 3	        68	    2.000	1
GA15517-RA 	  14933573	  14933629	 8	        57	    0.000	1
GA15520-RA 	  16763400	  16764416	10	       181	    1.331	1
GA15525-RA 	  14924565	  14929514	 8	      4763	    0.539	1
GA15541-RA 	   2476936	   2477034	 2	        99	    2.000	1
GA15569-RA 	  11647500	  11648112	 9	       193	    0.238	2
GA15570-RA 	  10020492	  10021922	 4	       456	    1.018	1
GA15573-RB 	  14778517	  14779335	 8	       363	    0.485	1
GA15577-RB 	  13608628	  13624226	 8	     14115	    0.261	1
GA15579-RA 	  13585759	  13585822	 8	        64	    0.000	1
GA15581-RA 	   9986240	   9992198	 4	      2309	    1.086	1
GA15582-RA 	  18659138	  18661565	14	      1201	    0.000	1
GA15589-RA 	  12234822	  12235097	 8	       114	    1.018	1
GA15593-RB 	   4741810	   4746837	 3	      2711	    1.493	1
GA15598-RA 	   9901264	   9924864	 4	     23440	    0.030	2
GA15599-RA 	   9524510	   9525163	 4	       130	    0.000	2
GA15600-RA 	   9509434	   9512635	 4	       751	    0.144	2
GA15601-RB 	   8634118	   8638275	12	      4007	    0.000	1
GA15602-RA 	   9523159	   9523554	 4	       195	    0.000	1
GA15603-RA 	   2819912	   2821437	 3	       491	    0.100	1
GA15604-RA 	   9501773	   9504981	 4	       752	    0.205	1
GA15607-RA 	   9553748	   9554180	 4	       112	    0.000	1
GA15608-RA 	  11759624	  11760121	 9	       231	    1.000	1
GA15618-RA 	  12218230	  12218308	 8	        79	    0.000	1
GA15619-RA 	   4419427	   4419634	 3	       124	    1.000	1
GA15623-RA 	   4417614	   4417844	 3	       132	    1.000	1
GA15625-RA 	   4416783	   4417003	 3	       125	    0.288	1
GA15627-RA 	   5132437	   5132492	 3	        56	    4.643	1
GA15628-RO 	    544668	    563788	 1	     13913	    1.675	1
GA15631-RA 	  19609351	  19609707	14	       151	    6.000	1
GA15635-RK 	  19501350	  19542668	14	     34836	    8.153	1
GA15636-RA 	   7615925	   7618890	 7	       203	    0.000	1
GA15642-RA 	  19615028	  19615423	14	       171	    6.281	1
GA15644-RA 	   4087742	   4104904	 3	      8652	    1.280	1
GA15645-RA 	  18637727	  18638014	14	       120	    5.667	1
GA15646-RA 	   3936966	   3937026	 3	        61	    2.000	1
GA15647-RA 	   3844061	   3845737	 3	       185	    4.000	1
GA15650-RA 	   4763108	   4764100	 3	       264	    1.261	1
GA15652-RC 	   4827533	   4830451	 3	      1702	    2.485	1
GA15653-RA 	  15038128	  15038182	 8	        55	    0.000	1
GA15654-RA 	  15098345	  15103507	 8	      4227	    0.257	1
GA15656-RA 	  15118319	  15118386	 8	        68	    0.000	1
GA15660-RD 	  10770222	  10808426	 5	     35583	    0.174	1
GA15661-RD 	  14154171	  14166789	 8	      7825	    0.085	1
GA15662-RC 	  14188712	  14196209	 8	      6205	    0.034	1
GA15664-RA 	  14178775	  14180345	 8	       366	    0.699	1
GA15666-RA 	   6058515	   6058572	 3	        58	    0.000	1
GA15670-RA 	  13027901	  13027962	 8	        62	    0.000	1
GA15675-RA 	   8363252	   8363321	 7	        70	    0.000	1
GA15676-RA 	  10690429	  10696500	 5	      3970	    0.082	1
GA15681-RA 	  10631468	  10631932	 5	       201	    0.667	1
GA15682-RA 	   8349296	   8349351	 7	        56	    0.000	1
GA15683-RA 	   1157353	   1157664	 1	       145	    1.497	1
GA15684-RA 	   1148526	   1148596	 1	        71	    3.000	1
GA15685-RA 	   1076529	   1087643	 1	     10513	    1.070	1
GA15688-RA 	   1172091	   1172381	 1	       126	    2.000	1
GA15689-RA 	    807052	    807110	 1	        59	    2.000	1
GA15693-RC 	  18258443	  18259399	14	       439	    0.000	1
GA15694-RA 	   9572524	   9572680	 4	       157	    0.000	1
GA15695-RB 	   1656340	   1659814	 1	      1464	    2.000	1
GA15697-RA 	   9645795	   9645883	 4	        89	    2.742	1
GA15698-RA 	   9641334	   9643442	 4	      2109	    3.056	1
GA15703-RA 	   9696100	   9698295	 4	      1139	    0.342	1
GA15705-RA 	  17543371	  17544533	 6	       528	    1.110	1
GA15707-RB 	   7258167	   7264373	 7	      2100	    1.669	1
GA15709-RA 	   7412671	   7413102	 7	       126	    0.000	1
GA15710-RA 	   3318718	   3318779	 3	        62	    3.000	1
GA15713-RA 	   3342685	   3344029	 3	       468	    3.701	1
GA15716-RA 	   3341339	   3341400	 3	        62	    4.226	1
GA15717-RA 	   3277164	   3277367	 3	       123	    2.390	1
GA15720-RA 	   4020755	   4020822	 3	        68	    1.000	1
GA15722-RA 	   5033330	   5034036	 3	       470	    2.728	1
GA15726-RB 	   4026446	   4026510	 3	        65	    1.000	1
GA15727-RB 	   4021743	   4021812	 3	        70	    1.000	1
GA15731-RB 	   4072328	   4074370	 3	      1002	    3.246	1
GA15735-RA 	   4210994	   4212652	 3	       448	    1.000	1
GA15737-RE 	   4082867	   4086771	 3	       796	    3.035	1
GA15738-RA 	   4038429	   4038488	 3	        60	    2.000	1
GA15740-RB 	   4196756	   4207235	 3	      7802	    2.851	1
GA15741-RA 	   4208153	   4209819	 3	       438	    3.516	1
GA15742-RA 	   4037464	   4037724	 3	       125	    3.000	1
GA15743-RA 	   4203985	   4204227	 3	       243	    2.000	1
GA15744-RA 	   4078068	   4082283	 3	       774	    3.075	1
GA15746-RA 	  17257646	  17257710	10	        65	    1.000	1
GA15749-RA 	  19364766	  19365401	14	       125	    4.000	1
GA15751-RA 	   2956195	   2956256	 3	        62	    2.000	1
GA15753-RA 	   9574907	   9575188	 4	       190	    1.358	1
GA15754-RA 	  17150293	  17150558	10	       126	    1.413	1
GA15755-RA 	   8836962	   8838778	12	       787	    0.048	1
GA15757-RA 	  10431530	  10438442	 5	      5367	    0.005	1
GA15766-RA 	   3317331	   3317390	 3	        60	    3.000	1
GA15770-RA 	  11652776	  11653594	 9	       446	    0.000	1
GA15774-RA 	   7046592	   7047008	 7	       175	    1.497	1
GA15775-RA 	  11129952	  11132141	 9	       932	    0.778	1
GA15776-RA 	  11126950	  11129028	 9	       821	    0.050	1
GA15777-RA 	  12168362	  12171102	 8	      1348	    0.055	1
GA15781-RC 	  12062603	  12062683	 8	        81	    0.000	1
GA15783-RB 	  12016946	  12020508	 8	      3234	    0.115	1
GA15787-RA 	   2334771	   2335485	 2	       119	    3.000	1
GA15794-RA 	   2139728	   2140181	 2	       189	    2.000	1
GA15795-RA 	   9840870	   9847582	 4	      3518	    0.089	1
GA15796-RA 	   2033840	   2033902	 2	        63	    0.000	1
GA15797-RA 	   2138150	   2138924	 2	       173	    2.000	1
GA15799-RB 	  12348253	  12371035	 8	     20168	    0.137	1
GA15801-RA 	  12403296	  12404243	 8	       691	    0.181	1
GA15804-RA 	  12388026	  12388493	 8	       186	    0.011	1
GA15805-RA 	  10745679	  10745968	 5	       113	    0.000	1
GA15808-RB 	   6931792	   6940354	13	      6160	    0.955	1
GA15809-RC 	   6953881	   6958293	13	      2107	    1.403	1
GA15811-RA 	   3652117	   3652685	 3	       182	    4.000	1
GA15813-RA 	   3650705	   3651053	 3	       131	    4.084	1
GA15814-RA 	   3686720	   3687174	 3	       169	    6.320	1
GA15816-RA 	  16868470	  16868521	10	        52	    2.000	1
GA15821-RB 	  17123684	  17124919	10	      1236	    0.055	1
GA15827-RA 	  17663158	  17663235	 6	        78	    0.000	2
GA15829-RA 	  17688007	  17688075	 6	        69	    1.652	1
GA15831-RA 	  18540155	  18549158	14	      7714	    0.998	1
GA15834-RB 	  14878063	  14889803	 8	      8468	    0.047	1
GA15837-RB 	   1962257	   1962956	 2	       186	    2.323	1
GA15840-RB 	   8018782	   8019389	 7	       168	    0.000	1
GA15841-RA 	   8030900	   8030958	 7	        59	    0.000	1
GA15842-RA 	  18021133	  18021192	14	        60	    1.000	1
GA15847-RE 	    106836	    142763	 1	     32391	    1.228	1
GA15849-RA 	   8598052	   8599865	12	       237	    0.257	1
GA15850-RA 	    831095	    833170	 1	       971	    4.713	1
GA15851-RA 	    838791	    843511	 1	      3124	    6.932	1
GA15853-RA 	  19294589	  19295966	14	       245	    2.000	1
GA15855-RB 	  15706711	  15709312	11	      1878	    0.707	1
GA15862-RA 	  13677706	  13677762	 8	        57	    1.000	1
GA15865-RA 	  13685894	  13687901	 8	       260	    0.488	1
GA15868-RA 	   5305399	   5305514	 3	       116	    4.009	1
GA15871-RC 	   2664467	   2692541	 3	     24050	    3.488	1
GA15872-RA 	  11400426	  11400497	 9	        72	    0.000	1
GA15876-RA 	  18760031	  18760283	14	       136	    2.000	1
GA15878-RA 	  13558998	  13559914	 8	       236	    0.542	1
GA15879-RI 	  13534798	  13554853	 8	     14803	    0.377	1
GA15880-RA 	   6527222	   6530724	 3	      2601	    3.025	1
GA15882-RC 	  13560767	  13561717	 8	       258	    0.000	1
GA15884-RA 	   2592773	   2630743	 3	     37971	    3.266	1
GA15885-RA 	  13481979	  13482035	 8	        57	    3.000	1
GA15886-RA 	  13480456	  13480777	 8	       139	    0.000	1
GA15891-RA 	   1635348	   1635415	 1	        68	    2.000	1
GA15898-RA 	   9579976	   9582554	 4	       434	    1.747	1
GA15908-RC 	  17231576	  17235050	10	      2272	    0.479	1
GA15913-RC 	   3350354	   3353133	 3	      2313	    2.897	1
GA15915-RA 	   3347670	   3348215	 3	       114	    5.000	1
GA15918-RA 	   9590740	   9593673	 4	      2934	    0.574	1
GA15966-RA 	   9599302	   9602241	 4	       321	    0.000	1
GA15984-RA 	     76688	     76750	 1	        63	    4.000	1
GA16095-RA 	   9629200	   9630520	 4	       200	    2.065	1
GA16114-RA 	   3109288	   3110358	 3	       245	    3.000	1
GA16191-RA 	   3120382	   3121816	 3	       310	    1.790	1
GA16231-RA 	   9637720	   9638541	 4	       417	    1.017	1
GA16296-RA 	  18229367	  18231256	14	       131	    6.000	1
GA16335-RA 	  18222877	  18227431	14	      4365	    6.336	1
GA16427-RA 	   9655522	   9656620	 4	       119	    0.798	1
GA16437-RB 	  18240023	  18241998	14	       836	    3.000	1
GA16529-RA 	   9675859	   9676410	 4	       350	    0.043	1
GA16581-RA 	    821386	    822896	 1	       123	    3.000	1
GA16582-RA 	   9677602	   9678093	 4	       237	    0.000	1
GA16670-RC 	   9688482	   9693302	 4	      3892	    0.838	1
GA16715-RA 	   3290072	   3291178	 3	       280	    2.000	1
GA16724-RA 	   8810614	   8814742	12	      1458	    0.000	1
GA16759-RA 	   8815349	   8817167	12	       280	    0.000	1
GA16823-RC 	   9708435	   9711083	 4	       728	    0.567	1
GA16964-RB 	   9740216	   9742000	 4	       798	    0.878	1
GA16996-RB 	   9748743	   9750153	 4	       374	    0.000	1
GA17017-RA 	   9762359	   9762566	 4	       123	    0.000	1
GA17037-RA 	  17249111	  17249919	10	       118	    0.000	1
GA17043-RE 	    912885	    915433	 1	      1787	    1.000	1
GA17055-RA 	    907323	    908641	 1	       178	    1.843	1
GA17066-RA 	    903352	    906038	 1	       512	    3.000	1
GA17076-RA 	    851100	    852395	 1	       799	    4.000	1
GA17085-RA 	    847822	    847886	 1	        65	    4.000	1
GA17095-RA 	    826262	    827218	 1	       173	    3.150	1
GA17110-RA 	  18232802	  18237054	14	       412	    4.988	1
GA17170-RA 	    970147	    970964	 1	       381	    2.268	1
GA17177-RB 	    757366	    769041	 1	     10546	    5.065	1
GA17191-RB 	    977393	    982203	 1	      2242	    3.314	1
GA17199-RA 	  17246974	  17247438	10	       118	    0.339	1
GA17222-RA 	   9291554	   9291607	 4	        54	    0.000	1
GA17233-RB 	  10659596	  10659667	 5	        72	    0.153	1
GA17244-RA 	   4317971	   4318257	 3	       127	    2.000	1
GA17246-RK 	   8224777	   8277898	 7	     49730	    0.094	2
GA17307-RA 	  14110944	  14117313	 8	      2984	    0.380	1
GA17308-RA 	   8839461	   8841129	12	       274	    0.518	1
GA17309-RA 	  18245453	  18247324	14	      1731	    2.000	1
GA17312-RA 	   8416829	   8418903	 7	       964	    0.110	1
GA17313-RA 	  19621082	  19621471	14	       390	    7.000	1
GA17315-RB 	  11882201	  11939267	 8	     53249	    0.079	1
GA17318-RA 	  16282345	  16296845	11	     12377	    1.554	1
GA17319-RA 	  13568930	  13569000	 8	        71	    0.000	1
GA17320-RB 	   3393222	   3404242	 3	      8355	    1.767	1
GA17321-RA 	   3417329	   3422476	 3	      3919	    2.336	1
GA17325-RC 	   7413674	   7414919	 7	       195	    1.149	1
GA17326-RB 	   7416217	   7416282	 7	        66	    2.000	1
GA17327-RA 	  10343524	  10348907	 5	      4880	    0.031	1
GA17328-RA 	   2949877	   2950768	 3	       694	    2.000	1
GA17329-RB 	  10316567	  10318416	 5	       958	    0.095	1
GA17346-RA 	   9779267	   9781606	 4	      1980	    0.718	1
GA17351-RA 	  10197637	  10198280	 5	       516	    0.000	1
GA17390-RA 	   8052812	   8053334	 7	       523	    0.000	1
GA17402-RA 	  18590794	  18594116	14	       452	    0.000	1
GA17403-RA 	   1093473	   1094436	 1	       177	    1.023	1
GA17407-RA 	  18597307	  18604399	14	       457	    1.864	1
GA17413-RA 	  18529255	  18531780	14	       515	    2.000	1
GA17415-RA 	  17264660	  17267249	10	       703	    0.000	1
GA17416-RB 	  17261245	  17263274	10	       269	    0.242	1
GA17419-RA 	   7903449	   7904631	 7	      1183	    0.004	1
GA17427-RA 	  18482198	  18487605	14	      5054	    1.450	1
GA17429-RA 	    849801	    850297	 1	       123	    4.000	1
GA17432-RA 	    855064	    856605	 1	      1009	    4.001	1
GA17433-RA 	  18418562	  18443842	14	     24659	    2.341	1
GA17437-RA 	  18390801	  18390857	14	        57	    1.000	1
GA17439-RB 	    916737	    917189	 1	       208	    1.447	1
GA17444-RA 	  17383146	  17384070	10	       323	    1.783	1
GA17454-RA 	   7869691	   7878022	 7	      7258	    0.082	1
GA17459-RA 	    972358	    972621	 1	       125	    2.000	1
GA17460-RA 	   9007939	   9010912	 4	      1153	    0.000	2
GA17478-RA 	  17693321	  17698295	 6	       646	    0.000	1
GA17480-RA 	   8788801	   8789641	12	       168	    1.702	1
GA17481-RA 	   4995218	   5000828	 3	       305	    1.052	1
GA17483-RC 	   8785005	   8787103	12	       543	    1.287	1
GA17484-RA 	   3025583	   3026005	 3	       121	    3.000	1
