Gene_Name	Beg	End	Region	Nuc	Mean_Cov
Region_0514	   4221454	   4222438	 8	       985	    0.000
Region_0515	   4225212	   4227150	 8	      1939	    0.209
Region_0516	   4239513	   4249049	 8	      9537	    0.038
Region_0517	   4250200	   4258105	 8	      7906	    0.169
Region_0518	   4259446	   4260290	 8	       845	    0.710
Region_0519	   4261582	   4262850	 8	      1269	    1.701
Region_0520	   4263559	   4263986	 8	       428	    1.000
Region_0521	   4266600	   4266834	 8	       235	    1.000
Region_0522	   4267284	   4310902	 8	     43619	    0.093
Region_0523	   4315474	   4319719	 8	      4246	    0.166
Region_0524	   4321949	   4324114	 8	      2166	    0.030
Region_0525	   4325177	   4332635	 8	      7459	    0.527
Region_0526	   4334527	   4336931	 8	      2405	    1.001
Region_0527	   4345146	   4348484	 8	      3339	    1.030
Region_0528	   4352528	   4353753	 8	      1226	    0.000
Region_0529	   4354768	   4354971	 8	       204	    0.000
Region_0530	   4355584	   4355757	 8	       174	    0.000
Region_0531	   4356205	   4357090	 8	       886	    0.000
Region_0532	   4357409	   4357594	 8	       186	    0.000
Region_0533	   4357904	   4357971	 8	        68	    0.000
Region_0534	   4358311	   4358391	 8	        81	    0.000
Region_0535	   4359419	   4360508	 8	      1090	    0.087
Region_0536	   4361331	   4362285	 8	       955	    0.000
Region_0537	   4362643	   4363965	 8	      1323	    0.000
Region_0538	   4364422	   4366219	 8	      1798	    0.025
Region_0539	   4366982	   4367273	 8	       292	    0.000
Region_0540	   4367562	   4367904	 8	       343	    0.000
Region_0541	   4368151	   4370345	 8	      2195	    0.000
Region_0542	   4370661	   4370923	 8	       263	    0.000
Region_0543	   4372272	   4372626	 8	       355	    0.000
Region_0544	   4373177	   4375860	 8	      2684	    0.051
Region_0545	   4376584	   4377131	 8	       548	    0.000
Region_0546	   4379121	   4379622	 8	       502	    0.000
Region_0547	   4380086	   4380938	 8	       853	    0.000
Region_0548	   4381914	   4385422	 8	      3509	    0.201
Region_0549	   4386630	   4386991	 8	       362	    0.000
Region_0550	   4390492	   4393349	 8	      2858	    0.058
Region_0551	   4394213	   4396767	 8	      2555	    0.256
Region_0552	   4397192	   4397765	 8	       574	    0.000
Region_0553	   4398413	   4398714	 8	       302	    1.000
Region_0554	   4399282	   4399924	 8	       643	    1.000
Region_0555	   4404318	   4407738	 8	      3421	    1.953
Region_0556	   4408198	   4409132	 8	       935	    0.000
Region_0557	   4411710	   4411720	 8	        11	    1.000
Region_0558	   4413815	   4414005	 8	       191	    1.000
Region_0559	   4415936	   4416155	 8	       220	    1.082
Region_0560	   4416501	   4417008	 8	       508	    0.069
Region_0561	   4418217	   4419880	 8	      1664	    0.277
Region_0562	   4420116	   4420206	 8	        91	    0.055
Region_0563	   4420795	   4421297	 8	       503	    0.000
Region_0564	   4423874	   4424209	 8	       336	    0.000
Region_0565	   4425580	   4426749	 8	      1170	    0.000
Region_0566	   4451099	   4463668	 8	     12570	    0.136
Region_0567	   4464207	   4472508	 8	      8302	    0.098
Region_0568	   4473595	   4474288	 8	       694	    0.310
Region_0569	   4475089	   4475301	 8	       213	    0.000
Region_0570	   4476449	   4476701	 8	       253	    0.000
Region_0571	   4478386	   4479786	 8	      1401	    2.111
Region_0572	   4485859	   4490260	 8	      4402	    0.191
Region_0573	   4494450	   4504270	 8	      9821	    0.026
Region_0574	   4505950	   4516454	 8	     10505	    3.917
Region_0575	   4517112	   4523053	 8	      5942	    1.232
Region_0576	   4526137	   4527435	 8	      1299	    0.035
Region_0577	   4527926	   4528179	 8	       254	    0.000
Region_0578	   4531076	   4536235	 8	      5160	    0.162
Region_0579	   4584429	   4607105	 8	     22677	    0.161
Region_0580	   4611453	   4615576	 8	      4124	    0.147
Region_0581	   4626716	   4634734	 8	      8019	    0.212
Region_0582	   4649424	   4654346	 8	      4923	    0.065
Region_0583	   4656244	   4659812	 8	      3569	    0.001
Region_0584	   4668041	   4670398	 8	      2358	    0.068
Region_0585	   4671146	   4676649	 8	      5504	    0.028
Region_0586	   4685447	   4686262	 8	       816	    0.652
Region_0587	   4687025	   4688193	 8	      1169	    0.069
Region_0588	   4691364	   4692241	 8	       878	    0.279
Region_0589	   4693898	   4694128	 8	       231	    0.000
Region_0590	   4695600	   4696912	 8	      1313	    0.065
Region_0591	   4701221	   4707313	 8	      6093	    0.088
Region_0592	   4707893	   4717555	 8	      9663	    0.186
Region_0593	   4718912	   4741353	 8	     22442	    0.076
Region_0594	   4742053	   4743750	 8	      1698	    0.094
Region_0595	   4745668	   4785559	 8	     39892	    0.096
Region_0596	   4786808	   4787152	 8	       345	    0.000
Region_0597	   4787597	   4789889	 8	      2293	    0.224
Region_0598	   4799184	   4803775	 8	      4592	    0.123
Region_0599	   4804502	   4805146	 8	       645	    0.211
Region_0600	   4805838	   4806530	 8	       693	    4.732
Region_0601	   4807221	   4807718	 8	       498	    0.000
Region_0602	   4808456	   4809149	 8	       694	    0.000
Region_0603	   4809824	   4813438	 8	      3615	    0.016
Region_0604	   4813787	   4874844	 8	     61058	    0.091
Region_0605	   4875129	   4877299	 8	      2171	    0.034
Region_0606	   4877679	   4877844	 8	       166	    0.000
Region_0607	   4878336	   4879043	 8	       708	    1.093
Region_0608	   4879237	   4880715	 8	      1479	    0.135
Region_0609	   4880908	   4881662	 8	       755	    0.000
Region_0610	   4882078	   4883038	 8	       961	    0.000
Region_0611	   4883225	   4887885	 8	      4661	    0.084
Region_0612	   4889346	   4890804	 8	      1459	    0.432
Region_0613	   4891531	   4892820	 8	      1290	    0.531
Region_0614	   4893490	   4893682	 8	       193	    0.000
Region_0615	   4894343	   4894765	 8	       423	    0.000
Region_0616	   4895435	   4896226	 8	       792	    0.000
Region_0617	   4896893	   4897116	 8	       224	    0.000
Region_0618	   4897786	   4898510	 8	       725	    0.000
Region_0619	   4899180	   4900181	 8	      1002	    0.000
Region_0620	   4900848	   4901225	 8	       378	    0.000
Region_0621	   4902115	   4905597	 8	      3483	    0.011
Region_0622	   4909789	   4913393	 8	      3605	    0.502
Region_0623	   4915310	   4916494	 8	      1185	    0.000
Region_0624	   4920063	   4920739	 8	       677	    0.000
Region_0625	   4928553	   4930926	 8	      2374	    0.158
Region_0626	   4934013	   4935643	 8	      1631	    0.000
Region_0627	   4936138	   4936380	 8	       243	    0.000
Region_0628	   4939956	   4940209	 8	       254	    0.248
Region_0629	   4941554	   4941573	 8	        20	    0.000
Region_0630	   4943107	   4949414	 8	      6308	    0.010
Region_0631	   4963030	   4979381	 8	     16352	    0.216
Region_0632	   4980140	   4988159	 8	      8020	    0.125
Region_0633	   4989990	   4996390	 8	      6401	    0.515
Region_0634	   4997610	   4999407	 8	      1798	    0.000
Region_0635	   5006241	   5007747	 8	      1507	    0.413
Region_0636	   5009397	   5010212	 8	       816	    0.000
Region_0637	   5012463	   5013744	 8	      1282	    1.881
Region_0638	   5014876	   5017892	 8	      3017	    1.161
Region_0639	   5032011	   5038052	 8	      6042	    0.101
Region_0640	   5038842	   5038919	 8	        78	    0.000
Region_0641	   5039459	   5051200	 8	     11742	    0.582
Region_0642	   5055847	   5056572	 8	       726	    0.492
Region_0643	   5061315	   5063547	 8	      2233	    0.033
Region_0644	   5065412	   5066596	 8	      1185	    0.019
Region_0645	   5069029	   5084603	 8	     15575	    0.068
Region_0646	   5091997	   5129830	 8	     37834	    0.113
Region_0647	   5133278	   5172012	 8	     38735	    0.124
Region_0648	   5173389	   5173794	 8	       406	    0.000
Region_0649	   5175243	   5176539	 8	      1297	    0.096
Region_0650	   5177896	   5179704	 8	      1809	    0.000
Region_0651	   5180485	   5183141	 8	      2657	    0.000
Region_0652	   5183796	   5190189	 8	      6394	    0.027
Region_0653	   5191746	   5194505	 8	      2760	    0.009
Region_0654	   5196062	   5196503	 8	       442	    0.000
Region_0655	   5198927	   5214278	 8	     15352	    0.241
Region_0656	   5217383	   5219979	 8	      2597	    0.020
Region_0657	   5236262	   5236941	 8	       680	    0.506
Region_0658	   5237987	   5238429	 8	       443	    0.000
Region_0659	   5240710	   5240832	 8	       123	    0.585
Region_0660	   5241058	   5242045	 8	       988	    1.662
Region_0661	   5243417	   5244060	 8	       644	    0.000
Region_0662	   5245912	   5246050	 8	       139	    0.000
Region_0663	   5247783	   5248224	 8	       442	    0.000
Region_0664	   5251231	   5251720	 8	       490	    0.251
Region_0665	   5254773	   5256082	 8	      1310	    0.000
Region_0666	   5260109	   5287945	 8	     27837	    0.042
Region_0667	   5362304	   5366645	 8	      4342	    0.106
Region_0668	   5368682	   5369359	 8	       678	    0.000
Region_0669	   5378856	   5380850	 8	      1995	    0.099
Region_0670	   5381238	   5382639	 8	      1402	    0.264
Region_0671	   5393457	   5395966	 8	      2510	    0.001
Region_0672	   5397770	   5398024	 8	       255	    0.000
Region_0673	   5399828	   5403939	 8	      4112	    0.416
Region_0674	   5406339	   5410452	 8	      4114	    0.003
Region_0675	   5422475	   5428772	 8	      6298	    0.456
Region_0676	   5431244	   5438018	 8	      6775	    0.952
Region_0677	   5439663	   5439751	 8	        89	    2.000
Region_0678	   5441000	   5441251	 8	       252	    0.000
Region_0679	   5441993	   5442439	 8	       447	    0.000
Region_0680	   5443994	   5444312	 8	       319	    0.000
Region_0681	   5449776	   5457352	 8	      7577	    0.081
Region_0682	   5461275	   5462162	 8	       888	    0.378
Region_0683	   5463052	   5463639	 8	       588	    0.000
Region_0684	   5466262	   5467840	 8	      1579	    1.021
Region_0685	   5472157	   5473029	 8	       873	    0.000
Region_0686	   5474132	   5474341	 8	       210	    0.000
Region_0687	   5477003	   5477470	 8	       468	    0.090
Region_0688	   5482906	   5483504	 8	       599	    0.045
Region_0689	   5484942	   5485297	 8	       356	    0.452
Region_0690	   5486798	   5486894	 8	        97	    0.000
Region_0691	   5488326	   5489740	 8	      1415	    1.520
Region_0692	   5508422	   5516316	 8	      7895	    0.060
Region_0693	   5516874	   5521215	 8	      4342	    0.264
Region_0694	   5521558	   5522387	 8	       830	    0.160
Region_0695	   5523765	   5524073	 8	       309	    1.159
Region_0696	   5526189	   5527401	 8	      1213	    0.799
Region_0697	   5530276	   5530778	 8	       503	    0.000
Region_0698	   5531944	   5532252	 8	       309	    0.871
Region_0699	   5533267	   5533318	 8	        52	    1.000
Region_0700	   5534108	   5534575	 8	       468	    1.190
Region_0701	   5535904	   5536460	 8	       557	    0.000
Region_0702	   5537678	   5537847	 8	       170	    0.000
Region_0703	   5538698	   5540062	 8	      1365	    0.418
Region_0704	   5544138	   5546892	 8	      2755	    0.000
Region_0705	   5548353	   5548970	 8	       618	    0.715
Region_0706	   5550669	   5551201	 8	       533	    0.000
Region_0707	   5551804	   5551941	 8	       138	    0.000
Region_0708	   5553285	   5555070	 8	      1786	    0.000
Region_0709	   5556325	   5556858	 8	       534	    0.000
Region_0710	   5558094	   5558366	 8	       273	    1.055
Region_0711	   5561271	   5562024	 8	       754	    0.932
Region_0712	   5582423	   5596009	 8	     13587	    0.086
Region_0713	   5603439	   5605180	 8	      1742	    0.000
Region_0714	   5609755	   5610371	 8	       617	    0.000
Region_0715	   5611316	   5614215	 8	      2900	    0.168
Region_0716	   5617850	   5620170	 8	      2321	    0.000
Region_0717	   5634125	   5634819	 8	       695	    0.321
Region_0718	   5635417	   5636041	 8	       625	    0.037
Region_0719	   5636847	   5640425	 8	      3579	    0.000
Region_0720	   5645900	   5661179	 8	     15280	    0.352
Region_0721	   5662409	   5662589	 8	       181	    0.094
Region_0722	   5664738	   5665317	 8	       580	    0.071
Region_0723	   5666737	   5671561	 8	      4825	    1.478
Region_0724	   5674071	   5675061	 8	       991	    0.000
Region_0725	   5676109	   5676425	 8	       317	    0.000
Region_0726	   5679351	   5679445	 8	        95	    0.000
Region_0727	   5682666	   5683247	 8	       582	    1.826
Region_0728	   5685710	   5685892	 8	       183	    0.000
Region_0729	   5687833	   5688055	 8	       223	    0.000
Region_0730	   5690010	   5690222	 8	       213	    0.000
Region_0731	   5692191	   5692352	 8	       162	    0.000
Region_0732	   5693846	   5694656	 8	       811	    0.000
Region_0733	   5703242	   5703315	 8	        74	    2.757
Region_0734	   5706280	   5706626	 8	       347	    0.000
Region_0735	   5708518	   5710102	 8	      1585	    0.115
Region_0736	   5711454	   5716261	 8	      4808	    0.113
Region_0737	   5719017	   5725381	 8	      6365	    0.240
Region_0738	   5734021	   5734763	 8	       743	    0.635
Region_0739	   5736212	   5736433	 8	       222	    0.000
Region_0740	   5737956	   5739480	 8	      1525	    0.977
Region_0741	   5742711	   5747971	 8	      5261	    0.113
Region_0742	   5750698	   5751231	 8	       534	    0.000
Region_0743	   5754568	   5757752	 8	      3185	    0.249
Region_0744	   5777005	   5786332	 8	      9328	    0.203
Region_0745	   5796728	   5797592	 8	       865	    0.000
Region_0746	   5800624	   5800844	 8	       221	    0.000
Region_0747	   5802232	   5802785	 8	       554	    0.957
Region_0748	   5803423	   5803576	 8	       154	    1.000
Region_0749	   5806395	   5807734	 8	      1340	    1.475
Region_0750	   5808457	   5810672	 8	      2216	    0.000
Region_0751	   5846496	   5852577	 8	      6082	    0.698
Region_0752	   5853369	   5855681	 8	      2313	    0.210
Region_0753	   5857934	   5858207	 8	       274	    0.091
Region_0754	   5858719	   5862692	 8	      3974	    0.692
Region_0755	   5863527	   5868188	 8	      4662	    0.696
Region_0756	   5869464	   5869773	 8	       310	    0.832
Region_0757	   5871571	   5871626	 8	        56	    0.000
Region_0758	   5873538	   5930573	 8	     57036	    0.076
Region_0759	   5987239	   5997388	 8	     10150	    0.345
Region_0760	   5999216	   6004091	 8	      4876	    0.186
Region_0761	   6006542	   6009510	 8	      2969	    1.070
Region_0762	   6010422	   6019535	 8	      9114	    0.051
Region_0763	   6021397	   6024299	 8	      2903	    0.232
Region_0764	   6025330	   6026157	 8	       828	    0.052
Region_0765	   6030923	   6033302	 8	      2380	    0.147
Region_0766	   6035369	   6043573	 8	      8205	    0.359
Region_0767	   6043835	   6075971	 8	     32137	    0.015
Region_0768	   6078011	   6087938	 8	      9928	    0.075
Region_0769	   6088421	   6088688	 8	       268	    1.933
Region_0770	   6089168	   6090332	 8	      1165	    2.276
Region_0771	   6091108	   6093518	 8	      2411	    0.139
Region_0772	   6094068	   6102931	 8	      8864	    0.061
Region_0773	   6103389	   6127210	 8	     23822	    0.074
Region_0774	   6128468	   6129333	 8	       866	    2.438
Region_0775	   6130901	   6141256	 8	     10356	    0.148
Region_0776	   6141763	   6173867	 8	     32105	    0.191
Region_0777	   6174345	   6185943	 8	     11599	    0.159
Region_0778	   6190282	   6239699	 8	     49418	    0.179
Region_0779	   6241653	   6317418	 8	     75766	    0.142
Region_0780	   6318041	   6341336	 8	     23296	    0.080
Region_0781	   6342978	   6442199	 8	     99222	    0.132
Region_0782	   6442804	   6449662	 8	      6859	    0.287
Region_0783	   6450008	   6481401	 8	     31394	    0.222
Region_0784	   6485566	   6511251	 8	     25686	    0.176
Region_0785	   6516635	   6580805	 8	     64171	    0.355
Region_0786	   6581595	   6603024	 8	     21430	    0.273
Region_0787	   6604611	   6604800	 8	       190	    0.000
Region_0788	   6606283	   6606897	 8	       615	    0.485
Region_0789	   6608459	   6609372	 8	       914	    0.684
Region_0790	   6610939	   6612237	 8	      1299	    0.015
Region_0791	   6613804	   6614746	 8	       943	    0.063
Region_0792	   6616331	   6617270	 8	       940	    1.282
Region_0793	   6618855	   6619267	 8	       413	    0.000
Region_0794	   6620846	   6623214	 8	      2369	    0.000
Region_0795	   6624781	   6625505	 8	       725	    0.246
Region_0796	   6639375	   6650992	 8	     11618	    0.253
Region_0797	   6653469	   6654224	 8	       756	    0.019
Region_0798	   6654390	   6657164	 8	      2775	    2.534
Region_0799	   6659960	   6663520	 8	      3561	    0.652
Region_0800	   6664542	   6667016	 8	      2475	    0.012
Region_0801	   6673263	   6690693	 8	     17431	    0.119
Region_0802	   6697695	   6701002	 8	      3308	    0.050
Region_0803	   6711292	   6712155	 8	       864	    0.000
Region_0804	   6713759	   6714174	 8	       416	    0.000
Region_0805	   6714478	   6715822	 8	      1345	    0.000
Region_0806	   6717828	   6718043	 8	       216	    0.000
Region_0807	   6722046	   6722497	 8	       452	    1.332
Region_0808	   6723723	   6724865	 8	      1143	    0.000
Region_0809	   6726471	   6728386	 8	      1916	    0.008
Region_0810	   6729389	   6729844	 8	       456	    0.000
Region_0811	   6731558	   6733732	 8	      2175	    0.448
Region_0812	   6735396	   6736152	 8	       757	    0.000
Region_0813	   6737480	   6737847	 8	       368	    0.000
Region_0814	   6740320	   6743134	 8	      2815	    0.530
Region_0815	   6743812	   6744358	 8	       547	    1.000
Region_0816	   6745052	   6745765	 8	       714	    1.265
Region_0817	   6768820	   6788917	 8	     20098	    0.112
Region_0818	   6810942	   6813385	 8	      2444	    0.021
Region_0819	   6814005	   6814250	 8	       246	    0.000
Region_0820	   6815618	   6816756	 8	      1139	    1.582
Region_0821	   6818425	   6820246	 8	      1822	    0.186
Region_0822	   6821004	   6821112	 8	       109	    0.000
Region_0823	   6823399	   6826752	 8	      3354	    0.525
Region_0824	   6828648	   6841385	 8	     12738	    0.268
Region_0825	   6847568	   6848717	 8	      1150	    0.000
Region_0826	   6849859	   6852843	 8	      2985	    0.000
Region_0827	   6854530	   6856156	 8	      1627	    0.030
Region_0828	   6857763	   6858685	 8	       923	    0.000
Region_0829	   6861335	   6864086	 8	      2752	    0.050
Region_0830	   6864657	   6874447	 8	      9791	    0.286
Region_0831	   6877593	   6881766	 8	      4174	    0.005
Region_0832	   6883123	   6883889	 8	       767	    0.883
Region_0833	   6884636	   6884890	 8	       255	    0.000
Region_0834	   6885461	   6885969	 8	       509	    0.010
Region_0835	   6891683	   6895853	 8	      4171	    0.028
Region_0836	   6913456	   6916877	 8	      3422	    0.000
Region_0837	   6918550	   6918777	 8	       228	    0.000
Region_0838	   6919667	   6920268	 8	       602	    0.000
Region_0839	   6925061	   6925616	 8	       556	    0.038
Region_0840	   6927298	   6927510	 8	       213	    0.000
Region_0841	   6928474	   6929596	 8	      1123	    0.101
Region_0842	   6941788	   6942362	 8	       575	    0.511
Region_0843	   6945299	   6945711	 8	       413	    0.000
Region_0844	   6948950	   6949369	 8	       420	    1.000
Region_0845	   6951248	   6953873	 8	      2626	    0.058
Region_0846	   6954798	   6955416	 8	       619	    0.000
Region_0847	   6956077	   6956502	 8	       426	    2.000
Region_0848	   6957391	   6964219	 8	      6829	    0.574
Region_0849	   6993266	   6998859	 8	      5594	    0.209
Region_0850	   7000884	   7002515	 8	      1632	    0.154
Region_0851	   7004588	   7004875	 8	       288	    0.000
Region_0852	   7006281	   7024270	 8	     17990	    0.194
Region_0853	   7037880	   7049135	 8	     11256	    0.289
Region_0854	   7056510	   7060834	 8	      4325	    0.026
Region_0855	   7063591	   7066790	 8	      3200	    0.008
Region_0856	   7067610	   7068532	 8	       923	    0.000
Region_0857	   7069984	   7070976	 8	       993	    0.023
Region_0858	   7072419	   7074756	 8	      2338	    0.306
Region_0859	   7075648	   7075921	 8	       274	    0.000
Region_0860	   7078193	   7081562	 8	      3370	    0.000
Region_0861	   7083901	   7084292	 8	       392	    0.000
Region_0862	   7084851	   7084997	 8	       147	    0.000
Region_0863	   7087300	   7087677	 8	       378	    0.000
Region_0864	   7090010	   7090307	 8	       298	    0.000
Region_0865	   7090866	   7093864	 8	      2999	    0.533
Region_0866	   7094492	   7095709	 8	      1218	    0.127
Region_0867	   7100234	   7101699	 8	      1466	    0.794
Region_0868	   7103760	   7107652	 8	      3893	    0.959
Region_0869	   7109518	   7110783	 8	      1266	    0.253
Region_0870	   7115329	   7134354	 8	     19026	    0.121
Region_0871	   7141200	   7171490	 8	     30291	    0.236
Region_0872	   7172451	   7177532	 8	      5082	    0.092
Region_0873	   7235510	   7245667	 8	     10158	    0.220
Region_0874	   7268718	   7269632	 8	       915	    0.000
Region_0875	   7271950	   7272288	 8	       339	    0.000
Region_0876	   7273551	   7274941	 8	      1391	    1.357
Region_0877	   7279624	   7279876	 8	       253	    3.866
Region_0878	   7281266	   7283030	 8	      1765	    0.537
Region_0879	   7283283	   7284527	 9	      1245	    0.316
Region_0880	   7285976	   7298537	 9	     12562	    0.020
Region_0881	   7330438	   7338652	 9	      8215	    0.566
Region_0882	   7340605	   7341565	 9	       961	    0.026
Region_0883	   7350462	   7352657	 9	      2196	    0.012
Region_0884	   7355369	   7356823	 9	      1455	    0.000
Region_0885	   7357502	   7358162	 9	       661	    2.088
Region_0886	   7358758	   7371775	 9	     13018	    0.625
Region_0887	   7376149	   7377906	 9	      1758	    0.287
Region_0888	   7388613	   7389466	 9	       854	    0.213
Region_0889	   7391767	   7393291	 9	      1525	    0.000
Region_0890	   7393988	   7394750	 9	       763	    3.013
Region_0891	   7396712	   7396873	 9	       162	    0.407
Region_0892	   7398627	   7399131	 9	       505	    0.226
Region_0893	   7400733	   7401810	 9	      1078	    0.000
Region_0894	   7409014	   7411684	 9	      2671	    0.051
Region_0895	   7413217	   7420816	 9	      7600	    0.096
Region_0896	   7427347	   7428204	 9	       858	    0.000
Region_0897	   7429015	   7429274	 9	       260	    0.000
Region_0898	   7430097	   7430993	 9	       897	    0.000
Region_0899	   7431837	   7433183	 9	      1347	    0.000
Region_0900	   7433973	   7434343	 9	       371	    0.704
Region_0901	   7435130	   7436784	 9	      1655	    0.000
Region_0902	   7437625	   7437759	 9	       135	    0.000
Region_0903	   7438531	   7438853	 9	       323	    0.000
Region_0904	   7439625	   7441209	 9	      1585	    0.035
Region_0905	   7441981	   7442051	 9	        71	    0.000
Region_0906	   7442353	   7442675	 9	       323	    0.000
Region_0907	   7443435	   7444064	 9	       630	    0.000
Region_0908	   7444561	   7446233	 9	      1673	    0.145
Region_0909	   7447496	   7447570	 9	        75	    2.000
Region_0910	   7448116	   7448548	 9	       433	    2.000
Region_0911	   7448983	   7449084	 9	       102	    2.098
Region_0912	   7461274	   7461527	 9	       254	    2.000
Region_0913	   7463082	   7463155	 9	        74	    0.000
Region_0914	   7464529	   7465405	 9	       877	    0.000
Region_0915	   7466491	   7467676	 9	      1186	    0.385
Region_0916	   7468544	   7468774	 9	       231	    0.000
Region_0917	   7469655	   7469802	 9	       148	    1.000
Region_0918	   7470866	   7473129	 9	      2264	    0.040
Region_0919	   7545791	   7552298	 9	      6508	    0.595
Region_0920	   7556627	   7559492	 9	      2866	    0.019
Region_0921	   7666880	   7668345	 9	      1466	    0.000
Region_0922	   7669056	   7670188	 9	      1133	    0.000
Region_0923	   7670899	   7672225	 9	      1327	    0.870
Region_0924	   7674137	   7675779	 9	      1643	    0.024
Region_0925	   7682569	   7683996	 9	      1428	    0.628
Region_0926	   7684444	   7688626	 9	      4183	    0.041
Region_0927	   7689916	   7690881	 9	       966	    0.109
Region_0928	   7693312	   7694725	 9	      1414	    0.093
Region_0929	   7695946	   7699020	 9	      3075	    0.020
Region_0930	   7700891	   7702115	 9	      1225	    1.167
Region_0931	   7702605	   7703276	 9	       672	    0.003
Region_0932	   7705126	   7705718	 9	       593	    0.000
Region_0933	   7706764	   7707507	 9	       744	    0.000
Region_0934	   7708646	   7708743	 9	        98	    0.000
Region_0935	   7710097	   7710430	 9	       334	    0.054
Region_0936	   7712488	   7713064	 9	       577	    0.000
Region_0937	   7714060	   7714646	 9	       587	    0.000
Region_0938	   7715948	   7716322	 9	       375	    0.000
Region_0939	   7719953	   7720917	 9	       965	    0.002
Region_0940	   7722424	   7723983	 9	      1560	    0.121
Region_0941	   7726102	   7726587	 9	       486	    0.000
Region_0942	   7728757	   7731078	 9	      2322	    0.644
Region_0943	   7732150	   7734656	 9	      2507	    0.000
Region_0944	   7735352	   7739141	 9	      3790	    0.392
Region_0945	   7739652	   7740906	 9	      1255	    0.196
Region_0946	   7744775	   7747640	 9	      2866	    0.000
Region_0947	   7759447	   7760770	 9	      1324	    0.005
Region_0948	   7769133	   7776565	 9	      7433	    0.102
Region_0949	   7777379	   7784001	 9	      6623	    0.126
Region_0950	   7785577	   7786729	 9	      1153	    0.398
Region_0951	   7789123	   7816311	 9	     27189	    0.234
Region_0952	   7889415	   7923840	 9	     34426	    0.115
Region_0953	   7924965	   7930683	 9	      5719	    0.087
Region_0954	   7931110	   7934279	 9	      3170	    0.003
Region_0955	   7935043	   7942398	 9	      7356	    0.401
Region_0956	   7943983	   7944312	 9	       330	    0.000
Region_0957	   7947102	   7949583	 9	      2482	    0.648
Region_0958	   7960417	   7966496	 9	      6080	    0.482
Region_0959	   7966905	   7978286	 9	     11382	    0.143
Region_0960	   7979358	   7979788	 9	       431	    0.000
Region_0961	   7980131	   7980195	 9	        65	    0.000
Region_0962	   7980690	   7981638	 9	       949	    0.000
Region_0963	   7982891	   7983136	 9	       246	    0.000
Region_0964	   7984181	   7984655	 9	       475	    0.000
Region_0965	   7987118	   7987822	 9	       705	    0.000
Region_0966	   7990120	   7990431	 9	       312	    0.061
Region_0967	   7992785	   8004608	 9	     11824	    1.743
Region_0968	   8006626	   8008785	 9	      2160	    0.203
Region_0969	   8010515	   8011991	 9	      1477	    0.000
Region_0970	   8020553	   8022053	 9	      1501	    0.573
Region_0971	   8024722	   8030757	 9	      6036	    0.377
Region_0972	   8034998	   8037171	 9	      2174	    0.343
Region_0973	   8040207	   8041623	 9	      1417	    0.115
Region_0974	   8043082	   8059096	 9	     16015	    0.087
Region_0975	   8071130	   8077341	 9	      6212	    0.042
Region_0976	   8077571	   8106879	 9	     29309	    0.081
Region_0977	   8108494	   8109349	 9	       856	    0.000
Region_0978	   8110665	   8111834	 9	      1170	    0.908
Region_0979	   8112836	   8113048	 9	       213	    0.000
Region_0980	   8114019	   8114097	 9	        79	    0.000
Region_0981	   8115006	   8116142	 9	      1137	    0.000
Region_0982	   8122276	   8126951	 9	      4676	    0.777
Region_0983	   8127465	   8129156	 9	      1692	    0.128
Region_0984	   8131139	   8131499	 9	       361	    0.000
Region_0985	   8132414	   8133862	 9	      1449	    0.291
Region_0986	   8135409	   8136766	 9	      1358	    0.179
Region_0987	   8138840	   8143992	 9	      5153	    0.000
Region_0988	   8154129	   8174979	 9	     20851	    0.266
Region_0989	   8175362	   8177028	 5	      1667	    0.264
Region_0990	   8181976	   8255924	 5	     73949	    0.175
Region_0991	   8275886	   8293399	 5	     17514	    0.117
Region_0992	   8294470	   8295543	 5	      1074	    0.000
Region_0993	   8304853	   8306383	 5	      1531	    0.129
Region_0994	   8346836	   8348859	 5	      2024	    0.886
Region_0995	   8349398	   8350706	 5	      1309	    0.307
Region_0996	   8351817	   8351859	 5	        43	    1.000
Region_0997	   8352551	   8352750	 5	       200	    1.000
Region_0998	   8353317	   8353577	 5	       261	    0.414
Region_0999	   8354154	   8354478	 5	       325	    0.375
Region_1000	   8355282	   8359232	 5	      3951	    0.405
Region_1001	   8360408	   8361579	 5	      1172	    1.000
Region_1002	   8365790	   8365951	 5	       162	    1.123
Region_1003	   8368225	   8368618	 5	       394	    0.000
Region_1004	   8370416	   8370554	 5	       139	    0.000
Region_1005	   8371403	   8372890	 5	      1488	    0.164
Region_1006	   8391877	   8398308	 5	      6432	    0.094
Region_1007	   8399141	   8408312	 5	      9172	    0.119
Region_1008	   8419419	   8420341	 5	       923	    0.000
Region_1009	   8426766	   8432071	 5	      5306	    0.058
Region_1010	   8434031	   8434383	 5	       353	    0.000
Region_1011	   8436256	   8436678	 5	       423	    0.243
Region_1012	   8440805	   8441206	 5	       402	    0.000
Region_1013	   8443496	   8447006	 5	      3511	    0.000
Region_1014	   8453358	   8454754	 5	      1397	    0.120
Region_1015	   8455217	   8455588	 5	       372	    1.000
Region_1016	   8456161	   8456381	 5	       221	    1.000
Region_1017	   8457551	   8458328	 5	       778	    0.410
Region_1018	   8459872	   8461408	 5	      1537	    0.000
Region_1019	   8474241	   8475454	 5	      1214	    0.000
Region_1020	   8476049	   8476657	 5	       609	    0.000
